time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/explained_variance,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/loss,train/clip_range,train/approx_kl,train/entropy_loss,time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps
594944,180.0,44.43516540527344,5.960464477539063e-08,60.78509413003921,2900,-0.023654490023909604,0.0003,0.280322265625,24.076114654541016,0.2,0.0184983,-4.032002855837345,,,,,
595968,180.0,45.74002456665039,,,,,,,,,,,,,,,
596992,180.0,49.360511779785156,0.0,55.21431412100792,2910,-0.020432492083637045,0.0003,0.22138671875,22.276290893554688,0.2,0.017026836,-4.00861935466528,,,,,
598016,180.0,48.224571228027344,,,,,,,,,,,,,,,
599040,180.0,46.29891586303711,-1.1920928955078125e-07,68.11647557020187,2920,-0.019989421877835412,0.0003,0.212158203125,44.397945404052734,0.2,0.017567135,-3.9791643157601357,,,,,
600064,180.0,42.73724365234375,,,,,,,,,,,,,,,
601088,180.0,50.15235137939453,-1.1920928955078125e-07,56.14292949438095,2930,-0.020234893303131683,0.0003,0.231982421875,14.504615783691406,0.2,0.01670001,-3.941006749868393,,,,,
602112,180.0,54.24431610107422,,,,,,,,,,,,,,,
603136,180.0,52.17494201660156,0.0,61.68399913907051,2940,-0.01619767289230367,0.0003,0.205126953125,34.05793762207031,0.2,0.0167607,-3.942989640682936,,,,,
604160,180.0,54.516502380371094,,,,,,,,,,,,,,,
605184,180.0,49.98320007324219,0.0,53.516158759593964,2950,-0.024253117630723863,0.0003,0.252587890625,27.77800750732422,0.2,0.019407637,-3.9747459322214125,,,,,
606208,180.0,49.42216491699219,,,,,,,,,,,,,,,
607232,180.0,53.259239196777344,0.0,54.14438194036484,2960,-0.026640348410001024,0.0003,0.26826171875,24.460487365722656,0.2,0.019128814,-3.956342477351427,,,,,
608256,180.0,52.63204574584961,,,,,,,,,,,,,,,
609280,180.0,48.638370513916016,0.0,65.6772918522358,2970,-0.016664086768287234,0.0003,0.2025390625,36.244815826416016,0.2,0.016307238,-3.9505467511713506,,,,,
610304,180.0,49.87938690185547,,,,,,,,,,,,,,,
611328,180.0,48.78239059448242,0.0,52.552639520168306,2980,-0.019322191609535366,0.0003,0.210595703125,23.901596069335938,0.2,0.018000036,-3.946248335391283,,,,,
612352,180.0,48.78762435913086,,,,,,,,,,,,,,,
613376,180.0,48.64338302612305,0.0,57.658933508396146,2990,-0.01832875364489155,0.0003,0.19755859375,25.608440399169922,0.2,0.017495759,-3.975248680263758,,,,,
614400,180.0,47.4770622253418,,,,,,,,,,,,,,,
614400,,,,,,,,,,,,,300,1921,49.78801087,180.0,319
615424,180.0,48.64021301269531,-2.384185791015625e-07,72.60618617534638,3000,-0.021629419818054885,0.0003,0.230615234375,15.292396545410156,0.2,0.016526222,-3.9865055911242964,,,,,
616448,180.0,49.950965881347656,,,,,,,,,,,,,,,
617472,180.0,46.531005859375,0.0,52.838270297646524,3010,-0.018668540053477047,0.0003,0.230126953125,22.83172035217285,0.2,0.019031392,-4.032761739939451,,,,,
618496,180.0,46.52128601074219,,,,,,,,,,,,,,,
619520,180.0,42.20353317260742,0.0,59.910550421476366,3020,-0.023182863430702128,0.0003,0.26533203125,18.75952911376953,0.2,0.020877209,-4.096199852228165,,,,,
620544,180.0,45.173431396484375,,,,,,,,,,,,,,,
621568,180.0,45.70451354980469,-1.1920928955078125e-07,56.09119337797165,3030,-0.02061066199094057,0.0003,0.223388671875,15.339982986450195,0.2,0.01867859,-4.1234970316290855,,,,,
622592,180.0,45.996498107910156,,,,,,,,,,,,,,,
623616,180.0,42.0673828125,0.0,57.86962157487869,3040,-0.019909118545183447,0.0003,0.19912109375,36.0853157043457,0.2,0.015925828,-4.129994454979896,,,,,
624640,180.0,41.5291633605957,,,,,,,,,,,,,,,
625664,180.0,45.26760482788086,0.0,59.30609437227249,3050,-0.023413564785732886,0.0003,0.270654296875,36.22359085083008,0.2,0.018217213,-4.153118848800659,,,,,
626688,180.0,41.541526794433594,,,,,,,,,,,,,,,
627712,180.0,39.216773986816406,-1.1920928955078125e-07,56.16732535362244,3060,-0.020833229565323564,0.0003,0.255029296875,20.37815284729004,0.2,0.01857663,-4.156981049478054,,,,,
628736,180.0,40.13847732543945,,,,,,,,,,,,,,,
629760,180.0,41.52178192138672,0.0,60.314374178647995,3070,-0.019876252103131264,0.0003,0.227001953125,32.28458786010742,0.2,0.018465698,-4.134404592216015,,,,,
630784,180.0,41.61443328857422,,,,,,,,,,,,,,,
631808,180.0,43.40004348754883,5.960464477539063e-08,54.302937000989914,3080,-0.026285921971430072,0.0003,0.2740234375,33.979679107666016,0.2,0.021068368,-4.173233033716679,,,,,
632832,180.0,38.52363967895508,,,,,,,,,,,,,,,
633856,180.0,37.67780303955078,5.960464477539063e-08,52.792974549531934,3090,-0.020001954442705028,0.0003,0.22177734375,43.14005661010742,0.2,0.020057801,-4.190723542869091,,,,,
634880,180.0,39.51667785644531,,,,,,,,,,,,,,,
634880,,,,,,,,,,,,,310,1981,43.14878917,180.0,320
635904,180.0,40.57449722290039,0.0,51.83994171023369,3100,-0.022222718731791248,0.0003,0.255029296875,33.53864669799805,0.2,0.02156659,-4.216938965022564,,,,,
636928,180.0,40.26548767089844,,,,,,,,,,,,,,,
637952,180.0,36.064735412597656,0.0,56.89065696001053,3110,-0.02008353837300092,0.0003,0.22197265625,39.84040451049805,0.2,0.02282811,-4.255109477043152,,,,,
638976,180.0,38.15875244140625,,,,,,,,,,,,,,,
640000,180.0,37.17192459106445,5.960464477539063e-08,57.95414865016937,3120,-0.02249817975825863,0.0003,0.283447265625,22.815336227416992,0.2,0.024848603,-4.317441615462303,,,,,
641024,180.0,38.349212646484375,,,,,,,,,,,,,,,
642048,180.0,36.46565246582031,0.0,64.9888417840004,3130,-0.027100499809603208,0.0003,0.2794921875,43.488407135009766,0.2,0.019570451,-4.350640732049942,,,,,
643072,180.0,35.39948654174805,,,,,,,,,,,,,,,
644096,180.0,34.886295318603516,0.0,52.39220720529556,3140,-0.018343548694974742,0.0003,0.18076171875,24.955272674560547,0.2,0.01819918,-4.3492041498422624,,,,,
645120,180.0,38.25895309448242,,,,,,,,,,,,,,,
646144,180.0,39.874080657958984,0.0,66.7997125685215,3150,-0.030750891828211023,0.0003,0.297998046875,51.376190185546875,0.2,0.02112851,-4.364984785020352,,,,,
647168,180.0,31.753162384033203,,,,,,,,,,,,,,,
648192,180.0,33.8631477355957,1.1920928955078125e-07,64.37364223003388,3160,-0.029545226267146063,0.0003,0.30849609375,35.44538116455078,0.2,0.02417358,-4.4007152080535885,,,,,
649216,180.0,34.55952072143555,,,,,,,,,,,,,,,
650240,180.0,34.647315979003906,5.960464477539063e-08,53.367900264263156,3170,-0.029275123082334174,0.0003,0.30888671875,21.911876678466797,0.2,0.019094445,-4.382555776834488,,,,,
651264,180.0,33.32606506347656,,,,,,,,,,,,,,,
652288,180.0,38.776248931884766,0.0,61.924020886421204,3180,-0.022796725036459974,0.0003,0.24814453125,29.158151626586914,0.2,0.0191597,-4.325333046913147,,,,,
653312,180.0,31.22602081298828,,,,,,,,,,,,,,,
654336,180.0,39.00450134277344,-1.1920928955078125e-07,65.35596587061882,3190,-0.021962600513870712,0.0003,0.238720703125,26.477067947387695,0.2,0.019609025,-4.326663021743298,,,,,
655360,180.0,38.11870574951172,,,,,,,,,,,,,,,
655360,,,,,,,,,,,,,320,2042,35.79765839,180.0,320
656384,180.0,37.91025161743164,-1.1920928955078125e-07,62.03514118790626,3200,-0.020431176587590017,0.0003,0.198779296875,26.929059982299805,0.2,0.015584453,-4.279745604097843,,,,,
657408,180.0,38.10926818847656,,,,,,,,,,,,,,,
658432,180.0,35.876564025878906,0.0,74.78576667904854,3210,-0.02422063078120118,0.0003,0.242626953125,25.355566024780273,0.2,0.019350704,-4.30382327735424,,,,,
659456,180.0,35.593299865722656,,,,,,,,,,,,,,,
660480,180.0,35.166099548339844,-1.1920928955078125e-07,56.37013874053955,3220,-0.021392513344471807,0.0003,0.26474609375,36.64042663574219,0.2,0.020092756,-4.334182827174663,,,,,
661504,180.0,34.97486877441406,,,,,,,,,,,,,,,
662528,180.0,36.767005920410156,0.0,56.317871338129045,3230,-0.022987412117072382,0.0003,0.252685546875,22.3503360748291,0.2,0.020963218,-4.335800172388554,,,,,
663552,180.0,37.28085708618164,,,,,,,,,,,,,,,
664576,180.0,37.903194427490234,1.1920928955078125e-07,57.93078910112381,3240,-0.02198580815747846,0.0003,0.226220703125,21.819881439208984,0.2,0.01670653,-4.2553603678941725,,,,,
665600,180.0,37.94566345214844,,,,,,,,,,,,,,,
666624,180.0,38.312870025634766,5.960464477539063e-08,56.994323027133944,3250,-0.024694867113430517,0.0003,0.2646484375,28.749433517456055,0.2,0.020416703,-4.274287782609463,,,,,
667648,180.0,35.528587341308594,,,,,,,,,,,,,,,
668672,180.0,33.92812728881836,-1.1920928955078125e-07,54.50457832813263,3260,-0.02060241923391004,0.0003,0.238232421875,40.408546447753906,0.2,0.020286197,-4.358802255988121,,,,,
669696,180.0,32.95079803466797,,,,,,,,,,,,,,,
670720,180.0,33.12498474121094,-1.1920928955078125e-07,53.54019929766655,3270,-0.02200870988162933,0.0003,0.23515625,37.63970947265625,0.2,0.020521667,-4.375101375579834,,,,,
671744,180.0,32.96731948852539,,,,,,,,,,,,,,,
672768,180.0,35.35247802734375,0.0,57.58885322213173,3280,-0.021532713454507756,0.0003,0.240869140625,28.61610984802246,0.2,0.020523934,-4.435015122592449,,,,,
673792,180.0,33.10449981689453,,,,,,,,,,,,,,,
674816,180.0,29.66938018798828,1.7881393432617188e-07,49.102130419015886,3290,-0.021445139098796064,0.0003,0.251318359375,10.665298461914062,0.2,0.018532073,-4.522373819351197,,,,,
675840,180.0,33.82353973388672,,,,,,,,,,,,,,,
675840,,,,,,,,,,,,,330,2102,36.60871556,180.0,321
676864,180.0,28.113399505615234,-1.1920928955078125e-07,52.96081578731537,3300,-0.02509282511091442,0.0003,0.251611328125,13.315176010131836,0.2,0.018726949,-4.576161395013332,,,,,
677888,180.0,32.48956298828125,,,,,,,,,,,,,,,
678912,180.0,29.542499542236328,0.0,50.76320756673813,3310,-0.024903147427539806,0.0003,0.284423828125,11.107908248901367,0.2,0.020973895,-4.6189381524920465,,,,,
679936,180.0,29.115131378173828,,,,,,,,,,,,,,,
680960,180.0,29.01446533203125,-1.1920928955078125e-07,47.66882691681385,3320,-0.024480380887689536,0.0003,0.2400390625,28.25518226623535,0.2,0.021956753,-4.615107344090939,,,,,
681984,180.0,32.03160858154297,,,,,,,,,,,,,,,
683008,180.0,31.39156723022461,5.960464477539063e-08,55.851394259929656,3330,-0.028165317458478965,0.0003,0.238916015625,36.90510940551758,0.2,0.020901952,-4.592180794477462,,,,,
684032,180.0,30.83252716064453,,,,,,,,,,,,,,,
685056,180.0,28.12746238708496,0.0,53.50440698266029,3340,-0.026890452872612512,0.0003,0.27431640625,34.29355239868164,0.2,0.021672064,-4.609185004234314,,,,,
686080,180.0,29.09506607055664,,,,,,,,,,,,,,,
687104,180.0,26.36032485961914,5.960464477539063e-08,43.963513639569285,3350,-0.028600615636241854,0.0003,0.28798828125,23.096050262451172,0.2,0.023204014,-4.65248362571001,,,,,
688128,180.0,29.737323760986328,,,,,,,,,,,,,,,
689152,180.0,27.952049255371094,0.0,52.52305066585541,3360,-0.02738748564879643,0.0003,0.26005859375,32.02622985839844,0.2,0.022224052,-4.686741545796394,,,,,
690176,180.0,26.536163330078125,,,,,,,,,,,,,,,
691200,180.0,26.64202117919922,0.0,48.06375184059143,3370,-0.026847132993862034,0.0003,0.24111328125,51.91065979003906,0.2,0.020750467,-4.689320732653141,,,,,
692224,180.0,25.910459518432617,,,,,,,,,,,,,,,
693248,180.0,25.510387420654297,0.0,54.30214385390282,3380,-0.02589248518779641,0.0003,0.245947265625,18.086498260498047,0.2,0.021626543,-4.738035307824612,,,,,
694272,180.0,27.86015510559082,,,,,,,,,,,,,,,
695296,180.0,25.785993576049805,1.1920928955078125e-07,52.51102567315102,3390,-0.025321183021878822,0.0003,0.2650390625,9.43740463256836,0.2,0.020165544,-4.73496548384428,,,,,
696320,180.0,27.538616180419922,,,,,,,,,,,,,,,
696320,,,,,,,,,,,,,340,2161,28.77626543,180.0,322
697344,180.0,26.86993408203125,0.0,51.49805577397346,3400,-0.0307633663964225,0.0003,0.290966796875,22.43937873840332,0.2,0.024553511,-4.817386150360107,,,,,
698368,180.0,26.164817810058594,,,,,,,,,,,,,,,
699392,180.0,23.835464477539062,-1.1920928955078125e-07,54.086402523517606,3410,-0.030322556231112685,0.0003,0.285546875,18.636999130249023,0.2,0.022230469,-4.826845149695873,,,,,
700416,180.0,25.400634765625,,,,,,,,,,,,,,,
701440,180.0,25.112834930419922,5.960464477539063e-08,62.22010782957077,3420,-0.02187430222693365,0.0003,0.2306640625,31.69029426574707,0.2,0.019331092,-4.790702046453953,,,,,
702464,180.0,23.43227767944336,,,,,,,,,,,,,,,
703488,180.0,26.211624145507812,0.0,53.345626923441884,3430,-0.02337038928671973,0.0003,0.252001953125,18.393312454223633,0.2,0.019861538,-4.709379567205906,,,,,
704512,180.0,29.23387908935547,,,,,,,,,,,,,,,
705536,180.0,28.90774917602539,0.0,48.730525732040405,3440,-0.02674922081787372,0.0003,0.26904296875,22.676790237426758,0.2,0.019769005,-4.727262070775032,,,,,
706560,180.0,27.823421478271484,,,,,,,,,,,,,,,
707584,180.0,29.914173126220703,-1.1920928955078125e-07,62.13367613554001,3450,-0.029422940636868587,0.0003,0.251708984375,21.67287826538086,0.2,0.019393835,-4.6941250875592235,,,,,
708608,180.0,27.415632247924805,,,,,,,,,,,,,,,
709632,180.0,28.414085388183594,5.960464477539063e-08,53.96997706890106,3460,-0.029274931609688793,0.0003,0.278466796875,15.003303527832031,0.2,0.01923672,-4.608626687526703,,,,,
710656,180.0,29.338043212890625,,,,,,,,,,,,,,,
711680,180.0,30.535322189331055,-1.1920928955078125e-07,53.33696677386761,3470,-0.02940250429091975,0.0003,0.268212890625,25.40312957763672,0.2,0.02104824,-4.648618969321251,,,,,
712704,180.0,28.88139533996582,,,,,,,,,,,,,,,
713728,180.0,32.11574935913086,0.0,59.582143419981,3480,-0.02419764997321181,0.0003,0.23798828125,21.754152297973633,0.2,0.018516622,-4.602556973695755,,,,,
714752,180.0,31.044597625732422,,,,,,,,,,,,,,,
715776,180.0,29.01041603088379,0.0,52.23325486779213,3490,-0.02801578947546659,0.0003,0.28017578125,32.544410705566406,0.2,0.020363683,-4.545753490924835,,,,,
716800,180.0,33.652915954589844,,,,,,,,,,,,,,,
716800,,,,,,,,,,,,,350,2220,29.368471169999992,180.0,322
717824,180.0,25.49521255493164,5.960464477539063e-08,56.15508514046669,3500,-0.025602626310137565,0.0003,0.230419921875,22.54324722290039,0.2,0.021411356,-4.692308560013771,,,,,
718848,180.0,26.45684051513672,,,,,,,,,,,,,,,
719872,180.0,29.89549446105957,0.0,58.27400933504104,3510,-0.029931513775227358,0.0003,0.286328125,27.47462272644043,0.2,0.022264529,-4.71065728366375,,,,,
720896,180.0,25.080223083496094,,,,,,,,,,,,,,,
721920,180.0,23.614013671875,0.0,50.11153131127357,3520,-0.028913993897731416,0.0003,0.29619140625,30.00432777404785,0.2,0.021192629,-4.823588262498379,,,,,
722944,180.0,26.993087768554688,,,,,,,,,,,,,,,
723968,180.0,25.609766006469727,1.7881393432617188e-07,43.25467904806137,3530,-0.024177082179812716,0.0003,0.244970703125,33.86788558959961,0.2,0.018655863,-4.7868292212486265,,,,,
724992,180.0,27.55039405822754,,,,,,,,,,,,,,,
726016,180.0,24.958337783813477,0.0,46.39898583889008,3540,-0.02350612786685815,0.0003,0.280322265625,15.507822036743164,0.2,0.024414707,-4.849443556368351,,,,,
727040,180.0,23.700130462646484,,,,,,,,,,,,,,,
728064,180.0,22.570409774780273,-1.1920928955078125e-07,48.76920220255852,3550,-0.026566527574323116,0.0003,0.265625,24.144075393676758,0.2,0.019888597,-4.817873731255531,,,,,
729088,180.0,22.467857360839844,,,,,,,,,,,,,,,
730112,180.0,25.43505859375,0.0,49.20915600955486,3560,-0.02767720025149174,0.0003,0.28544921875,15.917813301086426,0.2,0.02008282,-4.798527766764164,,,,,
731136,180.0,23.89569854736328,,,,,,,,,,,,,,,
732160,180.0,27.80687713623047,-1.1920928955078125e-07,44.442704054713246,3570,-0.028299089122447184,0.0003,0.288134765625,25.391342163085938,0.2,0.022555862,-4.766698481142521,,,,,
733184,180.0,24.011768341064453,,,,,,,,,,,,,,,
734208,180.0,31.120859146118164,0.0,53.152197390794754,3580,-0.02577734293154208,0.0003,0.27021484375,35.597740173339844,0.2,0.023562886,-4.662521758675576,,,,,
735232,180.0,28.946142196655273,,,,,,,,,,,,,,,
736256,180.0,30.792491912841797,1.1920928955078125e-07,62.43561853766441,3590,-0.0294825604185462,0.0003,0.326904296875,23.720977783203125,0.2,0.019766837,-4.64228096306324,,,,,
737280,180.0,32.445919036865234,,,,,,,,,,,,,,,
737280,,,,,,,,,,,,,360,2279,26.988774910000004,180.0,323
738304,180.0,28.483142852783203,5.960464477539063e-08,50.332589948177336,3600,-0.023388384322606724,0.0003,0.250927734375,22.29103660583496,0.2,0.01830008,-4.601311625540257,,,,,
739328,180.0,29.425209045410156,,,,,,,,,,,,,,,
740352,180.0,28.357128143310547,-1.1920928955078125e-07,57.608226692676546,3610,-0.028518817818257956,0.0003,0.277392578125,47.11651611328125,0.2,0.018804744,-4.584923705458641,,,,,
741376,180.0,29.36684226989746,,,,,,,,,,,,,,,
742400,180.0,31.460866928100586,0.0,47.03823508620262,3620,-0.025751928609679453,0.0003,0.239697265625,35.873626708984375,0.2,0.019510593,-4.563845224678516,,,,,
743424,180.0,30.90085220336914,,,,,,,,,,,,,,,
744448,180.0,29.326770782470703,0.0,53.81176224946976,3630,-0.02452937170965015,0.0003,0.24638671875,35.35125732421875,0.2,0.019963041,-4.614258705079555,,,,,
745472,180.0,25.23206329345703,,,,,,,,,,,,,,,
746496,180.0,29.58831787109375,5.960464477539063e-08,55.74771291017532,3640,-0.027041961740178522,0.0003,0.258203125,36.134090423583984,0.2,0.021766683,-4.6915532335639,,,,,
747520,180.0,30.372283935546875,,,,,,,,,,,,,,,
748544,180.0,29.47632598876953,0.0,46.89044781923294,3650,-0.02981154905864969,0.0003,0.319580078125,22.51394271850586,0.2,0.021650564,-4.724682562053204,,,,,
749568,180.0,29.129650115966797,,,,,,,,,,,,,,,
750592,180.0,25.636028289794922,-1.1920928955078125e-07,57.338921546936035,3660,-0.025600242748623714,0.0003,0.256787109375,19.548906326293945,0.2,0.019268762,-4.714122080802918,,,,,
751616,180.0,24.2767333984375,,,,,,,,,,,,,,,
752640,180.0,27.399070739746094,-1.1920928955078125e-07,48.25529248714447,3670,-0.027237919604522175,0.0003,0.287158203125,38.078609466552734,0.2,0.023608875,-4.735314270853996,,,,,
753664,180.0,25.3115234375,,,,,,,,,,,,,,,
754688,180.0,28.233386993408203,0.0,53.936052930355075,3680,-0.02707650936790742,0.0003,0.2904296875,20.82076644897461,0.2,0.024123942,-4.787064835429192,,,,,
755712,180.0,24.235319137573242,,,,,,,,,,,,,,,
756736,180.0,25.923542022705078,0.0,48.97309007942677,3690,-0.02775443932041526,0.0003,0.26337890625,16.805248260498047,0.2,0.01977807,-4.806276658177376,,,,,
757760,180.0,23.405397415161133,,,,,,,,,,,,,,,
757760,,,,,,,,,,,,,370,2340,27.631928189999993,180.0,323
758784,180.0,26.75731658935547,0.0,50.17080715894699,3700,-0.023965349137142766,0.0003,0.2302734375,30.911239624023438,0.2,0.021453045,-4.677501854300499,,,,,
759808,180.0,26.15682601928711,,,,,,,,,,,,,,,
760832,180.0,23.45919418334961,0.0,56.37747765183449,3710,-0.0263639713259181,0.0003,0.242919921875,34.19050598144531,0.2,0.019933531,-4.76102402806282,,,,,
761856,180.0,29.526687622070312,,,,,,,,,,,,,,,
762880,180.0,23.05060386657715,1.7881393432617188e-07,43.986416053771975,3720,-0.027051140258845408,0.0003,0.265087890625,17.46511459350586,0.2,0.022950055,-4.711169555783272,,,,,
763904,180.0,26.633804321289062,,,,,,,,,,,,,,,
764928,180.0,25.105955123901367,0.0,47.61728211045265,3730,-0.02592469753944897,0.0003,0.257470703125,34.268314361572266,0.2,0.019231535,-4.695798195898533,,,,,
765952,180.0,22.397869110107422,,,,,,,,,,,,,,,
766976,180.0,23.91629409790039,0.0,56.12637928724289,3740,-0.02355171270610299,0.0003,0.22158203125,26.312746047973633,0.2,0.019015733,-4.705605599284172,,,,,
768000,180.0,23.986583709716797,,,,,,,,,,,,,,,
769024,180.0,29.16946029663086,0.0,55.43432177305222,3750,-0.02512267929269001,0.0003,0.227001953125,30.68112564086914,0.2,0.017778676,-4.7304561421275135,,,,,
770048,180.0,24.638805389404297,,,,,,,,,,,,,,,
771072,180.0,22.480854034423828,0.0,47.24048341810703,3760,-0.027472708997083827,0.0003,0.251708984375,17.89192008972168,0.2,0.01796585,-4.69646854698658,,,,,
772096,180.0,22.873210906982422,,,,,,,,,,,,,,,
773120,180.0,25.93062973022461,0.0,47.89914036393166,3770,-0.02990831517672632,0.0003,0.279541015625,19.203664779663086,0.2,0.019556992,-4.678850595653057,,,,,
774144,180.0,27.025978088378906,,,,,,,,,,,,,,,
775168,180.0,25.539783477783203,0.0,52.73148186802864,3780,-0.027626547518593725,0.0003,0.303369140625,45.76823806762695,0.2,0.024560228,-4.746531555056572,,,,,
776192,180.0,27.049461364746094,,,,,,,,,,,,,,,
777216,180.0,23.337024688720703,0.0,54.097363132238385,3790,-0.029135734808369305,0.0003,0.27822265625,28.12017822265625,0.2,0.019222131,-4.749202220141887,,,,,
778240,180.0,26.622783660888672,,,,,,,,,,,,,,,
778240,,,,,,,,,,,,,380,2402,25.59465157,180.0,323
779264,180.0,25.135467529296875,5.960464477539063e-08,55.82914051413536,3800,-0.027558241250517312,0.0003,0.274267578125,10.616401672363281,0.2,0.020130072,-4.705761639773845,,,,,
780288,180.0,26.90829086303711,,,,,,,,,,,,,,,
781312,180.0,26.611658096313477,1.1920928955078125e-07,55.18755190372467,3810,-0.025427490020229017,0.0003,0.26748046875,17.134382247924805,0.2,0.020271871,-4.614532078802585,,,,,
782336,180.0,29.31024169921875,,,,,,,,,,,,,,,
783360,180.0,29.42766571044922,0.0,64.98330830931664,3820,-0.02385953873890685,0.0003,0.263330078125,21.78546714782715,0.2,0.022152204,-4.652928510308266,,,,,
784384,180.0,27.404735565185547,,,,,,,,,,,,,,,
785408,180.0,28.512245178222656,0.0,51.47458481192589,3830,-0.02371420270355884,0.0003,0.2537109375,28.745235443115234,0.2,0.018427905,-4.716648727655411,,,,,
786432,180.0,24.72232437133789,,,,,,,,,,,,,,,
787456,180.0,24.564239501953125,0.0,54.420489966869354,3840,-0.02461756420088932,0.0003,0.251708984375,25.91054916381836,0.2,0.020483527,-4.7097248286008835,,,,,
788480,180.0,26.311437606811523,,,,,,,,,,,,,,,
789504,180.0,25.84134292602539,-1.1920928955078125e-07,45.231157776713374,3850,-0.02639550867752405,0.0003,0.295556640625,23.011091232299805,0.2,0.022029288,-4.77187120616436,,,,,
790528,180.0,29.195587158203125,,,,,,,,,,,,,,,
791552,180.0,23.462562561035156,5.960464477539063e-08,48.38004586398601,3860,-0.025532092373759953,0.0003,0.257470703125,24.74949073791504,0.2,0.02028267,-4.7682374373078344,,,,,
792576,180.0,23.716886520385742,,,,,,,,,,,,,,,
793600,180.0,26.337646484375,0.0,57.39464731812477,3870,-0.023480509925866498,0.0003,0.228662109375,35.556217193603516,0.2,0.018286295,-4.724614050984383,,,,,
794624,180.0,26.153995513916016,,,,,,,,,,,,,,,
795648,180.0,26.375389099121094,0.0,49.32555243372917,3880,-0.028663922600389923,0.0003,0.255859375,27.287710189819336,0.2,0.02037922,-4.727685151994228,,,,,
796672,180.0,24.133460998535156,,,,,,,,,,,,,,,
797696,180.0,23.708942413330078,0.0,44.659149035811424,3890,-0.02951051756244851,0.0003,0.276416015625,13.724539756774902,0.2,0.021958467,-4.781054462492466,,,,,
798720,180.0,24.371170043945312,,,,,,,,,,,,,,,
798720,,,,,,,,,,,,,390,2462,26.454895370000003,180.0,324
799744,180.0,23.71954345703125,0.0,60.63343222141266,3900,-0.026691034113173372,0.0003,0.26064453125,26.579008102416992,0.2,0.020598449,-4.81432830542326,,,,,
800768,180.0,24.605751037597656,,,,,,,,,,,,,,,
