eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/approx_kl,train/loss,train/value_loss,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/n_updates,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps
180.0,50176,18.11739730834961,0.022075586,17.88353157043457,45.84584866166115,-5.2385109037160875,0.315283203125,1.7881393432617188e-07,0.2,0.0003,-0.03553941353748087,240,,,,,
180.0,51200,17.372318267822266,,,,,,,,,,,,,,,
180.0,52224,18.726940155029297,0.020762917,26.05349349975586,38.66503855884075,-5.169982306659222,0.31875,0.0,0.2,0.0003,-0.032851516205846566,250,,,,,
180.0,53248,18.547487258911133,,,,,,,,,,,,,,,
180.0,54272,20.854019165039062,0.023340365,29.159982681274414,47.51374723911285,-5.131024387478829,0.3443359375,0.0,0.2,0.0003,-0.03405925846163882,260,,,,,
180.0,55296,20.211130142211914,,,,,,,,,,,,,,,
180.0,56320,18.067678451538086,0.021533594,19.757719039916992,45.62436313629151,-5.051915711164474,0.352685546875,5.960464477539063e-08,0.2,0.0003,-0.03388155425491277,270,,,,,
180.0,57344,21.726058959960938,,,,,,,,,,,,,,,
180.0,58368,22.52684211730957,0.021185923,14.91402530670166,42.47718074917793,-4.981840704381466,0.34658203125,0.0,0.2,0.0003,-0.03349587102275109,280,,,,,
180.0,59392,22.428966522216797,,,,,,,,,,,,,,,
180.0,60416,21.601266860961914,0.021886744,20.385236740112305,43.394185063242915,-4.951620750129223,0.312060546875,0.0,0.2,0.0003,-0.032502646009379535,290,,,,,
180.0,61440,23.08368492126465,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,196,30,19.48601563,180.0,312
180.0,62464,22.029436111450195,0.02105578,34.263240814208984,43.19179539382458,-4.892896844446659,0.310009765625,0.0,0.2,0.0003,-0.03628563594829757,300,,,,,
180.0,63488,21.737991333007812,,,,,,,,,,,,,,,
180.0,64512,20.993816375732422,0.020175101,23.589405059814453,50.96631810665131,-4.8605166375637054,0.296337890625,0.0,0.2,0.0003,-0.031408165117318275,310,,,,,
180.0,65536,22.770587921142578,,,,,,,,,,,,,,,
180.0,66560,26.408023834228516,0.021078823,25.504886627197266,45.77996192574501,-4.799635201692581,0.29462890625,-1.1920928955078125e-07,0.2,0.0003,-0.02663159158983035,320,,,,,
180.0,67584,22.83614730834961,,,,,,,,,,,,,,,
180.0,68608,23.318246841430664,0.018206168,29.68243408203125,49.80847905874252,-4.75458708256483,0.283642578125,0.0,0.2,0.0003,-0.028214380925055592,330,,,,,
180.0,69632,23.39844512939453,,,,,,,,,,,,,,,
180.0,70656,27.80478286743164,0.019875448,32.90704345703125,57.1445973098278,-4.725939817726612,0.28681640625,0.0,0.2,0.0003,-0.03007929917803267,340,,,,,
180.0,71680,21.131797790527344,,,,,,,,,,,,,,,
180.0,72704,27.19868278503418,0.018234625,18.88145637512207,54.04789959788322,-4.670595146715641,0.2703125,-2.384185791015625e-07,0.2,0.0003,-0.02876403680711519,350,,,,,
180.0,73728,22.188209533691406,,,,,,,,,,,,,,,
180.0,74752,29.573760986328125,0.018284593,24.74393653869629,47.813856744766234,-4.642339922487736,0.277880859375,0.0,0.2,0.0003,-0.0272037713919417,360,,,,,
180.0,75776,32.29009246826172,,,,,,,,,,,,,,,
180.0,76800,28.639991760253906,0.021765359,19.523845672607422,42.314236608147624,-4.614665697515011,0.291796875,0.0,0.2,0.0003,-0.026907973586639856,370,,,,,
180.0,77824,24.348617553710938,,,,,,,,,,,,,,,
180.0,78848,30.419658660888672,0.018175889,31.928335189819336,58.29673605561256,-4.584379969537258,0.2486328125,-1.1920928955078125e-07,0.2,0.0003,-0.027314218663377687,380,,,,,
180.0,79872,25.336681365966797,,,,,,,,,,,,,,,
180.0,80896,27.388473510742188,0.021013318,38.4036979675293,49.94033659100533,-4.50271547883749,0.303564453125,0.0,0.2,0.0003,-0.03109943001763895,390,,,,,
180.0,81920,30.300981521606445,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,264,40,25.55150596,180.0,309
180.0,82944,30.594470977783203,0.019931436,18.82659912109375,49.01822023689747,-4.464066532254219,0.284130859375,0.0,0.2,0.0003,-0.02751655077736359,400,,,,,
180.0,83968,33.065799713134766,,,,,,,,,,,,,,,
180.0,84992,30.6099910736084,0.017038152,29.100549697875977,44.35030249357224,-4.46727496534586,0.2283203125,0.0,0.2,0.0003,-0.02915974234492751,410,,,,,
180.0,86016,28.24461555480957,,,,,,,,,,,,,,,
180.0,87040,32.06170654296875,0.016886987,23.32221221923828,55.4857395529747,-4.396724651753902,0.25087890625,0.0,0.2,0.0003,-0.02202574204275152,420,,,,,
180.0,88064,33.39068603515625,,,,,,,,,,,,,,,
180.0,89088,32.13652038574219,0.019175837,28.412933349609375,55.086013925075534,-4.314915670454502,0.27841796875,5.960464477539063e-08,0.2,0.0003,-0.028947403018537442,430,,,,,
180.0,90112,33.83478546142578,,,,,,,,,,,,,,,
180.0,91136,39.13178634643555,0.018879162,27.657167434692383,52.936178267002106,-4.237369887530804,0.244384765625,0.0,0.2,0.0003,-0.029272695022518745,440,,,,,
180.0,92160,36.98278045654297,,,,,,,,,,,,,,,
180.0,93184,35.07872009277344,0.017670903,17.16454315185547,46.02337495684624,-4.224206055700779,0.270458984375,-1.1920928955078125e-07,0.2,0.0003,-0.02947767860314343,450,,,,,
180.0,94208,34.895606994628906,,,,,,,,,,,,,,,
180.0,95232,36.65363693237305,0.01725078,21.734344482421875,56.741023069620134,-4.2005766704678535,0.247314453125,0.0,0.2,0.0003,-0.02486399787303526,460,,,,,
180.0,96256,33.215972900390625,,,,,,,,,,,,,,,
180.0,97280,38.925865173339844,0.0173554,16.416269302368164,63.58343714475632,-4.133054305613041,0.261962890625,-1.1920928955078125e-07,0.2,0.0003,-0.02591652205446735,470,,,,,
180.0,98304,40.74864196777344,,,,,,,,,,,,,,,
180.0,99328,40.94358825683594,0.017202567,24.064374923706055,59.46163889169693,-4.142557820677757,0.237841796875,-4.112720489501953e-05,0.2,0.0003,-0.02580406010529259,480,,,,,
180.0,100352,41.91587829589844,,,,,,,,,,,,,,,
180.0,101376,42.148006439208984,0.015754364,24.094545364379883,48.69069725871086,-4.08830027282238,0.225830078125,5.960464477539063e-08,0.2,0.0003,-0.02909566570306197,490,,,,,
180.0,102400,39.19013595581055,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,330,50,36.110723,180.0,309
180.0,103424,42.78710174560547,0.018093862,31.98061752319336,54.837082946300505,-4.108176811039447,0.240869140625,0.0,0.2,0.0003,-0.025935374823166057,500,,,,,
180.0,104448,44.146095275878906,,,,,,,,,,,,,,,
180.0,105472,41.77288055419922,0.020000119,29.607141494750977,53.86975200772285,-4.084247134625912,0.2587890625,1.1920928955078125e-07,0.2,0.0003,-0.029926583453197965,510,,,,,
180.0,106496,43.34870147705078,,,,,,,,,,,,,,,
180.0,107520,41.65240478515625,0.016685845,29.332921981811523,50.49204149246216,-4.060629671812057,0.2400390625,0.0,0.2,0.0003,-0.026167549612000584,520,,,,,
180.0,108544,41.26068878173828,,,,,,,,,,,,,,,
180.0,109568,44.612815856933594,0.018258844,33.15074157714844,50.306069469451906,-4.043068708479405,0.28642578125,0.0,0.2,0.0003,-0.032340025376470294,530,,,,,
180.0,110592,48.101112365722656,,,,,,,,,,,,,,,
180.0,111616,48.99315643310547,0.019936014,58.49885559082031,57.01664864420891,-4.005802137404681,0.270556640625,-1.1920928955078125e-07,0.2,0.0003,-0.03542375678953249,540,,,,,
180.0,112640,47.9161376953125,,,,,,,,,,,,,,,
180.0,113664,47.39419937133789,0.020909874,20.45513343811035,48.63235744833946,-3.9410505130887032,0.3109375,5.960464477539063e-08,0.2,0.0003,-0.030823840543598637,550,,,,,
180.0,114688,51.11526107788086,,,,,,,,,,,,,,,
180.0,115712,45.301429748535156,0.020657238,20.77690887451172,54.549515157938,-3.9112685844302177,0.355126953125,0.0,0.2,0.0003,-0.04401464794646017,560,,,,,
180.0,116736,48.623748779296875,,,,,,,,,,,,,,,
180.0,117760,52.4287109375,0.023715544,28.05118179321289,47.25614989995957,-3.8476021364331245,0.37099609375,0.0,0.2,0.0003,-0.03935287995554972,570,,,,,
180.0,118784,52.72241973876953,,,,,,,,,,,,,,,
180.0,119808,54.0382080078125,0.024245832,30.65247344970703,54.570551234483716,-3.793787570297718,0.37578125,-1.1920928955078125e-07,0.2,0.0003,-0.03404890905949287,580,,,,,
180.0,120832,50.41463851928711,,,,,,,,,,,,,,,
180.0,121856,55.24939727783203,0.0306653,22.402860641479492,49.19142159819603,-3.7104620948433875,0.4951171875,0.0,0.2,0.0003,-0.05054766652174294,590,,,,,
180.0,122880,58.62794494628906,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,394,60,47.72413614,180.0,311
180.0,123904,55.977760314941406,0.027784117,24.370574951171875,46.025733917951584,-3.663463822752237,0.538671875,0.0,0.2,0.0003,-0.037221381469862536,600,,,,,
180.0,124928,54.51742935180664,,,,,,,,,,,,,,,
180.0,125952,59.184814453125,0.03262393,9.22003173828125,46.44967773556709,-3.579308117181063,0.52421875,0.0,0.2,0.0003,-0.041418846795568245,610,,,,,
180.0,126976,57.59911346435547,,,,,,,,,,,,,,,
180.0,128000,63.58624267578125,0.031923387,22.650156021118164,44.85462263226509,-3.5195418812334536,0.525830078125,0.0,0.2,0.0003,-0.05042579133878462,620,,,,,
180.0,129024,59.158226013183594,,,,,,,,,,,,,,,
180.0,130048,62.14242172241211,0.026148854,23.484230041503906,49.36692128777504,-3.51286199465394,0.52197265625,0.0,0.2,0.0003,-0.037849582093622304,630,,,,,
180.0,131072,62.050899505615234,,,,,,,,,,,,,,,
180.0,132096,66.85580444335938,0.02797984,29.825347900390625,45.46945744156837,-3.48177065551281,0.5111328125,-1.1920928955078125e-07,0.2,0.0003,-0.04562788348412141,640,,,,,
180.0,133120,63.74678039550781,,,,,,,,,,,,,,,
180.0,134144,63.71783447265625,0.033194415,35.38329315185547,44.56874291300774,-3.4466951064765454,0.519091796875,0.0,0.2,0.0003,-0.04240070689411368,650,,,,,
180.0,135168,66.77143096923828,,,,,,,,,,,,,,,
180.0,136192,66.7612533569336,0.026755344,23.65540313720703,42.307088640332225,-3.4445724211633206,0.512353515625,0.0,0.2,0.0003,-0.043750505516072735,660,,,,,
180.0,137216,64.88297271728516,,,,,,,,,,,,,,,
180.0,138240,68.70063781738281,0.029727936,18.548885345458984,50.44047414660454,-3.3798108868300916,0.613720703125,0.0,0.2,0.0003,-0.04432095686788671,670,,,,,
180.0,139264,70.0189208984375,,,,,,,,,,,,,,,
180.0,140288,65.47689819335938,0.018396158,16.790891647338867,50.41482284069061,-3.4758187368512155,0.454296875,0.0,0.2,0.0003,-0.03695849613868631,680,,,,,
180.0,141312,67.81980895996094,,,,,,,,,,,,,,,
180.0,142336,67.69119262695312,0.023481905,29.452716827392578,51.50185092687607,-3.4688574731349946,0.473779296875,-1.1920928955078125e-07,0.2,0.0003,-0.04748146045603789,690,,,,,
180.0,143360,68.59501647949219,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,458,70,61.759470789999995,180.0,312
180.0,144384,68.31155395507812,0.033538066,29.893281936645508,55.0343495130539,-3.4323046162724493,0.596630859375,-1.1920928955078125e-07,0.2,0.0003,-0.04217072813480627,700,,,,,
180.0,145408,71.63238525390625,,,,,,,,,,,,,,,
180.0,146432,74.08019256591797,0.037570838,32.03123474121094,51.988207972049715,-3.4289906665682794,0.631005859375,0.0,0.2,0.0003,-0.04488344142591814,710,,,,,
180.0,147456,68.52870178222656,,,,,,,,,,,,,,,
180.0,148480,73.13778686523438,0.03187958,31.439393997192383,51.07106623649597,-3.395103421062231,0.57998046875,0.0,0.2,0.0003,-0.04661296801350545,720,,,,,
180.0,149504,72.8117904663086,,,,,,,,,,,,,,,
