time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps
836608,13.217662811279297,12.0,4080,0.0003,-2.724066060036421,0.04617555774166249,0.3013671875,0.0,971.441133594513,0.2,486.5605773925781,0.046698846,,,,,
837632,16.015708923339844,12.0,,,,,,,,,,,,,,,
838656,20.017166137695312,12.0,4090,0.0003,-2.74377583861351,0.02835176472872263,0.36474609375,0.0,732.1453066825867,0.2,358.7809753417969,0.044037938,,,,,
839680,20.222158432006836,12.0,,,,,,,,,,,,,,,
840704,20.69211196899414,12.0,4100,0.0003,-2.757154060155153,0.046360594755969944,0.34560546875,0.0,670.0801171302795,0.2,351.0406494140625,0.03994237,,,,,
841728,20.96224594116211,12.0,,,,,,,,,,,,,,,
841728,,,,,,,,,,,,,144.88407835,12.0,20,59,690
842752,12.28681755065918,12.0,4110,0.0003,-2.735438401997089,0.03872669708798639,0.337353515625,0.0,670.6144609451294,0.2,319.18780517578125,0.037646703,,,,,
843776,15.050284385681152,12.0,,,,,,,,,,,,,,,
844800,20.072263717651367,12.0,4120,0.0003,-2.7198744036257265,0.027316980734758543,0.256640625,-1.1920928955078125e-07,780.4362448692322,0.2,334.3437805175781,0.033808433,,,,,
845824,20.363399505615234,12.0,,,,,,,,,,,,,,,
846848,22.338275909423828,12.0,4130,0.0003,-2.6915833041071893,0.048815357871353625,0.31435546875,0.0,702.1185228347779,0.2,421.1993713378906,0.039481886,,,,,
847872,19.91899299621582,12.0,,,,,,,,,,,,,,,
848896,16.09002113342285,12.0,4140,0.0003,-2.6805754505097865,0.03939719840709586,0.262939453125,-1.1920928955078125e-07,562.7051261901855,0.2,319.6786193847656,0.03318614,,,,,
849920,21.448469161987305,12.0,,,,,,,,,,,,,,,
850944,13.10599136352539,12.0,4150,0.0003,-2.684947618842125,0.031439101771684366,0.37705078125,-1.1920928955078125e-07,672.2805119514466,0.2,351.3367614746094,0.04364101,,,,,
851968,22.50835418701172,12.0,,,,,,,,,,,,,,,
852992,21.82935333251953,12.0,4160,0.0003,-2.6965439692139626,0.05042262875940651,0.356494140625,0.0,818.145435333252,0.2,381.8460388183594,0.051285043,,,,,
854016,13.843173027038574,12.0,,,,,,,,,,,,,,,
855040,11.22121810913086,12.0,4170,0.0003,-2.681463973969221,0.03072110953653464,0.45966796875,0.0,837.0825402259827,0.2,375.92388916015625,0.047840416,,,,,
856064,17.6595401763916,12.0,,,,,,,,,,,,,,,
857088,21.747798919677734,12.0,4180,0.0003,-2.645595259219408,0.025500097702024504,0.267138671875,0.0,901.5685983657837,0.2,231.4810791015625,0.033862114,,,,,
858112,17.813236236572266,12.0,,,,,,,,,,,,,,,
859136,13.299819946289062,12.0,4190,0.0003,-2.6457033298909662,0.0365390655817464,0.3220703125,0.0,545.5555079460144,0.2,247.345947265625,0.04074411,,,,,
860160,22.20341682434082,12.0,,,,,,,,,,,,,,,
861184,21.510168075561523,12.0,4200,0.0003,-2.5945472314953806,0.04068346087587997,0.337646484375,0.0,717.5176526069641,0.2,283.9218444824219,0.04408671,,,,,
862208,16.01415252685547,12.0,,,,,,,,,,,,,,,
862208,,,,,,,,,,,,,142.365975,12.0,30,90,678
863232,18.776412963867188,12.0,4210,0.0003,-2.5789442867040635,0.03857905345939798,0.354833984375,0.0,816.3886903762817,0.2,360.61358642578125,0.044500906,,,,,
864256,22.102161407470703,12.0,,,,,,,,,,,,,,,
865280,20.821121215820312,12.0,4220,0.0003,-2.543837083131075,0.05251349398167804,0.395947265625,-1.1920928955078125e-07,1245.7947134017945,0.2,609.4473266601562,0.0608187,,,,,
866304,17.852535247802734,12.0,,,,,,,,,,,,,,,
867328,14.468214988708496,12.0,4230,0.0003,-2.596988057345152,0.04466668363311328,0.301416015625,0.0,615.9350995063782,0.2,271.8388977050781,0.045891915,,,,,
868352,8.043350219726562,12.0,,,,,,,,,,,,,,,
869376,15.834341049194336,12.0,4240,0.0003,-2.5420543856918814,0.040677095772116444,0.3220703125,-1.1920928955078125e-07,835.9467676162719,0.2,574.9951171875,0.04044947,,,,,
870400,21.864500045776367,12.0,,,,,,,,,,,,,,,
871424,7.798927307128906,12.0,4250,0.0003,-2.5399906039237976,0.03656783420155989,0.251171875,0.0,826.0442852973938,0.2,534.93017578125,0.032215327,,,,,
872448,19.151113510131836,12.0,,,,,,,,,,,,,,,
873472,18.545757293701172,12.0,4260,0.0003,-2.5442243576049806,0.042994847614318134,0.362890625,0.0,817.5974320411682,0.2,381.28485107421875,0.043571096,,,,,
874496,18.88486099243164,12.0,,,,,,,,,,,,,,,
875520,19.919506072998047,12.0,4270,0.0003,-2.5243976414203644,0.03652310893230606,0.329931640625,0.0,788.0153044700622,0.2,477.906005859375,0.035699226,,,,,
876544,16.581336975097656,12.0,,,,,,,,,,,,,,,
877568,15.261775970458984,12.0,4280,0.0003,-2.534177348762751,0.030809573535225353,0.2595703125,0.0,1057.1969635009766,0.2,522.718994140625,0.038470443,,,,,
878592,17.862146377563477,12.0,,,,,,,,,,,,,,,
879616,12.285890579223633,12.0,4290,0.0003,-2.532826206833124,0.02712753259256715,0.241455078125,0.0,843.4585311889648,0.2,441.39739990234375,0.034697287,,,,,
880640,24.640586853027344,12.0,,,,,,,,,,,,,,,
881664,13.462005615234375,12.0,4300,0.0003,-2.5095381110906603,0.03951636485871859,0.2798828125,0.0,807.2577629089355,0.2,399.0047912597656,0.034586526,,,,,
882688,20.39339828491211,12.0,,,,,,,,,,,,,,,
882688,,,,,,,,,,,,,138.20191056,12.0,40,121,674
883712,20.442481994628906,12.0,4310,0.0003,-2.4745797790586948,0.03345267444092315,0.28408203125,0.0,951.1239082336426,0.2,607.933837890625,0.033044312,,,,,
884736,21.69586753845215,12.0,,,,,,,,,,,,,,,
885760,22.58867835998535,12.0,4320,0.0003,-2.480058091878891,0.03861241196282208,0.294775390625,0.0,825.621814441681,0.2,318.9033508300781,0.039993174,,,,,
886784,23.495784759521484,12.0,,,,,,,,,,,,,,,
887808,17.410926818847656,12.0,4330,0.0003,-2.472681353986263,0.029801477628643623,0.2009765625,0.0,752.7557347297668,0.2,392.2530517578125,0.021592285,,,,,
888832,12.842211723327637,12.0,,,,,,,,,,,,,,,
889856,14.766477584838867,12.0,4340,0.0003,-2.4747026450932026,0.0377713196867262,0.391796875,0.0,864.429727268219,0.2,528.2694091796875,0.031810664,,,,,
890880,11.759883880615234,12.0,,,,,,,,,,,,,,,
891904,21.592708587646484,12.0,4350,0.0003,-2.4920958533883093,0.026661894834251142,0.29736328125,0.0,595.1080698013305,0.2,296.7138671875,0.028839953,,,,,
892928,17.638240814208984,12.0,,,,,,,,,,,,,,,
893952,18.18045997619629,12.0,4360,0.0003,-2.4838275358080866,0.02907123607219546,0.251318359375,-1.1920928955078125e-07,705.6274480819702,0.2,442.4037170410156,0.034400687,,,,,
894976,11.550251007080078,12.0,,,,,,,,,,,,,,,
896000,15.174423217773438,12.0,4370,0.0003,-2.450741173326969,0.030673983177985066,0.261083984375,0.0,831.1261361122131,0.2,415.60552978515625,0.037325446,,,,,
897024,20.768281936645508,12.0,,,,,,,,,,,,,,,
898048,22.661426544189453,12.0,4380,0.0003,-2.457304959744215,0.04021548417804297,0.338671875,0.0,612.5110375404358,0.2,268.560546875,0.034176737,,,,,
899072,22.2543888092041,12.0,,,,,,,,,,,,,,,
900096,23.345142364501953,12.0,4390,0.0003,-2.4389360152184962,0.03164940940041561,0.274365234375,0.0,778.3888732910157,0.2,271.8343505859375,0.028744375,,,,,
901120,20.58699607849121,12.0,,,,,,,,,,,,,,,
902144,18.790199279785156,12.0,4400,0.0003,-2.469220491498709,0.04184737880423199,0.23125,0.0,939.3856114387512,0.2,508.71173095703125,0.028211705,,,,,
903168,23.120101928710938,12.0,,,,,,,,,,,,,,,
903168,,,,,,,,,,,,,164.29659344,12.0,50,155,659
904192,16.12470817565918,12.0,4410,0.0003,-2.50089860484004,0.024926970865635667,0.258642578125,0.0,653.4111180305481,0.2,373.0091552734375,0.030450758,,,,,
905216,19.727811813354492,12.0,,,,,,,,,,,,,,,
906240,21.769580841064453,12.0,4420,0.0003,-2.4937233552336693,0.02603028490266297,0.315087890625,0.0,484.89244265556334,0.2,274.2954406738281,0.031208515,,,,,
907264,18.12283706665039,12.0,,,,,,,,,,,,,,,
908288,13.21194839477539,12.0,4430,0.0003,-2.5268412336707113,0.021313288985402322,0.321533203125,0.0,592.5724143981934,0.2,232.69613647460938,0.031801887,,,,,
909312,10.590108871459961,12.0,,,,,,,,,,,,,,,
910336,12.433497428894043,12.0,4440,0.0003,-2.5074049033224584,0.025398168500396424,0.30400390625,0.0,862.3353702545166,0.2,443.0278015136719,0.028739803,,,,,
911360,14.035175323486328,12.0,,,,,,,,,,,,,,,
912384,20.485149383544922,12.0,4450,0.0003,-2.5189293295145037,0.03128516366850818,0.2994140625,5.960464477539063e-08,859.8640896797181,0.2,475.3548583984375,0.032838315,,,,,
913408,21.173593521118164,12.0,,,,,,,,,,,,,,,
914432,14.528156280517578,12.0,4460,0.0003,-2.5316570162773133,0.03353102537366794,0.3048828125,0.0,599.4248330116272,0.2,354.1451416015625,0.037170947,,,,,
915456,19.184066772460938,12.0,,,,,,,,,,,,,,,
916480,19.15717887878418,12.0,4470,0.0003,-2.54851556494832,0.027202246341039425,0.322705078125,5.960464477539063e-08,901.4320478439331,0.2,492.6210632324219,0.031875983,,,,,
917504,18.608427047729492,12.0,,,,,,,,,,,,,,,
918528,11.136102676391602,12.0,4480,0.0003,-2.562526099383831,0.027615356717433315,0.177685546875,-1.1920928955078125e-07,740.455751991272,0.2,341.50970458984375,0.022876596,,,,,
919552,10.438403129577637,12.0,,,,,,,,,,,,,,,
920576,23.589916229248047,12.0,4490,0.0003,-2.575507070124149,0.030225371947744863,0.212890625,0.0,611.1476406097412,0.2,333.3506164550781,0.02417995,,,,,
921600,14.800721168518066,12.0,,,,,,,,,,,,,,,
922624,22.25522804260254,12.0,4500,0.0003,-2.5432539112865924,0.01724940154090291,0.2638671875,0.0,680.3999646186828,0.2,387.9211730957031,0.039383233,,,,,
923648,21.87342643737793,12.0,,,,,,,,,,,,,,,
923648,,,,,,,,,,,,,150.90608374,12.0,60,189,649
924672,23.7977294921875,12.0,4510,0.0003,-2.561166276037693,0.02214395387127297,0.284716796875,0.0,668.39430809021,0.2,456.6616516113281,0.03699726,,,,,
925696,21.497570037841797,12.0,,,,,,,,,,,,,,,
926720,22.518714904785156,12.0,4520,0.0003,-2.559036614000797,0.03811160374607425,0.3169921875,1.1920928955078125e-07,646.0884142875672,0.2,285.84552001953125,0.040179238,,,,,
927744,23.36022186279297,12.0,,,,,,,,,,,,,,,
928768,17.466102600097656,12.0,4530,0.0003,-2.555599604547024,0.028775879333261402,0.307666015625,0.0,1052.0568168640136,0.2,612.6394653320312,0.04089705,,,,,
929792,11.259108543395996,12.0,,,,,,,,,,,,,,,
930816,16.299562454223633,12.0,4540,0.0003,-2.555097433179617,0.03022862586512929,0.360302734375,0.0,957.039893913269,0.2,651.0269775390625,0.038404472,,,,,
931840,18.89899444580078,12.0,,,,,,,,,,,,,,,
932864,17.334426879882812,12.0,4550,0.0003,-2.5517717599868774,0.03191440144582884,0.312646484375,0.0,799.5626303672791,0.2,283.863525390625,0.03357695,,,,,
933888,15.634778022766113,12.0,,,,,,,,,,,,,,,
934912,23.31383514404297,12.0,4560,0.0003,-2.550391376018524,0.02045219038845971,0.249658203125,0.0,844.6631443023682,0.2,382.64349365234375,0.025059357,,,,,
935936,23.42756462097168,12.0,,,,,,,,,,,,,,,
936960,19.378707885742188,12.0,4570,0.0003,-2.517954985797405,0.019283883564639837,0.249560546875,0.0,818.9783142089843,0.2,314.2730407714844,0.027030267,,,,,
937984,16.85931396484375,12.0,,,,,,,,,,,,,,,
939008,13.378286361694336,12.0,4580,0.0003,-2.52510741725564,0.02751903086609673,0.272900390625,0.0,689.2825228691102,0.2,249.30775451660156,0.03307517,,,,,
940032,19.685338973999023,12.0,,,,,,,,,,,,,,,
941056,19.737960815429688,12.0,4590,0.0003,-2.5498481191694737,0.022082723014318618,0.26494140625,0.0,789.3746548652649,0.2,512.6533813476562,0.031479366,,,,,
942080,23.385677337646484,12.0,,,,,,,,,,,,,,,
943104,18.299795150756836,12.0,4600,0.0003,-2.5559008195996284,0.03181752597447485,0.249462890625,-1.1920928955078125e-07,848.1129517555237,0.2,448.08685302734375,0.024765939,,,,,
944128,8.150794982910156,12.0,,,,,,,,,,,,,,,
944128,,,,,,,,,,,,,133.65670293,12.0,70,221,647
945152,11.575708389282227,12.0,4610,0.0003,-2.5559921570122244,0.03004897276405245,0.25546875,-1.1920928955078125e-07,881.1753484725953,0.2,409.9287109375,0.022257835,,,,,
946176,19.09372329711914,12.0,,,,,,,,,,,,,,,
947200,21.029813766479492,12.0,4620,0.0003,-2.570461942255497,0.029110969658358955,0.178564453125,5.960464477539063e-08,818.4956240653992,0.2,499.3560485839844,0.017201263,,,,,
948224,21.96841049194336,12.0,,,,,,,,,,,,,,,
949248,20.47406005859375,12.0,4630,0.0003,-2.5352843172848223,0.019164700810506474,0.223974609375,0.0,537.0090891838074,0.2,261.34808349609375,0.023258504,,,,,
950272,18.798004150390625,12.0,,,,,,,,,,,,,,,
951296,22.314186096191406,12.0,4640,0.0003,-2.49344837218523,0.026266537548508495,0.24296875,5.960464477539063e-08,773.0954745292663,0.2,434.3168029785156,0.025567582,,,,,
952320,23.886564254760742,12.0,,,,,,,,,,,,,,,
953344,22.882957458496094,12.0,4650,0.0003,-2.497166346013546,0.02529574614163721,0.184619140625,0.0,933.6241073608398,0.2,597.5775146484375,0.01973852,,,,,
954368,23.145599365234375,12.0,,,,,,,,,,,,,,,
955392,10.030454635620117,12.0,4660,0.0003,-2.4979150809347628,0.022354045130487065,0.169775390625,0.0,1194.354991531372,0.2,470.60540771484375,0.017163046,,,,,
956416,9.117799758911133,12.0,,,,,,,,,,,,,,,
957440,15.529947280883789,12.0,4670,0.0003,-2.4912498645484447,0.03244205828523263,0.187109375,0.0,675.034651184082,0.2,247.44454956054688,0.02193486,,,,,
958464,17.919757843017578,12.0,,,,,,,,,,,,,,,
959488,19.58742332458496,12.0,4680,0.0003,-2.4769907437264918,0.026048538729082794,0.21044921875,0.0,726.9637237548828,0.2,315.3108215332031,0.02378196,,,,,
960512,16.910858154296875,12.0,,,,,,,,,,,,,,,
961536,15.227548599243164,12.0,4690,0.0003,-2.485660022497177,0.03090465434070211,0.196728515625,0.0,949.5444345474243,0.2,536.7716064453125,0.018744461,,,,,
962560,13.738536834716797,12.0,,,,,,,,,,,,,,,
963584,17.955629348754883,12.0,4700,0.0003,-2.4785092808306217,0.02140339554025559,0.266455078125,0.0,700.473013496399,0.2,206.75003051757812,0.024749104,,,,,
964608,17.01915740966797,12.0,,,,,,,,,,,,,,,
964608,,,,,,,,,,,,,140.11251016000003,12.0,80,251,651
965632,23.309715270996094,12.0,4710,0.0003,-2.499137355387211,0.019779550173552707,0.313525390625,0.0,553.8879789352417,0.2,298.0419921875,0.023756616,,,,,
966656,19.934062957763672,12.0,,,,,,,,,,,,,,,
967680,18.341049194335938,12.0,4720,0.0003,-2.510952690988779,0.024525136292504614,0.203857421875,1.1920928955078125e-07,628.2518048286438,0.2,389.5310974121094,0.02681003,,,,,
968704,17.37932586669922,12.0,,,,,,,,,,,,,,,
969728,21.5367431640625,12.0,4730,0.0003,-2.5045240588486193,0.027482432656688614,0.18408203125,0.0,756.7918473243714,0.2,357.4224853515625,0.02103212,,,,,
970752,19.99596405029297,12.0,,,,,,,,,,,,,,,
971776,15.018247604370117,12.0,4740,0.0003,-2.5234784737229345,0.030546565630356782,0.20693359375,-1.1920928955078125e-07,869.8582794189454,0.2,411.7333984375,0.022510642,,,,,
972800,12.911171913146973,12.0,,,,,,,,,,,,,,,
973824,16.48513412475586,12.0,4750,0.0003,-2.5222482323646545,0.022659501414455007,0.212548828125,0.0,829.516554737091,0.2,285.83465576171875,0.02390512,,,,,
974848,19.27834129333496,12.0,,,,,,,,,,,,,,,
975872,21.76579475402832,12.0,4760,0.0003,-2.5174695141613483,0.03993634080397897,0.309375,0.0,694.7819972991944,0.2,284.2660217285156,0.04128486,,,,,
976896,20.17178726196289,12.0,,,,,,,,,,,,,,,
977920,16.149505615234375,12.0,4770,0.0003,-2.5088154055178165,0.03169502943492262,0.233642578125,-1.1920928955078125e-07,523.5814729690552,0.2,361.1363525390625,0.04026223,,,,,
978944,14.514694213867188,12.0,,,,,,,,,,,,,,,
979968,16.35904312133789,12.0,4780,0.0003,-2.5232384391129017,0.02849284206167795,0.25859375,1.1920928955078125e-07,548.680021572113,0.2,409.6873779296875,0.03457124,,,,,
980992,19.35907745361328,12.0,,,,,,,,,,,,,,,
982016,21.69064712524414,12.0,4790,0.0003,-2.5321976222097873,0.03959901395137422,0.289599609375,1.1920928955078125e-07,545.5095013618469,0.2,299.93426513671875,0.03456241,,,,,
983040,20.52884864807129,12.0,,,,,,,,,,,,,,,
984064,7.288700103759766,12.0,4800,0.0003,-2.5272744201123714,0.036657276106416246,0.343603515625,1.1920928955078125e-07,669.7862413406372,0.2,257.8978576660156,0.03999892,,,,,
985088,21.69040870666504,12.0,,,,,,,,,,,,,,,
985088,,,,,,,,,,,,,158.66225486,12.0,90,283,649
986112,19.470937728881836,12.0,4810,0.0003,-2.5311408057808875,0.03627571799734142,0.358154296875,-1.1920928955078125e-07,485.7791353702545,0.2,302.2855224609375,0.044444382,,,,,
987136,15.45846939086914,12.0,,,,,,,,,,,,,,,
988160,14.485889434814453,12.0,4820,0.0003,-2.527836002409458,0.036496258070110345,0.36650390625,0.0,716.0423212051392,0.2,232.22250366210938,0.04495411,,,,,
989184,17.929975509643555,12.0,,,,,,,,,,,,,,,
990208,22.150230407714844,12.0,4830,0.0003,-2.510178583860397,0.02654401357576717,0.204931640625,1.1920928955078125e-07,1134.0457820892334,0.2,589.602294921875,0.031535104,,,,,
991232,19.309904098510742,12.0,,,,,,,,,,,,,,,
992256,21.814151763916016,12.0,4840,0.0003,-2.487337776273489,0.02293212721706368,0.2349609375,5.960464477539063e-08,852.2612528800964,0.2,582.493896484375,0.027170274,,,,,
993280,22.96815299987793,12.0,,,,,,,,,,,,,,,
994304,22.456605911254883,12.0,4850,0.0003,-2.459152476489544,0.028286465922428762,0.22783203125,0.0,632.5142859458923,0.2,264.96630859375,0.025572907,,,,,
995328,13.540416717529297,12.0,,,,,,,,,,,,,,,
996352,17.23978042602539,12.0,4860,0.0003,-2.471291829645634,0.02756030534801539,0.213232421875,-1.1920928955078125e-07,724.7831168174744,0.2,384.52825927734375,0.021783382,,,,,
997376,20.160770416259766,12.0,,,,,,,,,,,,,,,
998400,23.746662139892578,12.0,4870,0.0003,-2.4668216094374658,0.03376271023225854,0.259033203125,-1.1920928955078125e-07,672.4469576835633,0.2,291.5929260253906,0.027931869,,,,,
999424,20.88667869567871,12.0,,,,,,,,,,,,,,,
1000448,16.725269317626953,12.0,4880,0.0003,-2.473459031432867,0.031770184339256956,0.3392578125,0.0,807.308268070221,0.2,460.3752746582031,0.029443597,,,,,
1001472,18.053136825561523,12.0,,,,,,,,,,,,,,,
1002496,14.580909729003906,12.0,4890,0.0003,-2.496470773220062,0.03310273455281276,0.26142578125,-1.1920928955078125e-07,938.7161893844604,0.2,532.9397583007812,0.02468868,,,,,
1003520,10.859579086303711,12.0,,,,,,,,,,,,,,,
1004544,22.68836212158203,12.0,4900,0.0003,-2.4867298915982246,0.03432966092659626,0.265478515625,0.0,610.9916736602784,0.2,253.8214569091797,0.03551254,,,,,
1005568,20.506729125976562,12.0,,,,,,,,,,,,,,,
1005568,,,,,,,,,,,,,144.16352034,12.0,100,314,650
1006592,11.94368839263916,12.0,4910,0.0003,-2.5023079134523867,0.03924057195254136,0.32099609375,1.7881393432617188e-07,692.1320965766906,0.2,316.3020324707031,0.036992192,,,,,
1007616,16.53207015991211,12.0,,,,,,,,,,,,,,,
1008640,15.558208465576172,12.0,4920,0.0003,-2.5047497041523457,0.028900814866938164,0.242333984375,0.0,656.7090275764465,0.2,302.92047119140625,0.030548107,,,,,
1009664,14.185018539428711,12.0,,,,,,,,,,,,,,,
1010688,16.25908088684082,12.0,4930,0.0003,-2.5120813980698586,0.03486785086861346,0.391064453125,0.0,914.8684867858886,0.2,450.8213195800781,0.034378156,,,,,
1011712,22.90380859375,12.0,,,,,,,,,,,,,,,
1012736,16.67057991027832,12.0,4940,0.0003,-2.5551194243133066,0.024838980537606404,0.307568359375,0.0,545.9216869354248,0.2,289.99053955078125,0.029791841,,,,,
1013760,15.762304306030273,12.0,,,,,,,,,,,,,,,
1014784,23.6384334564209,12.0,4950,0.0003,-2.545586020499468,0.02591119696589885,0.273828125,1.1920928955078125e-07,665.3758699417115,0.2,293.3253173828125,0.032264426,,,,,
1015808,14.455873489379883,12.0,,,,,,,,,,,,,,,
1016832,22.352497100830078,12.0,4960,0.0003,-2.5619894728064536,0.0360212435683934,0.319970703125,0.0,802.8876489639282,0.2,460.25384521484375,0.034558803,,,,,
1017856,8.728374481201172,12.0,,,,,,,,,,,,,,,
1018880,11.43899917602539,12.0,4970,0.0003,-2.5744345657527448,0.03123439520568354,0.30576171875,1.1920928955078125e-07,626.271072769165,0.2,256.4648742675781,0.035421282,,,,,
1019904,21.528793334960938,12.0,,,,,,,,,,,,,,,
1020928,21.988361358642578,12.0,4980,0.0003,-2.575513208657503,0.021629444166319445,0.2421875,0.0,904.5515858650208,0.2,321.5118713378906,0.025014434,,,,,
1021952,17.363340377807617,12.0,,,,,,,,,,,,,,,
1022976,18.427051544189453,12.0,4990,0.0003,-2.5911556452512743,0.023974218066723552,0.3009765625,0.0,665.654538154602,0.2,343.786376953125,0.034839623,,,,,
1024000,13.379339218139648,12.0,,,,,,,,,,,,,,,
1025024,16.25241470336914,12.0,5000,0.0003,-2.500937805324793,0.014743352205550763,0.223388671875,5.960464477539063e-08,752.4304751396179,0.2,378.0459899902344,0.02262649,,,,,
1026048,14.657760620117188,12.0,,,,,,,,,,,,,,,
1026048,,,,,,,,,,,,,135.02576036000002,12.0,110,347,648
1027072,17.078779220581055,12.0,5010,0.0003,-2.4908316574990748,0.018621449216152542,0.20849609375,0.0,886.2010698318481,0.2,365.0897216796875,0.030036716,,,,,
1028096,13.580827713012695,12.0,,,,,,,,,,,,,,,
1029120,14.752050399780273,12.0,5020,0.0003,-2.4961244478821754,0.028530011214024854,0.2169921875,-1.1920928955078125e-07,622.2814047813415,0.2,332.2196960449219,0.025923004,,,,,
1030144,17.527141571044922,12.0,,,,,,,,,,,,,,,
1031168,20.297828674316406,12.0,5030,0.0003,-2.517211941629648,0.034758387849433345,0.213427734375,5.960464477539063e-08,720.2809387207031,0.2,316.35870361328125,0.023043375,,,,,
1032192,17.30815315246582,12.0,,,,,,,,,,,,,,,
1033216,12.798912048339844,12.0,5040,0.0003,-2.514189396798611,0.02215558441239409,0.25654296875,0.0,758.819206905365,0.2,378.7245178222656,0.021294387,,,,,
1034240,17.37537384033203,12.0,,,,,,,,,,,,,,,
1035264,24.109188079833984,12.0,5050,0.0003,-2.5029932923614977,0.0269586927126511,0.231591796875,-1.1920928955078125e-07,839.3965795516967,0.2,422.7593078613281,0.024447318,,,,,
1036288,16.277435302734375,12.0,,,,,,,,,,,,,,,
1037312,14.669678688049316,12.0,5060,0.0003,-2.495885990560055,0.02762882164970506,0.25185546875,0.0,700.300316619873,0.2,313.28155517578125,0.03345298,,,,,
1038336,15.523645401000977,12.0,,,,,,,,,,,,,,,
1039360,12.886188507080078,12.0,5070,0.0003,-2.483752899616957,0.03738146548275836,0.23251953125,-1.1920928955078125e-07,991.2674268722534,0.2,501.34393310546875,0.032721993,,,,,
1040384,15.887977600097656,12.0,,,,,,,,,,,,,,,
1041408,17.676971435546875,12.0,5080,0.0003,-2.4618335962295532,0.031226023625640663,0.277734375,0.0,619.033078956604,0.2,336.3363037109375,0.03982293,,,,,
1042432,17.269325256347656,12.0,,,,,,,,,,,,,,,
1043456,22.33246612548828,12.0,5090,0.0003,-2.454699543863535,0.035844544206338466,0.2123046875,0.0,966.820055770874,0.2,483.72882080078125,0.024747225,,,,,
1044480,22.99456024169922,12.0,,,,,,,,,,,,,,,
1045504,22.16197395324707,12.0,5100,0.0003,-2.4675463624298573,0.02958467302087229,0.283349609375,0.0,665.6230774879456,0.2,396.0731201171875,0.036014937,,,,,
1046528,17.327735900878906,12.0,,,,,,,,,,,,,,,
1046528,,,,,,,,,,,,,148.55335914,12.0,120,379,647
1047552,19.740646362304688,12.0,5110,0.0003,-2.464961565285921,0.02681938948808238,0.242236328125,0.0,702.6602772712707,0.2,395.7497863769531,0.028228017,,,,,
1048576,14.781904220581055,12.0,,,,,,,,,,,,,,,
1049600,14.12791633605957,12.0,5120,0.0003,-2.4708159677684307,0.03279165235144319,0.2814453125,1.1920928955078125e-07,614.7041095733642,0.2,339.101318359375,0.023404345,,,,,
1050624,21.16144561767578,12.0,,,,,,,,,,,,,,,
1051648,19.157604217529297,12.0,5130,0.0003,-2.477506261318922,0.03768770978786051,0.2083984375,0.0,939.8887210845947,0.2,443.88018798828125,0.030004866,,,,,
1052672,14.041932106018066,12.0,,,,,,,,,,,,,,,
1053696,13.763111114501953,12.0,5140,0.0003,-2.467869593203068,0.02903206668852363,0.20205078125,5.960464477539063e-08,859.8301067352295,0.2,359.82080078125,0.027880713,,,,,
1054720,18.146242141723633,12.0,,,,,,,,,,,,,,,
1055744,10.91354751586914,12.0,5150,0.0003,-2.459898492693901,0.028945805138209834,0.263671875,0.0,1002.3827814102173,0.2,303.7666320800781,0.03239198,,,,,
1056768,15.185518264770508,12.0,,,,,,,,,,,,,,,
1057792,17.839801788330078,12.0,5160,0.0003,-2.4440588846802713,0.02231125699909171,0.2552734375,5.960464477539063e-08,779.8172409057618,0.2,338.3760986328125,0.027006056,,,,,
1058816,7.57349967956543,12.0,,,,,,,,,,,,,,,
1059840,15.164070129394531,12.0,5170,0.0003,-2.4262527488172054,0.024541978900379034,0.254833984375,-1.1920928955078125e-07,623.5192378044128,0.2,338.3030700683594,0.026203036,,,,,
1060864,20.900619506835938,12.0,,,,,,,,,,,,,,,
1061888,19.01934051513672,12.0,5180,0.0003,-2.4383617848157884,0.03582254481734708,0.2265625,0.0,709.7442800521851,0.2,268.4263916015625,0.034322646,,,,,
1062912,18.879064559936523,12.0,,,,,,,,,,,,,,,
1063936,19.243440628051758,12.0,5190,0.0003,-2.454798524081707,0.027294013564824127,0.209033203125,0.0,821.7814465522766,0.2,328.1004638671875,0.025765471,,,,,
1064960,22.792823791503906,12.0,,,,,,,,,,,,,,,
1065984,19.742265701293945,12.0,5200,0.0003,-2.4697051249444484,0.02859865006612381,0.2060546875,0.0,942.2473665237427,0.2,429.39453125,0.023219638,,,,,
1067008,19.56451416015625,12.0,,,,,,,,,,,,,,,
1067008,,,,,,,,,,,,,152.60989723,12.0,130,414,642
1068032,15.670537948608398,12.0,5210,0.0003,-2.4866575956344605,0.016497757351316977,0.23916015625,-1.1920928955078125e-07,679.3037641525268,0.2,503.14263916015625,0.03039527,,,,,
1069056,20.726505279541016,12.0,,,,,,,,,,,,,,,
1070080,18.514694213867188,12.0,5220,0.0003,-2.4909001894295217,0.03090189128561178,0.218896484375,0.0,634.0162810325622,0.2,312.21881103515625,0.027756505,,,,,
1071104,20.54768180847168,12.0,,,,,,,,,,,,,,,
