time/total_timesteps,eval/mean_ep_length,eval/mean_reward,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,train/std,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/clip_range,train/n_updates,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss
559440,1200.0,12893.961741,,,,,,,,,,,,,,,,
559456,,,62,3026,1200.0,92,5378.858211380001,,,,,,,,,,,
560640,1200.0,12590.803504,,,,,,0.9387208223342896,0.039595127,5.960464477539063e-08,-0.03278750266763382,12.811790466308594,0.2,2720,21.841796478629114,0.0003,0.370849609375,-268.3628662109375
561504,,,62,3054,1200.0,93,5391.94534998,,,,,,,,,,,
561840,1200.0,12738.222947,,,,,,0.9386174082756042,0.041012987,0.0,-0.03345971783564892,8.855533599853516,0.2,2730,22.843154460191727,0.0003,0.34248046875,-268.271551990509
563040,1200.0,12767.083805,,,,,,,,,,,,,,,,
563552,,,62,3092,1200.0,94,5421.138722849999,,,,,,,,,,,
564240,1200.0,12722.51983,,,,,,0.9375608563423157,0.038063288,-1.1920928955078125e-07,-0.03012758402910549,11.498161315917969,0.2,2740,22.098549696803094,0.0003,0.344775390625,-268.10633554458616
565440,1200.0,12715.84149,,,,,,,,,,,,,,,,
565600,,,62,3128,1200.0,95,5450.26909759,,,,,,,,,,,
566640,1200.0,12645.406871,,,,,,0.9378495812416077,0.035094284,0.0,-0.0285041401773924,8.859017372131348,0.2,2750,16.912426549196244,0.0003,0.3328125,-267.98955221176146
567648,,,62,3155,1200.0,96,5465.348105370001,,,,,,,,,,,
567840,1200.0,12679.977663,,,,,,0.9358109831809998,0.04187807,-1.1920928955078125e-07,-0.03401789419585839,9.297426223754883,0.2,2760,21.089358308911322,0.0003,0.371826171875,-267.7469045639038
569040,1200.0,12640.941222,,,,,,,,,,,,,,,,
569696,,,62,3190,1200.0,97,5495.329213220001,,,,,,,,,,,
570240,1200.0,12277.536579,,,,,,0.9353623986244202,0.035845716,1.1920928955078125e-07,-0.0295080852083629,7.245113372802734,0.2,2770,20.33493736386299,0.0003,0.33994140625,-267.45791759490965
571440,1200.0,12302.495767,,,,,,,,,,,,,,,,
571744,,,62,3226,1200.0,98,5525.402302580001,,,,,,,,,,,
572640,1200.0,12819.271256,,,,,,0.9351614713668823,0.039517395,0.0,-0.034244238975225015,13.773839950561523,0.2,2780,24.62948646247387,0.0003,0.389404296875,-267.39657402038574
573792,,,62,3253,1200.0,99,5540.695806690001,,,,,,,,,,,
573840,1200.0,12380.208299,,,,,,0.9356403946876526,0.038208917,0.0,-0.024157272378215567,6.891273498535156,0.2,2790,19.038744309544562,0.0003,0.348876953125,-267.37138509750366
575040,1200.0,12382.846459,,,,,,,,,,,,,,,,
575840,,,62,3289,1200.0,100,5570.36688803,,,,,,,,,,,
576240,1200.0,12603.64082,,,,,,0.9353976845741272,0.04008409,0.0,-0.030351447139400987,8.233170509338379,0.2,2800,19.095165187120436,0.0003,0.372119140625,-267.39984264373777
577440,1200.0,12641.212595,,,,,,,,,,,,,,,,
577888,,,62,3324,1200.0,101,5599.869989769999,,,,,,,,,,,
578640,1200.0,12356.787982,,,,,,0.9351414442062378,0.038171474,0.0,-0.030055397484102287,8.122458457946777,0.2,2810,18.606856402754783,0.0003,0.347607421875,-267.3397135734558
579840,1200.0,12350.300454,,,,,,,,,,,,,,,,
579936,,,62,3359,1200.0,102,5632.090024699999,,,,,,,,,,,
581040,1200.0,12464.114577,,,,,,0.9343438744544983,0.038374603,1.1920928955078125e-07,-0.03076893275429029,11.48501968383789,0.2,2820,21.703347772359848,0.0003,0.345458984375,-267.2197467803955
581984,,,62,3385,1200.0,103,5648.3947564,,,,,,,,,,,
582240,1200.0,12926.280914,,,,,,0.9346223473548889,0.037621614,0.0,-0.02813735742820427,12.736391067504883,0.2,2830,25.151080334186553,0.0003,0.34140625,-267.14825744628905
583440,1200.0,12914.670483,,,,,,,,,,,,,,,,
584032,,,62,3420,1200.0,104,5678.66245989,,,,,,,,,,,
584640,1200.0,12804.388775,,,,,,0.9349914193153381,0.039828673,0.0,-0.031588442684733306,7.546810626983643,0.2,2840,19.345261362195014,0.0003,0.392138671875,-267.1878928184509
585840,1200.0,12798.141226,,,,,,,,,,,,,,,,
586080,,,62,3457,1200.0,105,5710.3368116599995,,,,,,,,,,,
587040,1200.0,12646.846192,,,,,,0.9331780672073364,0.03769368,-1.1920928955078125e-07,-0.028819280469906516,9.628151893615723,0.2,2850,23.372802275419236,0.0003,0.31689453125,-267.0094807624817
588128,,,62,3486,1200.0,106,5726.1072472,,,,,,,,,,,
588240,1200.0,12674.16206,,,,,,0.9316628575325012,0.0408837,0.0,-0.030884647366474383,7.399764537811279,0.2,2860,17.685798048973083,0.0003,0.389892578125,-266.62462282180786
589440,1200.0,12625.57095,,,,,,,,,,,,,,,,
590176,,,62,3523,1200.0,107,5758.855977579999,,,,,,,,,,,
590640,1200.0,12566.1014,,,,,,0.9303466081619263,0.04233735,-1.1920928955078125e-07,-0.03217299494135659,14.743026733398438,0.2,2870,24.087000718712808,0.0003,0.357666015625,-266.3158235549927
591840,1200.0,12559.896679,,,,,,,,,,,,,,,,
592224,,,62,3559,1200.0,108,5792.194691619999,,,,,,,,,,,
593040,1200.0,12526.943787,,,,,,0.9295595288276672,0.038481094,0.0,-0.03126818146847654,11.780108451843262,0.2,2880,23.044513729214668,0.0003,0.352099609375,-266.0259472846985
594240,1200.0,12590.676995,,,,,,,,,,,,,,,,
594272,,,62,3595,1200.0,109,5825.637896789999,,,,,,,,,,,
595440,1200.0,12424.73238,,,,,,0.9284838438034058,0.036034912,-1.1920928955078125e-07,-0.029660857882117853,13.7219820022583,0.2,2890,27.748058420419692,0.0003,0.329248046875,-265.8015785217285
596320,,,62,3622,1200.0,110,5843.57015969,,,,,,,,,,,
596640,1200.0,12617.955396,,,,,,0.9273949861526489,0.040817544,0.0,-0.031178557890234514,12.388566017150879,0.2,2900,26.846044585108757,0.0003,0.336474609375,-265.5413763999939
597840,1200.0,12590.064207,,,,,,,,,,,,,,,,
598368,,,62,3659,1200.0,111,5876.690076020001,,,,,,,,,,,
599040,1200.0,12220.183984,,,,,,0.9270339608192444,0.038770244,0.0,-0.02943923377315514,12.80353832244873,0.2,2910,25.967317277193068,0.0003,0.373095703125,-265.33583269119265
600240,1200.0,12225.105974,,,,,,,,,,,,,,,,
600416,,,62,3694,1200.0,112,5912.358739679999,,,,,,,,,,,
601440,1200.0,12307.182592,,,,,,0.9264464974403381,0.03702907,0.0,-0.02870604542840738,9.809163093566895,0.2,2920,22.433359318971632,0.0003,0.329931640625,-265.2305778503418
602464,,,62,3722,1200.0,113,5930.320624069998,,,,,,,,,,,
602640,1200.0,12384.480115,,,,,,0.9256883263587952,0.039361723,0.0,-0.029193905036663637,13.411311149597168,0.2,2930,26.67586231827736,0.0003,0.358740234375,-265.0628264427185
603840,1200.0,12369.898916,,,,,,,,,,,,,,,,
604512,,,62,3756,1200.0,114,5964.965092559999,,,,,,,,,,,
605040,1200.0,10013.194017,,,,,,0.9246768951416016,0.040174086,0.0,-0.028326827683486044,16.26812171936035,0.2,2940,22.802576774358748,0.0003,0.358544921875,-264.85798797607424
606240,1200.0,10002.404453,,,,,,,,,,,,,,,,
606560,,,62,3789,1200.0,115,6002.786967870002,,,,,,,,,,,
607440,1200.0,12308.034202,,,,,,0.9232781529426575,0.031394336,0.0,-0.027521550783421844,16.35712242126465,0.2,2950,31.201056557893754,0.0003,0.30849609375,-264.5736938476563
608608,,,62,3815,1200.0,116,6020.960833370001,,,,,,,,,,,
608640,1200.0,12097.421503,,,,,,0.9226634502410889,0.039248362,5.960464477539063e-08,-0.030039553745882585,10.622856140136719,0.2,2960,30.216366958618163,0.0003,0.3515625,-264.3346297264099
609840,1200.0,12068.297642,,,,,,,,,,,,,,,,
610656,,,62,3851,1200.0,117,6058.144061179999,,,,,,,,,,,
611040,1200.0,9052.418346,,,,,,0.9221714735031128,0.038885586,0.0,-0.027346826804568992,10.191268920898438,0.2,2970,26.793181091547012,0.0003,0.339404296875,-264.1772084236145
612240,1200.0,9098.325779,,,,,,,,,,,,,,,,
612704,,,62,3887,1200.0,118,6096.161540459999,,,,,,,,,,,
613440,1200.0,7105.141778,,,,,,0.9218547344207764,0.03869701,5.960464477539063e-08,-0.031587743494310414,13.425111770629883,0.2,2980,29.22060854434967,0.0003,0.37890625,-264.0288687705994
614640,1200.0,7177.449773,,,,,,,,,,,,,,,,
614752,,,62,3923,1200.0,119,6134.385379189999,,,,,,,,,,,
615840,1200.0,7122.157834,,,,,,0.9221659898757935,0.039608687,0.0,-0.027932661228987854,13.807953834533691,0.2,2990,31.114753806591033,0.0003,0.34384765625,-263.99952630996705
616800,,,62,3949,1200.0,120,6153.942549299999,,,,,,,,,,,
617040,1200.0,4200.033043,,,,,,0.9218601584434509,0.03805935,5.960464477539063e-08,-0.028328964099637234,18.468690872192383,0.2,3000,31.925157338380814,0.0003,0.3359375,-263.9914957046509
618240,1200.0,4206.756368,,,,,,,,,,,,,,,,
618848,,,62,3986,1200.0,121,6193.28436653,,,,,,,,,,,
619440,1200.0,4229.130971,,,,,,0.9211698174476624,0.041779317,5.960464477539063e-08,-0.03192103673936799,15.309022903442383,0.2,3010,35.23534957766533,0.0003,0.341015625,-263.8760566711426
620640,1200.0,4213.000791,,,,,,,,,,,,,,,,
620896,,,62,4022,1200.0,122,6232.69513829,,,,,,,,,,,
621840,1200.0,4278.834789,,,,,,0.9206117987632751,0.038623314,5.960464477539063e-08,-0.029743795451940967,19.237993240356445,0.2,3020,30.963791248202323,0.0003,0.372607421875,-263.6592596054077
622944,,,62,4049,1200.0,123,6252.5868684199995,,,,,,,,,,,
623040,1200.0,4254.751074,,,,,,0.9204776287078857,0.040675223,0.0,-0.028811054369725753,13.798870086669922,0.2,3030,31.184866338968277,0.0003,0.3607421875,-263.55226573944094
624240,1200.0,4257.829593,,,,,,,,,,,,,,,,
624992,,,62,4084,1200.0,124,6289.692807670001,,,,,,,,,,,
625440,1200.0,6931.298439,,,,,,0.9194955229759216,0.04382041,0.0,-0.0341648161644116,14.067376136779785,0.2,3040,35.305593848228455,0.0003,0.388330078125,-263.38273000717163
626640,1200.0,6907.124131,,,,,,,,,,,,,,,,
627040,,,62,4119,1200.0,125,6331.483704369999,,,,,,,,,,,
627840,1200.0,4219.092673,,,,,,0.9181124567985535,0.042047698,0.0,-0.031893837547977456,13.063352584838867,0.2,3050,28.842089593410492,0.0003,0.320947265625,-263.12886772155764
629040,1200.0,4175.475845,,,,,,,,,,,,,,,,
629088,,,62,4156,1200.0,126,6373.50054716,,,,,,,,,,,
630240,1200.0,7299.757999,,,,,,0.916910707950592,0.04095164,0.0,-0.029195090947905556,18.173568725585938,0.2,3060,40.83242556452751,0.0003,0.3330078125,-262.85833225250246
631136,,,62,4184,1200.0,127,6394.22388716,,,,,,,,,,,
631440,1200.0,6473.219882,,,,,,0.9163163304328918,0.03808564,-1.1920928955078125e-07,-0.02535365652584005,17.03273582458496,0.2,3070,38.945803904533385,0.0003,0.365185546875,-262.6566666603088
632640,1200.0,6463.165521,,,,,,,,,,,,,,,,
633184,,,62,4221,1200.0,128,6434.273103270001,,,,,,,,,,,
633840,1200.0,4284.282154,,,,,,0.9155806303024292,0.048472583,5.960464477539063e-08,-0.030010300196590834,18.0146541595459,0.2,3080,33.47226695418358,0.0003,0.379541015625,-262.5119517326355
635040,1200.0,4280.723672,,,,,,,,,,,,,,,,
635232,,,62,4257,1200.0,129,6477.236519419999,,,,,,,,,,,
636240,1200.0,9638.057213,,,,,,0.9145476818084717,0.045930587,0.0,-0.02854309239774011,16.847944259643555,0.2,3090,37.89086993932724,0.0003,0.3498046875,-262.30028953552244
637280,,,62,4284,1200.0,130,6497.276581450001,,,,,,,,,,,
637440,1200.0,12640.502136,,,,,,0.9149055480957031,0.04675277,-1.1920928955078125e-07,-0.029389999344130047,11.328939437866211,0.2,3100,32.00606117248535,0.0003,0.383935546875,-262.17181940078734
638640,1200.0,12626.048279,,,,,,,,,,,,,,,,
639328,,,62,4320,1200.0,131,6536.061214190001,,,,,,,,,,,
639840,1200.0,10522.787371,,,,,,0.9139249920845032,0.048159983,0.0,-0.03415638645237777,13.27867603302002,0.2,3110,32.50190690755844,0.0003,0.380908203125,-262.10514068603516
641040,1200.0,10485.113814,,,,,,,,,,,,,,,,
641376,,,62,4354,1200.0,132,6577.04703474,,,,,,,,,,,
642240,1200.0,13414.429795,,,,,,0.9118284583091736,0.041834768,-1.1920928955078125e-07,-0.028101293672807514,12.841355323791504,0.2,3120,33.301243531703946,0.0003,0.338525390625,-261.7616319656372
643424,,,62,4383,1200.0,133,6596.116649900001,,,,,,,,,,,
643440,1200.0,13601.243434,,,,,,0.9105817675590515,0.04005348,0.0,-0.02652947371243499,17.86081314086914,0.2,3130,45.71238598227501,0.0003,0.3400390625,-261.38881435394285
644640,1200.0,13614.831782,,,,,,,,,,,,,,,,
645472,,,62,4418,1200.0,134,6638.80743191,,,,,,,,,,,
645840,1200.0,13740.115005,,,,,,0.9097104668617249,0.040019095,0.0,-0.02673189371416811,16.939199447631836,0.2,3140,35.73920872807503,0.0003,0.342578125,-261.1419923782349
647040,1200.0,13773.988926,,,,,,,,,,,,,,,,
647520,,,62,4456,1200.0,135,6680.24704554,,,,,,,,,,,
648240,1200.0,13760.710817,,,,,,0.9093620181083679,0.04325313,0.0,-0.02497502316837199,14.355829238891602,0.2,3150,35.7030586719513,0.0003,0.3322265625,-261.00585117340086
649440,1200.0,13759.5705,,,,,,,,,,,,,,,,
649568,,,61,4493,1200.0,136,6721.87926274,,,,,,,,,,,
650640,1200.0,14163.024562,,,,,,0.90927654504776,0.04618783,0.0,-0.03250523462484125,19.776016235351562,0.2,3160,37.86306914687157,0.0003,0.38447265625,-260.8886043548584
651616,,,62,4522,1200.0,137,6743.07108201,,,,,,,,,,,
651840,1200.0,13721.581585,,,,,,0.9079694747924805,0.040664043,-1.1920928955078125e-07,-0.028083099142531865,16.103296279907227,0.2,3170,39.5211484849453,0.0003,0.36455078125,-260.69567079544066
653040,1200.0,13678.973301,,,,,,,,,,,,,,,,
653664,,,61,4559,1200.0,138,6785.026024860001,,,,,,,,,,,
654240,1200.0,12972.346194,,,,,,0.9080451726913452,0.039715737,5.960464477539063e-08,-0.027611159614752977,15.984663009643555,0.2,3180,34.1016270339489,0.0003,0.3330078125,-260.51294136047363
655440,1200.0,12996.626804,,,,,,,,,,,,,,,,
655712,,,61,4596,1200.0,139,6828.145647030003,,,,,,,,,,,
656640,1200.0,9247.365178,,,,,,0.9073179364204407,0.04066725,-1.1920928955078125e-07,-0.026154084838344714,12.64268970489502,0.2,3190,31.74785550236702,0.0003,0.355517578125,-260.43049039840696
657760,,,61,4625,1200.0,140,6848.281286530001,,,,,,,,,,,
657840,1200.0,8124.924119,,,,,,0.9064931869506836,0.046126775,1.1920928955078125e-07,-0.03062369213148486,18.703092575073242,0.2,3200,38.24104888439179,0.0003,0.39228515625,-260.22266540527346
659040,1200.0,8142.323914,,,,,,,,,,,,,,,,
659808,,,61,4661,1200.0,141,6890.2003730100005,,,,,,,,,,,
660240,1200.0,8128.869429,,,,,,0.9063835144042969,0.03959074,-1.1920928955078125e-07,-0.02872730916715227,14.856058120727539,0.2,3210,33.92850970625877,0.0003,0.336328125,-260.0988552093506
661440,1200.0,8178.172784,,,,,,,,,,,,,,,,
661856,,,61,4696,1200.0,142,6931.38074277,,,,,,,,,,,
662640,1200.0,8988.786661,,,,,,0.905369222164154,0.04146522,1.1920928955078125e-07,-0.030587712273700163,16.656267166137695,0.2,3220,34.90249246954918,0.0003,0.370751953125,-259.92790803909304
663840,1200.0,8961.668862,,,,,,,,,,,,,,,,
663904,,,61,4732,1200.0,143,6974.836230109999,,,,,,,,,,,
665040,1200.0,11267.510401,,,,,,0.9044143557548523,0.031851526,0.0,-0.026611260534264148,26.014957427978516,0.2,3230,45.10655074715614,0.0003,0.29189453125,-259.6726641654968
665952,,,61,4761,1200.0,144,6996.27906564,,,,,,,,,,,
666240,1200.0,11365.271308,,,,,,0.9039410948753357,0.038920537,1.1920928955078125e-07,-0.024229626604937948,31.857370376586914,0.2,3240,42.82621645927429,0.0003,0.3228515625,-259.43444242477415
667440,1200.0,11349.614859,,,,,,,,,,,,,,,,
668000,,,61,4797,1200.0,145,7040.850161979999,,,,,,,,,,,
668640,1200.0,11601.604805,,,,,,0.9040520787239075,0.043389853,0.0,-0.030520245881052687,14.903045654296875,0.2,3250,37.446814274787904,0.0003,0.380712890625,-259.3364336013794
669840,1200.0,11555.356735,,,,,,,,,,,,,,,,
670048,,,61,4835,1200.0,146,7085.374237500001,,,,,,,,,,,
671040,1200.0,11629.218321,,,,,,0.9031972885131836,0.03792307,0.0,-0.026194322560331783,15.114825248718262,0.2,3260,45.627729159593585,0.0003,0.312646484375,-259.24256229400635
672096,,,61,4861,1200.0,147,7108.987156260001,,,,,,,,,,,
672240,1200.0,11589.33053,,,,,,0.9025733470916748,0.040255345,0.0,-0.029416479473002254,13.82667064666748,0.2,3270,40.74241507053375,0.0003,0.33896484375,-259.03652944564817
673440,1200.0,11635.901433,,,,,,,,,,,,,,,,
674144,,,61,4896,1200.0,148,7154.001575880001,,,,,,,,,,,
674640,1200.0,11633.126028,,,,,,0.9019842147827148,0.047740694,0.0,-0.029223602294223383,28.784509658813477,0.2,3280,46.17992409467697,0.0003,0.394287109375,-258.8271854400635
675840,1200.0,11649.741008,,,,,,,,,,,,,,,,
676192,,,61,4933,1200.0,149,7202.04971976,,,,,,,,,,,
677040,1200.0,11668.519402,,,,,,0.9013339281082153,0.034052312,0.0,-0.02302677550178487,14.3082857131958,0.2,3290,49.22846023440361,0.0003,0.251953125,-258.661630153656
678240,1200.0,11679.912406,,,,,,,,,,,,,,,,
678240,,,61,4969,1200.0,150,7249.797307490001,,,,,,,,,,,
679440,1200.0,11751.140619,,,,,,0.9007269740104675,0.041042976,0.0,-0.027417378063546494,19.139175415039062,0.2,3300,41.132937794923784,0.0003,0.351416015625,-258.48189363479617
680288,,,61,4997,1200.0,151,7275.09093293,,,,,,,,,,,
680640,1200.0,11786.61763,,,,,,0.8995640277862549,0.043530457,1.1920928955078125e-07,-0.0245849567494588,23.155269622802734,0.2,3310,43.67749001979828,0.0003,0.3595703125,-258.2439845085144
681840,1200.0,11787.252488,,,,,,,,,,,,,,,,
682336,,,61,5033,1200.0,152,7323.18070789,,,,,,,,,,,
683040,1200.0,11851.327544,,,,,,0.8989636301994324,0.039675016,0.0,-0.028885421971790493,25.13719367980957,0.2,3320,53.97569932937622,0.0003,0.348046875,-257.99757862091064
684240,1200.0,11870.715072,,,,,,,,,,,,,,,,
684384,,,61,5070,1200.0,153,7372.687072920001,,,,,,,,,,,
685440,1200.0,11931.141011,,,,,,0.8979503512382507,0.047105394,-1.1920928955078125e-07,-0.022320578776998445,18.72460174560547,0.2,3330,36.86992824673653,0.0003,0.36103515625,-257.8011494636536
686432,,,61,5099,1200.0,154,7397.612044470001,,,,,,,,,,,
686640,1200.0,11853.991959,,,,,,0.8978453874588013,0.046851426,0.0,-0.02644199089263566,17.481111526489258,0.2,3340,44.936332827806474,0.0003,0.34140625,-257.599458026886
687840,1200.0,11841.287911,,,,,,,,,,,,,,,,
688480,,,61,5135,1200.0,155,7448.64319775,,,,,,,,,,,
689040,1200.0,11799.095297,,,,,,0.897155225276947,0.0406327,0.0,-0.03278469566721469,19.333324432373047,0.2,3350,62.88622764348984,0.0003,0.31982421875,-257.4821919441223
690240,1200.0,11812.063217,,,,,,,,,,,,,,,,
690528,,,61,5174,1200.0,156,7503.07009427,,,,,,,,,,,
691440,1200.0,11844.169539,,,,,,0.896004855632782,0.028854482,0.0,-0.031108090069028548,16.57709503173828,0.2,3360,61.70422202348709,0.0003,0.311669921875,-257.23322315216063
692576,,,61,5201,1200.0,157,7531.939369320001,,,,,,,,,,,
692640,1200.0,11829.837698,,,,,,0.8961871266365051,0.046659067,0.0,-0.027063888497650623,33.69300842285156,0.2,3370,70.41130288839341,0.0003,0.328076171875,-257.0800317764282
693840,1200.0,11830.016137,,,,,,,,,,,,,,,,
694624,,,61,5239,1200.0,158,7587.384901920001,,,,,,,,,,,
695040,1200.0,12107.707455,,,,,,0.8959124088287354,0.054176737,0.0,-0.027329712989740074,17.3050594329834,0.2,3380,54.05137402415276,0.0003,0.3423828125,-257.0631986618042
696240,1200.0,12100.207597,,,,,,,,,,,,,,,,
696672,,,61,5275,1200.0,159,7645.93570591,,,,,,,,,,,
697440,1200.0,11900.377733,,,,,,0.8954473733901978,0.028203916,1.1920928955078125e-07,-0.027544129567104392,20.59139060974121,0.2,3390,63.696522402763364,0.0003,0.307861328125,-256.96219997406007
698640,1200.0,11876.082892,,,,,,,,,,,,,,,,
698720,,,61,5312,1200.0,160,7702.429933609999,,,,,,,,,,,
699840,1200.0,11779.820593,,,,,,0.8948479890823364,0.06638942,5.960464477539063e-08,-0.02922637305164244,20.298158645629883,0.2,3400,54.883098816871644,0.0003,0.37177734375,-256.8036289215088
700768,,,61,5341,1200.0,161,7731.240490259999,,,,,,,,,,,
701040,1200.0,11921.986911,,,,,,0.8929264545440674,0.056294546,0.0,-0.022586892545223235,21.383869171142578,0.2,3410,55.2699868619442,0.0003,0.395703125,-256.5881905555725
702240,1200.0,11913.511604,,,,,,,,,,,,,,,,
702816,,,61,5381,1200.0,162,7787.8433257100005,,,,,,,,,,,
703440,1200.0,11838.382753,,,,,,0.8925610184669495,0.0629964,0.0,-0.02100510301825125,25.672168731689453,0.2,3420,48.06833392381668,0.0003,0.4765625,-256.23234634399415
704640,1200.0,11839.487965,,,,,,,,,,,,,,,,
704864,,,61,5422,1200.0,163,7845.44900714,,,,,,,,,,,
705840,1200.0,11890.482964,,,,,,0.8907760381698608,0.047497984,-1.1920928955078125e-07,-0.02462563381996006,18.884756088256836,0.2,3430,46.817074263095854,0.0003,0.37607421875,-256.01127848625185
706912,,,61,5454,1200.0,164,7874.34884703,,,,,,,,,,,
707040,1200.0,11975.015566,,,,,,0.8903188705444336,0.06168898,0.0,-0.023485291737597436,25.655488967895508,0.2,3440,49.15308457612991,0.0003,0.3884765625,-255.6695879459381
708240,1200.0,11989.689832,,,,,,,,,,,,,,,,
708960,,,61,5492,1200.0,165,7933.114955660001,,,,,,,,,,,
709440,1200.0,11919.372976,,,,,,0.8890295028686523,0.06287342,0.0,-0.026100854959804565,17.69843292236328,0.2,3450,45.039275109767914,0.0003,0.39267578125,-255.4749041080475
710640,1200.0,11910.209199,,,,,,,,,,,,,,,,
711008,,,61,5529,1200.0,166,7993.16167585,,,,,,,,,,,
711840,1200.0,11937.327143,,,,,,0.8887182474136353,0.04065034,0.0,-0.02534825070761144,17.84115219116211,0.2,3460,57.400031799077986,0.0003,0.325634765625,-255.2409891605377
713040,1200.0,11933.72572,,,,,,,,,,,,,,,,
713056,,,61,5565,1200.0,167,8055.11099099,,,,,,,,,,,
714240,1200.0,11927.481085,,,,,,0.8882876634597778,0.05262771,5.960464477539063e-08,-0.027286082002683544,16.285024642944336,0.2,3470,42.40268942117691,0.0003,0.36005859375,-255.11368284225463
715104,,,61,5592,1200.0,168,8086.144457749999,,,,,,,,,,,
715440,1200.0,11972.310529,,,,,,0.8872088193893433,0.053907257,0.0,-0.01943371005618246,22.75612449645996,0.2,3480,49.75171262025833,0.0003,0.362353515625,-254.92383646965027
716640,1200.0,11925.349245,,,,,,,,,,,,,,,,
717152,,,61,5632,1200.0,169,8146.77385012,,,,,,,,,,,
717840,1200.0,11889.625728,,,,,,0.887662947177887,0.05252032,1.1920928955078125e-07,-0.020233552591525948,17.939350128173828,0.2,3490,51.25770819187164,0.0003,0.373046875,-254.79255285263062
719040,1200.0,11917.212401,,,,,,,,,,,,,,,,
719200,,,61,5669,1200.0,170,8209.739166849999,,,,,,,,,,,
720240,1200.0,11960.074335,,,,,,0.886135458946228,0.04953899,0.0,-0.028195891086943446,22.608497619628906,0.2,3500,50.98399132490158,0.0003,0.388330078125,-254.65657353401184
721248,,,61,5697,1200.0,171,8241.857995999999,,,,,,,,,,,
721440,1200.0,12101.785313,,,,,,0.8852105736732483,0.051281374,1.1920928955078125e-07,-0.021642952781985515,15.310298919677734,0.2,3510,42.56099157333374,0.0003,0.386767578125,-254.30666637420654
722640,1200.0,12076.193022,,,,,,,,,,,,,,,,
723296,,,61,5737,1200.0,172,8303.82780745,,,,,,,,,,,
723840,1200.0,10691.580444,,,,,,0.8844099044799805,0.06273133,-1.1920928955078125e-07,-0.02252830843499396,14.537631034851074,0.2,3520,35.88267487883568,0.0003,0.413037109375,-254.02013039588928
725040,1200.0,10694.123842,,,,,,,,,,,,,,,,
725344,,,61,5776,1200.0,173,8365.57773687,,,,,,,,,,,
726240,1200.0,12277.86729,,,,,,0.884022057056427,0.05777163,0.0,-0.018043147699791005,15.07219123840332,0.2,3530,39.92099556326866,0.0003,0.39609375,-253.8020170688629
727392,,,61,5805,1200.0,174,8396.906682730001,,,,,,,,,,,
727440,1200.0,10858.029715,,,,,,0.8838627934455872,0.043814946,0.0,-0.023642595662386155,14.00788688659668,0.2,3540,45.413392931222916,0.0003,0.339697265625,-253.69929766654968
728640,1200.0,10888.679779,,,,,,,,,,,,,,,,
729440,,,61,5844,1200.0,175,8461.45259456,,,,,,,,,,,
729840,1200.0,10006.09405,,,,,,0.8834300637245178,0.050158493,1.1920928955078125e-07,-0.021665400234633127,18.12856101989746,0.2,3550,42.34314664006233,0.0003,0.349462890625,-253.61412954330444
731040,1200.0,10032.866268,,,,,,,,,,,,,,,,
731488,,,61,5883,1200.0,176,8524.011452749999,,,,,,,,,,,
732240,1200.0,10252.299317,,,,,,0.8825275897979736,0.051900584,-1.1920928955078125e-07,-0.02396872552053537,25.811189651489258,0.2,3560,49.626094967126846,0.0003,0.406298828125,-253.42649841308594
733440,1200.0,10187.901725,,,,,,,,,,,,,,,,
733536,,,61,5920,1200.0,177,8587.6291141,,,,,,,,,,,
734640,1200.0,10216.019237,,,,,,0.8824371099472046,0.047730472,0.0,-0.024455064328503796,17.315114974975586,0.2,3570,55.50890607237816,0.0003,0.358642578125,-253.23472394943238
735584,,,61,5951,1200.0,178,8619.835154119999,,,,,,,,,,,
735840,1200.0,10299.161084,,,,,,0.8823264837265015,0.047293838,0.0,-0.02319922933820635,13.649083137512207,0.2,3580,41.59475286602974,0.0003,0.385400390625,-253.11915030479432
737040,1200.0,10323.018144,,,,,,,,,,,,,,,,
737632,,,61,5990,1200.0,179,8682.64372911,,,,,,,,,,,
738240,1200.0,9909.408948,,,,,,0.8821766972541809,0.04651904,1.1920928955078125e-07,-0.023015315615339205,13.701574325561523,0.2,3590,41.82885704636574,0.0003,0.402783203125,-253.09280652999877
739440,1200.0,9858.401103,,,,,,,,,,,,,,,,
739680,,,61,6034,1200.0,180,8744.129827399998,,,,,,,,,,,
740640,1200.0,9797.085318,,,,,,0.8812068104743958,0.051169783,-1.1920928955078125e-07,-0.022979679409763774,14.108085632324219,0.2,3600,37.271220713853836,0.0003,0.391845703125,-252.91505780220032
741728,,,61,6063,1200.0,181,8774.94238006,,,,,,,,,,,
741840,1200.0,9765.978276,,,,,,0.8804871439933777,0.045555003,0.0,-0.02649172752571758,23.30516242980957,0.2,3610,50.055770087242124,0.0003,0.373095703125,-252.69806056022645
743040,1200.0,9797.372388,,,,,,,,,,,,,,,,
743776,,,61,6098,1200.0,182,8839.252008779999,,,,,,,,,,,
744240,1200.0,9742.825584,,,,,,0.8797193765640259,0.044075146,0.0,-0.021464072610251607,18.222496032714844,0.2,3620,43.478521251678465,0.0003,0.379443359375,-252.4612937450409
