time/total_timesteps,eval/mean_ep_length,eval/mean_reward,time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,train/learning_rate,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss,train/explained_variance,train/approx_kl,train/std,train/policy_gradient_loss,train/n_updates,train/value_loss
1685856,,,5267,1200.0,249,642,37423.83190754,,,,,,,,,,,
1686240,1200.0,40326.071888,,,,,,0.0003,0.2,-132.2592610836029,0.556396484375,15.11311149597168,0.0,0.096529685,0.4827762842178345,-0.001210461210575886,8220,27.145602381229402
1687440,1200.0,40228.104822,,,,,,,,,,,,,,,,
1687904,,,5275,1200.0,249,643,37506.75856833,,,,,,,,,,,
1688640,1200.0,40246.845507,,,,,,0.0003,0.2,-131.93687381744385,0.475830078125,6.957347869873047,0.0,0.08661054,0.481903612613678,-0.014385975027107634,8230,30.974787095189093
1689840,1200.0,40269.352254,,,,,,,,,,,,,,,,
1689952,,,5284,1200.0,249,644,37586.89310849,,,,,,,,,,,
1691040,1200.0,40256.506726,,,,,,0.0003,0.2,-131.57367243766785,0.527001953125,11.542132377624512,0.0,0.08644532,0.48112693428993225,-0.00516275263071293,8240,25.1521733045578
1692000,,,5291,1200.0,249,645,37628.00328645,,,,,,,,,,,
1692240,1200.0,40335.826363,,,,,,0.0003,0.2,-131.29678778648378,0.509814453125,9.783191680908203,0.0,0.07493719,0.4804566502571106,-0.005493623915390345,8250,24.3290069013834
1693440,1200.0,40247.235182,,,,,,,,,,,,,,,,
1694048,,,5300,1200.0,249,646,37706.24273392,,,,,,,,,,,
1694640,1200.0,40321.431462,,,,,,0.0003,0.2,-130.88342065811156,0.509912109375,10.232871055603027,0.0,0.07124231,0.47915488481521606,-0.010356461378978565,8260,24.640679344534874
1695840,1200.0,40333.295456,,,,,,,,,,,,,,,,
1696096,,,5309,1200.0,249,647,37785.28222719,,,,,,,,,,,
1697040,1200.0,40293.897599,,,,,,0.0003,0.2,-130.53298363685607,0.4744140625,9.846905708312988,0.0,0.07438044,0.47856560349464417,-0.008676039267447777,8270,22.205440965294837
1698144,,,5315,1200.0,249,648,37824.551930049995,,,,,,,,,,,
1698240,1200.0,40245.344926,,,,,,0.0003,0.2,-130.30819659233094,0.521923828125,8.463112831115723,0.0,0.07439953,0.47787773609161377,-0.0038473553853691556,8280,22.1492369890213
1699440,1200.0,40294.209411,,,,,,,,,,,,,,,,
1700192,,,5324,1200.0,249,649,37900.275543769996,,,,,,,,,,,
1700640,1200.0,40292.43997,,,,,,0.0003,0.2,-130.01345419883728,0.526318359375,9.667966842651367,0.0,0.09019274,0.4768405854701996,-0.009779997160876519,8290,19.834535390138626
1701840,1200.0,40353.086337,,,,,,,,,,,,,,,,
1702240,,,5333,1200.0,249,650,37974.39186432,,,,,,,,,,,
1703040,1200.0,40286.498683,,,,,,0.0003,0.2,-129.69154114723204,0.513134765625,9.663171768188477,0.0,0.07155959,0.4762517511844635,-0.006555910833412781,8300,20.959185624122618
1704240,1200.0,40204.232257,,,,,,,,,,,,,,,,
1704288,,,5342,1200.0,249,651,38049.303305409994,,,,,,,,,,,
1705440,1200.0,40367.549516,,,,,,0.0003,0.2,-129.39824910163878,0.50791015625,7.391664981842041,0.0,0.06087907,0.47544991970062256,-0.010610051039839164,8310,19.313353574275972
1706336,,,5348,1200.0,249,652,38086.500259,,,,,,,,,,,
1706640,1200.0,40316.579094,,,,,,0.0003,0.2,-129.03714776039124,0.49931640625,9.881710052490234,1.1920928955078125e-07,0.06873016,0.47441524267196655,-0.013994194648694247,8320,22.23141223192215
1707840,1200.0,40301.963567,,,,,,,,,,,,,,,,
1708384,,,5357,1200.0,249,653,38157.62516843001,,,,,,,,,,,
1709040,1200.0,40296.842484,,,,,,0.0003,0.2,-128.81119623184205,0.508984375,9.177712440490723,0.0,0.062192757,0.47426798939704895,-0.011078461015131325,8330,20.208021336793898
1710240,1200.0,40302.24826,,,,,,,,,,,,,,,,
1710432,,,5366,1200.0,249,654,38225.25971461,,,,,,,,,,,
1711440,1200.0,40269.449439,,,,,,0.0003,0.2,-128.6293643951416,0.502978515625,9.691514015197754,0.0,0.061294004,0.47354796528816223,-0.007796597754349932,8340,19.035419103503227
1712480,,,5373,1200.0,249,655,38259.434373539996,,,,,,,,,,,
1712640,1200.0,40278.488424,,,,,,0.0003,0.2,-128.3245864391327,0.516748046875,6.7824554443359375,0.0,0.075292505,0.4726211428642273,-0.010895505797816441,8350,11.981215119361877
1713840,1200.0,40270.551236,,,,,,,,,,,,,,,,
1714528,,,5381,1200.0,249,656,38327.461498360004,,,,,,,,,,,
1715040,1200.0,40257.363368,,,,,,0.0003,0.2,-128.0309962749481,0.512451171875,8.41541576385498,0.0,0.06421499,0.4719863533973694,-0.017082430628943258,8360,17.345684760808943
1716240,1200.0,40339.137264,,,,,,,,,,,,,,,,
1716576,,,5390,1200.0,249,657,38392.96923035,,,,,,,,,,,
1717440,1200.0,40288.685915,,,,,,0.0003,0.2,-127.70899994373322,0.525732421875,8.68808650970459,0.0,0.08214935,0.47105666995048523,-0.02159938582481118,8370,13.708275455236436
1718624,,,5397,1200.0,249,658,38426.379024660004,,,,,,,,,,,
1718640,1200.0,40344.925398,,,,,,0.0003,0.2,-127.42592422962188,0.503857421875,8.713881492614746,0.0,0.06708334,0.4702610671520233,-0.01683681191498181,8380,16.274001452326775
1719840,1200.0,40249.930812,,,,,,,,,,,,,,,,
1720672,,,5406,1200.0,249,659,38492.65298557,,,,,,,,,,,
1721040,1200.0,40301.13509,,,,,,0.0003,0.2,-127.00906794071197,0.48427734375,9.737112045288086,5.960464477539063e-08,0.058838606,0.46890789270401,-0.013922398630529641,8390,21.89512799680233
1722240,1200.0,40304.358492,,,,,,,,,,,,,,,,
1722720,,,5415,1200.0,249,660,38554.01919288,,,,,,,,,,,
1723440,1200.0,40237.936344,,,,,,0.0003,0.2,-126.49098491668701,0.499072265625,6.699034690856934,0.0,0.06496234,0.4677409827709198,-0.014243159002217,8400,13.965621466934682
1724640,1200.0,40282.289584,,,,,,,,,,,,,,,,
1724768,,,5424,1200.0,249,661,38615.29720971,,,,,,,,,,,
1725840,1200.0,40325.658806,,,,,,0.0003,0.2,-126.15598864555359,0.50703125,6.668914318084717,0.0,0.059168316,0.4673067331314087,-0.01126254830014659,8410,15.805744056403636
1726816,,,5430,1200.0,249,662,38645.238983669995,,,,,,,,,,,
1727040,1200.0,40281.221255,,,,,,0.0003,0.2,-125.98926162719727,0.486279296875,7.507386684417725,0.0,0.049219966,0.46695831418037415,-0.010174101503798738,8420,17.894804787635803
1728240,1200.0,40269.823612,,,,,,,,,,,,,,,,
1728864,,,5439,1200.0,249,663,38703.66566653999,,,,,,,,,,,
1729440,1200.0,40246.759679,,,,,,0.0003,0.2,-125.68814032077789,0.499072265625,5.8809332847595215,5.960464477539063e-08,0.052965313,0.4661128520965576,-0.009365162541507743,8430,14.866805601119996
1730640,1200.0,40298.070175,,,,,,,,,,,,,,,,
1730912,,,5448,1200.0,249,664,38762.105629640006,,,,,,,,,,,
1731840,1200.0,40328.045048,,,,,,0.0003,0.2,-125.35303125381469,0.521728515625,8.970738410949707,0.0,0.07065225,0.4653202295303345,-0.016416215640492737,8440,13.258972443640232
1732960,,,5455,1200.0,249,665,38790.179855400005,,,,,,,,,,,
1733040,1200.0,40292.39833,,,,,,0.0003,0.2,-125.00162091255189,0.50419921875,5.059839725494385,0.0,0.05995652,0.46447524428367615,-0.011165524071839173,8450,12.270003657042981
1734240,1200.0,40228.945479,,,,,,,,,,,,,,,,
1735008,,,5464,1200.0,249,666,38844.6339805,,,,,,,,,,,
1735440,1200.0,40256.603449,,,,,,0.0003,0.2,-124.76302111148834,0.499267578125,8.15641975402832,5.960464477539063e-08,0.05823125,0.46426326036453247,-0.01805999712232733,8460,14.769966572523117
1736640,1200.0,40239.646678,,,,,,,,,,,,,,,,
1737056,,,5473,1200.0,249,667,38897.77433113,,,,,,,,,,,
1737840,1200.0,40342.270963,,,,,,0.0003,0.2,-124.55301496982574,0.502783203125,6.748933792114258,5.960464477539063e-08,0.06279974,0.46337464451789856,-0.012973658976261505,8470,14.106181207299233
1739040,1200.0,40294.574831,,,,,,,,,,,,,,,,
1739104,,,5482,1200.0,249,668,38951.66647642,,,,,,,,,,,
1740240,1200.0,40305.727604,,,,,,0.0003,0.2,-124.32114028930664,0.493701171875,8.40845012664795,5.960464477539063e-08,0.0635541,0.4630783200263977,-0.014070004706445616,8480,15.520317322015762
1741152,,,5488,1200.0,249,669,38977.95702858001,,,,,,,,,,,
1741440,1200.0,40288.347706,,,,,,0.0003,0.2,-124.23611948490142,0.522705078125,7.114561557769775,0.0,0.078135274,0.4630868136882782,-0.01716520342743024,8490,13.208312810957432
1742640,1200.0,40266.780352,,,,,,,,,,,,,,,,
1743200,,,5497,1200.0,249,670,39029.67535421,,,,,,,,,,,
1743840,1200.0,40354.674705,,,,,,0.0003,0.2,-124.04385054111481,0.505126953125,7.163211822509766,0.0,0.061644763,0.4622843265533447,-0.013393527263542638,8500,13.582340402901172
1745040,1200.0,40280.98929,,,,,,,,,,,,,,,,
1745248,,,5506,1200.0,249,671,39080.61948022,,,,,,,,,,,
1746240,1200.0,40282.802829,,,,,,0.0003,0.2,-123.96016054153442,0.5013671875,9.176772117614746,0.0,0.052799452,0.4623565673828125,-0.013171362465072889,8510,14.852172301709652
1747296,,,5513,1200.0,249,672,39105.67806017,,,,,,,,,,,
1747440,1200.0,40295.336514,,,,,,0.0003,0.2,-123.85170912742615,0.48994140625,8.937657356262207,0.0,0.057888597,0.4618528485298157,-0.013527844502823428,8520,17.110073971748353
1748640,1200.0,40264.586045,,,,,,,,,,,,,,,,
1749344,,,5521,1200.0,249,673,39153.989177430005,,,,,,,,,,,
1749840,1200.0,40259.697952,,,,,,0.0003,0.2,-123.64790828227997,0.52001953125,6.573334693908691,0.0,0.0636592,0.46139535307884216,-0.011073076490720268,8530,10.222492425143718
1751040,1200.0,40342.094076,,,,,,,,,,,,,,,,
1751392,,,5530,1200.0,249,674,39200.76955243,,,,,,,,,,,
1752240,1200.0,40328.092955,,,,,,0.0003,0.2,-123.51870687007904,0.51484375,6.661309242248535,-1.1920928955078125e-07,0.06779194,0.46129393577575684,-0.014920753096521366,8540,12.843339742720127
1753440,1200.0,40268.126877,,,,,,,,,,,,,,,,
1753440,,,5539,1200.0,249,675,39245.99017707999,,,,,,,,,,,
1754640,1200.0,40281.069254,,,,,,0.0003,0.2,-123.28289468288422,0.504833984375,6.884480953216553,0.0,0.056685004,0.4605250060558319,-0.009527677712321747,8550,12.113140167295933
1755488,,,5546,1200.0,249,676,39268.635092259996,,,,,,,,,,,
1755840,1200.0,40308.752171,,,,,,0.0003,0.2,-122.88458824157715,0.525048828125,4.59586763381958,0.0,0.068412945,0.4595021903514862,-0.011674450112332124,8560,11.487814497947692
1757040,1200.0,40283.402855,,,,,,,,,,,,,,,,
1757536,,,5555,1200.0,249,677,39311.27534701,,,,,,,,,,,
1758240,1200.0,40291.129825,,,,,,0.0003,0.2,-122.63012773990631,0.4923828125,7.402516841888428,0.0,0.059322715,0.45934203267097473,-0.011848848103545606,8570,15.589683619141578
1759440,1200.0,40310.628807,,,,,,,,,,,,,,,,
1759584,,,5564,1200.0,249,678,39351.60409774,,,,,,,,,,,
1760640,1200.0,40323.970551,,,,,,0.0003,0.2,-122.47692456245423,0.522509765625,5.918120861053467,0.0,0.055184215,0.4589071571826935,-0.013159749624901452,8580,12.575602106750011
1761632,,,5570,1200.0,249,679,39371.31106153999,,,,,,,,,,,
1761840,1200.0,40418.669697,,,,,,0.0003,0.2,-122.43408060073853,0.4919921875,8.200525283813477,0.0,0.05220934,0.45900481939315796,-0.010085307876579463,8590,16.7600599527359
1763040,1200.0,40327.21943,,,,,,,,,,,,,,,,
1763680,,,5579,1200.0,249,680,39408.884362079996,,,,,,,,,,,
1764240,1200.0,40353.273631,,,,,,0.0003,0.2,-122.44835040569305,0.526953125,5.301747798919678,-1.1920928955078125e-07,0.06307925,0.4589582085609436,-0.01589709012041567,8600,14.310079935193063
1765440,1200.0,40224.9999,,,,,,,,,,,,,,,,
1765728,,,5588,1200.0,249,681,39442.90841286,,,,,,,,,,,
1766640,1200.0,40272.463971,,,,,,0.0003,0.2,-122.31744565963746,0.51103515625,5.897825717926025,-1.1920928955078125e-07,0.054922435,0.45832890272140503,-0.00889667392038973,8610,13.597140282392502
1767776,,,5595,1200.0,249,682,39460.99143184,,,,,,,,,,,
1767840,1200.0,40346.889757,,,,,,0.0003,0.2,-122.2276124715805,0.524951171875,6.529285907745361,0.0,0.06257099,0.4583219289779663,-0.012127460539340973,8620,10.325586435198783
1769040,1200.0,40289.574774,,,,,,,,,,,,,,,,
1769824,,,5603,1200.0,249,683,39491.84389565,,,,,,,,,,,
1770240,1200.0,40295.898567,,,,,,0.0003,0.2,-122.22702517509461,0.513623046875,6.650050163269043,0.0,0.060620658,0.4583204686641693,-0.011339164699893444,8630,13.007096734642982
1771440,1200.0,40291.697075,,,,,,,,,,,,,,,,
1771872,,,5612,1200.0,249,684,39523.01538107,,,,,,,,,,,
1772640,1200.0,40301.252476,,,,,,0.0003,0.2,-122.14167006015778,0.533349609375,5.1321892738342285,0.0,0.06552683,0.45788678526878357,-0.014346660862793214,8640,11.73207617253065
1773840,1200.0,40306.783603,,,,,,,,,,,,,,,,
1773920,,,5621,1200.0,249,685,39552.34124334,,,,,,,,,,,
1775040,1200.0,40329.206174,,,,,,0.0003,0.2,-122.01281750202179,0.497509765625,7.4340996742248535,0.0,0.057571366,0.45774608850479126,-0.009725014391005971,8650,14.906024926900864
1775968,,,5628,1200.0,249,686,39567.46169555,,,,,,,,,,,
1776240,1200.0,40340.321947,,,,,,0.0003,0.2,-121.81779165267945,0.5091796875,10.437967300415039,0.0,0.05942317,0.45723801851272583,-0.014106618268124293,8660,14.794168010354042
1777440,1200.0,40348.233694,,,,,,,,,,,,,,,,
1778016,,,5637,1200.0,249,687,39593.964095929994,,,,,,,,,,,
1778640,1200.0,40281.14734,,,,,,0.0003,0.2,-121.5937906742096,0.498876953125,7.549686908721924,-1.1920928955078125e-07,0.05802188,0.45681828260421753,-0.011715569889929611,8670,13.089684733748436
1779840,1200.0,40300.064821,,,,,,,,,,,,,,,,
1780064,,,5646,1200.0,249,688,39617.75715806,,,,,,,,,,,
1781040,1200.0,40293.301331,,,,,,0.0003,0.2,-121.26281259059905,0.53349609375,5.7278056144714355,0.0,0.066299684,0.4558553993701935,-0.01620374839840224,8680,12.806432992219925
1782112,,,5652,1200.0,249,689,39629.670427610006,,,,,,,,,,,
1782240,1200.0,40354.552766,,,,,,0.0003,0.2,-120.85979027748108,0.5390625,5.318265438079834,-1.1920928955078125e-07,0.06636982,0.4549460709095001,-0.016732461609353776,8690,11.477241057157517
1783440,1200.0,40273.587295,,,,,,,,,,,,,,,,
1784160,,,5661,1200.0,249,690,39654.46137923,,,,,,,,,,,
1784640,1200.0,40267.090287,,,,,,0.0003,0.2,-120.67097434997558,0.51494140625,5.395956039428711,1.7881393432617188e-07,0.056860384,0.4549219608306885,-0.016071936686057598,8700,12.811995302140712
1785840,1200.0,40326.742215,,,,,,,,,,,,,,,,
1786208,,,5670,1200.0,249,691,39678.446632930005,,,,,,,,,,,
1787040,1200.0,40263.781079,,,,,,0.0003,0.2,-120.54283294677734,0.495263671875,8.25637435913086,-1.1920928955078125e-07,0.057145014,0.4542277157306671,-0.012639681142172777,8710,14.153425788879394
1788240,1200.0,40302.95879,,,,,,,,,,,,,,,,
1788256,,,5679,1200.0,249,692,39700.940832750006,,,,,,,,,,,
1789440,1200.0,40289.729341,,,,,,0.0003,0.2,-120.37255227565765,0.520263671875,4.368076801300049,0.0,0.05920193,0.4540272653102875,-0.016383740890887566,8720,12.04663517922163
1790304,,,5686,1200.0,249,693,39711.858544970004,,,,,,,,,,,
1790640,1200.0,40336.967787,,,,,,0.0003,0.2,-120.169189119339,0.527734375,5.510687828063965,0.0,0.060951926,0.4534045457839966,-0.014057946225511842,8730,10.929696626961231
1791840,1200.0,40269.476437,,,,,,,,,,,,,,,,
1792352,,,5694,1200.0,249,694,39731.5807702,,,,,,,,,,,
1793040,1200.0,40300.443066,,,,,,0.0003,0.2,-120.00849957466126,0.497998046875,5.876046657562256,5.960464477539063e-08,0.059764765,0.4530733525753021,-0.014528622114448808,8740,11.954253681004047
1794240,1200.0,40335.148763,,,,,,,,,,,,,,,,
1794400,,,5703,1200.0,249,695,39749.27537763,,,,,,,,,,,
1795440,1200.0,40345.292014,,,,,,0.0003,0.2,-119.99150092601776,0.529443359375,4.622357368469238,0.0,0.060285326,0.4532855749130249,-0.014015961054246873,8750,11.749628584086896
1796448,,,5710,1200.0,249,696,39757.63565828,,,,,,,,,,,
1796640,1200.0,40338.34448,,,,,,0.0003,0.2,-119.87088265419007,0.501318359375,4.777656555175781,0.0,0.059353556,0.45262300968170166,-0.01357624766533263,8760,11.140869316458701
1797840,1200.0,40357.761787,,,,,,,,,,,,,,,,
1798496,,,5719,1200.0,249,697,39773.98675181001,,,,,,,,,,,
1799040,1200.0,40316.523403,,,,,,0.0003,0.2,-119.5992546081543,0.5193359375,7.620935440063477,0.0,0.063697234,0.4521152973175049,-0.015442589805752504,8770,14.176985539495945
1800240,1200.0,40334.472026,,,,,,,,,,,,,,,,
1800544,,,5728,1200.0,249,698,39789.59798753,,,,,,,,,,,
1801440,1200.0,40301.453016,,,,,,0.0003,0.2,-119.32919917106628,0.511474609375,6.623713970184326,0.0,0.058330633,0.4514767527580261,-0.011519328232679982,8780,11.770397660136222
1802592,,,5734,1200.0,249,699,39795.92756766,,,,,,,,,,,
1802640,1200.0,40356.525958,,,,,,0.0003,0.2,-119.1851410627365,0.525390625,6.965812683105469,5.960464477539063e-08,0.061544433,0.4512737989425659,-0.011672818554507103,8790,11.940788543224334
1803840,1200.0,40276.997216,,,,,,,,,,,,,,,,
1804640,,,5743,1200.0,249,700,39812.12536701,,,,,,,,,,,
1805040,1200.0,40296.215817,,,,,,0.0003,0.2,-119.1715690612793,0.5099609375,5.932908058166504,5.960464477539063e-08,0.060970422,0.4513390362262726,-0.012233515227853787,8800,14.0564871057868
1806240,1200.0,40289.520277,,,,,,,,,,,,,,,,
1806688,,,5752,1200.0,249,701,39826.72820831,,,,,,,,,,,
1807440,1200.0,40355.906812,,,,,,0.0003,0.2,-119.08330256938935,0.525439453125,7.695730209350586,0.0,0.061238963,0.4508863687515259,-0.014773302215326111,8810,11.127604739367962
1808640,1200.0,40265.90404,,,,,,,,,,,,,,,,
1808736,,,5761,1200.0,249,702,39837.95868855,,,,,,,,,,,
1809840,1200.0,40275.875636,,,,,,0.0003,0.2,-118.8913343667984,0.5171875,5.170016765594482,0.0,0.06653489,0.4504728615283966,-0.00994162003917154,8820,11.005031649768352
1810784,,,5768,1200.0,249,703,39844.12770904999,,,,,,,,,,,
1811040,1200.0,40311.833948,,,,,,0.0003,0.2,-118.77148356437684,0.538671875,4.7190446853637695,0.0,0.0644401,0.45038464665412903,-0.013187203517009038,8830,11.873612776398659
1812240,1200.0,40317.122674,,,,,,,,,,,,,,,,
1812832,,,5777,1200.0,249,704,39855.54992758,,,,,,,,,,,
1813440,1200.0,40310.831541,,,,,,0.0003,0.2,-118.65521249771118,0.489990234375,5.549119472503662,5.960464477539063e-08,0.061098427,0.44996070861816406,-0.01045082371274475,8840,11.825888015329838
1814640,1200.0,40274.353214,,,,,,,,,,,,,,,,
1814880,,,5785,1200.0,249,705,39865.62841976,,,,,,,,,,,
1815840,1200.0,40300.405794,,,,,,0.0003,0.2,-118.44413921833038,0.53232421875,5.966883659362793,0.0,0.060007274,0.4494315981864929,-0.016163695092836862,8850,11.56593773216009
1816928,,,5792,1200.0,249,706,39870.69319785,,,,,,,,,,,
1817040,1200.0,40318.98248,,,,,,0.0003,0.2,-118.29415531158448,0.50751953125,4.9455671310424805,0.0,0.06269007,0.44925522804260254,-0.012338932789862155,8860,9.958904610574246
1818240,1200.0,40311.844546,,,,,,,,,,,,,,,,
1818976,,,5801,1200.0,249,707,39881.70559256,,,,,,,,,,,
1819440,1200.0,40270.255632,,,,,,0.0003,0.2,-118.11037340164185,0.49755859375,6.0233235359191895,-1.1920928955078125e-07,0.05162338,0.44861626625061035,-0.008424962167919148,8870,13.415611639618874
1820640,1200.0,40276.085098,,,,,,,,,,,,,,,,
1821024,,,5810,1200.0,249,708,39891.20826041001,,,,,,,,,,,
1821840,1200.0,40359.312696,,,,,,0.0003,0.2,-117.95856473445892,0.512744140625,4.636803150177002,0.0,0.059443936,0.4482663869857788,-0.011370127713598776,8880,12.026978534460067
1823040,1200.0,40280.981511,,,,,,,,,,,,,,,,
1823072,,,5819,1200.0,249,709,39902.797034380004,,,,,,,,,,,
1824240,1200.0,40311.732114,,,,,,0.0003,0.2,-117.78644969463349,0.512841796875,4.604489326477051,1.7881393432617188e-07,0.05800658,0.4478940963745117,-0.00798063036199892,8890,11.228052242100238
1825120,,,5825,1200.0,249,710,39907.18657653001,,,,,,,,,,,
1825440,1200.0,40233.321765,,,,,,0.0003,0.2,-117.69877316951752,0.50966796875,4.47572135925293,0.0,0.062618695,0.44786763191223145,-0.00698168850649381,8900,10.182550466060638
1826640,1200.0,40313.936496,,,,,,,,,,,,,,,,
1827168,,,5834,1200.0,249,711,39916.412379990004,,,,,,,,,,,
1827840,1200.0,40297.744492,,,,,,0.0003,0.2,-117.676549077034,0.513671875,5.303395748138428,-1.1920928955078125e-07,0.065159276,0.44807517528533936,-0.008044782473007217,8910,9.478227610886098
1829040,1200.0,40254.898695,,,,,,,,,,,,,,,,
1829216,,,5843,1200.0,249,712,39925.25788767,,,,,,,,,,,
1830240,1200.0,40280.908806,,,,,,0.0003,0.2,-117.62514159679412,0.510302734375,7.4429168701171875,1.7881393432617188e-07,0.055647027,0.44772008061408997,-0.0100144954471034,8920,12.568993946909904
1831264,,,5850,1200.0,249,713,39929.744643980004,,,,,,,,,,,
1831440,1200.0,40306.964031,,,,,,0.0003,0.2,-117.36980137825012,0.526171875,5.2767229080200195,-1.1920928955078125e-07,0.07299944,0.4471074640750885,-0.016738005189108663,8930,11.68738246113062
1832640,1200.0,40294.942643,,,,,,,,,,,,,,,,
1833312,,,5859,1200.0,249,714,39938.27419584,,,,,,,,,,,
1833840,1200.0,40312.463998,,,,,,0.0003,0.2,-117.23892545700073,0.5421875,4.8680524826049805,-1.1920928955078125e-07,0.067475095,0.4471263885498047,-0.018158684531226755,8940,9.502851890027523
1835040,1200.0,40324.997086,,,,,,,,,,,,,,,,
1835360,,,5867,1200.0,249,715,39945.790806959994,,,,,,,,,,,
1836240,1200.0,40290.4348,,,,,,0.0003,0.2,-117.16545116901398,0.511376953125,3.19559383392334,1.1920928955078125e-07,0.06772138,0.44696417450904846,-0.00843621676613111,8950,10.515818737447262
1837408,,,5874,1200.0,249,716,39949.80536021,,,,,,,,,,,
1837440,1200.0,40325.418247,,,,,,0.0003,0.2,-117.12781918048859,0.539794921875,4.998813629150391,0.0,0.06827022,0.44687512516975403,-0.0134599692071788,8960,11.122083589434624
1838640,1200.0,40277.604914,,,,,,,,,,,,,,,,
1839456,,,5883,1200.0,249,717,39955.97550595,,,,,,,,,,,
1839840,1200.0,40283.907725,,,,,,0.0003,0.2,-116.91332635879516,0.50712890625,4.968267440795898,0.0,0.06048367,0.44614800810813904,-0.00840701850829646,8970,10.077624467015266
1841040,1200.0,40359.552373,,,,,,,,,,,,,,,,
1841504,,,5892,1200.0,249,718,39962.79889879,,,,,,,,,,,
1842240,1200.0,40254.920766,,,,,,0.0003,0.2,-116.69852275848389,0.50751953125,4.642292499542236,0.0,0.06955987,0.4457431435585022,-0.010403625582694077,8980,9.637608548998832
1843440,1200.0,40310.239707,,,,,,,,,,,,,,,,
1843552,,,5901,1200.0,249,719,39967.47940683001,,,,,,,,,,,
1844640,1200.0,40313.620849,,,,,,0.0003,0.2,-116.47051694393159,0.517041015625,5.2969818115234375,0.0,0.05808474,0.4453487694263458,-0.01119669186300598,8990,10.546512572467327
1845600,,,5907,1200.0,249,720,39970.32855945001,,,,,,,,,,,
1845840,1200.0,40296.626803,,,,,,0.0003,0.2,-116.18593089580536,0.512060546875,6.245491981506348,0.0,0.064441025,0.4446538984775543,-0.008979198554879986,9000,9.924956767261028
1847040,1200.0,40253.211507,,,,,,,,,,,,,,,,
1847648,,,5916,1200.0,249,721,39977.258315130006,,,,,,,,,,,
1848240,1200.0,40321.505782,,,,,,0.0003,0.2,-115.86804139614105,0.507666015625,5.17142915725708,0.0,0.05688624,0.44378429651260376,-0.01195707290462451,9010,10.17870083451271
1849440,1200.0,40333.832202,,,,,,,,,,,,,,,,
1849696,,,5925,1200.0,249,722,39982.29726921001,,,,,,,,,,,
1850640,1200.0,40352.351843,,,,,,0.0003,0.2,-115.65102722644806,0.505712890625,4.914640426635742,0.0,0.05435359,0.4435773491859436,-0.010688793427834752,9020,10.219010120630264
1851744,,,5932,1200.0,249,723,39984.87756487,,,,,,,,,,,
1851840,1200.0,40261.879561,,,,,,0.0003,0.2,-115.57085933685303,0.51640625,4.231703281402588,0.0,0.06451461,0.44350624084472656,-0.012704868793662172,9030,8.60893985927105
1853040,1200.0,40283.775065,,,,,,,,,,,,,,,,
1853792,,,5941,1200.0,249,724,39990.761601829996,,,,,,,,,,,
1854240,1200.0,40283.080688,,,,,,0.0003,0.2,-115.50993947982788,0.511279296875,4.642948627471924,0.0,0.062030576,0.443339467048645,-0.006345631435397081,9040,8.939149494469167
1855440,1200.0,40321.095172,,,,,,,,,,,,,,,,
1855840,,,5950,1200.0,249,725,39996.17287962,,,,,,,,,,,
1856640,1200.0,40301.20755,,,,,,0.0003,0.2,-115.37958011627197,0.510791015625,5.4919843673706055,0.0,0.060564626,0.44306567311286926,-0.010911324611515737,9050,10.587918585538864
1857840,1200.0,40313.326051,,,,,,,,,,,,,,,,
1857888,,,5958,1200.0,249,726,40000.70241558,,,,,,,,,,,
1859040,1200.0,40301.771316,,,,,,0.0003,0.2,-115.21895813941956,0.512646484375,5.784692764282227,0.0,0.066816285,0.4426107704639435,-0.013581750738376286,9060,9.610322844982147
1859936,,,5965,1200.0,249,727,40001.59652227999,,,,,,,,,,,
1860240,1200.0,40299.507568,,,,,,0.0003,0.2,-114.96808083057404,0.52548828125,2.9588472843170166,0.0,0.06809935,0.44211113452911377,-0.016304271851549857,9070,9.003664058446883
1861440,1200.0,40227.319781,,,,,,,,,,,,,,,,
1861984,,,5974,1200.0,249,728,40004.151136780005,,,,,,,,,,,
1862640,1200.0,40332.337193,,,,,,0.0003,0.2,-114.79938888549805,0.486865234375,6.274641990661621,-1.1920928955078125e-07,0.056638487,0.44193822145462036,-0.004593739635311067,9080,10.660851600766183
1863840,1200.0,40325.861606,,,,,,,,,,,,,,,,
1864032,,,5983,1200.0,249,729,40008.68697474001,,,,,,,,,,,
1865040,1200.0,40309.292876,,,,,,0.0003,0.2,-114.68726162910461,0.49267578125,3.986607789993286,0.0,0.055907805,0.44165948033332825,-0.005436367596848868,9090,10.568621622025967
1866080,,,5989,1200.0,249,730,40010.340800180005,,,,,,,,,,,
1866240,1200.0,40304.629472,,,,,,0.0003,0.2,-114.55250883102417,0.519873046875,3.8572070598602295,0.0,0.053113095,0.44134634733200073,-0.012013803744048345,9100,10.104263211786748
1867440,1200.0,40306.160011,,,,,,,,,,,,,,,,
1868128,,,5998,1200.0,249,731,40015.26913632001,,,,,,,,,,,
1868640,1200.0,40309.498153,,,,,,0.0003,0.2,-114.4529975414276,0.530029296875,5.23667573928833,0.0,0.07855983,0.44118407368659973,-0.014389292389387265,9110,9.741922138631343
1869840,1200.0,40289.605402,,,,,,,,,,,,,,,,
