time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/value_loss,train/n_updates,train/clip_range,train/entropy_loss,train/loss,train/explained_variance,train/approx_kl,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed
697344,33.87152862548828,40.0,-0.058401767374016346,0.0003,0.574462890625,37.25683245658875,3400,0.2,-3.3476511664688586,16.309249877929688,0.0,0.12781823,,,,,
698368,58.12821960449219,40.0,,,,,,,,,,,,,,,
699392,55.04108428955078,40.0,-0.0548944849462714,0.0003,0.616650390625,32.851435935497285,3410,0.2,-3.334266183525324,14.453852653503418,0.0,0.13455635,,,,,
700416,34.876739501953125,40.0,,,,,,,,,,,,,,,
701440,49.33641052246094,40.0,-0.05554334612097591,0.0003,0.669482421875,37.70044723749161,3420,0.2,-3.326992107182741,16.11044692993164,0.0,0.13339871,,,,,
702464,60.000274658203125,40.0,,,,,,,,,,,,,,,
703488,60.50079345703125,40.0,-0.05826617441489361,0.0003,0.62822265625,39.96625655889511,3430,0.2,-3.3317842848598955,20.44925308227539,0.0,0.13437966,,,,,
704512,63.840728759765625,40.0,,,,,,,,,,,,,,,
705536,58.773128509521484,40.0,-0.04871012162475381,0.0003,0.605810546875,39.102079910039905,3440,0.2,-3.3639225512742996,16.58201789855957,0.0,0.11922757,,,,,
706560,52.03578567504883,40.0,,,,,,,,,,,,,,,
707584,46.992828369140625,40.0,-0.031137742957798763,0.0003,0.64189453125,44.23761383891106,3450,0.2,-3.3500310234725474,14.048040390014648,0.0,0.14417842,,,,,
708608,54.750892639160156,40.0,,,,,,,,,,,,,,,
709632,73.23738098144531,40.0,-0.01726226060563931,0.0003,0.63310546875,39.34121442437172,3460,0.2,-3.331395161896944,21.869752883911133,0.0,0.12871882,,,,,
710656,67.51785278320312,40.0,,,,,,,,,,,,,,,
711680,59.402099609375,40.0,-0.02864129195077112,0.0003,0.599560546875,34.48791688680649,3470,0.2,-3.3346691749989987,11.510737419128418,0.0,0.13073716,,,,,
712704,64.20851135253906,40.0,,,,,,,,,,,,,,,
713728,70.39009094238281,40.0,-0.055939992978528606,0.0003,0.67275390625,42.577074468135834,3480,0.2,-3.3380330227315427,17.815900802612305,0.0,0.14882402,,,,,
714752,65.61470031738281,40.0,,,,,,,,,,,,,,,
715776,67.28450012207031,40.0,-0.05642272672848776,0.0003,0.659716796875,39.63407967090607,3490,0.2,-3.3172475449740886,19.435039520263672,0.0,0.15889914,,,,,
716800,45.09062194824219,40.0,,,,,,,,,,,,,,,
716800,,,,,,,,,,,,,392,40.0,64.47477542,350,1826
717824,63.79734802246094,40.0,-0.042069497946067715,0.0003,0.702197265625,31.24610269367695,3500,0.2,-3.281858480721712,12.554156303405762,0.0,0.14331171,,,,,
718848,48.220436096191406,40.0,,,,,,,,,,,,,,,
719872,66.20320129394531,40.0,-0.05612890991033055,0.0003,0.68447265625,38.34198485612869,3510,0.2,-3.3011409416794777,23.821603775024414,-1.1920928955078125e-07,0.15588982,,,,,
720896,59.473426818847656,40.0,,,,,,,,,,,,,,,
721920,50.452423095703125,40.0,-0.04692091955803335,0.0003,0.68486328125,34.73144238591194,3520,0.2,-3.3206418924033643,12.640551567077637,0.0,0.16788235,,,,,
722944,57.87834167480469,40.0,,,,,,,,,,,,,,,
723968,70.14806365966797,40.0,-0.05458421845105477,0.0003,0.646435546875,32.53572536110878,3530,0.2,-3.3161731489002704,12.50075626373291,0.0,0.1753443,,,,,
724992,67.2473373413086,40.0,,,,,,,,,,,,,,,
726016,59.08763885498047,40.0,-0.041501628130208704,0.0003,0.658203125,24.109934201836587,3540,0.2,-3.294894766062498,10.515853881835938,0.0,0.1625772,,,,,
727040,59.813743591308594,40.0,,,,,,,,,,,,,,,
728064,48.62270736694336,40.0,-0.0433705146133434,0.0003,0.6845703125,29.551178061962126,3550,0.2,-3.286286345124245,13.298733711242676,0.0,0.2208448,,,,,
729088,36.51557159423828,40.0,,,,,,,,,,,,,,,
730112,50.45928192138672,40.0,-0.030635495367459954,0.0003,0.666748046875,32.42261528968811,3560,0.2,-3.2722510255873205,14.955177307128906,1.1920928955078125e-07,0.19570501,,,,,
731136,67.1663818359375,40.0,,,,,,,,,,,,,,,
732160,73.1376953125,40.0,-0.020025082466599998,0.0003,0.614208984375,29.467960777878762,3570,0.2,-3.2760384127497675,14.473261833190918,0.0,0.1599144,,,,,
733184,52.831790924072266,40.0,,,,,,,,,,,,,,,
734208,46.57106018066406,40.0,-0.01956802713830257,0.0003,0.57841796875,34.244474881887434,3580,0.2,-3.302586001157761,12.582204818725586,0.0,0.13768798,,,,,
735232,66.02776336669922,40.0,,,,,,,,,,,,,,,
736256,60.27410125732422,40.0,-0.05446945531875826,0.0003,0.64541015625,42.43147315382957,3590,0.2,-3.3174614645540714,20.288354873657227,0.0,0.1830653,,,,,
737280,64.74771118164062,40.0,,,,,,,,,,,,,,,
737280,,,,,,,,,,,,,392,40.0,64.54889124,360,1877
738304,64.43351745605469,40.0,-0.028260655331541783,0.0003,0.63369140625,22.479692977666854,3600,0.2,-3.3339600577950477,8.787052154541016,0.0,0.13198161,,,,,
739328,63.15943145751953,40.0,,,,,,,,,,,,,,,
740352,56.773681640625,40.0,-0.048834725175402126,0.0003,0.61591796875,30.338181531429292,3610,0.2,-3.322238263487816,20.409088134765625,5.960464477539063e-08,0.14623138,,,,,
741376,36.7523193359375,40.0,,,,,,,,,,,,,,,
742400,43.655006408691406,40.0,-0.03489974410913419,0.0003,0.63662109375,26.52845379114151,3620,0.2,-3.340106989443302,14.477649688720703,0.0,0.15138501,,,,,
743424,61.6270637512207,40.0,,,,,,,,,,,,,,,
744448,70.41854858398438,40.0,-0.03938042445515748,0.0003,0.58076171875,27.772607654333115,3630,0.2,-3.342239448428154,10.73598575592041,0.0,0.13073513,,,,,
745472,57.99740219116211,40.0,,,,,,,,,,,,,,,
746496,58.4377555847168,40.0,-0.03296410733892117,0.0003,0.604296875,30.999940544366837,3640,0.2,-3.3127320386469363,19.79580307006836,0.0,0.1412785,,,,,
747520,62.683631896972656,40.0,,,,,,,,,,,,,,,
748544,62.404884338378906,40.0,-0.04131909275020007,0.0003,0.6205078125,28.36274364888668,3650,0.2,-3.3063401862978936,13.352372169494629,0.0,0.14193898,,,,,
749568,52.30974578857422,40.0,,,,,,,,,,,,,,,
750592,68.50398254394531,40.0,-0.024790207741898485,0.0003,0.5951171875,22.312848499417306,3660,0.2,-3.296811830252409,11.84200668334961,0.0,0.117161006,,,,,
751616,58.38817596435547,40.0,,,,,,,,,,,,,,,
752640,62.76471710205078,40.0,-0.05785743299056776,0.0003,0.592431640625,38.33543981313706,3670,0.2,-3.295912826806307,18.49213409423828,0.0,0.12387388,,,,,
753664,62.46965789794922,40.0,,,,,,,,,,,,,,,
754688,66.24455261230469,40.0,-0.026779232794069685,0.0003,0.5326171875,29.18323238492012,3680,0.2,-3.3195936918258666,11.650115013122559,5.960464477539063e-08,0.103328355,,,,,
755712,67.52359771728516,40.0,,,,,,,,,,,,,,,
756736,60.54729080200195,40.0,-0.045461999860708605,0.0003,0.57685546875,27.666456389427186,3690,0.2,-3.3126210659742354,10.27025318145752,0.0,0.103916615,,,,,
757760,44.23080825805664,40.0,,,,,,,,,,,,,,,
757760,,,,,,,,,,,,,392,40.0,59.394328019999996,370,1928
758784,47.400550842285156,40.0,-0.04624378974549472,0.0003,0.55458984375,30.18679876923561,3700,0.2,-3.299399508535862,13.66365909576416,0.0,0.10700729,,,,,
759808,72.51617431640625,40.0,,,,,,,,,,,,,,,
760832,61.5301513671875,40.0,-0.03706810692965519,0.0003,0.617041015625,22.225140115618707,3710,0.2,-3.2985571056604384,9.908829689025879,0.0,0.12496331,,,,,
761856,41.320457458496094,40.0,,,,,,,,,,,,,,,
762880,57.426177978515625,40.0,-0.05148069006972946,0.0003,0.578564453125,32.843727844953534,3720,0.2,-3.322685518115759,13.00101089477539,0.0,0.13210166,,,,,
763904,70.02156829833984,40.0,,,,,,,,,,,,,,,
764928,58.67333221435547,40.0,-0.05035926084674429,0.0003,0.5939453125,31.661406072974206,3730,0.2,-3.316635300964117,24.0042724609375,0.0,0.13972719,,,,,
765952,46.57716369628906,40.0,,,,,,,,,,,,,,,
766976,47.62069320678711,40.0,-0.0062893022499338255,0.0003,0.59560546875,35.74375814795494,3740,0.2,-3.3313118614256383,25.253999710083008,-1.1920928955078125e-07,0.12013972,,,,,
768000,65.0384292602539,40.0,,,,,,,,,,,,,,,
769024,72.03578186035156,40.0,-0.05509415690321475,0.0003,0.531396484375,36.939647084474565,3750,0.2,-3.3312323324382307,14.260673522949219,1.1920928955078125e-07,0.102897786,,,,,
770048,70.62185668945312,40.0,,,,,,,,,,,,,,,
771072,46.46396255493164,40.0,-0.027764053191640416,0.0003,0.547998046875,22.482610946893693,3760,0.2,-3.3529077015817164,11.135952949523926,5.960464477539063e-08,0.095512606,,,,,
772096,57.70292663574219,40.0,,,,,,,,,,,,,,,
773120,55.26765441894531,40.0,-0.044180474906170275,0.0003,0.5599609375,30.556861221790314,3770,0.2,-3.3596291072666644,14.368096351623535,0.0,0.107689664,,,,,
774144,56.09699630737305,40.0,,,,,,,,,,,,,,,
775168,61.161720275878906,40.0,-0.048132299568169404,0.0003,0.561279296875,28.746625250577928,3780,0.2,-3.337146034836769,9.876572608947754,0.0,0.10933778,,,,,
776192,68.62516784667969,40.0,,,,,,,,,,,,,,,
777216,65.00732421875,40.0,-0.0527090701070847,0.0003,0.601708984375,31.02276880145073,3790,0.2,-3.3317970000207424,12.850946426391602,1.1920928955078125e-07,0.12903973,,,,,
778240,71.29814147949219,40.0,,,,,,,,,,,,,,,
778240,,,,,,,,,,,,,393,40.0,59.56643039000001,380,1979
779264,65.98159790039062,40.0,-0.03891382448200602,0.0003,0.632470703125,34.047148859500886,3800,0.2,-3.321144989877939,15.436850547790527,1.1920928955078125e-07,0.13769436,,,,,
780288,22.677249908447266,40.0,,,,,,,,,,,,,,,
781312,65.39126586914062,40.0,-0.04426749203703366,0.0003,0.631884765625,30.810658156871796,3810,0.2,-3.2961462922394276,13.08154010772705,5.960464477539063e-08,0.13343084,,,,,
782336,69.95951843261719,40.0,,,,,,,,,,,,,,,
783360,49.41162109375,40.0,-0.05630775798344985,0.0003,0.61533203125,34.51069998145103,3820,0.2,-3.303143202513456,12.219499588012695,0.0,0.12302755,,,,,
784384,40.56732940673828,40.0,,,,,,,,,,,,,,,
785408,50.16123962402344,40.0,-0.05010763067693915,0.0003,0.6037109375,38.820632392168044,3830,0.2,-3.30124242156744,17.861669540405273,0.0,0.12823787,,,,,
786432,60.81987762451172,40.0,,,,,,,,,,,,,,,
787456,72.44995880126953,40.0,-0.042682124537532215,0.0003,0.606396484375,40.668339467048646,3840,0.2,-3.285434988886118,28.269054412841797,0.0,0.12011215,,,,,
788480,53.14856719970703,40.0,,,,,,,,,,,,,,,
789504,55.45181655883789,40.0,-0.041159948791028,0.0003,0.550537109375,25.598741549253464,3850,0.2,-3.317748712748289,14.666025161743164,0.0,0.10009017,,,,,
790528,65.79853820800781,40.0,,,,,,,,,,,,,,,
791552,65.99797821044922,40.0,-0.05603164857020602,0.0003,0.554638671875,35.55422162413597,3860,0.2,-3.3199730262160303,12.614726066589355,0.0,0.11230763,,,,,
792576,60.384361267089844,40.0,,,,,,,,,,,,,,,
793600,65.56385803222656,40.0,-0.051604714049608445,0.0003,0.5494140625,33.06800172328949,3870,0.2,-3.3232097171247004,10.686897277832031,0.0,0.114075735,,,,,
794624,55.80781936645508,40.0,,,,,,,,,,,,,,,
795648,51.52617263793945,40.0,-0.030994430981809273,0.0003,0.561083984375,30.17603533864021,3880,0.2,-3.3349906615912914,12.689324378967285,1.1920928955078125e-07,0.10828978,,,,,
796672,58.793357849121094,40.0,,,,,,,,,,,,,,,
797696,63.30413818359375,40.0,-0.04725341773591936,0.0003,0.552587890625,35.59103292822838,3890,0.2,-3.32856932207942,22.821372985839844,-1.1920928955078125e-07,0.11226481,,,,,
798720,63.766666412353516,40.0,,,,,,,,,,,,,,,
798720,,,,,,,,,,,,,393,40.0,66.67877142000002,390,2030
799744,64.74851989746094,40.0,-0.0566902660386404,0.0003,0.568505859375,39.911251658201216,3900,0.2,-3.3287091821432115,18.979379653930664,0.0,0.12320766,,,,,
800768,48.92530822753906,40.0,,,,,,,,,,,,,,,
