time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
326656,180.0,88.62364959716797,0.2,21.3139591217041,0.46728515625,0.0003,0.024238728,0.0,55.939302891492844,-0.04151079457660671,1590,-3.078359467536211,,,,,
327680,180.0,85.9569091796875,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,952,160,344,87.11388891,180.0
328704,180.0,86.89202117919922,0.2,31.92519187927246,0.5955078125,0.0003,0.021004036,0.0,48.305459302663806,-0.042800928218639456,1600,-3.0398038640618323,,,,,
329728,180.0,86.56715393066406,,,,,,,,,,,,,,,
330752,180.0,87.9701156616211,0.2,17.49816131591797,0.533203125,0.0003,0.02007902,0.0,48.98883714675903,-0.042343951517250386,1610,-3.086084571480751,,,,,
331776,180.0,86.3345947265625,,,,,,,,,,,,,,,
332800,180.0,87.04888916015625,0.2,9.409526824951172,0.4275390625,0.0003,0.019391026,0.0,49.98432442545891,-0.04133339089748915,1620,-3.0915382258594035,,,,,
333824,180.0,87.16156768798828,,,,,,,,,,,,,,,
334848,180.0,88.65750122070312,0.2,24.193801879882812,0.4068359375,0.0003,0.022143457,0.0,47.52377036213875,-0.03733302955224645,1630,-3.0993582405149938,,,,,
335872,180.0,86.65475463867188,,,,,,,,,,,,,,,
336896,180.0,88.528076171875,0.2,26.7796688079834,0.42744140625,0.0003,0.022907054,0.0,51.08484743237496,-0.03911460693925619,1640,-3.0950420655310156,,,,,
337920,180.0,87.85310363769531,,,,,,,,,,,,,,,
338944,180.0,87.5733642578125,0.2,23.48370361328125,0.5341796875,0.0003,0.022563484,0.0,54.26784471869469,-0.041922840758343224,1650,-3.067233542352915,,,,,
339968,180.0,87.98802185058594,,,,,,,,,,,,,,,
340992,180.0,87.60989379882812,0.2,24.96831703186035,0.429541015625,0.0003,0.019003604,0.0,50.72692893743515,-0.041300018288893625,1660,-3.0837625056505202,,,,,
342016,180.0,87.26144409179688,,,,,,,,,,,,,,,
343040,180.0,88.5755386352539,0.2,19.062467575073242,0.44599609375,0.0003,0.020697882,5.960464477539063e-08,55.14510768055916,-0.041507603935315274,1670,-3.0830653198063374,,,,,
344064,180.0,88.77088165283203,,,,,,,,,,,,,,,
345088,180.0,87.48515319824219,0.2,27.79990577697754,0.36474609375,0.0003,0.01861468,-1.1920928955078125e-07,55.437296342849734,-0.03873710882908199,1680,-3.106549571454525,,,,,
346112,180.0,89.40856170654297,,,,,,,,,,,,,,,
347136,180.0,87.96099853515625,0.2,16.457889556884766,0.4634765625,0.0003,0.020643156,0.0,52.66484793424606,-0.03918032849323936,1690,-3.092257270962,,,,,
348160,180.0,88.70875549316406,,,,,,,,,,,,,,,
348160,,,,,,,,,,,,,1012,170,343,88.08467807999997,180.0
349184,180.0,86.7955322265625,0.2,28.827293395996094,0.470849609375,0.0003,0.02184163,-1.1920928955078125e-07,56.63301699757576,-0.04237954583077226,1700,-3.0864113636314867,,,,,
350208,180.0,87.96549224853516,,,,,,,,,,,,,,,
351232,180.0,86.02542114257812,0.2,31.127628326416016,0.607275390625,0.0003,0.029216342,5.960464477539063e-08,49.71294426321983,-0.04026541075436398,1710,-3.0511967062950136,,,,,
352256,180.0,87.99762725830078,,,,,,,,,,,,,,,
