eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/loss,train/n_updates,train/entropy_loss,train/clip_range,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations
40.0,52.68897247314453,701440,5.960464477539063e-08,0.0003,55405.20677490234,0.05376607,0.402197265625,-0.009028265037341044,24734.251953125,3420,-5.488068662583828,0.2,,,,,
40.0,53.085235595703125,702464,,,,,,,,,,,,,,,
40.0,59.797035217285156,703488,0.0,0.0003,40293.36301879883,0.058456607,0.4150390625,0.004067093897901941,20841.7734375,3430,-5.504721635580063,0.2,,,,,
40.0,50.267425537109375,704512,,,,,,,,,,,,,,,
40.0,47.15959930419922,705536,0.0,0.0003,40784.63792724609,0.059778184,0.413232421875,-0.008190564013784752,24108.697265625,3440,-5.49577785730362,0.2,,,,,
40.0,50.27418518066406,706560,,,,,,,,,,,,,,,
40.0,51.84560012817383,707584,0.0,0.0003,47032.44852905274,0.05199516,0.373779296875,-0.006310863047838211,20039.7890625,3450,-5.491130520403385,0.2,,,,,
40.0,56.324424743652344,708608,,,,,,,,,,,,,,,
40.0,54.11109161376953,709632,0.0,0.0003,40956.38848876953,0.05716692,0.413720703125,0.004331234309938736,18710.220703125,3460,-5.472950269281864,0.2,,,,,
40.0,47.48011779785156,710656,,,,,,,,,,,,,,,
40.0,57.264137268066406,711680,-1.1920928955078125e-07,0.0003,45204.183044433594,0.051144157,0.402197265625,0.011800220406439622,18064.37109375,3470,-5.460911540687084,0.2,,,,,
40.0,51.55855941772461,712704,,,,,,,,,,,,,,,
40.0,55.92582321166992,713728,0.0,0.0003,41574.9794128418,0.055533864,0.421826171875,0.007159886800218373,26296.189453125,3480,-5.460379123687744,0.2,,,,,
40.0,57.386138916015625,714752,,,,,,,,,,,,,,,
40.0,57.90830993652344,715776,0.0,0.0003,40434.11547241211,0.04891675,0.3962890625,0.0012185343977762387,19051.015625,3490,-5.448075787723065,0.2,,,,,
40.0,51.562164306640625,716800,,,,,,,,,,,,,,,
,,716800,,,,,,,,,,,220,1330.74015255,40.0,3253,350
40.0,53.73756790161133,717824,0.0,0.0003,45205.4333984375,0.052855328,0.40166015625,0.003095200353709515,19499.244140625,3500,-5.412585686147213,0.2,,,,,
40.0,49.62630081176758,718848,,,,,,,,,,,,,,,
40.0,55.69410705566406,719872,5.960464477539063e-08,0.0003,33241.37374267578,0.05040875,0.42509765625,0.005597035646496806,15043.296875,3510,-5.386910003423691,0.2,,,,,
40.0,58.029014587402344,720896,,,,,,,,,,,,,,,
40.0,54.88383483886719,721920,0.0,0.0003,30142.586352539063,0.05673533,0.4423828125,0.009664284567406867,17175.798828125,3520,-5.39383437782526,0.2,,,,,
40.0,51.79478454589844,722944,,,,,,,,,,,,,,,
40.0,53.01837921142578,723968,0.0,0.0003,36392.79162597656,0.05545694,0.41396484375,0.004379256104584783,14988.267578125,3530,-5.385750366747379,0.2,,,,,
40.0,52.60565185546875,724992,,,,,,,,,,,,,,,
40.0,56.01045227050781,726016,0.0,0.0003,34350.480767822264,0.05206656,0.406689453125,0.0035533451853552835,18528.8046875,3540,-5.377734525501728,0.2,,,,,
40.0,56.782012939453125,727040,,,,,,,,,,,,,,,
40.0,48.63405990600586,728064,0.0,0.0003,28127.889123535155,0.057659864,0.431591796875,0.01512325638323091,15104.986328125,3550,-5.392193473875523,0.2,,,,,
40.0,46.137596130371094,729088,,,,,,,,,,,,,,,
40.0,52.23020935058594,730112,-1.1920928955078125e-07,0.0003,46228.3453491211,0.04982084,0.385986328125,0.009452634066110476,22309.23046875,3560,-5.415069526433944,0.2,,,,,
40.0,51.911006927490234,731136,,,,,,,,,,,,,,,
40.0,49.633888244628906,732160,1.1920928955078125e-07,0.0003,34113.05656738281,0.048949268,0.390966796875,0.0015853391407290474,21493.87109375,3570,-5.433809581398964,0.2,,,,,
40.0,56.67640686035156,733184,,,,,,,,,,,,,,,
40.0,50.39228057861328,734208,0.0,0.0003,32791.46381835938,0.0653867,0.45654296875,0.021209868007281328,12809.64453125,3580,-5.4493919759988785,0.2,,,,,
40.0,55.256404876708984,735232,,,,,,,,,,,,,,,
40.0,50.73404312133789,736256,0.0,0.0003,32910.38474121094,0.0600601,0.4490234375,0.004675253552704817,18755.89453125,3590,-5.458287538588047,0.2,,,,,
40.0,47.024600982666016,737280,,,,,,,,,,,,,,,
,,737280,,,,,,,,,,,220,1302.20163478,40.0,3346,360
40.0,49.25338363647461,738304,-1.1920928955078125e-07,0.0003,40651.784197998044,0.058597215,0.40341796875,0.007357715232501505,20782.28515625,3600,-5.462838926911354,0.2,,,,,
40.0,53.59931945800781,739328,,,,,,,,,,,,,,,
40.0,53.33744812011719,740352,0.0,0.0003,47214.091552734375,0.0616265,0.422314453125,0.0007121321687009186,22988.298828125,3610,-5.4355511769652365,0.2,,,,,
40.0,50.64039993286133,741376,,,,,,,,,,,,,,,
40.0,47.07356262207031,742400,0.0,0.0003,44303.758776855466,0.051419746,0.389208984375,0.01137645616690861,20599.419921875,3620,-5.383076526224613,0.2,,,,,
40.0,44.84429168701172,743424,,,,,,,,,,,,,,,
40.0,47.28776550292969,744448,0.0,0.0003,38781.39547729492,0.050404143,0.387060546875,0.0021817638160428034,17125.46875,3630,-5.377372726798058,0.2,,,,,
40.0,53.147727966308594,745472,,,,,,,,,,,,,,,
40.0,54.03832244873047,746496,-1.1920928955078125e-07,0.0003,27677.92381591797,0.056371354,0.4287109375,0.009347416750097181,12081.59765625,3640,-5.3812793582677845,0.2,,,,,
40.0,59.94389343261719,747520,,,,,,,,,,,,,,,
40.0,53.48921203613281,748544,0.0,0.0003,42251.403051757814,0.048887342,0.3884765625,0.0002621075153001584,21585.779296875,3650,-5.394941627979279,0.2,,,,,
40.0,50.45627212524414,749568,,,,,,,,,,,,,,,
40.0,50.12921905517578,750592,5.960464477539063e-08,0.0003,37427.440447998044,0.05393496,0.421630859375,0.0055384446284733714,17976.9453125,3660,-5.376148210465908,0.2,,,,,
40.0,54.590171813964844,751616,,,,,,,,,,,,,,,
40.0,51.35770797729492,752640,0.0,0.0003,39341.88093261719,0.05062628,0.39267578125,0.004454724631796125,15311.0908203125,3670,-5.353300768136978,0.2,,,,,
40.0,51.75743103027344,753664,,,,,,,,,,,,,,,
40.0,48.19680404663086,754688,0.0,0.0003,33513.96389160156,0.048850775,0.4029296875,0.006479802192188799,14202.5966796875,3680,-5.341841718554496,0.2,,,,,
40.0,47.65972137451172,755712,,,,,,,,,,,,,,,
40.0,60.302032470703125,756736,1.1920928955078125e-07,0.0003,31258.601153564454,0.050208177,0.4001953125,0.0008379513856198173,13850.767578125,3690,-5.352798058092594,0.2,,,,,
40.0,46.43049621582031,757760,,,,,,,,,,,,,,,
,,757760,,,,,,,,,,,220,1333.61734226,40.0,3437,370
40.0,49.4676628112793,758784,-1.1920928955078125e-07,0.0003,46085.59781494141,0.058014885,0.437353515625,0.014428792873513886,23070.41796875,3700,-5.354870536923409,0.2,,,,,
40.0,56.934688568115234,759808,,,,,,,,,,,,,,,
40.0,49.20762252807617,760832,0.0,0.0003,45952.22281494141,0.053407706,0.382568359375,0.001985133744892664,24508.28125,3710,-5.3412827715277675,0.2,,,,,
40.0,47.796295166015625,761856,,,,,,,,,,,,,,,
40.0,45.53793716430664,762880,1.1920928955078125e-07,0.0003,32366.189343261718,0.056330897,0.412646484375,0.00849521296331659,13533.09765625,3720,-5.358490733802318,0.2,,,,,
40.0,53.458892822265625,763904,,,,,,,,,,,,,,,
40.0,55.311397552490234,764928,0.0,0.0003,29309.765869140625,0.05825026,0.43759765625,0.0030145794902637136,15959.6884765625,3730,-5.365059691667557,0.2,,,,,
40.0,53.457557678222656,765952,,,,,,,,,,,,,,,
40.0,58.61827087402344,766976,0.0,0.0003,31504.47150268555,0.059957005,0.42900390625,0.010519682821177411,16732.59765625,3740,-5.366782030463218,0.2,,,,,
40.0,48.08641052246094,768000,,,,,,,,,,,,,,,
40.0,56.530029296875,769024,-1.1920928955078125e-07,0.0003,42025.37503051758,0.058980435,0.441552734375,-0.0008613465412054211,24354.244140625,3750,-5.343587267398834,0.2,,,,,
40.0,57.80550765991211,770048,,,,,,,,,,,,,,,
40.0,54.809120178222656,771072,0.0,0.0003,32302.040631103515,0.052883394,0.39345703125,0.0048683994536986575,16545.140625,3760,-5.335470934212208,0.2,,,,,
40.0,58.20147705078125,772096,,,,,,,,,,,,,,,
40.0,57.76190185546875,773120,0.0,0.0003,50708.097979736325,0.05126848,0.3908203125,0.0035283471646835097,25021.4921875,3770,-5.316994845867157,0.2,,,,,
40.0,50.709564208984375,774144,,,,,,,,,,,,,,,
40.0,54.06877136230469,775168,0.0,0.0003,31123.505950927734,0.050217718,0.407373046875,0.008805696963099763,12243.1064453125,3780,-5.322487762570381,0.2,,,,,
40.0,48.505950927734375,776192,,,,,,,,,,,,,,,
40.0,47.344032287597656,777216,0.0,0.0003,34877.904260253905,0.051812604,0.431201171875,0.0010157734315725975,19385.15625,3790,-5.353368240594864,0.2,,,,,
40.0,50.657691955566406,778240,,,,,,,,,,,,,,,
,,778240,,,,,,,,,,,220,1319.02789124,40.0,3529,380
40.0,53.96506118774414,779264,0.0,0.0003,36084.65913696289,0.059456192,0.44501953125,0.0029751479043625293,16332.4091796875,3800,-5.349902877211571,0.2,,,,,
40.0,52.01523208618164,780288,,,,,,,,,,,,,,,
40.0,55.070762634277344,781312,-1.1920928955078125e-07,0.0003,45962.33686523438,0.057887863,0.40341796875,0.011407701278221794,26996.576171875,3810,-5.341206619143486,0.2,,,,,
40.0,46.86517333984375,782336,,,,,,,,,,,,,,,
40.0,40.30268478393555,783360,1.1920928955078125e-07,0.0003,24453.601837158203,0.061651517,0.439404296875,0.019302165851695464,14999.822265625,3820,-5.3308831542730335,0.2,,,,,
40.0,47.22583770751953,784384,,,,,,,,,,,,,,,
40.0,52.656761169433594,785408,0.0,0.0003,37942.644024658206,0.05248861,0.398974609375,0.0011355353097314946,20789.12109375,3830,-5.334366361796856,0.2,,,,,
40.0,51.60234832763672,786432,,,,,,,,,,,,,,,
40.0,49.739105224609375,787456,0.0,0.0003,32197.35040283203,0.054887567,0.4291015625,0.009215513251547236,16768.5703125,3840,-5.335924111306667,0.2,,,,,
40.0,51.94630813598633,788480,,,,,,,,,,,,,,,
40.0,55.688026428222656,789504,1.1920928955078125e-07,0.0003,37389.69517211914,0.055373758,0.402685546875,0.0010723812170908785,17134.11328125,3850,-5.340146766602993,0.2,,,,,
40.0,44.738739013671875,790528,,,,,,,,,,,,,,,
40.0,55.203060150146484,791552,-1.1920928955078125e-07,0.0003,35653.95082397461,0.05328875,0.40146484375,0.006989953308948316,17978.82421875,3860,-5.32803353369236,0.2,,,,,
40.0,52.261619567871094,792576,,,,,,,,,,,,,,,
40.0,51.297386169433594,793600,-1.1920928955078125e-07,0.0003,29065.76989135742,0.053381454,0.417626953125,0.014354521344648674,14082.76953125,3870,-5.33071718364954,0.2,,,,,
40.0,53.1153450012207,794624,,,,,,,,,,,,,,,
40.0,49.44212341308594,795648,-1.1920928955078125e-07,0.0003,32193.574670410155,0.05902545,0.431787109375,0.002277170235174708,14732.98046875,3880,-5.321572513878346,0.2,,,,,
40.0,47.62691879272461,796672,,,,,,,,,,,,,,,
40.0,55.78541564941406,797696,0.0,0.0003,42007.79701538086,0.048191242,0.388720703125,0.005477109934145119,18486.5546875,3890,-5.309558501839637,0.2,,,,,
40.0,61.391780853271484,798720,,,,,,,,,,,,,,,
,,798720,,,,,,,,,,,220,1384.0765040200004,40.0,3622,390
40.0,53.44926452636719,799744,0.0,0.0003,38829.41998901367,0.04469394,0.365771484375,0.0029197373543865977,21620.7109375,3900,-5.288741756975651,0.2,,,,,
40.0,51.82006072998047,800768,,,,,,,,,,,,,,,
