time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
322560,180.0,83.95668029785156,0.2,34.59883499145508,0.49345703125,0.0003,0.02044575,-1.1920928955078125e-07,60.99189130663872,-0.04641804443963338,1570,-3.0436347618699076,,,,,
323584,180.0,86.85554504394531,,,,,,,,,,,,,,,
324608,180.0,85.10354614257812,0.2,27.398025512695312,0.41640625,0.0003,0.020731784,0.0,49.42294407486916,-0.03856308418035041,1580,-3.0523353591561317,,,,,
325632,180.0,85.17140197753906,,,,,,,,,,,,,,,
326656,180.0,81.23875427246094,0.2,18.7004451751709,0.494140625,0.0003,0.022479253,0.0,47.66658419966698,-0.04294266744109336,1590,-3.0393285036087034,,,,,
327680,180.0,83.34695434570312,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,950,160,344,87.16621302999998,180.0
328704,180.0,86.28355407714844,0.2,20.141284942626953,0.4146484375,0.0003,0.019342799,0.0,48.70341602563858,-0.04134225384623278,1600,-3.0700976334512236,,,,,
329728,180.0,85.324951171875,,,,,,,,,,,,,,,
330752,180.0,84.4079360961914,0.2,25.251483917236328,0.3640625,0.0003,0.018883077,0.0,48.83576136231422,-0.03723219869134482,1610,-3.086434093117714,,,,,
331776,180.0,84.98210144042969,,,,,,,,,,,,,,,
332800,180.0,85.40621948242188,0.2,27.998811721801758,0.50771484375,0.0003,0.023139931,0.0,54.35568813085556,-0.04215256150637288,1620,-3.048591683059931,,,,,
333824,180.0,86.9462661743164,,,,,,,,,,,,,,,
334848,180.0,86.25704956054688,0.2,37.94204330444336,0.488720703125,0.0003,0.0242744,0.0,57.05752481222153,-0.04010113625554368,1630,-3.0708916768431664,,,,,
335872,180.0,85.00820922851562,,,,,,,,,,,,,,,
336896,180.0,84.62126159667969,0.2,23.37164306640625,0.501611328125,0.0003,0.02196056,0.0,51.555192559957504,-0.03940797901013866,1640,-3.0471910141408443,,,,,
337920,180.0,84.25977325439453,,,,,,,,,,,,,,,
338944,180.0,87.12274169921875,0.2,34.84676742553711,0.49873046875,0.0003,0.022221882,0.0,51.74041311740875,-0.04221575928095263,1650,-3.039797631651163,,,,,
339968,180.0,86.02658081054688,,,,,,,,,,,,,,,
340992,180.0,86.16691589355469,0.2,34.494842529296875,0.440380859375,0.0003,0.019167121,5.960464477539063e-08,59.09661110639572,-0.04214045010739938,1660,-3.073361022770405,,,,,
342016,180.0,84.25010681152344,,,,,,,,,,,,,,,
