eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/explained_variance,train/loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean
40.0,53.33068084716797,68608,0.0,105319.609375,-6.385676220059395,0.40927734375,0.2,-0.03890524886373896,0.0003,201367.94638671874,330,0.07767393,,,,,
40.0,49.21455383300781,69632,,,,,,,,,,,,,,,
40.0,51.60227966308594,70656,-1.1920928955078125e-07,103035.328125,-6.3853274285793304,0.43896484375,0.2,-0.033462735466309824,0.0003,199568.81362304688,340,0.08137651,,,,,
40.0,53.45849609375,71680,,,,,,,,,,,,,,,
40.0,49.76774215698242,72704,0.0,80441.734375,-6.384927026927471,0.432763671875,0.2,-0.035314769094111395,0.0003,194013.39482421876,350,0.07668498,,,,,
40.0,54.316505432128906,73728,,,,,,,,,,,,,,,
40.0,54.5995979309082,74752,0.0,103762.34375,-6.38461719751358,0.41328125,0.2,-0.039266490133013573,0.0003,197516.126171875,360,0.076219335,,,,,
40.0,56.02731704711914,75776,,,,,,,,,,,,,,,
40.0,53.21855545043945,76800,0.0,103502.5859375,-6.384220106899738,0.418505859375,0.2,-0.027604328593588433,0.0003,197185.50424804687,370,0.07462144,,,,,
40.0,60.993629455566406,77824,,,,,,,,,,,,,,,
40.0,52.41728973388672,78848,0.0,106681.2890625,-6.38366974145174,0.4177734375,0.2,-0.03436004062241409,0.0003,195525.7232421875,380,0.07416194,,,,,
40.0,52.401268005371094,79872,,,,,,,,,,,,,,,
40.0,49.34830856323242,80896,1.7881393432617188e-07,107049.8046875,-6.383181375265122,0.404248046875,0.2,-0.0394337082572747,0.0003,195446.23603515624,390,0.0724429,,,,,
40.0,54.67864227294922,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,1443.88320843,518,40,157,40.0
40.0,52.929954528808594,82944,0.0,90560.3046875,-6.382792939245701,0.400341796875,0.2,-0.036687709332909435,0.0003,195412.9705078125,400,0.067936994,,,,,
40.0,53.26685333251953,83968,,,,,,,,,,,,,,,
40.0,53.36037826538086,84992,-2.384185791015625e-07,78647.6875,-6.382369701564312,0.4197265625,0.2,-0.03176188665674999,0.0003,185912.04301757814,410,0.073411316,,,,,
40.0,51.35106658935547,86016,,,,,,,,,,,,,,,
40.0,51.67110824584961,87040,0.0,99018.6015625,-6.3819252252578735,0.418359375,0.2,-0.03509091603336856,0.0003,186760.62426757812,420,0.071759515,,,,,
40.0,49.55785369873047,88064,,,,,,,,,,,,,,,
40.0,53.937530517578125,89088,0.0,96837.4609375,-6.381488434970379,0.4154296875,0.2,-0.033641811888082886,0.0003,198218.27534179686,430,0.07367432,,,,,
40.0,53.62434005737305,90112,,,,,,,,,,,,,,,
40.0,54.50127410888672,91136,-1.1920928955078125e-07,80185.59375,-6.380888204276562,0.442822265625,0.2,-0.030747091097873637,0.0003,187040.9828613281,440,0.08376887,,,,,
40.0,50.8613395690918,92160,,,,,,,,,,,,,,,
40.0,49.59215545654297,93184,0.0,98543.59375,-6.38009552359581,0.429052734375,0.2,-0.03332893878978212,0.0003,189504.7060546875,450,0.07589985,,,,,
40.0,44.551918029785156,94208,,,,,,,,,,,,,,,
40.0,46.39177703857422,95232,5.960464477539063e-08,97759.53125,-6.379637219011784,0.415087890625,0.2,-0.035680752948974256,0.0003,182064.2345703125,460,0.0776394,,,,,
40.0,52.184661865234375,96256,,,,,,,,,,,,,,,
40.0,48.74250030517578,97280,-1.1920928955078125e-07,94599.6953125,-6.379362611472606,0.424755859375,0.2,-0.027520983904832975,0.0003,198218.39672851562,470,0.0770078,,,,,
40.0,50.235225677490234,98304,,,,,,,,,,,,,,,
40.0,52.99394989013672,99328,-1.1920928955078125e-07,81499.7890625,-6.378927555680275,0.406787109375,0.2,-0.037454235440236516,0.0003,201943.74521484374,480,0.07579082,,,,,
40.0,51.721893310546875,100352,,,,,,,,,,,,,,,
40.0,57.770755767822266,101376,0.0,84488.734375,-6.37856325507164,0.411083984375,0.2,-0.03610679702978814,0.0003,185654.37109375,490,0.07440694,,,,,
40.0,45.48146057128906,102400,,,,,,,,,,,,,,,
,,102400,,,,,,,,,,,1422.09012378,519,50,197,40.0
40.0,52.89529800415039,103424,1.1920928955078125e-07,95812.0078125,-6.378383713960647,0.408740234375,0.2,-0.03562600788718555,0.0003,178278.2124511719,500,0.07272932,,,,,
40.0,51.41242980957031,104448,,,,,,,,,,,,,,,
40.0,56.07757568359375,105472,0.0,90754.421875,-6.378030399978161,0.419677734375,0.2,-0.03815722846193239,0.0003,185083.7329589844,510,0.075152874,,,,,
40.0,50.62563705444336,106496,,,,,,,,,,,,,,,
40.0,53.303260803222656,107520,-1.1920928955078125e-07,80342.1484375,-6.377676886320114,0.410205078125,0.2,-0.027260083968576508,0.0003,181021.114453125,520,0.077476695,,,,,
40.0,50.214149475097656,108544,,,,,,,,,,,,,,,
40.0,49.94632339477539,109568,0.0,88685.9453125,-6.377237094938755,0.40556640625,0.2,-0.037036047788569705,0.0003,168698.08427734376,530,0.07386693,,,,,
40.0,50.903533935546875,110592,,,,,,,,,,,,,,,
40.0,51.713096618652344,111616,1.7881393432617188e-07,85420.6328125,-6.376550829410553,0.400146484375,0.2,-0.0379206242505461,0.0003,181996.87905273438,540,0.071400076,,,,,
40.0,51.398651123046875,112640,,,,,,,,,,,,,,,
40.0,49.31304168701172,113664,0.0,94346.125,-6.3758944243192675,0.41767578125,0.2,-0.030421728786313905,0.0003,187816.00024414062,550,0.078496926,,,,,
40.0,49.211395263671875,114688,,,,,,,,,,,,,,,
40.0,53.76219940185547,115712,-1.1920928955078125e-07,87814.0,-6.375329455733299,0.407568359375,0.2,-0.03465024472097866,0.0003,186873.07836914062,560,0.07722644,,,,,
40.0,49.45883560180664,116736,,,,,,,,,,,,,,,
40.0,58.65203094482422,117760,0.0,78895.5546875,-6.375060693919659,0.414306640625,0.2,-0.030020258601871318,0.0003,177380.94418945312,570,0.07444084,,,,,
40.0,56.56371307373047,118784,,,,,,,,,,,,,,,
40.0,46.07212829589844,119808,0.0,86018.0078125,-6.3749467298388485,0.415625,0.2,-0.03614914169593249,0.0003,166671.26435546874,580,0.076213725,,,,,
40.0,52.42462921142578,120832,,,,,,,,,,,,,,,
40.0,55.166194915771484,121856,0.0,87450.71875,-6.374548751115799,0.4130859375,0.2,-0.03177276099449955,0.0003,177624.651171875,590,0.07805439,,,,,
40.0,54.18376159667969,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,1421.0450332700002,517,60,237,40.0
40.0,45.97949981689453,123904,-1.1920928955078125e-07,84037.140625,-6.3741752207279205,0.4146484375,0.2,-0.031009851026465186,0.0003,176632.08754882813,600,0.077085234,,,,,
40.0,48.625396728515625,124928,,,,,,,,,,,,,,,
40.0,48.67388916015625,125952,0.0,82537.4140625,-6.373658394813537,0.42255859375,0.2,-0.029210921077174136,0.0003,179730.7642578125,610,0.075499445,,,,,
40.0,56.673004150390625,126976,,,,,,,,,,,,,,,
40.0,57.467132568359375,128000,1.1920928955078125e-07,89918.4453125,-6.373067428171635,0.41171875,0.2,-0.034238088910933585,0.0003,178584.2562988281,620,0.07112008,,,,,
40.0,59.68733215332031,129024,,,,,,,,,,,,,,,
40.0,53.382781982421875,130048,0.0,96367.3515625,-6.372853422164917,0.425927734375,0.2,-0.03410983891226351,0.0003,187381.18393554687,630,0.07820848,,,,,
40.0,53.3817024230957,131072,,,,,,,,,,,,,,,
40.0,53.43797302246094,132096,0.0,91889.96875,-6.372620967030525,0.418408203125,0.2,-0.03264830952102784,0.0003,175281.94165039062,640,0.07346044,,,,,
40.0,49.85342025756836,133120,,,,,,,,,,,,,,,
40.0,55.14408874511719,134144,1.7881393432617188e-07,89311.359375,-6.371874742209911,0.406982421875,0.2,-0.037036353728035466,0.0003,182764.05634765624,650,0.072991356,,,,,
40.0,57.49874496459961,135168,,,,,,,,,,,,,,,
40.0,52.689002990722656,136192,0.0,86129.5390625,-6.371121764183044,0.436962890625,0.2,-0.027845824597170575,0.0003,178384.99125976564,660,0.080913775,,,,,
40.0,53.06962966918945,137216,,,,,,,,,,,,,,,
40.0,53.32819366455078,138240,0.0,87514.7890625,-6.370666782557964,0.41533203125,0.2,-0.03135364023764851,0.0003,188378.12646484375,670,0.068194844,,,,,
40.0,49.32302474975586,139264,,,,,,,,,,,,,,,
40.0,52.23222732543945,140288,-1.1920928955078125e-07,83217.2265625,-6.369675754010677,0.4271484375,0.2,-0.03620495346694952,0.0003,177364.07705078126,680,0.06994097,,,,,
40.0,48.31726837158203,141312,,,,,,,,,,,,,,,
40.0,50.497745513916016,142336,0.0,81458.8828125,-6.368285237252712,0.426318359375,0.2,-0.029152405317290686,0.0003,164969.52448730468,690,0.07918905,,,,,
40.0,51.49223709106445,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,1450.6844889000004,516,70,277,40.0
40.0,47.8958740234375,144384,0.0,98395.25,-6.36727728843689,0.4251953125,0.2,-0.04001761538092978,0.0003,191521.47939453126,700,0.074346855,,,,,
40.0,49.819644927978516,145408,,,,,,,,,,,,,,,
40.0,58.111289978027344,146432,0.0,98146.2109375,-6.366813972592354,0.419384765625,0.2,-0.030929696155362764,0.0003,176621.65541992188,710,0.07614559,,,,,
40.0,52.556640625,147456,,,,,,,,,,,,,,,
40.0,50.639801025390625,148480,0.0,94782.625,-6.366245891153812,0.4169921875,0.2,-0.03144369765359443,0.0003,173906.6541015625,720,0.07008369,,,,,
40.0,52.776939392089844,149504,,,,,,,,,,,,,,,
40.0,51.423683166503906,150528,5.960464477539063e-08,88098.5,-6.365242549777031,0.419873046875,0.2,-0.03424217680294532,0.0003,179163.45083007813,730,0.07120107,,,,,
40.0,43.89095687866211,151552,,,,,,,,,,,,,,,
40.0,44.977630615234375,152576,0.0,82552.390625,-6.36423988044262,0.41484375,0.2,-0.036099983809981494,0.0003,186913.62504882814,740,0.07451086,,,,,
40.0,49.46319580078125,153600,,,,,,,,,,,,,,,
40.0,57.85674285888672,154624,0.0,79558.9765625,-6.363289177417755,0.394140625,0.2,-0.03461730086128227,0.0003,168522.23149414064,750,0.07295576,,,,,
40.0,55.46824645996094,155648,,,,,,,,,,,,,,,
40.0,49.17497253417969,156672,5.960464477539063e-08,103944.3125,-6.362193593382836,0.4046875,0.2,-0.028030719303933437,0.0003,185274.06625976562,760,0.07341255,,,,,
40.0,52.69211196899414,157696,,,,,,,,,,,,,,,
40.0,47.23063659667969,158720,0.0,78351.5859375,-6.361321465671063,0.411474609375,0.2,-0.03394140151795,0.0003,163038.730078125,770,0.072692536,,,,,
40.0,54.971290588378906,159744,,,,,,,,,,,,,,,
40.0,51.96813201904297,160768,-2.384185791015625e-07,87048.140625,-6.360747115314007,0.417431640625,0.2,-0.03240031111054122,0.0003,174200.32802734376,780,0.07771517,,,,,
40.0,57.18203353881836,161792,,,,,,,,,,,,,,,
40.0,49.944969177246094,162816,0.0,82626.0625,-6.359986677765846,0.420654296875,0.2,-0.030141018057474867,0.0003,166710.27709960938,790,0.07801543,,,,,
40.0,56.885215759277344,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,1419.60294107,514,80,318,40.0
40.0,52.901710510253906,164864,1.1920928955078125e-07,68852.6875,-6.3591758668422695,0.416796875,0.2,-0.03225454595230985,0.0003,166158.98227539062,800,0.06961906,,,,,
40.0,51.52714920043945,165888,,,,,,,,,,,,,,,
40.0,51.38608169555664,166912,0.0,78334.2265625,-6.35833153128624,0.40703125,0.2,-0.030937730535515583,0.0003,169389.58305664064,810,0.074554205,,,,,
40.0,53.34132385253906,167936,,,,,,,,,,,,,,,
40.0,55.3587646484375,168960,1.1920928955078125e-07,95248.671875,-6.357442979514599,0.424169921875,0.2,-0.031434865482151506,0.0003,183307.76547851562,820,0.07764802,,,,,
40.0,52.278221130371094,169984,,,,,,,,,,,,,,,
40.0,55.0151252746582,171008,0.0,66738.875,-6.356411172449588,0.4041015625,0.2,-0.035590802482329306,0.0003,155961.61281738282,830,0.07259509,,,,,
40.0,56.13651657104492,172032,,,,,,,,,,,,,,,
40.0,49.97039031982422,173056,0.0,87830.3984375,-6.3545381218194965,0.422119140625,0.2,-0.0316788667551009,0.0003,166342.56936035157,840,0.07734611,,,,,
40.0,46.986602783203125,174080,,,,,,,,,,,,,,,
40.0,58.92826843261719,175104,0.0,100591.171875,-6.35300108641386,0.4162109375,0.2,-0.03583306781947613,0.0003,176785.86557617187,850,0.07461746,,,,,
40.0,52.212303161621094,176128,,,,,,,,,,,,,,,
40.0,53.15760803222656,177152,0.0,93859.953125,-6.352590270340443,0.41767578125,0.2,-0.030413681213394737,0.0003,178492.93232421874,860,0.06963524,,,,,
40.0,52.90788650512695,178176,,,,,,,,,,,,,,,
40.0,53.19173049926758,179200,0.0,75456.9375,-6.352088758349419,0.4283203125,0.2,-0.027966110833222046,0.0003,165150.06967773437,870,0.08056356,,,,,
40.0,57.16716003417969,180224,,,,,,,,,,,,,,,
40.0,54.104026794433594,181248,0.0,64423.703125,-6.350975060462952,0.41552734375,0.2,-0.030645720713073386,0.0003,169165.009375,880,0.07536486,,,,,
40.0,49.47061538696289,182272,,,,,,,,,,,,,,,
40.0,48.06104278564453,183296,0.0,88328.0234375,-6.350112582743168,0.41513671875,0.2,-0.03065724589396268,0.0003,170717.70532226562,890,0.076377764,,,,,
40.0,50.80535888671875,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,1448.5390763499997,513,90,359,40.0
40.0,47.99645233154297,185344,0.0,86818.4609375,-6.34886014610529,0.4080078125,0.2,-0.03287713996251114,0.0003,164071.95966796874,900,0.07095261,,,,,
40.0,47.972389221191406,186368,,,,,,,,,,,,,,,
40.0,48.193904876708984,187392,0.0,74047.1328125,-6.347114583849907,0.435400390625,0.2,-0.027937562725855968,0.0003,163803.4539794922,910,0.08050041,,,,,
40.0,59.83892822265625,188416,,,,,,,,,,,,,,,
40.0,51.27690887451172,189440,0.0,84130.296875,-6.346119773387909,0.424365234375,0.2,-0.0317965212627314,0.0003,159580.96975097657,920,0.076037884,,,,,
40.0,54.38670349121094,190464,,,,,,,,,,,,,,,
40.0,52.193660736083984,191488,0.0,76390.5625,-6.34512233287096,0.41064453125,0.2,-0.03441520240448881,0.0003,162407.80573730468,930,0.074355945,,,,,
40.0,53.413761138916016,192512,,,,,,,,,,,,,,,
40.0,53.51665496826172,193536,0.0,85201.90625,-6.344191063940525,0.41435546875,0.2,-0.032570858996041355,0.0003,185165.7808105469,940,0.074269414,,,,,
40.0,48.62742614746094,194560,,,,,,,,,,,,,,,
40.0,48.63829803466797,195584,0.0,91645.6171875,-6.343128249049187,0.4359375,0.2,-0.030278458714019508,0.0003,163015.9771484375,950,0.08196089,,,,,
40.0,55.190879821777344,196608,,,,,,,,,,,,,,,
40.0,47.845062255859375,197632,0.0,71902.390625,-6.341334545612336,0.42919921875,0.2,-0.026031736440199894,0.0003,172937.18657226564,960,0.077794895,,,,,
40.0,58.699798583984375,198656,,,,,,,,,,,,,,,
40.0,48.459678649902344,199680,0.0,66235.3828125,-6.340768632292748,0.418505859375,0.2,-0.03119507949159015,0.0003,164606.2859375,970,0.07665104,,,,,
40.0,54.40565490722656,200704,,,,,,,,,,,,,,,
40.0,46.52226257324219,201728,0.0,68894.25,-6.3405085250735285,0.40859375,0.2,-0.032414552790578456,0.0003,147028.7151611328,980,0.07161537,,,,,
40.0,50.666290283203125,202752,,,,,,,,,,,,,,,
40.0,48.09300994873047,203776,0.0,77209.4609375,-6.339629065990448,0.419921875,0.2,-0.031219877165858632,0.0003,157992.5941894531,990,0.07842104,,,,,
40.0,51.5650634765625,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,1425.88424636,512,100,399,40.0
40.0,56.88111877441406,205824,0.0,70672.390625,-6.338764749467373,0.427197265625,0.2,-0.027988589034066536,0.0003,155002.31381835937,1000,0.0728493,,,,,
40.0,48.332637786865234,206848,,,,,,,,,,,,,,,
40.0,46.56061935424805,207872,0.0,80318.28125,-6.338560785353184,0.424560546875,0.2,-0.03029272997227963,0.0003,165322.74731445312,1010,0.07413192,,,,,
40.0,55.588924407958984,208896,,,,,,,,,,,,,,,
40.0,53.199642181396484,209920,-1.1920928955078125e-07,68124.71875,-6.33853382319212,0.4341796875,0.2,-0.02625495180254802,0.0003,160612.15871582032,1020,0.07917553,,,,,
40.0,51.73717498779297,210944,,,,,,,,,,,,,,,
40.0,57.40321350097656,211968,0.0,73379.4140625,-6.337244698405266,0.40732421875,0.2,-0.034946379161556254,0.0003,153960.00051269532,1030,0.073670104,,,,,
40.0,56.86483383178711,212992,,,,,,,,,,,,,,,
40.0,53.305267333984375,214016,0.0,86922.4296875,-6.3352475866675375,0.43681640625,0.2,-0.025869131756189746,0.0003,166784.68408203125,1040,0.07529741,,,,,
40.0,54.32838439941406,215040,,,,,,,,,,,,,,,
40.0,51.14768600463867,216064,0.0,80863.5859375,-6.333785024285317,0.42783203125,0.2,-0.02668971922394121,0.0003,157725.1664550781,1050,0.07462444,,,,,
40.0,53.41926574707031,217088,,,,,,,,,,,,,,,
40.0,54.239013671875,218112,0.0,84799.546875,-6.332460966706276,0.42109375,0.2,-0.02411036985286046,0.0003,151516.42485351564,1060,0.08019194,,,,,
40.0,48.89073181152344,219136,,,,,,,,,,,,,,,
40.0,49.703407287597656,220160,0.0,80654.7265625,-6.330937516689301,0.404052734375,0.2,-0.027298582773073576,0.0003,163231.23911132812,1070,0.07127173,,,,,
40.0,50.29586410522461,221184,,,,,,,,,,,,,,,
40.0,50.57538604736328,222208,0.0,74372.390625,-6.329735220968724,0.41279296875,0.2,-0.03228457419027109,0.0003,161113.97802734375,1080,0.07654072,,,,,
40.0,55.692970275878906,223232,,,,,,,,,,,,,,,
40.0,49.70164108276367,224256,0.0,79911.234375,-6.329168502986431,0.421533203125,0.2,-0.03019294641853776,0.0003,160520.67014160156,1090,0.07754378,,,,,
40.0,51.59477996826172,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,1467.6219498899998,513,110,438,40.0
40.0,52.305458068847656,226304,0.0,75921.7109375,-6.329538062214851,0.4203125,0.2,-0.025825866937520914,0.0003,160812.0015136719,1100,0.0807633,,,,,
40.0,53.506221771240234,227328,,,,,,,,,,,,,,,
40.0,55.49464797973633,228352,0.0,70285.1953125,-6.328476710617542,0.42998046875,0.2,-0.027107215687283314,0.0003,138732.5991699219,1110,0.07687627,,,,,
40.0,56.33311080932617,229376,,,,,,,,,,,,,,,
40.0,48.50247573852539,230400,0.0,69384.609375,-6.3253148421645164,0.424169921875,0.2,-0.03213638968591113,0.0003,145045.05737304688,1120,0.07630052,,,,,
40.0,47.768699645996094,231424,,,,,,,,,,,,,,,
40.0,53.78981399536133,232448,0.0,72140.34375,-6.321889068186283,0.407373046875,0.2,-0.03290039717394393,0.0003,151506.25576171876,1130,0.07346186,,,,,
40.0,52.956459045410156,233472,,,,,,,,,,,,,,,
40.0,52.845359802246094,234496,0.0,71863.2890625,-6.320710232853889,0.412646484375,0.2,-0.029410063651448583,0.0003,160005.16528320312,1140,0.07296624,,,,,
40.0,48.09381103515625,235520,,,,,,,,,,,,,,,
40.0,52.478485107421875,236544,-1.1920928955078125e-07,75373.5078125,-6.320328845083713,0.418798828125,0.2,-0.027848566696047784,0.0003,155704.998828125,1150,0.07494264,,,,,
40.0,53.3508186340332,237568,,,,,,,,,,,,,,,
40.0,51.6146240234375,238592,0.0,89499.328125,-6.318927606940269,0.40927734375,0.2,-0.031240714091109113,0.0003,163640.0831298828,1160,0.07240644,,,,,
40.0,58.812828063964844,239616,,,,,,,,,,,,,,,
40.0,49.965110778808594,240640,0.0,71553.71875,-6.316710190474987,0.426025390625,0.2,-0.023081929590262007,0.0003,161002.70627441406,1170,0.07667084,,,,,
40.0,49.05608367919922,241664,,,,,,,,,,,,,,,
40.0,56.82286071777344,242688,1.1920928955078125e-07,73962.3046875,-6.314073330163955,0.407666015625,0.2,-0.029276752859004773,0.0003,144350.6048828125,1180,0.07161555,,,,,
40.0,49.41770935058594,243712,,,,,,,,,,,,,,,
40.0,51.506072998046875,244736,0.0,72741.1640625,-6.312622153759003,0.420703125,0.2,-0.029805189569015057,0.0003,146990.67216796876,1190,0.07601355,,,,,
40.0,48.36562728881836,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,1438.7305640099999,514,120,477,40.0
40.0,51.917720794677734,246784,0.0,71417.9375,-6.311620458960533,0.421923828125,0.2,-0.027888356061885132,0.0003,148765.71547851563,1200,0.078556076,,,,,
40.0,51.505592346191406,247808,,,,,,,,,,,,,,,
40.0,56.845458984375,248832,0.0,72225.6328125,-6.309974032640457,0.423193359375,0.2,-0.027351324903429487,0.0003,154328.2115234375,1210,0.076069266,,,,,
40.0,55.42477798461914,249856,,,,,,,,,,,,,,,
40.0,50.10270690917969,250880,1.1920928955078125e-07,68461.9765625,-6.309309276938438,0.398193359375,0.2,-0.029970753035740927,0.0003,149785.85178222656,1220,0.07585816,,,,,
40.0,45.75079345703125,251904,,,,,,,,,,,,,,,
40.0,47.884735107421875,252928,0.0,68255.65625,-6.310851417481899,0.416259765625,0.2,-0.028743385171401313,0.0003,153070.99372558593,1230,0.07474562,,,,,
40.0,49.27187728881836,253952,,,,,,,,,,,,,,,
40.0,54.704410552978516,254976,0.0,71328.671875,-6.311673523485661,0.426953125,0.2,-0.029451329534640535,0.0003,153509.87158203125,1240,0.07615949,,,,,
40.0,53.81847381591797,256000,,,,,,,,,,,,,,,
40.0,49.730159759521484,257024,0.0,80272.0546875,-6.3109797775745395,0.4287109375,0.2,-0.029000670519599224,0.0003,165088.06899414063,1250,0.07942587,,,,,
40.0,50.711551666259766,258048,,,,,,,,,,,,,,,
40.0,53.16514587402344,259072,0.0,79648.6328125,-6.309299616515636,0.4158203125,0.2,-0.030719307568506337,0.0003,150975.30537109374,1260,0.069228485,,,,,
40.0,55.37555694580078,260096,,,,,,,,,,,,,,,
40.0,54.01092529296875,261120,0.0,71340.1171875,-6.308667360246181,0.428369140625,0.2,-0.02489603704525507,0.0003,146944.46352539063,1270,0.0768611,,,,,
40.0,51.49357604980469,262144,,,,,,,,,,,,,,,
40.0,58.519798278808594,263168,1.1920928955078125e-07,72399.8828125,-6.308064521849156,0.418798828125,0.2,-0.026560017143492588,0.0003,153962.24243164062,1280,0.0793344,,,,,
40.0,53.91051483154297,264192,,,,,,,,,,,,,,,
40.0,55.83689880371094,265216,0.0,80386.34375,-6.307434107363224,0.39775390625,0.2,-0.024538072616269346,0.0003,154825.55681152345,1290,0.07269311,,,,,
40.0,59.097389221191406,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,1464.0404151199996,514,130,517,40.0
40.0,54.91624450683594,267264,-1.1920928955078125e-07,72524.1796875,-6.307462066411972,0.41533203125,0.2,-0.026678723210352473,0.0003,147478.7229736328,1300,0.072623774,,,,,
40.0,50.33005905151367,268288,,,,,,,,,,,,,,,
40.0,51.50727844238281,269312,0.0,67993.0,-6.307419367134571,0.40615234375,0.2,-0.029428523073147517,0.0003,139759.70244140626,1310,0.06805313,,,,,
40.0,52.97309875488281,270336,,,,,,,,,,,,,,,
40.0,55.55091857910156,271360,0.0,69127.6953125,-6.3054200410842896,0.418212890625,0.2,-0.023549559942330232,0.0003,141521.05373535157,1320,0.077455506,,,,,
40.0,51.5214958190918,272384,,,,,,,,,,,,,,,
40.0,55.488895416259766,273408,0.0,65448.484375,-6.301396740972995,0.421728515625,0.2,-0.026043109412421474,0.0003,138986.84562988282,1330,0.07592553,,,,,
40.0,53.171016693115234,274432,,,,,,,,,,,,,,,
40.0,48.777984619140625,275456,0.0,71294.0,-6.298128229379654,0.424072265625,0.2,-0.02839176021225285,0.0003,147338.72275390624,1340,0.07604972,,,,,
40.0,57.03998565673828,276480,,,,,,,,,,,,,,,
40.0,57.100284576416016,277504,0.0,63713.73828125,-6.29542935937643,0.429248046875,0.2,-0.03226634046877734,0.0003,144559.62299804686,1350,0.076104,,,,,
40.0,52.74586486816406,278528,,,,,,,,,,,,,,,
40.0,57.067665100097656,279552,0.0,68327.8515625,-6.2930327042937275,0.4201171875,0.2,-0.024986406487005296,0.0003,133408.93400878907,1360,0.072163776,,,,,
40.0,51.25947952270508,280576,,,,,,,,,,,,,,,
40.0,53.281776428222656,281600,0.0,67965.8984375,-6.2933009132742885,0.417236328125,0.2,-0.022386701649520547,0.0003,139150.92919921875,1370,0.07109572,,,,,
40.0,57.94794464111328,282624,,,,,,,,,,,,,,,
40.0,46.435523986816406,283648,1.1920928955078125e-07,69281.5234375,-6.293247012794017,0.425390625,0.2,-0.020152790045540315,0.0003,136860.90639648438,1380,0.0766018,,,,,
40.0,56.84895324707031,284672,,,,,,,,,,,,,,,
40.0,50.08440399169922,285696,0.0,74087.390625,-6.291023802757263,0.41025390625,0.2,-0.02791861771547701,0.0003,137779.26125488282,1390,0.07001057,,,,,
40.0,48.653568267822266,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,1446.57003039,513,140,558,40.0
40.0,55.879425048828125,287744,0.0,67793.4375,-6.289505000412464,0.40771484375,0.2,-0.02626111085555749,0.0003,139257.76220703125,1400,0.07320621,,,,,
40.0,51.409889221191406,288768,,,,,,,,,,,,,,,
40.0,50.248435974121094,289792,0.0,74162.453125,-6.288426712155342,0.43125,0.2,-0.02369303491577739,0.0003,151526.59887695312,1410,0.07628734,,,,,
40.0,52.30023193359375,290816,,,,,,,,,,,,,,,
40.0,45.84733581542969,291840,0.0,65075.6328125,-6.2873580157756805,0.391162109375,0.2,-0.028953442137571984,0.0003,131014.10393066406,1420,0.06333077,,,,,
40.0,51.29771423339844,292864,,,,,,,,,,,,,,,
40.0,51.99663543701172,293888,0.0,71864.0,-6.2866555288434025,0.403125,0.2,-0.028889633891230913,0.0003,140090.33369140624,1430,0.07543796,,,,,
40.0,54.45496368408203,294912,,,,,,,,,,,,,,,
40.0,49.07634735107422,295936,-1.1920928955078125e-07,74804.046875,-6.284007060527801,0.40361328125,0.2,-0.029925206149346194,0.0003,130091.45234375,1440,0.07104928,,,,,
40.0,52.48603439331055,296960,,,,,,,,,,,,,,,
40.0,49.888587951660156,297984,0.0,70927.7421875,-6.280460816621781,0.4,0.2,-0.0266627333156066,0.0003,141283.6174560547,1450,0.07169626,,,,,
40.0,59.34677505493164,299008,,,,,,,,,,,,,,,
40.0,50.24304962158203,300032,0.0,73798.796875,-6.277164202928543,0.42783203125,0.2,-0.02293397781177191,0.0003,144011.2123535156,1460,0.07445903,,,,,
40.0,53.11802673339844,301056,,,,,,,,,,,,,,,
40.0,50.109642028808594,302080,-1.1920928955078125e-07,58401.03125,-6.273860920965672,0.41474609375,0.2,-0.025589850469259545,0.0003,130151.70732421875,1470,0.07535234,,,,,
40.0,52.32322692871094,303104,,,,,,,,,,,,,,,
40.0,54.07390594482422,304128,0.0,75598.09375,-6.273628149926663,0.414208984375,0.2,-0.0244019813646446,0.0003,130694.68107910156,1480,0.07274649,,,,,
40.0,51.36029052734375,305152,,,,,,,,,,,,,,,
40.0,52.433685302734375,306176,0.0,58017.18359375,-6.272634546458721,0.42138671875,0.2,-0.02890597980876919,0.0003,132288.3768310547,1490,0.07609671,,,,,
40.0,50.35658264160156,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,1451.85834166,512,150,599,40.0
40.0,44.97126007080078,308224,0.0,75652.4609375,-6.2691009640693665,0.43046875,0.2,-0.031763842827058394,0.0003,137227.6138671875,1500,0.081908256,,,,,
40.0,51.87957763671875,309248,,,,,,,,,,,,,,,
