time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate,train/loss,train/clip_range,train/explained_variance,train/clip_fraction,train/approx_kl,train/n_updates,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean
946176,27.0,46.1163215637207,,,,,,,,,,,,,,,
947200,27.0,36.62297821044922,0.023152358808147255,4511.611394500733,-5.3688282579183575,0.0003,1946.53662109375,0.2,1.1920928955078125e-07,0.46728515625,0.04646535,4620,,,,,
948224,27.0,39.198143005371094,,,,,,,,,,,,,,,
949248,27.0,37.104087829589844,0.027949277905281632,5385.257473754883,-5.376389762759208,0.0003,2867.22998046875,0.2,0.0,0.437109375,0.048082817,4630,,,,,
950272,27.0,31.823139190673828,,,,,,,,,,,,,,,
951296,27.0,39.640411376953125,0.0235309162948397,5129.905843353272,-5.353173376619816,0.0003,2102.04248046875,0.2,0.0,0.419482421875,0.05006066,4640,,,,,
952320,27.0,44.84967803955078,,,,,,,,,,,,,,,
953344,27.0,38.58654022216797,0.01915139654520317,4227.616803741455,-5.3590120524168015,0.0003,1900.282470703125,0.2,-1.1920928955078125e-07,0.39892578125,0.04581429,4650,,,,,
954368,27.0,37.33385467529297,,,,,,,,,,,,,,,
955392,27.0,30.20166015625,0.030910604786186013,4341.706927490234,-5.344611085951328,0.0003,1573.865234375,0.2,0.0,0.478662109375,0.05988564,4660,,,,,
956416,27.0,36.65251922607422,,,,,,,,,,,,,,,
957440,27.0,36.04266357421875,0.018628602781973314,4806.551020812988,-5.369013287127018,0.0003,2279.5625,0.2,0.0,0.42421875,0.046613686,4670,,,,,
958464,27.0,38.146812438964844,,,,,,,,,,,,,,,
959488,27.0,39.237342834472656,0.028321662481175736,5095.617565155029,-5.422857096791267,0.0003,2759.7216796875,0.2,0.0,0.467724609375,0.05640678,4680,,,,,
960512,27.0,34.96482849121094,,,,,,,,,,,,,,,
961536,27.0,29.95269012451172,0.027453706580854487,5509.2579544067385,-5.45045366436243,0.0003,2586.150390625,0.2,0.0,0.49033203125,0.05207985,4690,,,,,
962560,27.0,33.87850570678711,,,,,,,,,,,,,,,
962560,,,,,,,,,,,,,337,613.66515223,470,2855,27.0
963584,27.0,40.94486999511719,0.027581302456383128,6017.159903717041,-5.434774662554264,0.0003,2780.000244140625,0.2,-1.1920928955078125e-07,0.441455078125,0.051553674,4700,,,,,
964608,27.0,39.56263732910156,,,,,,,,,,,,,,,
965632,27.0,35.21916961669922,0.03423600445894408,4323.645191955567,-5.455416464805603,0.0003,2269.8037109375,0.2,0.0,0.436083984375,0.047530487,4710,,,,,
966656,27.0,39.99143981933594,,,,,,,,,,,,,,,
967680,27.0,36.325077056884766,0.03448386460368056,5062.057260131836,-5.434975188970566,0.0003,2100.378173828125,0.2,0.0,0.507861328125,0.052634113,4720,,,,,
968704,27.0,35.54391860961914,,,,,,,,,,,,,,,
969728,27.0,28.729923248291016,0.028482202719897032,4656.922652435303,-5.434075765311718,0.0003,2091.980224609375,0.2,0.0,0.44111328125,0.05448651,4730,,,,,
970752,27.0,36.11959457397461,,,,,,,,,,,,,,,
971776,27.0,36.967857360839844,0.0328927086055046,5348.416772460938,-5.407387702167034,0.0003,2703.5234375,0.2,-1.1920928955078125e-07,0.44091796875,0.05042524,4740,,,,,
972800,27.0,33.838409423828125,,,,,,,,,,,,,,,
973824,27.0,39.90540313720703,0.034466631343821066,4656.633869171143,-5.388424246013164,0.0003,2516.072265625,0.2,0.0,0.285107421875,0.02524589,4750,,,,,
974848,27.0,30.576435089111328,,,,,,,,,,,,,,,
975872,27.0,35.905029296875,0.05156673815799877,5489.6912818908695,-5.398283399641514,0.0003,2618.816162109375,0.2,0.0,0.26220703125,0.027552234,4760,,,,,
976896,27.0,33.474281311035156,,,,,,,,,,,,,,,
977920,27.0,34.74160385131836,0.02216741968441056,4650.456840515137,-5.398499040305614,0.0003,1725.3115234375,0.2,0.0,0.46376953125,0.057153873,4770,,,,,
978944,27.0,32.83335876464844,,,,,,,,,,,,,,,
979968,27.0,33.08483123779297,0.027423429605551063,5412.325255584717,-5.36033358424902,0.0003,2906.080322265625,0.2,0.0,0.45126953125,0.051448304,4780,,,,,
980992,27.0,33.10641098022461,,,,,,,,,,,,,,,
982016,27.0,34.06336212158203,0.03596308847190812,5529.182746124267,-5.3854336678981785,0.0003,2300.545166015625,0.2,0.0,0.446826171875,0.045541972,4790,,,,,
983040,27.0,32.18800354003906,,,,,,,,,,,,,,,
983040,,,,,,,,,,,,,291,633.18333283,480,3376,27.0
