time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/explained_variance,train/n_updates,train/clip_fraction,train/learning_rate,train/value_loss,train/clip_range,train/loss,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed
687104,180.0,30.725990295410156,0.023425214389862958,-1.1831105413846672,0.11145505,0.5079702138900757,3350,0.436669921875,0.003,5.492332351498772,0.2,6.899486064910889,,,,,
688128,180.0,38.54325866699219,,,,,,,,,,,,,,,
689152,180.0,38.34824752807617,-0.006734122717898572,-0.8564965276047587,0.09213703,0.4116200804710388,3360,0.417333984375,0.003,3.8084486531442963,0.2,0.7672670483589172,,,,,
690176,180.0,38.03723907470703,,,,,,,,,,,,,,,
691200,180.0,33.71895980834961,-0.011239258739806246,-0.9560321858152747,0.21000929,0.4203956127166748,3370,0.430029296875,0.003,5.630348512623459,0.2,4.555302143096924,,,,,
692224,180.0,36.34331130981445,,,,,,,,,,,,,,,
693248,180.0,39.94554901123047,0.003089140549127478,-0.9543639370240271,0.36509064,0.19503498077392578,3380,0.458447265625,0.003,6.091398059204221,0.2,9.914643287658691,,,,,
694272,180.0,36.815879821777344,,,,,,,,,,,,,,,
695296,180.0,38.584232330322266,0.018542165620601736,-0.8061384274624288,0.08922277,0.2915233373641968,3390,0.2705078125,0.003,5.963572644907981,0.2,5.190071105957031,,,,,
696320,180.0,35.49388885498047,,,,,,,,,,,,,,,
696320,,,,,,,,,,,,,36.8924577,340,180.0,261,2660
697344,180.0,38.37269592285156,0.01254077728590346,-1.097154173720628,0.115464926,0.35098516941070557,3400,0.370751953125,0.003,6.431477731047198,0.2,3.1377718448638916,,,,,
698368,180.0,36.650177001953125,,,,,,,,,,,,,,,
699392,180.0,34.445350646972656,0.022984240017285627,-1.0749874054454267,0.1042611,0.5197741091251373,3410,0.444189453125,0.003,4.679413549462334,0.2,2.7839467525482178,,,,,
700416,180.0,38.5636100769043,,,,,,,,,,,,,,,
701440,180.0,39.49390411376953,0.0245062873524148,-1.2125507108867168,0.112335116,0.6271633207798004,3420,0.38994140625,0.003,2.9662979914806784,0.2,0.8297695517539978,,,,,
702464,180.0,39.19019317626953,,,,,,,,,,,,,,,
703488,180.0,37.34961700439453,0.015459128733709804,-1.3077476743608714,0.055982403,0.7198853194713593,3430,0.498193359375,0.003,3.551092379228794,0.2,2.734442710876465,,,,,
704512,180.0,37.888572692871094,,,,,,,,,,,,,,,
705536,180.0,36.4829216003418,-0.01044105817354648,-0.9462173195555806,0.081665784,0.20692980289459229,3440,0.39091796875,0.003,5.016328184312442,0.2,0.7207458019256592,,,,,
706560,180.0,33.16440200805664,,,,,,,,,,,,,,,
707584,180.0,33.06526184082031,0.021013219770611612,-0.9409827963449061,0.05128055,0.23489201068878174,3450,0.360400390625,0.003,7.40040145763196,0.2,4.3195295333862305,,,,,
708608,180.0,40.901458740234375,,,,,,,,,,,,,,,
709632,180.0,40.431636810302734,0.021042280616165955,-1.1409183712676167,0.045751248,0.4188254475593567,3460,0.375439453125,0.003,6.683704825409222,0.2,0.632986843585968,,,,,
710656,180.0,38.50514221191406,,,,,,,,,,,,,,,
711680,180.0,38.85868453979492,0.019059659569029462,-1.0858315147459507,0.04116075,0.44280534982681274,3470,0.3318359375,0.003,6.381104585714638,0.2,7.570337772369385,,,,,
712704,180.0,40.423667907714844,,,,,,,,,,,,,,,
713728,180.0,37.75221252441406,0.0028119429960497657,-0.6841037889476865,0.41351986,0.04358619451522827,3480,0.389794921875,0.003,6.4462985326536,0.2,7.145390510559082,,,,,
714752,180.0,39.27234649658203,,,,,,,,,,,,,,,
715776,180.0,39.28077697753906,0.0027591299840423744,-0.7136779876891524,0.117304385,0.27370667457580566,3490,0.3701171875,0.003,5.961105549987406,0.2,8.261750221252441,,,,,
716800,180.0,38.005287170410156,,,,,,,,,,,,,,,
716800,,,,,,,,,,,,,38.024626000000005,350,180.0,261,2741
717824,180.0,37.91847229003906,0.008987371547482326,-0.7126218265853822,0.2029747,0.3293929696083069,3500,0.308154296875,0.003,7.572562871035188,0.2,5.489593505859375,,,,,
718848,180.0,40.31749725341797,,,,,,,,,,,,,,,
719872,180.0,41.16241455078125,-0.011989566735428525,-0.5826807223726064,0.43554223,0.3216099739074707,3510,0.2927734375,0.003,6.4409433317370715,0.2,5.997387886047363,,,,,
720896,180.0,40.558902740478516,,,,,,,,,,,,,,,
721920,180.0,37.888301849365234,0.010271436070070195,-0.8392850134521723,0.12679562,0.33076781034469604,3520,0.427294921875,0.003,6.260947463847697,0.2,1.4334824085235596,,,,,
722944,180.0,35.92133331298828,,,,,,,,,,,,,,,
723968,180.0,38.5872917175293,0.009923850750783458,-0.7133446787018329,0.17068282,0.46802473068237305,3530,0.423779296875,0.003,4.7955680068116635,0.2,2.624741315841675,,,,,
724992,180.0,35.53986358642578,,,,,,,,,,,,,,,
726016,180.0,35.762001037597656,0.03524476670281729,-0.8328228505328298,0.84106165,0.575562059879303,3540,0.539501953125,0.003,2.538907737773843,0.2,1.0813840627670288,,,,,
727040,180.0,37.465599060058594,,,,,,,,,,,,,,,
728064,180.0,39.184303283691406,-0.001429278855357552,-0.7974632920697331,0.17787734,0.1957721710205078,3550,0.352783203125,0.003,5.117126410733908,0.2,2.17000150680542,,,,,
729088,180.0,32.816795349121094,,,,,,,,,,,,,,,
730112,180.0,40.05030059814453,0.02953691807051655,-1.0437393384985625,1.7316672,0.5714052021503448,3560,0.59384765625,0.003,4.804186786606442,0.2,1.3761556148529053,,,,,
731136,180.0,36.04132080078125,,,,,,,,,,,,,,,
732160,180.0,39.34676742553711,0.18348139049285236,-0.9756287264637649,0.528028,0.5293756127357483,3570,0.46884765625,0.003,5.220951290987432,0.2,1.993838906288147,,,,,
733184,180.0,40.24889373779297,,,,,,,,,,,,,,,
