eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/learning_rate,train/entropy_loss,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/approx_kl,train/value_loss,train/n_updates,rollout/ep_len_mean,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps
53.99012756347656,65536,40.0,,,,,,,,,,,,,,,
48.75788879394531,66560,40.0,0.4037109375,0.0003,-6.378590866923332,90135.984375,-0.029818390766740775,-1.1920928955078125e-07,0.2,0.07546489,177742.63349609374,320,,,,,
51.91497802734375,67584,40.0,,,,,,,,,,,,,,,
45.17304611206055,68608,40.0,0.424267578125,0.0003,-6.377999117970466,85023.609375,-0.027259013475850226,0.0,0.2,0.07620359,177537.72670898438,330,,,,,
51.649864196777344,69632,40.0,,,,,,,,,,,,,,,
52.14116287231445,70656,40.0,0.4154296875,0.0003,-6.3774307981133465,70832.0703125,-0.02860323215718381,-1.1920928955078125e-07,0.2,0.07388811,155067.3469482422,340,,,,,
46.994728088378906,71680,40.0,,,,,,,,,,,,,,,
56.49463653564453,72704,40.0,0.40927734375,0.0003,-6.376801100373268,84279.296875,-0.027348025364335626,0.0,0.2,0.073190585,153620.92734375,350,,,,,
43.34501647949219,73728,40.0,,,,,,,,,,,,,,,
49.99256134033203,74752,40.0,0.416455078125,0.0003,-6.375981672108173,81748.7578125,-0.025310080079361797,0.0,0.2,0.07433754,150354.91428222656,360,,,,,
45.97431945800781,75776,40.0,,,,,,,,,,,,,,,
48.01490783691406,76800,40.0,0.41494140625,0.0003,-6.375027149915695,89255.3515625,-0.024274236023484264,0.0,0.2,0.07770039,161915.37736816407,370,,,,,
53.637001037597656,77824,40.0,,,,,,,,,,,,,,,
44.875301361083984,78848,40.0,0.43544921875,0.0003,-6.374257363379002,88172.9453125,-0.02360801764880307,5.960464477539063e-08,0.2,0.07887435,175349.84755859376,380,,,,,
50.14882278442383,79872,40.0,,,,,,,,,,,,,,,
56.95079803466797,80896,40.0,0.424365234375,0.0003,-6.373411190509796,76788.15625,-0.023565540337585844,0.0,0.2,0.07961876,155236.71501464845,390,,,,,
48.03816223144531,81920,40.0,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,40.0,40,147,1305.6006187400003,555
44.26750946044922,82944,40.0,0.406787109375,0.0003,-6.372367690503597,87925.015625,-0.035883590957382694,0.0,0.2,0.07395889,165433.34240722656,400,,,,,
52.71794128417969,83968,40.0,,,,,,,,,,,,,,,
50.88609313964844,84992,40.0,0.413671875,0.0003,-6.371364593505859,72123.5390625,-0.031147937529021875,0.0,0.2,0.07830243,138284.47692871094,410,,,,,
45.845863342285156,86016,40.0,,,,,,,,,,,,,,,
52.991722106933594,87040,40.0,0.423828125,0.0003,-6.370489251613617,70699.546875,-0.03158774767653085,0.0,0.2,0.07461895,154580.86650390626,420,,,,,
47.92829513549805,88064,40.0,,,,,,,,,,,,,,,
53.322166442871094,89088,40.0,0.40048828125,0.0003,-6.369783701002598,76830.34375,-0.031309724142192866,0.0,0.2,0.0754064,151458.12224121095,430,,,,,
43.03916931152344,90112,40.0,,,,,,,,,,,,,,,
50.718318939208984,91136,40.0,0.40263671875,0.0003,-6.369982455670834,79266.6875,-0.027188947447575627,0.0,0.2,0.07430133,158273.59133300782,440,,,,,
50.98519515991211,92160,40.0,,,,,,,,,,,,,,,
54.47475814819336,93184,40.0,0.416650390625,0.0003,-6.3688658475875854,71690.078125,-0.03089878576574847,-1.1920928955078125e-07,0.2,0.07411115,154445.9783935547,450,,,,,
46.17496871948242,94208,40.0,,,,,,,,,,,,,,,
50.1192626953125,95232,40.0,0.437060546875,0.0003,-6.367399361729622,77336.125,-0.018762078153667972,0.0,0.2,0.07758636,151726.73911132812,460,,,,,
51.10480880737305,96256,40.0,,,,,,,,,,,,,,,
57.52357482910156,97280,40.0,0.4173828125,0.0003,-6.3660260260105135,66984.28125,-0.025653851265087724,0.0,0.2,0.07061504,127620.95642089844,470,,,,,
44.015472412109375,98304,40.0,,,,,,,,,,,,,,,
42.66653060913086,99328,40.0,0.40673828125,0.0003,-6.3651216074824335,75036.9375,-0.03231095174851362,0.0,0.2,0.06952844,148401.0471923828,480,,,,,
45.461910247802734,100352,40.0,,,,,,,,,,,,,,,
48.75172424316406,101376,40.0,0.411279296875,0.0003,-6.365380991995335,75925.3671875,-0.029691097253817134,-1.1920928955078125e-07,0.2,0.075725995,163175.852734375,490,,,,,
50.98735427856445,102400,40.0,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,40.0,50,183,1287.67340887,558
50.44902038574219,103424,40.0,0.414453125,0.0003,-6.365485355257988,65376.6875,-0.02687132122227922,0.0,0.2,0.07476996,137683.25107421874,500,,,,,
48.27558517456055,104448,40.0,,,,,,,,,,,,,,,
52.776954650878906,105472,40.0,0.411181640625,0.0003,-6.365234415233135,60077.29296875,-0.024022550589870663,0.0,0.2,0.075896725,130637.36784667968,510,,,,,
46.015953063964844,106496,40.0,,,,,,,,,,,,,,,
45.20259094238281,107520,40.0,0.425244140625,0.0003,-6.36476427167654,77424.6953125,-0.029343575445818715,0.0,0.2,0.07753547,151797.79711914062,520,,,,,
54.429222106933594,108544,40.0,,,,,,,,,,,,,,,
51.21319580078125,109568,40.0,0.431494140625,0.0003,-6.363635309040546,75159.3671875,-0.02209326178417541,0.0,0.2,0.076944545,147565.0705810547,530,,,,,
45.96803283691406,110592,40.0,,,,,,,,,,,,,,,
50.43107604980469,111616,40.0,0.420068359375,0.0003,-6.362256446480751,84455.171875,-0.025905101402895526,0.0,0.2,0.07368681,160590.16826171876,540,,,,,
49.978248596191406,112640,40.0,,,,,,,,,,,,,,,
53.60377883911133,113664,40.0,0.422607421875,0.0003,-6.361327344179154,75773.0234375,-0.029114523704629393,1.1920928955078125e-07,0.2,0.0766895,146991.23283691407,550,,,,,
46.67319107055664,114688,40.0,,,,,,,,,,,,,,,
54.12031555175781,115712,40.0,0.403173828125,0.0003,-6.360604180395603,68095.2890625,-0.020015025977045298,0.0,0.2,0.07399395,140931.43662109374,560,,,,,
51.56194305419922,116736,40.0,,,,,,,,,,,,,,,
47.9892463684082,117760,40.0,0.408544921875,0.0003,-6.360080523788929,84363.40625,-0.022225400476600043,-1.1920928955078125e-07,0.2,0.0747957,148392.55739746094,570,,,,,
47.43573760986328,118784,40.0,,,,,,,,,,,,,,,
53.13394546508789,119808,40.0,0.406494140625,0.0003,-6.359165108203888,76739.40625,-0.024687797040678562,0.0,0.2,0.076561436,132578.25087890626,580,,,,,
50.82553482055664,120832,40.0,,,,,,,,,,,,,,,
49.477718353271484,121856,40.0,0.396484375,0.0003,-6.3581055998802185,69444.1171875,-0.0276936202601064,1.1920928955078125e-07,0.2,0.06912212,136729.7477294922,590,,,,,
47.7778205871582,122880,40.0,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,40.0,60,224,1246.52745362,547
53.964195251464844,123904,40.0,0.4140625,0.0003,-6.356647135317326,68316.9765625,-0.027921901959052774,0.0,0.2,0.07424145,136890.3338623047,600,,,,,
42.843406677246094,124928,40.0,,,,,,,,,,,,,,,
53.41555404663086,125952,40.0,0.4212890625,0.0003,-6.355558429658413,79375.5625,-0.021651426637981787,0.0,0.2,0.078670755,141682.79428710937,610,,,,,
49.339752197265625,126976,40.0,,,,,,,,,,,,,,,
49.51769256591797,128000,40.0,0.405615234375,0.0003,-6.355257888138294,63288.2421875,-0.026721972480299883,1.1920928955078125e-07,0.2,0.07346654,144685.2607421875,620,,,,,
50.36975860595703,129024,40.0,,,,,,,,,,,,,,,
53.941673278808594,130048,40.0,0.41640625,0.0003,-6.354132415354252,59277.05078125,-0.02846472187375184,0.0,0.2,0.070218824,141651.40329589843,630,,,,,
47.772850036621094,131072,40.0,,,,,,,,,,,,,,,
52.69956970214844,132096,40.0,0.403271484375,0.0003,-6.351990093290806,68197.203125,-0.025239345323643646,-1.1920928955078125e-07,0.2,0.07177982,146104.5826171875,640,,,,,
45.78600311279297,133120,40.0,,,,,,,,,,,,,,,
51.286293029785156,134144,40.0,0.44326171875,0.0003,-6.349936078488827,79586.4375,-0.0234895129367942,0.0,0.2,0.07650043,146058.39221191406,650,,,,,
54.326934814453125,135168,40.0,,,,,,,,,,,,,,,
38.724239349365234,136192,40.0,0.426220703125,0.0003,-6.34899290651083,82701.4609375,-0.02439693861088017,1.7881393432617188e-07,0.2,0.079048514,176242.1189453125,660,,,,,
52.4835319519043,137216,40.0,,,,,,,,,,,,,,,
47.145469665527344,138240,40.0,0.40068359375,0.0003,-6.349093604087829,68101.34375,-0.022630187164759265,0.0,0.2,0.076480314,147022.19775390625,670,,,,,
49.79792022705078,139264,40.0,,,,,,,,,,,,,,,
48.90528869628906,140288,40.0,0.423779296875,0.0003,-6.348624488711357,63522.03125,-0.02638882764877053,-1.1920928955078125e-07,0.2,0.076973334,137156.95603027343,680,,,,,
46.264747619628906,141312,40.0,,,,,,,,,,,,,,,
53.09096908569336,142336,40.0,0.432666015625,0.0003,-6.347464910149574,66938.9921875,-0.022357419641048183,0.0,0.2,0.08100911,147888.2630126953,690,,,,,
57.491275787353516,143360,40.0,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,40.0,70,263,1294.3563729300001,543
43.90100860595703,144384,40.0,0.408251953125,0.0003,-6.345950122177601,69967.0546875,-0.023984282299352344,1.1920928955078125e-07,0.2,0.06763208,140067.26989746094,700,,,,,
46.517269134521484,145408,40.0,,,,,,,,,,,,,,,
50.346038818359375,146432,40.0,0.412890625,0.0003,-6.3447096541523935,72780.9921875,-0.023385790319298393,0.0,0.2,0.07460332,147943.03317871093,710,,,,,
47.87742614746094,147456,40.0,,,,,,,,,,,,,,,
43.08698654174805,148480,40.0,0.412744140625,0.0003,-6.34436442553997,56655.11328125,-0.02332492543500848,0.0,0.2,0.071569115,141414.92880859374,720,,,,,
43.84461212158203,149504,40.0,,,,,,,,,,,,,,,
41.23352813720703,150528,40.0,0.419189453125,0.0003,-6.343935640156269,59328.88671875,-0.026573933391773608,5.960464477539063e-08,0.2,0.070608735,134313.83156738282,730,,,,,
47.29673767089844,151552,40.0,,,,,,,,,,,,,,,
51.817779541015625,152576,40.0,0.403955078125,0.0003,-6.3436151668429375,66757.390625,-0.03183672197628766,0.0,0.2,0.07320525,132282.95053710937,740,,,,,
51.67729949951172,153600,40.0,,,,,,,,,,,,,,,
53.072853088378906,154624,40.0,0.393212890625,0.0003,-6.343277794122696,77884.8125,-0.023178422547061928,-1.1920928955078125e-07,0.2,0.07253869,150763.70124511718,750,,,,,
51.521610260009766,155648,40.0,,,,,,,,,,,,,,,
49.70881652832031,156672,40.0,0.40439453125,0.0003,-6.3426783829927444,65297.9140625,-0.021844377726665698,-1.1920928955078125e-07,0.2,0.071763456,131574.68623046874,760,,,,,
49.86851501464844,157696,40.0,,,,,,,,,,,,,,,
49.856773376464844,158720,40.0,0.42587890625,0.0003,-6.341943016648292,59712.55859375,-0.018053536087973044,0.0,0.2,0.07604716,134804.0415527344,770,,,,,
44.08332061767578,159744,40.0,,,,,,,,,,,,,,,
52.8570671081543,160768,40.0,0.4212890625,0.0003,-6.341116951406002,66135.8515625,-0.02039520529069705,-1.1920928955078125e-07,0.2,0.071099415,141017.8588378906,780,,,,,
48.272037506103516,161792,40.0,,,,,,,,,,,,,,,
46.104122161865234,162816,40.0,0.401416015625,0.0003,-6.340944766998291,61501.7890625,-0.023340029212704394,-1.1920928955078125e-07,0.2,0.07114254,120650.95832519532,790,,,,,
52.3242301940918,163840,40.0,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,40.0,80,300,1247.0609303400001,544
50.679527282714844,164864,40.0,0.426123046875,0.0003,-6.340772011876107,71110.828125,-0.024789778087870216,-1.1920928955078125e-07,0.2,0.07452459,132724.25681152343,800,,,,,
54.16876983642578,165888,40.0,,,,,,,,,,,,,,,
51.29121398925781,166912,40.0,0.395947265625,0.0003,-6.339158144593239,65957.6328125,-0.026690121297724544,1.1920928955078125e-07,0.2,0.06973387,142358.6749267578,810,,,,,
51.34807205200195,167936,40.0,,,,,,,,,,,,,,,
47.975196838378906,168960,40.0,0.42080078125,0.0003,-6.3374818623065945,67761.953125,-0.022973520823870785,-2.384185791015625e-07,0.2,0.076881714,136414.96589355468,820,,,,,
51.210899353027344,169984,40.0,,,,,,,,,,,,,,,
51.27045440673828,171008,40.0,0.427001953125,0.0003,-6.335439397394657,51508.51171875,-0.014660365073359572,0.0,0.2,0.07480745,113046.95686035157,830,,,,,
54.48064422607422,172032,40.0,,,,,,,,,,,,,,,
49.35552978515625,173056,40.0,0.39814453125,0.0003,-6.333240909874439,65005.34765625,-0.02887350560631603,0.0,0.2,0.071439534,126826.91457519532,840,,,,,
51.8018684387207,174080,40.0,,,,,,,,,,,,,,,
45.47051239013672,175104,40.0,0.408984375,0.0003,-6.3305969566106794,73611.5546875,-0.025802870439656546,2.384185791015625e-07,0.2,0.0756208,146234.40615234376,850,,,,,
48.12132263183594,176128,40.0,,,,,,,,,,,,,,,
52.015724182128906,177152,40.0,0.41015625,0.0003,-6.32885232269764,72408.375,-0.024432952667120846,-1.1920928955078125e-07,0.2,0.07044543,138705.73012695313,860,,,,,
47.482421875,178176,40.0,,,,,,,,,,,,,,,
56.15397644042969,179200,40.0,0.41015625,0.0003,-6.328044320642948,71679.4921875,-0.024040487654565366,1.1920928955078125e-07,0.2,0.07234507,140547.24235839845,870,,,,,
47.11436462402344,180224,40.0,,,,,,,,,,,,,,,
52.90142822265625,181248,40.0,0.414794921875,0.0003,-6.326175613701343,73325.7421875,-0.03140163478674367,0.0,0.2,0.07326673,141774.47702636718,880,,,,,
49.19123840332031,182272,40.0,,,,,,,,,,,,,,,
59.675804138183594,183296,40.0,0.4115234375,0.0003,-6.3250121280550955,72658.1953125,-0.025167266963399014,0.0,0.2,0.071406506,120923.89436035157,890,,,,,
55.260215759277344,184320,40.0,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,40.0,90,338,1263.32569356,544
48.193748474121094,185344,40.0,0.43779296875,0.0003,-6.325711835920811,60592.2890625,-0.02178209634439554,0.0,0.2,0.07229076,124926.72028808594,900,,,,,
49.95360565185547,186368,40.0,,,,,,,,,,,,,,,
45.748435974121094,187392,40.0,0.41240234375,0.0003,-6.32586309760809,58598.27734375,-0.02116801683732774,0.0,0.2,0.07362623,111742.4708984375,910,,,,,
51.90329360961914,188416,40.0,,,,,,,,,,,,,,,
51.50917053222656,189440,40.0,0.439208984375,0.0003,-6.324644994735718,66599.3203125,-0.01778701479342999,5.960464477539063e-08,0.2,0.07836044,132084.48525390626,920,,,,,
48.597984313964844,190464,40.0,,,,,,,,,,,,,,,
45.08277893066406,191488,40.0,0.42021484375,0.0003,-6.321710336208343,60718.49609375,-0.022482923678762746,0.0,0.2,0.07453661,109530.80012207032,930,,,,,
45.651275634765625,192512,40.0,,,,,,,,,,,,,,,
49.83070755004883,193536,40.0,0.42626953125,0.0003,-6.319621451199055,58110.5625,-0.02478918058477575,0.0,0.2,0.07677086,124839.07404785157,940,,,,,
54.96994400024414,194560,40.0,,,,,,,,,,,,,,,
51.150169372558594,195584,40.0,0.428173828125,0.0003,-6.318715529143811,66696.265625,-0.028643143037334083,0.0,0.2,0.075420916,117810.39296875,950,,,,,
46.183067321777344,196608,40.0,,,,,,,,,,,,,,,
50.17399978637695,197632,40.0,0.404638671875,0.0003,-6.317362004518509,59782.99609375,-0.020682556825340724,0.0,0.2,0.07136345,116885.78771972656,960,,,,,
49.15515899658203,198656,40.0,,,,,,,,,,,,,,,
52.10343551635742,199680,40.0,0.396484375,0.0003,-6.315677930414677,50049.37890625,-0.023566935812414157,-1.1920928955078125e-07,0.2,0.07140519,113323.38239746094,970,,,,,
44.77306365966797,200704,40.0,,,,,,,,,,,,,,,
42.03401184082031,201728,40.0,0.416015625,0.0003,-6.313554467260838,63411.80078125,-0.02015830708114663,0.0,0.2,0.07202546,117500.85197753906,980,,,,,
49.17401885986328,202752,40.0,,,,,,,,,,,,,,,
46.194297790527344,203776,40.0,0.4275390625,0.0003,-6.311027693748474,64120.2265625,-0.02382460670778528,0.0,0.2,0.078055695,134039.54020996095,990,,,,,
41.91752624511719,204800,40.0,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,40.0,100,376,1296.00537893,544
50.36941146850586,205824,40.0,0.413818359375,0.0003,-6.310331708192825,54430.20703125,-0.019648339757986834,0.0,0.2,0.073536105,123610.58010253907,1000,,,,,
49.22490692138672,206848,40.0,,,,,,,,,,,,,,,
52.40083694458008,207872,40.0,0.418017578125,0.0003,-6.309615141153335,52933.74609375,-0.01640662739810068,0.0,0.2,0.0741408,115499.96215820312,1010,,,,,
49.39065170288086,208896,40.0,,,,,,,,,,,,,,,
45.7757682800293,209920,40.0,0.399560546875,0.0003,-6.306468898057938,55310.75390625,-0.018079000365105458,0.0,0.2,0.06874469,113668.12739257813,1020,,,,,
42.908843994140625,210944,40.0,,,,,,,,,,,,,,,
46.864906311035156,211968,40.0,0.4107421875,0.0003,-6.305158361792564,61267.73046875,-0.02687693665502593,0.0,0.2,0.071605,130341.36708984376,1030,,,,,
55.46263885498047,212992,40.0,,,,,,,,,,,,,,,
50.789512634277344,214016,40.0,0.395947265625,0.0003,-6.304538831114769,54282.40625,-0.028120560306706465,0.0,0.2,0.0717345,108035.96174316407,1040,,,,,
49.876708984375,215040,40.0,,,,,,,,,,,,,,,
49.37706756591797,216064,40.0,0.418603515625,0.0003,-6.302787883579731,49354.171875,-0.02550727692869259,0.0,0.2,0.07679315,113803.107421875,1050,,,,,
49.75520706176758,217088,40.0,,,,,,,,,,,,,,,
46.73328399658203,218112,40.0,0.428271484375,0.0003,-6.300363755226135,63945.34375,-0.01693118008697638,0.0,0.2,0.07933522,128307.92470703126,1060,,,,,
51.91184997558594,219136,40.0,,,,,,,,,,,,,,,
51.720577239990234,220160,40.0,0.42119140625,0.0003,-6.297618213295936,48750.8203125,-0.019112865417264403,0.0,0.2,0.07498895,113076.653515625,1070,,,,,
56.79045104980469,221184,40.0,,,,,,,,,,,,,,,
46.71671676635742,222208,40.0,0.425732421875,0.0003,-6.295903597772122,62349.5390625,-0.025449217222922017,0.0,0.2,0.07438502,122462.9734375,1080,,,,,
48.45576477050781,223232,40.0,,,,,,,,,,,,,,,
45.87042999267578,224256,40.0,0.424365234375,0.0003,-6.2937936842441555,51126.1484375,-0.02994233735371381,0.0,0.2,0.07574206,118122.05256347657,1090,,,,,
52.72276306152344,225280,40.0,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,40.0,110,412,1279.0722318399999,545
43.94419479370117,226304,40.0,0.409228515625,0.0003,-6.291631862521172,53024.77734375,-0.022816984943347052,0.0,0.2,0.07079489,119638.03356933594,1100,,,,,
49.17235565185547,227328,40.0,,,,,,,,,,,,,,,
51.03997039794922,228352,40.0,0.423046875,0.0003,-6.290592719614506,70206.8046875,-0.02376421213557478,0.0,0.2,0.070249766,132432.08488769532,1110,,,,,
52.68309020996094,229376,40.0,,,,,,,,,,,,,,,
53.89202880859375,230400,40.0,0.419189453125,0.0003,-6.287159438431263,55177.7109375,-0.019137230806518347,0.0,0.2,0.070963465,113388.92121582032,1120,,,,,
48.196144104003906,231424,40.0,,,,,,,,,,,,,,,
49.722267150878906,232448,40.0,0.40087890625,0.0003,-6.283271406590939,62826.34765625,-0.023218551409081557,1.1920928955078125e-07,0.2,0.07088901,131606.44045410157,1130,,,,,
49.50590515136719,233472,40.0,,,,,,,,,,,,,,,
49.06185531616211,234496,40.0,0.3970703125,0.0003,-6.2822076141834255,53660.53515625,-0.024751380944508128,0.0,0.2,0.0715899,110820.52985839844,1140,,,,,
51.81895065307617,235520,40.0,,,,,,,,,,,,,,,
40.41676330566406,236544,40.0,0.42373046875,0.0003,-6.278526662290096,70457.1875,-0.01741626415750943,-1.1920928955078125e-07,0.2,0.0737972,118952.89338378907,1150,,,,,
53.166046142578125,237568,40.0,,,,,,,,,,,,,,,
47.916770935058594,238592,40.0,0.408203125,0.0003,-6.276262392103672,47411.8359375,-0.015565583868010435,0.0,0.2,0.0658225,91041.08649902344,1160,,,,,
49.52580261230469,239616,40.0,,,,,,,,,,,,,,,
52.87541198730469,240640,40.0,0.40693359375,0.0003,-6.277366681396961,50002.28515625,-0.016497043246636166,0.0,0.2,0.068632185,114466.61633300781,1170,,,,,
44.722164154052734,241664,40.0,,,,,,,,,,,,,,,
45.6253776550293,242688,40.0,0.4173828125,0.0003,-6.275743617117405,52534.23046875,-0.01432332318945555,0.0,0.2,0.07451461,107962.1142578125,1180,,,,,
53.5981559753418,243712,40.0,,,,,,,,,,,,,,,
52.00193786621094,244736,40.0,0.416552734375,0.0003,-6.275836580991745,60088.39453125,-0.02185853461996885,-1.1920928955078125e-07,0.2,0.072235495,120684.89379882812,1190,,,,,
48.943424224853516,245760,40.0,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,40.0,120,449,1245.2935531,547
42.54826354980469,246784,40.0,0.410693359375,0.0003,-6.276217545568943,44546.8359375,-0.02196088610944571,0.0,0.2,0.06843443,97792.87626953125,1200,,,,,
51.19516372680664,247808,40.0,,,,,,,,,,,,,,,
56.985870361328125,248832,40.0,0.4048828125,0.0003,-6.274645377695561,47168.2265625,-0.014393064024625346,0.0,0.2,0.070139796,108370.39846191407,1210,,,,,
44.61236572265625,249856,40.0,,,,,,,,,,,,,,,
48.35627746582031,250880,40.0,0.401025390625,0.0003,-6.271603974699974,58033.6171875,-0.022526052391913253,-1.1920928955078125e-07,0.2,0.070383586,123843.58715820312,1220,,,,,
51.83671569824219,251904,40.0,,,,,,,,,,,,,,,
46.64482498168945,252928,40.0,0.414794921875,0.0003,-6.268675065040588,57747.265625,-0.023841739101044368,-1.1920928955078125e-07,0.2,0.07237013,122133.54995117188,1230,,,,,
47.44698715209961,253952,40.0,,,,,,,,,,,,,,,
51.541324615478516,254976,40.0,0.40869140625,0.0003,-6.268275482952594,61841.18359375,-0.018239056548918598,0.0,0.2,0.069423534,131072.6484375,1240,,,,,
47.62240219116211,256000,40.0,,,,,,,,,,,,,,,
48.09428405761719,257024,40.0,0.407373046875,0.0003,-6.268106369674205,67541.3671875,-0.02155123993579764,1.1920928955078125e-07,0.2,0.07140814,123369.72512207032,1250,,,,,
51.54987335205078,258048,40.0,,,,,,,,,,,,,,,
49.54393005371094,259072,40.0,0.396337890625,0.0003,-6.264099052548408,51720.65625,-0.02462341413120157,0.0,0.2,0.070595756,112040.36018066407,1260,,,,,
50.01277542114258,260096,40.0,,,,,,,,,,,,,,,
51.93840789794922,261120,40.0,0.409423828125,0.0003,-6.259624688327312,54523.92578125,-0.019192577702051496,0.0,0.2,0.07000309,111986.6926513672,1270,,,,,
50.71247482299805,262144,40.0,,,,,,,,,,,,,,,
49.79877853393555,263168,40.0,0.414013671875,0.0003,-6.257865768671036,56969.421875,-0.025660601690469777,5.960464477539063e-08,0.2,0.072334036,103930.57902832031,1280,,,,,
54.3154296875,264192,40.0,,,,,,,,,,,,,,,
51.49614334106445,265216,40.0,0.429052734375,0.0003,-6.257707297801971,53127.0,-0.01275805293553276,0.0,0.2,0.07477102,114857.06171875,1290,,,,,
50.286712646484375,266240,40.0,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,40.0,130,485,1251.77064635,548
44.081214904785156,267264,40.0,0.400439453125,0.0003,-6.260618676245213,49937.44921875,-0.0233423799611046,0.0,0.2,0.069634214,96319.62390136719,1300,,,,,
51.58673858642578,268288,40.0,,,,,,,,,,,,,,,
49.03721237182617,269312,40.0,0.399560546875,0.0003,-6.2630538359284404,51361.91015625,-0.020031155121978374,5.960464477539063e-08,0.2,0.07097536,112802.20998535157,1310,,,,,
52.552940368652344,270336,40.0,,,,,,,,,,,,,,,
48.947998046875,271360,40.0,0.434521484375,0.0003,-6.262006343901158,53463.4921875,-0.01498420672287466,0.0,0.2,0.07498734,112237.9576171875,1320,,,,,
47.29788589477539,272384,40.0,,,,,,,,,,,,,,,
47.66495895385742,273408,40.0,0.421875,0.0003,-6.2593645542860035,47983.16015625,-0.013978513712208951,-1.1920928955078125e-07,0.2,0.069744945,99193.70686035157,1330,,,,,
49.80049514770508,274432,40.0,,,,,,,,,,,,,,,
41.761146545410156,275456,40.0,0.412548828125,0.0003,-6.256481608748436,59688.54296875,-0.02362553081038641,5.960464477539063e-08,0.2,0.07449322,117047.85053710938,1340,,,,,
56.29283142089844,276480,40.0,,,,,,,,,,,,,,,
53.2546501159668,277504,40.0,0.42412109375,0.0003,-6.252003476023674,53291.625,-0.01415645833403687,0.0,0.2,0.06975074,111946.65202636718,1350,,,,,
47.45001983642578,278528,40.0,,,,,,,,,,,,,,,
46.58344650268555,279552,40.0,0.41533203125,0.0003,-6.248908276855945,53903.953125,-0.01806237377895741,0.0,0.2,0.07125804,110892.23786621094,1360,,,,,
42.666099548339844,280576,40.0,,,,,,,,,,,,,,,
50.4246940612793,281600,40.0,0.41650390625,0.0003,-6.244076892733574,48321.84765625,-0.020823241086327472,0.0,0.2,0.071826845,93873.108203125,1370,,,,,
51.12691879272461,282624,40.0,,,,,,,,,,,,,,,
44.89906311035156,283648,40.0,0.40205078125,0.0003,-6.238190320134163,64953.6328125,-0.01822649400564842,0.0,0.2,0.068860754,127828.95280761718,1380,,,,,
44.324790954589844,284672,40.0,,,,,,,,,,,,,,,
45.874595642089844,285696,40.0,0.399169921875,0.0003,-6.23462542295456,41525.21875,-0.01446183828957146,5.960464477539063e-08,0.2,0.06949575,85260.78811035157,1390,,,,,
47.72755813598633,286720,40.0,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,40.0,140,521,1238.01375462,549
55.04307556152344,287744,40.0,0.430712890625,0.0003,-6.233081343770027,57302.9140625,-0.017818218853790313,0.0,0.2,0.08085817,112828.04931640625,1400,,,,,
55.170066833496094,288768,40.0,,,,,,,,,,,,,,,
47.468780517578125,289792,40.0,0.411083984375,0.0003,-6.233247794210911,41726.3828125,-0.01742680980969453,0.0,0.2,0.07207842,93798.73127441407,1410,,,,,
47.11996841430664,290816,40.0,,,,,,,,,,,,,,,
50.01509094238281,291840,40.0,0.412890625,0.0003,-6.227462361752987,55020.52734375,-0.01979378143005306,0.0,0.2,0.07521586,102057.10688476563,1420,,,,,
54.90998458862305,292864,40.0,,,,,,,,,,,,,,,
48.733341217041016,293888,40.0,0.414013671875,0.0003,-6.216759046912193,56944.859375,-0.022501843288773672,0.0,0.2,0.07020849,118776.11665039063,1430,,,,,
51.32976531982422,294912,40.0,,,,,,,,,,,,,,,
43.51335906982422,295936,40.0,0.409765625,0.0003,-6.209791284799576,51307.078125,-0.016953585410374217,1.1920928955078125e-07,0.2,0.067077465,93996.45947265625,1440,,,,,
47.22873306274414,296960,40.0,,,,,,,,,,,,,,,
48.34117889404297,297984,40.0,0.40546875,0.0003,-6.207200375199318,57956.28515625,-0.0203828457306372,-1.1920928955078125e-07,0.2,0.073159955,110824.5881591797,1450,,,,,
49.110164642333984,299008,40.0,,,,,,,,,,,,,,,
51.69686508178711,300032,40.0,0.404541015625,0.0003,-6.20776496976614,51846.29296875,-0.019727157450688537,0.0,0.2,0.071041465,107892.497265625,1460,,,,,
52.16144943237305,301056,40.0,,,,,,,,,,,,,,,
57.80247497558594,302080,40.0,0.394970703125,0.0003,-6.210635159909725,47584.390625,-0.02046491930668708,0.0,0.2,0.067913994,104789.46779785157,1470,,,,,
47.79790115356445,303104,40.0,,,,,,,,,,,,,,,
54.81007385253906,304128,40.0,0.422900390625,0.0003,-6.208421862125396,55809.58203125,-0.01817973575234646,0.0,0.2,0.0756713,116545.72014160156,1480,,,,,
47.199737548828125,305152,40.0,,,,,,,,,,,,,,,
