eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/clip_fraction,rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps
27.0,709632,56.411354064941406,0.2,13404.7451171875,1.1920928955078125e-07,-3.656903323531151,0.0003,30834.75435180664,0.02679257,-0.0025880204309942203,3460,0.275341796875,,,,,
27.0,710656,54.849754333496094,,,,,,,,,,,,,,,
27.0,711680,53.08208465576172,0.2,18281.466796875,0.0,-3.658635473251343,0.0003,31000.080627441406,0.026611228,-0.004303874268953223,3470,0.311474609375,,,,,
27.0,712704,55.75453186035156,,,,,,,,,,,,,,,
,712704,,,,,,,,,,,,905.1196662399999,154,30,27.0,398
27.0,713728,53.70994567871094,0.2,14101.3818359375,1.1920928955078125e-07,-3.654505164176226,0.0003,31205.481311035157,0.029090695,-0.004922357643954456,3480,0.2869140625,,,,,
27.0,714752,53.15477752685547,,,,,,,,,,,,,,,
27.0,715776,55.65480041503906,0.2,14301.8857421875,1.1920928955078125e-07,-3.645196779072285,0.0003,30452.313110351562,0.025852785,-0.004423152923845919,3490,0.28251953125,,,,,
27.0,716800,57.26226043701172,,,,,,,,,,,,,,,
27.0,717824,55.506736755371094,0.2,15541.7646484375,0.0,-3.6325137056410313,0.0003,29897.70083618164,0.024059242,-0.004391308901540469,3500,0.270703125,,,,,
27.0,718848,52.88673400878906,,,,,,,,,,,,,,,
27.0,719872,53.7451171875,0.2,14521.330078125,0.0,-3.62339641302824,0.0003,31246.22333984375,0.020489909,-0.013810559637204279,3510,0.2294921875,,,,,
27.0,720896,56.68061828613281,,,,,,,,,,,,,,,
27.0,721920,56.578857421875,0.2,12814.6552734375,-1.1920928955078125e-07,-3.609840739518404,0.0003,28215.84617919922,0.019830428,-0.010226781660458073,3520,0.197705078125,,,,,
27.0,722944,51.508907318115234,,,,,,,,,,,,,,,
27.0,723968,54.979713439941406,0.2,16179.275390625,0.0,-3.5951519422233105,0.0003,29907.26156616211,0.026507664,-0.007155440904898569,3530,0.27744140625,,,,,
27.0,724992,56.70174789428711,,,,,,,,,,,,,,,
27.0,726016,55.246124267578125,0.2,12649.607421875,0.0,-3.5982471726834775,0.0003,28746.475213623045,0.028216204,-0.0032484505907632412,3540,0.306689453125,,,,,
27.0,727040,50.628150939941406,,,,,,,,,,,,,,,
27.0,728064,52.94408416748047,0.2,11127.8876953125,0.0,-3.601841651648283,0.0003,27072.536993408205,0.026688129,-0.006655144489195663,3550,0.260009765625,,,,,
27.0,729088,53.03746795654297,,,,,,,,,,,,,,,
27.0,730112,51.39105224609375,0.2,15132.6064453125,0.0,-3.5894278317689894,0.0003,30361.582287597656,0.030977616,0.003303323898580857,3560,0.3140625,,,,,
27.0,731136,53.85543441772461,,,,,,,,,,,,,,,
27.0,732160,49.945960998535156,0.2,12840.388671875,0.0,-3.5663944825530054,0.0003,27640.321142578126,0.028932603,-0.0014124210109002888,3570,0.295068359375,,,,,
27.0,733184,51.95612716674805,,,,,,,,,,,,,,,
,733184,,,,,,,,,,,,903.6725641300001,206,40,27.0,397
27.0,734208,52.242645263671875,0.2,13876.7646484375,0.0,-3.568067744374275,0.0003,28762.562774658203,0.03321303,-0.0015636269497917965,3580,0.3341796875,,,,,
27.0,735232,55.77313232421875,,,,,,,,,,,,,,,
27.0,736256,51.354766845703125,0.2,13909.9580078125,-1.1920928955078125e-07,-3.5701972782611846,0.0003,27156.11262817383,0.024813194,-0.004472059736144729,3590,0.273828125,,,,,
27.0,737280,55.370697021484375,,,,,,,,,,,,,,,
27.0,738304,52.77133560180664,0.2,11826.09375,0.0,-3.576782502233982,0.0003,27006.465075683594,0.023038603,-0.004112210258608684,3600,0.254150390625,,,,,
27.0,739328,54.51992416381836,,,,,,,,,,,,,,,
27.0,740352,57.392974853515625,0.2,13873.0703125,0.0,-3.5746108800172807,0.0003,26352.803411865236,0.023497026,-0.00905354749993421,3610,0.24296875,,,,,
27.0,741376,54.828033447265625,,,,,,,,,,,,,,,
27.0,742400,53.51085662841797,0.2,13809.705078125,0.0,-3.5711548171937464,0.0003,27217.6237121582,0.02320429,0.0062150122364982964,3620,0.255126953125,,,,,
27.0,743424,55.5155029296875,,,,,,,,,,,,,,,
27.0,744448,52.197166442871094,0.2,12872.19140625,0.0,-3.5644521832466127,0.0003,27985.797790527344,0.020415382,-0.008889060561341467,3630,0.1927734375,,,,,
27.0,745472,55.38533020019531,,,,,,,,,,,,,,,
27.0,746496,56.59086990356445,0.2,14405.416015625,0.0,-3.554931365698576,0.0003,29663.403698730468,0.024693076,-0.005647262356069405,3640,0.279296875,,,,,
27.0,747520,53.07415771484375,,,,,,,,,,,,,,,
27.0,748544,53.048553466796875,0.2,14698.7685546875,0.0,-3.5508356228470803,0.0003,27352.141955566407,0.021886876,-0.00726073587720748,3650,0.241796875,,,,,
27.0,749568,53.95124816894531,,,,,,,,,,,,,,,
27.0,750592,54.44270706176758,0.2,13229.591796875,-1.1920928955078125e-07,-3.540636219829321,0.0003,25583.9494140625,0.023690626,-0.007658596640976611,3660,0.27373046875,,,,,
27.0,751616,54.421905517578125,,,,,,,,,,,,,,,
27.0,752640,56.086814880371094,0.2,9814.291015625,0.0,-3.5486848197877405,0.0003,24354.016674804687,0.024113141,-0.008178020887862658,3670,0.238427734375,,,,,
27.0,753664,52.25457763671875,,,,,,,,,,,,,,,
,753664,,,,,,,,,,,,907.6905323799999,260,50,27.0,393
27.0,754688,55.16828918457031,0.2,15740.4609375,1.1920928955078125e-07,-3.5734352722764013,0.0003,27566.600164794923,0.022263225,0.0008034864993533119,3680,0.247705078125,,,,,
27.0,755712,54.85071563720703,,,,,,,,,,,,,,,
27.0,756736,53.82354736328125,0.2,13040.978515625,0.0,-3.571549242734909,0.0003,28451.932202148437,0.023858784,-0.0024644522171001883,3690,0.265673828125,,,,,
27.0,757760,51.223995208740234,,,,,,,,,,,,,,,
27.0,758784,52.168479919433594,0.2,12448.048828125,0.0,-3.573720022290945,0.0003,24977.295623779297,0.025702558,-0.008940523646015209,3700,0.27802734375,,,,,
27.0,759808,50.2194938659668,,,,,,,,,,,,,,,
27.0,760832,56.354942321777344,0.2,13187.9169921875,-1.1920928955078125e-07,-3.5697182595729826,0.0003,26801.66098022461,0.031852037,0.0006542661867570132,3710,0.31220703125,,,,,
27.0,761856,58.03071975708008,,,,,,,,,,,,,,,
27.0,762880,57.181175231933594,0.2,11515.8779296875,0.0,-3.5599160686135294,0.0003,25532.096295166015,0.030794755,0.012105184288520832,3720,0.2919921875,,,,,
27.0,763904,53.589508056640625,,,,,,,,,,,,,,,
27.0,764928,53.85505676269531,0.2,13644.8642578125,0.0,-3.557659439742565,0.0003,26337.72921142578,0.026672844,0.007914348880876786,3730,0.2587890625,,,,,
27.0,765952,55.36394500732422,,,,,,,,,,,,,,,
27.0,766976,56.064697265625,0.2,13902.8662109375,0.0,-3.562106464803219,0.0003,26242.63034667969,0.027377672,0.008917828345147427,3740,0.282275390625,,,,,
27.0,768000,54.43452835083008,,,,,,,,,,,,,,,
27.0,769024,53.73175811767578,0.2,13914.4921875,0.0,-3.5611379340291025,0.0003,26730.6198059082,0.023148548,0.00786416560440557,3750,0.2322265625,,,,,
27.0,770048,51.31269836425781,,,,,,,,,,,,,,,
27.0,771072,60.36325454711914,0.2,14482.533203125,1.1920928955078125e-07,-3.5545071668922903,0.0003,27122.080780029297,0.026481599,0.007866916534840129,3760,0.2876953125,,,,,
27.0,772096,54.13618469238281,,,,,,,,,,,,,,,
27.0,773120,54.63756561279297,0.2,11638.4345703125,0.0,-3.5529463537037373,0.0003,24035.764129638672,0.025023261,0.00324097189004533,3770,0.27216796875,,,,,
27.0,774144,54.115821838378906,,,,,,,,,,,,,,,
,774144,,,,,,,,,,,,900.0847729000001,311,60,27.0,393
27.0,775168,53.51468276977539,0.2,13307.2998046875,0.0,-3.5505442179739477,0.0003,25082.196691894533,0.029755374,0.002390779508277774,3780,0.287109375,,,,,
27.0,776192,54.612892150878906,,,,,,,,,,,,,,,
27.0,777216,59.738548278808594,0.2,11354.224609375,0.0,-3.5522481381893156,0.0003,27607.46798095703,0.034449473,0.011732665622548665,3790,0.301708984375,,,,,
27.0,778240,54.38827133178711,,,,,,,,,,,,,,,
27.0,779264,57.48320007324219,0.2,12893.8603515625,1.1920928955078125e-07,-3.5540024168789386,0.0003,22626.21939086914,0.027535006,0.006548062393994769,3800,0.280029296875,,,,,
27.0,780288,52.63878631591797,,,,,,,,,,,,,,,
27.0,781312,54.76369857788086,0.2,12448.4912109375,-1.1920928955078125e-07,-3.5507748536765575,0.0003,24249.947521972656,0.029248618,-0.006135616422398016,3810,0.295751953125,,,,,
27.0,782336,55.49978256225586,,,,,,,,,,,,,,,
27.0,783360,57.621864318847656,0.2,10512.07421875,0.0,-3.5433409929275514,0.0003,24546.084997558595,0.028949574,0.009486448341340293,3820,0.295751953125,,,,,
27.0,784384,53.7884521484375,,,,,,,,,,,,,,,
27.0,785408,54.55722427368164,0.2,13992.8076171875,-1.1920928955078125e-07,-3.539509353041649,0.0003,25864.88828125,0.029760774,0.003919455330469645,3830,0.29052734375,,,,,
27.0,786432,55.037498474121094,,,,,,,,,,,,,,,
27.0,787456,56.841854095458984,0.2,12106.7275390625,0.0,-3.538577689230442,0.0003,23651.40871582031,0.03555824,-0.002553773357794853,3840,0.352294921875,,,,,
27.0,788480,57.20453643798828,,,,,,,,,,,,,,,
27.0,789504,57.58266067504883,0.2,12191.7001953125,0.0,-3.539956855028868,0.0003,25053.505529785158,0.031327996,0.009099261728988495,3850,0.318603515625,,,,,
27.0,790528,52.42686080932617,,,,,,,,,,,,,,,
27.0,791552,55.99000549316406,0.2,13794.939453125,0.0,-3.548374605178833,0.0003,26983.638555908205,0.03212197,-0.0021180293610086665,3860,0.335791015625,,,,,
27.0,792576,57.72693634033203,,,,,,,,,,,,,,,
27.0,793600,52.416297912597656,0.2,13051.248046875,1.1920928955078125e-07,-3.5511786878108977,0.0003,28214.501739501953,0.04153224,0.01090609230886912,3870,0.351416015625,,,,,
27.0,794624,57.90614700317383,,,,,,,,,,,,,,,
,794624,,,,,,,,,,,,916.9932299400002,366,70,27.0,390
27.0,795648,55.7403564453125,0.2,11908.9169921875,0.0,-3.5567857570946217,0.0003,24300.821514892577,0.033775315,0.012093510196427815,3880,0.305078125,,,,,
27.0,796672,53.85969161987305,,,,,,,,,,,,,,,
27.0,797696,55.847198486328125,0.2,10702.4189453125,0.0,-3.561495864391327,0.0003,24148.42484741211,0.037344895,0.017005764694476965,3890,0.355859375,,,,,
27.0,798720,55.54664611816406,,,,,,,,,,,,,,,
27.0,799744,52.621971130371094,0.2,11115.41796875,-1.1920928955078125e-07,-3.561351319402456,0.0003,24655.764428710936,0.02816459,0.008458334785245825,3900,0.2890625,,,,,
27.0,800768,57.55665588378906,,,,,,,,,,,,,,,
27.0,801792,56.076725006103516,0.2,13200.2900390625,0.0,-3.561158914119005,0.0003,24714.062957763672,0.028166665,0.014191542354092234,3910,0.282373046875,,,,,
27.0,802816,52.68423843383789,,,,,,,,,,,,,,,
27.0,803840,55.63524627685547,0.2,13021.013671875,0.0,-3.5596298187971116,0.0003,23538.890844726564,0.03293389,0.0009525836518150754,3920,0.336279296875,,,,,
27.0,804864,57.68904113769531,,,,,,,,,,,,,,,
27.0,805888,56.16645431518555,0.2,10931.5166015625,0.0,-3.560656803846359,0.0003,25669.683087158202,0.030474458,0.0112710694593261,3930,0.311572265625,,,,,
27.0,806912,57.821197509765625,,,,,,,,,,,,,,,
27.0,807936,56.436038970947266,0.2,12172.18359375,0.0,-3.5495013915002347,0.0003,24390.61667480469,0.03079355,0.006292592140380293,3940,0.313134765625,,,,,
27.0,808960,56.455482482910156,,,,,,,,,,,,,,,
27.0,809984,55.13814926147461,0.2,12578.9912109375,0.0,-3.5366102285683154,0.0003,26399.22393798828,0.038947,0.012741702462517424,3950,0.3673828125,,,,,
27.0,811008,51.466697692871094,,,,,,,,,,,,,,,
27.0,812032,51.315032958984375,0.2,11169.349609375,0.0,-3.5342507362365723,0.0003,24731.164990234374,0.032824636,0.017085499766108115,3960,0.289404296875,,,,,
27.0,813056,52.968360900878906,,,,,,,,,,,,,,,
27.0,814080,52.311012268066406,0.2,9678.74609375,1.1920928955078125e-07,-3.5425106450915336,0.0003,22066.613662719727,0.028958866,0.01037173174554482,3970,0.29248046875,,,,,
27.0,815104,58.00298309326172,,,,,,,,,,,,,,,
,815104,,,,,,,,,,,,920.54707916,420,80,27.0,389
27.0,816128,58.313751220703125,0.2,12157.70703125,0.0,-3.540787649899721,0.0003,24755.21858520508,0.028696246,0.007910461632127408,3980,0.293408203125,,,,,
27.0,817152,56.98213195800781,,,,,,,,,,,,,,,
27.0,818176,54.41862869262695,0.2,9427.6982421875,0.0,-3.534192005544901,0.0003,22825.191650390625,0.028919332,0.004471155877399724,3990,0.286181640625,,,,,
27.0,819200,53.95257568359375,,,,,,,,,,,,,,,
27.0,820224,54.40399932861328,0.2,12508.783203125,0.0,-3.531340107321739,0.0003,24975.90277709961,0.034854062,0.015188339925953188,4000,0.341455078125,,,,,
27.0,821248,52.92723846435547,,,,,,,,,,,,,,,
27.0,822272,56.405601501464844,0.2,13676.626953125,-1.1920928955078125e-07,-3.532599042356014,0.0003,24118.43681640625,0.03031471,0.008480093820253387,4010,0.336083984375,,,,,
27.0,823296,57.02946853637695,,,,,,,,,,,,,,,
27.0,824320,54.76342010498047,0.2,11555.3818359375,0.0,-3.523909513652325,0.0003,24148.027935791015,0.031648017,0.007901955841225572,4020,0.3013671875,,,,,
27.0,825344,54.53397750854492,,,,,,,,,,,,,,,
27.0,826368,53.54623031616211,0.2,12128.0244140625,0.0,-3.5213611043989657,0.0003,22318.97900390625,0.028070252,0.008356741315219551,4030,0.30478515625,,,,,
27.0,827392,54.84375,,,,,,,,,,,,,,,
27.0,828416,52.99327087402344,0.2,10089.6337890625,1.1920928955078125e-07,-3.5079645909368993,0.0003,22269.6291015625,0.022994,0.004131130022869911,4040,0.24462890625,,,,,
27.0,829440,53.76927185058594,,,,,,,,,,,,,,,
27.0,830464,55.68600845336914,0.2,14822.9736328125,0.0,-3.5106566667556764,0.0003,22745.96441040039,0.025513668,0.008049197887885384,4050,0.290234375,,,,,
27.0,831488,55.79887008666992,,,,,,,,,,,,,,,
27.0,832512,57.21057891845703,0.2,10460.298828125,0.0,-3.5276012673974035,0.0003,21690.741482543945,0.034578208,0.006626377020438667,4060,0.36669921875,,,,,
27.0,833536,55.090576171875,,,,,,,,,,,,,,,
27.0,834560,53.31421661376953,0.2,11620.232421875,0.0,-3.5222558811306954,0.0003,23505.738470458986,0.02928407,0.0010947716436930932,4070,0.29443359375,,,,,
27.0,835584,53.583656311035156,,,,,,,,,,,,,,,
,835584,,,,,,,,,,,,913.81273237,476,90,27.0,387
27.0,836608,57.65190124511719,0.2,9829.60546875,-1.1920928955078125e-07,-3.5136307306587695,0.0003,20444.75590209961,0.02856793,0.010008763783844188,4080,0.29150390625,,,,,
27.0,837632,52.75312805175781,,,,,,,,,,,,,,,
27.0,838656,55.31114196777344,0.2,10039.3232421875,0.0,-3.50270701572299,0.0003,22794.949792480467,0.03150337,0.01447332244424615,4090,0.314697265625,,,,,
27.0,839680,56.40105056762695,,,,,,,,,,,,,,,
27.0,840704,58.94439697265625,0.2,9842.041015625,0.0,-3.5019542433321478,0.0003,20332.32420654297,0.025744388,-0.0033069062628783286,4100,0.294140625,,,,,
27.0,841728,54.37206268310547,,,,,,,,,,,,,,,
27.0,842752,55.13365936279297,0.2,9540.4658203125,0.0,-3.4972768813371657,0.0003,18667.668710327147,0.023276364,-3.676770866150037e-05,4110,0.258349609375,,,,,
27.0,843776,53.70720672607422,,,,,,,,,,,,,,,
27.0,844800,54.553672790527344,0.2,9696.9541015625,0.0,-3.489938735961914,0.0003,22392.899032592773,0.019371819,0.0023879767846665344,4120,0.229150390625,,,,,
27.0,845824,55.50541687011719,,,,,,,,,,,,,,,
27.0,846848,56.39399719238281,0.2,10272.345703125,0.0,-3.4854902550578117,0.0003,18610.48335571289,0.023205005,0.004340518824756145,4130,0.245458984375,,,,,
27.0,847872,56.97797393798828,,,,,,,,,,,,,,,
27.0,848896,53.436180114746094,0.2,8792.59375,0.0,-3.497308720648289,0.0003,19504.468099975587,0.027312888,0.008316930050204974,4140,0.309033203125,,,,,
27.0,849920,52.589691162109375,,,,,,,,,,,,,,,
27.0,850944,55.25080108642578,0.2,8376.875,0.0,-3.4950854614377023,0.0003,21751.006301879883,0.031266894,0.010659505434159656,4150,0.334033203125,,,,,
27.0,851968,55.15418243408203,,,,,,,,,,,,,,,
27.0,852992,58.540348052978516,0.2,6974.18603515625,0.0,-3.496171724051237,0.0003,21448.144369506837,0.03131734,0.012293772792327217,4160,0.31796875,,,,,
27.0,854016,54.057159423828125,,,,,,,,,,,,,,,
27.0,855040,54.3709716796875,0.2,10465.82421875,0.0,-3.4884632505476474,0.0003,20030.337655639647,0.030709822,0.0059122333812410945,4170,0.311962890625,,,,,
27.0,856064,53.31251525878906,,,,,,,,,,,,,,,
27.0,857088,49.834896087646484,0.2,7756.19091796875,0.0,-3.4836372062563896,0.0003,19375.09647216797,0.029982895,0.018179288976534737,4180,0.28671875,,,,,
27.0,858112,52.73955535888672,,,,,,,,,,,,,,,
27.0,859136,54.80866622924805,0.2,9528.279296875,0.0,-3.4823213040828707,0.0003,19997.813229370116,0.03166914,0.010781951220997144,4190,0.3400390625,,,,,
27.0,860160,51.43419647216797,,,,,,,,,,,,,,,
27.0,861184,54.87300491333008,0.2,10869.6943359375,0.0,-3.4833410024642943,0.0003,22175.80913696289,0.036781933,0.02229829551797593,4200,0.354443359375,,,,,
27.0,862208,58.35886764526367,,,,,,,,,,,,,,,
27.0,863232,53.050594329833984,0.2,10000.66015625,-1.1920928955078125e-07,-3.486160159856081,0.0003,19931.98681945801,0.028895054,0.010076053635566495,4210,0.333349609375,,,,,
27.0,864256,55.99101257324219,,,,,,,,,,,,,,,
27.0,865280,55.701045989990234,0.2,9680.169921875,0.0,-3.4876579411327837,0.0003,21782.8083984375,0.030259239,0.010032627877080813,4220,0.323486328125,,,,,
27.0,866304,59.715301513671875,,,,,,,,,,,,,,,
27.0,867328,55.99370574951172,0.2,10950.8125,0.0,-3.4876089580357075,0.0003,20034.396520996095,0.027716178,0.016067071270663293,4230,0.260205078125,,,,,
27.0,868352,54.28667449951172,,,,,,,,,,,,,,,
27.0,869376,58.2721061706543,0.2,9601.6796875,-1.1920928955078125e-07,-3.4890031345188617,0.0003,20064.83123474121,0.032899268,0.013534387697291095,4240,0.3376953125,,,,,
27.0,870400,57.0064582824707,,,,,,,,,,,,,,,
27.0,871424,56.50135040283203,0.2,9434.267578125,0.0,-3.488349059969187,0.0003,21085.11326599121,0.0296571,0.011538550601108,4250,0.31103515625,,,,,
27.0,872448,53.378578186035156,,,,,,,,,,,,,,,
,872448,,,,,,,,,,,,924.0427429600002,52,10,27.0,389
27.0,873472,55.614715576171875,0.2,11342.4326171875,-1.1920928955078125e-07,-3.49127628877759,0.0003,20761.77703857422,0.030043332,0.013794991762551945,4260,0.3181640625,,,,,
27.0,874496,60.323604583740234,,,,,,,,,,,,,,,
27.0,875520,53.732791900634766,0.2,8988.4375,0.0,-3.487168127298355,0.0003,19776.536383056642,0.02741579,0.017283158663485666,4270,0.284228515625,,,,,
27.0,876544,53.958892822265625,,,,,,,,,,,,,,,
27.0,877568,56.92864990234375,0.2,9441.01171875,0.0,-3.4802079789340494,0.0003,19931.20183105469,0.029187124,0.00851093141536694,4280,0.294970703125,,,,,
27.0,878592,52.651851654052734,,,,,,,,,,,,,,,
27.0,879616,55.14306640625,0.2,10760.2421875,0.0,-3.4709248796105383,0.0003,20568.053482055664,0.035028562,0.021226985566318034,4290,0.308349609375,,,,,
27.0,880640,53.27074432373047,,,,,,,,,,,,,,,
27.0,881664,55.171409606933594,0.2,7758.1708984375,0.0,-3.458588595688343,0.0003,18156.654150390626,0.03015089,0.012412828547530808,4300,0.3314453125,,,,,
27.0,882688,52.53474807739258,,,,,,,,,,,,,,,
27.0,883712,57.671539306640625,0.2,9000.1884765625,1.1920928955078125e-07,-3.463871446996927,0.0003,17423.627102661132,0.027164567,0.01809111883630976,4310,0.322705078125,,,,,
27.0,884736,56.221736907958984,,,,,,,,,,,,,,,
27.0,885760,55.088584899902344,0.2,8495.1640625,1.1920928955078125e-07,-3.4701758839190004,0.0003,16983.048040771486,0.025412709,0.004141217748110648,4320,0.31982421875,,,,,
27.0,886784,53.398216247558594,,,,,,,,,,,,,,,
27.0,887808,54.99846649169922,0.2,7790.255859375,0.0,-3.467351911216974,0.0003,16160.523046875,0.024678528,0.007611310767242685,4330,0.30009765625,,,,,
27.0,888832,50.96940994262695,,,,,,,,,,,,,,,
27.0,889856,52.934112548828125,0.2,8657.2744140625,0.0,-3.475456466525793,0.0003,18059.60499572754,0.02371518,0.007845385670952965,4340,0.2673828125,,,,,
27.0,890880,55.65415573120117,,,,,,,,,,,,,,,
27.0,891904,51.506996154785156,0.2,7874.74267578125,1.1920928955078125e-07,-3.463689226657152,0.0003,16371.417584228515,0.027082108,0.007484234261210076,4350,0.314404296875,,,,,
27.0,892928,56.10884094238281,,,,,,,,,,,,,,,
,892928,,,,,,,,,,,,894.64989235,107,20,27.0,379
27.0,893952,55.080841064453125,0.2,5429.17822265625,0.0,-3.4553877629339693,0.0003,15361.739431762695,0.026954312,0.015102368809311883,4360,0.283740234375,,,,,
27.0,894976,53.104347229003906,,,,,,,,,,,,,,,
27.0,896000,57.418968200683594,0.2,7619.26806640625,0.0,-3.4555592969059945,0.0003,16552.886389160158,0.025093762,0.009808272161171772,4370,0.2681640625,,,,,
27.0,897024,55.40442657470703,,,,,,,,,,,,,,,
27.0,898048,51.679786682128906,0.2,6220.630859375,0.0,-3.478603935986757,0.0003,15562.094003295899,0.02500479,0.0062060235330136495,4380,0.278857421875,,,,,
27.0,899072,57.48555374145508,,,,,,,,,,,,,,,
27.0,900096,52.865318298339844,0.2,7173.94873046875,-1.1920928955078125e-07,-3.488091518729925,0.0003,16469.82985534668,0.027520832,0.01869964581273962,4390,0.286376953125,,,,,
27.0,901120,55.23949432373047,,,,,,,,,,,,,,,
27.0,902144,54.53532409667969,0.2,8619.1884765625,1.1920928955078125e-07,-3.476403855532408,0.0003,16661.70720825195,0.02942158,0.014794801686366554,4400,0.311328125,,,,,
27.0,903168,55.20585632324219,,,,,,,,,,,,,,,
27.0,904192,54.721160888671875,0.2,10265.291015625,-1.1920928955078125e-07,-3.460387660562992,0.0003,16210.04591064453,0.028316204,0.016830862667120527,4410,0.319189453125,,,,,
27.0,905216,55.79533004760742,,,,,,,,,,,,,,,
27.0,906240,58.47586441040039,0.2,7075.65234375,-1.1920928955078125e-07,-3.458344183117151,0.0003,15543.628155517577,0.025644384,0.01177450791146839,4420,0.29072265625,,,,,
27.0,907264,55.881202697753906,,,,,,,,,,,,,,,
27.0,908288,55.66297149658203,0.2,7636.9072265625,-1.1920928955078125e-07,-3.4554938212037087,0.0003,15787.607415771485,0.025807112,0.005842145350470673,4430,0.31005859375,,,,,
27.0,909312,52.82494354248047,,,,,,,,,,,,,,,
27.0,910336,57.53866195678711,0.2,5676.24072265625,0.0,-3.4546649739146233,0.0003,14217.04379272461,0.021669876,0.003839856354170479,4440,0.2599609375,,,,,
27.0,911360,52.23527145385742,,,,,,,,,,,,,,,
27.0,912384,55.00445556640625,0.2,8192.802734375,0.0,-3.449367814511061,0.0003,15559.047998046875,0.024031015,0.009082506762933918,4450,0.279296875,,,,,
27.0,913408,54.16649627685547,,,,,,,,,,,,,,,
,913408,,,,,,,,,,,,906.2192746200001,162,30,27.0,379
27.0,914432,54.80522155761719,0.2,7047.04833984375,-1.1920928955078125e-07,-3.456778737902641,0.0003,16188.809490966796,0.029047456,0.0233136507216841,4460,0.313232421875,,,,,
27.0,915456,53.62822723388672,,,,,,,,,,,,,,,
27.0,916480,57.135677337646484,0.2,9151.939453125,0.0,-3.46219067722559,0.0003,16512.655194091796,0.02719907,0.014450106514414075,4470,0.30859375,,,,,
27.0,917504,51.57525634765625,,,,,,,,,,,,,,,
27.0,918528,56.562644958496094,0.2,8338.478515625,0.0,-3.460940754413605,0.0003,15235.918377685546,0.030490957,0.020942002283845795,4480,0.332275390625,,,,,
27.0,919552,53.66698455810547,,,,,,,,,,,,,,,
27.0,920576,54.566314697265625,0.2,8252.8818359375,0.0,-3.471451910585165,0.0003,16024.82642211914,0.026443694,0.01985025620961096,4490,0.312744140625,,,,,
27.0,921600,54.87397384643555,,,,,,,,,,,,,,,
27.0,922624,56.28831481933594,0.2,8769.556640625,0.0,-3.467614210397005,0.0003,16008.870730590821,0.0287419,0.015452227127389051,4500,0.321875,,,,,
27.0,923648,55.6014289855957,,,,,,,,,,,,,,,
27.0,924672,53.74203872680664,0.2,9043.9453125,0.0,-3.4654840148985384,0.0003,18626.164300537108,0.033409085,0.02610249216813827,4510,0.31826171875,,,,,
27.0,925696,54.87055969238281,,,,,,,,,,,,,,,
27.0,926720,56.068389892578125,0.2,7077.2421875,1.1920928955078125e-07,-3.45560607239604,0.0003,16786.26276550293,0.030123478,0.020022694634099024,4520,0.33955078125,,,,,
27.0,927744,57.42664337158203,,,,,,,,,,,,,,,
27.0,928768,56.874942779541016,0.2,8181.453125,0.0,-3.4571887351572514,0.0003,16080.834228515625,0.029490985,0.018919549290149006,4530,0.33291015625,,,,,
27.0,929792,59.55139923095703,,,,,,,,,,,,,,,
27.0,930816,54.637550354003906,0.2,7741.84228515625,1.1920928955078125e-07,-3.4494704946875574,0.0003,16901.952221679687,0.030289004,0.029146087501430884,4540,0.285205078125,,,,,
27.0,931840,51.42152786254883,,,,,,,,,,,,,,,
27.0,932864,54.66591262817383,0.2,7424.01806640625,0.0,-3.4493272453546524,0.0003,15121.356964111328,0.024229929,0.01178518482920481,4550,0.29365234375,,,,,
27.0,933888,52.240257263183594,,,,,,,,,,,,,,,
,933888,,,,,,,,,,,,905.1561320000001,214,40,27.0,381
27.0,934912,52.22514343261719,0.2,5361.0400390625,0.0,-3.445185027271509,0.0003,15291.804803466797,0.031347,0.023556016507791357,4560,0.34111328125,,,,,
27.0,935936,53.31205749511719,,,,,,,,,,,,,,,
27.0,936960,54.30223846435547,0.2,8319.36328125,0.0,-3.4641201578080656,0.0003,16097.176815795898,0.03416057,0.01238135422609048,4570,0.376611328125,,,,,
27.0,937984,56.04309844970703,,,,,,,,,,,,,,,
27.0,939008,55.61258316040039,0.2,6183.1484375,0.0,-3.4631123937666417,0.0003,15568.521810913086,0.02838782,0.013225626072380692,4580,0.32451171875,,,,,
27.0,940032,55.699310302734375,,,,,,,,,,,,,,,
27.0,941056,58.79248046875,0.2,6879.6767578125,1.1920928955078125e-07,-3.4688643351197244,0.0003,17071.994161987306,0.035344854,0.027343476953683422,4590,0.355859375,,,,,
27.0,942080,55.312347412109375,,,,,,,,,,,,,,,
27.0,943104,55.55569839477539,0.2,6330.30517578125,0.0,-3.4599395468831062,0.0003,13864.466632080079,0.030013368,0.01948451563657727,4600,0.33232421875,,,,,
27.0,944128,56.71977233886719,,,,,,,,,,,,,,,
27.0,945152,52.74091339111328,0.2,7930.06787109375,0.0,-3.450471907109022,0.0003,13494.984988403321,0.030938284,0.01791651531966636,4610,0.3384765625,,,,,
27.0,946176,55.2049446105957,,,,,,,,,,,,,,,
27.0,947200,49.88324737548828,0.2,5452.5927734375,1.1920928955078125e-07,-3.447456020116806,0.0003,13243.167797851562,0.026973337,0.009263608729816042,4620,0.325830078125,,,,,
