eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_range,train/explained_variance,train/entropy_loss,train/learning_rate,train/approx_kl,train/value_loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/loss,time/iterations,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed
180.0,695296,85.95712280273438,0.2,0.0,-3.4670083221048116,0.0002,0.0119736735,19.840148301422595,3390,-0.011222089551301906,0.139111328125,10.549999237060547,,,,,
180.0,696320,80.1501693725586,,,,,,,,,,,,,,,
,696320,,,,,,,,,,,,340,180.0,241,86.42456177000003,2888
180.0,697344,86.49952697753906,0.2,0.0,-3.446284905821085,0.0002,0.013811579,19.409060084074735,3400,-0.012404377479833783,0.165087890625,18.761791229248047,,,,,
180.0,698368,85.84048461914062,,,,,,,,,,,,,,,
180.0,699392,87.45439910888672,0.2,0.0,-3.4277244180440904,0.0002,0.012633922,19.83001626729965,3410,-0.00798671408338123,0.117626953125,13.247499465942383,,,,,
180.0,700416,86.2708740234375,,,,,,,,,,,,,,,
180.0,701440,90.86961364746094,0.2,1.1920928955078125e-07,-3.414046097919345,0.0002,0.015172109,19.207078585773708,3420,-0.01403760826215148,0.16884765625,11.331083297729492,,,,,
180.0,702464,89.9034423828125,,,,,,,,,,,,,,,
180.0,703488,86.68489074707031,0.2,0.0,-3.4188890881836413,0.0002,0.0127393445,19.368798649311067,3430,-0.012174926610896364,0.1736328125,10.628141403198242,,,,,
180.0,704512,83.4758529663086,,,,,,,,,,,,,,,
180.0,705536,85.87867736816406,0.2,5.960464477539063e-08,-3.4462980307638644,0.0002,0.016180623,22.355225870758296,3440,-0.014611204609536799,0.190771484375,11.745023727416992,,,,,
180.0,706560,87.93367767333984,,,,,,,,,,,,,,,
180.0,707584,86.73895263671875,0.2,0.0,-3.459224544465542,0.0002,0.01215012,23.51301247999072,3450,-0.009292112662660657,0.12998046875,12.54896068572998,,,,,
180.0,708608,87.03984069824219,,,,,,,,,,,,,,,
180.0,709632,85.56036376953125,0.2,0.0,-3.4676597714424133,0.0002,0.01353896,19.4833371296525,3460,-0.010937758265208685,0.15048828125,10.976304054260254,,,,,
180.0,710656,85.7548828125,,,,,,,,,,,,,,,
180.0,711680,84.56085968017578,0.2,0.0,-3.478406748920679,0.0002,0.013968961,22.455070266127585,3470,-0.010578717405951465,0.13359375,10.760847091674805,,,,,
180.0,712704,83.18533325195312,,,,,,,,,,,,,,,
180.0,713728,86.62290954589844,0.2,0.0,-3.4653920136392116,0.0002,0.013857875,23.065461859107018,3480,-0.012835039569472429,0.167236328125,25.185636520385742,,,,,
180.0,714752,87.74286651611328,,,,,,,,,,,,,,,
180.0,715776,87.23914337158203,0.2,0.0,-3.4566284868866206,0.0002,0.013674431,21.896843849122526,3490,-0.010341270809294655,0.145361328125,16.637718200683594,,,,,
180.0,716800,83.60398864746094,,,,,,,,,,,,,,,
,716800,,,,,,,,,,,,350,180.0,242,86.43158353999998,2960
180.0,717824,85.60466766357422,0.2,0.0,-3.474028144031763,0.0002,0.014856167,21.048208379000425,3500,-0.011470779918090557,0.15185546875,26.356809616088867,,,,,
180.0,718848,84.65994262695312,,,,,,,,,,,,,,,
180.0,719872,87.15387725830078,0.2,0.0,-3.4827738247811793,0.0002,0.015855735,19.919486076384782,3510,-0.011184410104033305,0.127490234375,13.742634773254395,,,,,
180.0,720896,86.77618408203125,,,,,,,,,,,,,,,
