time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
191488,180.0,81.70823669433594,0.2,14.149319648742676,0.494775390625,0.0003,0.025273755,0.0,42.60355903506279,-0.044543442886788395,930,-2.9948313646018505,,,,,
192512,180.0,81.72236633300781,,,,,,,,,,,,,,,
193536,180.0,84.62907409667969,0.2,21.85930633544922,0.543310546875,0.0003,0.02537756,0.0,45.770433115959165,-0.039544956483587156,940,-2.996652243286371,,,,,
194560,180.0,83.18299865722656,,,,,,,,,,,,,,,
195584,180.0,82.80978393554688,0.2,16.559181213378906,0.6154296875,0.0003,0.02698066,0.0,43.27469466626644,-0.03932718724390725,950,-2.9895538195967672,,,,,
196608,180.0,84.5676498413086,,,,,,,,,,,,,,,
197632,180.0,81.42857360839844,0.2,14.456400871276855,0.496484375,0.0003,0.022479009,-1.1920928955078125e-07,47.4928364276886,-0.042126552457921206,960,-3.01953696757555,,,,,
198656,180.0,86.8871078491211,,,,,,,,,,,,,,,
199680,180.0,82.69075012207031,0.2,27.034305572509766,0.568994140625,0.0003,0.038515523,-1.1920928955078125e-07,45.06269672513008,-0.043862698727753016,970,-2.9756300650537013,,,,,
200704,180.0,84.71881103515625,,,,,,,,,,,,,,,
201728,180.0,84.55178833007812,0.2,35.21147537231445,0.574755859375,0.0003,0.02491273,0.0,45.75122823119163,-0.04043112092767842,980,-3.0175062343478203,,,,,
202752,180.0,80.81085205078125,,,,,,,,,,,,,,,
203776,180.0,85.13549041748047,0.2,16.557889938354492,0.510693359375,0.0003,0.01961642,-1.1920928955078125e-07,50.41258887052536,-0.04224169426597655,990,-3.027412806451321,,,,,
204800,180.0,85.00023651123047,,,,,,,,,,,,,,,
204800,,,,,,,,,,,,,623,100,328,85.03082018,180.0
205824,180.0,82.56024932861328,0.2,20.983692169189453,0.52265625,0.0003,0.024219837,0.0,46.590077900886534,-0.0413111370668048,1000,-3.034235766530037,,,,,
206848,180.0,84.89581298828125,,,,,,,,,,,,,,,
207872,180.0,84.80458068847656,0.2,23.184709548950195,0.50634765625,0.0003,0.020915175,0.0,50.84922184944153,-0.04359939283458516,1010,-3.0428094692528247,,,,,
208896,180.0,85.30490112304688,,,,,,,,,,,,,,,
209920,180.0,80.55683898925781,0.2,22.982580184936523,0.589404296875,0.0003,0.026999544,0.0,46.57180371284485,-0.039832632031175305,1020,-2.9961494982242582,,,,,
210944,180.0,82.78929901123047,,,,,,,,,,,,,,,
211968,180.0,82.08970642089844,0.2,25.467449188232422,0.624853515625,0.0003,0.030885069,1.7881393432617188e-07,46.54268566966057,-0.039409821535809894,1030,-3.008403277397156,,,,,
212992,180.0,82.72356414794922,,,,,,,,,,,,,,,
214016,180.0,80.96820068359375,0.2,33.860172271728516,0.629736328125,0.0003,0.037497766,0.0,46.55135778784752,-0.04296389684895985,1040,-2.9817536137998104,,,,,
215040,180.0,80.42007446289062,,,,,,,,,,,,,,,
216064,180.0,84.08887481689453,0.2,15.559174537658691,0.596240234375,0.0003,0.033454463,0.0,45.20000933408737,-0.03873682707198896,1050,-2.9708181641995908,,,,,
217088,180.0,84.63192749023438,,,,,,,,,,,,,,,
218112,180.0,82.87800598144531,0.2,24.949695587158203,0.475634765625,0.0003,0.023071878,0.0,44.19752461016178,-0.043845418537966904,1060,-3.021590420603752,,,,,
219136,180.0,80.18448638916016,,,,,,,,,,,,,,,
220160,180.0,84.17184448242188,0.2,18.977834701538086,0.465478515625,0.0003,0.019997401,0.0,45.925059765577316,-0.03811978314188309,1070,-3.040827148407698,,,,,
221184,180.0,85.02656555175781,,,,,,,,,,,,,,,
222208,180.0,84.03382873535156,0.2,29.05520248413086,0.40810546875,0.0003,0.023218859,5.960464477539063e-08,51.80498769879341,-0.03828093312331475,1080,-3.067356026917696,,,,,
223232,180.0,82.92338562011719,,,,,,,,,,,,,,,
224256,180.0,83.83503723144531,0.2,30.71295166015625,0.480419921875,0.0003,0.023519566,-1.1920928955078125e-07,50.767055279016496,-0.04186139847151935,1090,-3.0479163065552712,,,,,
225280,180.0,83.72834777832031,,,,,,,,,,,,,,,
225280,,,,,,,,,,,,,685,110,328,85.86330783000001,180.0
226304,180.0,84.47282409667969,0.2,34.51582717895508,0.664794921875,0.0003,0.035538726,0.0,48.7270950615406,-0.04254117865784792,1100,-2.9728507161140443,,,,,
227328,180.0,84.77828979492188,,,,,,,,,,,,,,,
