eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_range,train/loss,train/explained_variance,train/value_loss,train/n_updates,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps
21.0,29.64634132385254,549888,0.299169921875,-0.006927471625385806,-3.3222196280956267,0.027498772,0.0003,0.2,3270.079833984375,0.0,5946.788074493408,2680,,,,,
21.0,31.551483154296875,550912,,,,,,,,,,,,,,,
21.0,32.57366943359375,551936,0.321923828125,0.010176361054982408,-3.3061841689050198,0.03930369,0.0003,0.2,3505.6953125,0.0,7248.259761047363,2690,,,,,
21.0,38.1051139831543,552960,,,,,,,,,,,,,,,
,,552960,,,,,,,,,,,475.79006436000003,270,21.0,1409,392
21.0,40.61354064941406,553984,0.326220703125,0.003672982107673306,-3.283406499773264,0.035211258,0.0003,0.2,3707.65869140625,5.960464477539063e-08,8762.028115844727,2700,,,,,
21.0,36.58550262451172,555008,,,,,,,,,,,,,,,
21.0,37.23887252807617,556032,0.3607421875,0.011705999156401959,-3.2943265318870543,0.037240956,0.0003,0.2,1843.004150390625,0.0,3913.1534439086913,2710,,,,,
21.0,28.636096954345703,557056,,,,,,,,,,,,,,,
21.0,35.066192626953125,558080,0.324658203125,0.005672959872754291,-3.315654420852661,0.032150134,0.0003,0.2,2310.216796875,1.1920928955078125e-07,4840.034224700928,2720,,,,,
21.0,37.04962158203125,559104,,,,,,,,,,,,,,,
21.0,32.28611755371094,560128,0.309814453125,0.009493077339720912,-3.3080373354256154,0.035698265,0.0003,0.2,4427.72802734375,0.0,7182.0210235595705,2730,,,,,
21.0,25.80706024169922,561152,,,,,,,,,,,,,,,
21.0,29.071868896484375,562176,0.31396484375,0.0017015005847497377,-3.294425405561924,0.036118053,0.0003,0.2,2003.409912109375,0.0,4804.353218078613,2740,,,,,
21.0,29.777637481689453,563200,,,,,,,,,,,,,,,
21.0,30.496341705322266,564224,0.359375,0.005556889496801887,-3.2859544552862645,0.038867384,0.0003,0.2,2516.1865234375,0.0,4317.684719085693,2750,,,,,
21.0,34.26289367675781,565248,,,,,,,,,,,,,,,
21.0,30.200389862060547,566272,0.364208984375,0.01617984666081611,-3.274960082024336,0.044825926,0.0003,0.2,2742.203857421875,0.0,6648.409385681152,2760,,,,,
21.0,30.59038543701172,567296,,,,,,,,,,,,,,,
21.0,31.003501892089844,568320,0.38896484375,0.01845190861931769,-3.275614736229181,0.0494548,0.0003,0.2,2160.383544921875,0.0,5006.004248046875,2770,,,,,
21.0,22.887348175048828,569344,,,,,,,,,,,,,,,
21.0,25.349620819091797,570368,0.306298828125,0.022007719037355856,-3.2726316928863524,0.0319271,0.0003,0.2,2141.021484375,-1.1920928955078125e-07,4603.8508377075195,2780,,,,,
21.0,31.857065200805664,571392,,,,,,,,,,,,,,,
21.0,39.44166564941406,572416,0.351953125,0.008076718743541277,-3.290776500850916,0.040586222,0.0003,0.2,3274.9580078125,-1.1920928955078125e-07,7240.2336700439455,2790,,,,,
21.0,31.680908203125,573440,,,,,,,,,,,,,,,
,,573440,,,,,,,,,,,411.32926904,280,21.0,1462,392
21.0,33.868072509765625,574464,0.38623046875,0.001573405638919212,-3.297747203707695,0.043114416,0.0003,0.2,3241.648193359375,0.0,5444.114096832275,2800,,,,,
21.0,20.53590202331543,575488,,,,,,,,,,,,,,,
21.0,20.2285213470459,576512,0.338330078125,-0.001594031740387436,-3.3046955704689025,0.037396513,0.0003,0.2,3350.83642578125,0.0,7626.967193603516,2810,,,,,
21.0,30.56066131591797,577536,,,,,,,,,,,,,,,
21.0,29.882118225097656,578560,0.333935546875,0.008683040310279467,-3.3061674788594244,0.0361045,0.0003,0.2,1950.7738037109375,0.0,4626.190854644776,2820,,,,,
21.0,33.444705963134766,579584,,,,,,,,,,,,,,,
21.0,37.96428680419922,580608,0.26455078125,0.010329651653592009,-3.296314726024866,0.030501999,0.0003,0.2,4141.3095703125,-1.1920928955078125e-07,6644.103538513184,2830,,,,,
21.0,25.93927001953125,581632,,,,,,,,,,,,,,,
21.0,18.420427322387695,582656,0.29951171875,0.006768349269987084,-3.2866563126444817,0.030292071,0.0003,0.2,1660.4365234375,0.0,4531.292291259766,2840,,,,,
21.0,34.25703430175781,583680,,,,,,,,,,,,,,,
21.0,33.250885009765625,584704,0.2607421875,0.00954918184725102,-3.304852368682623,0.029917777,0.0003,0.2,2328.638916015625,0.0,5326.153894042969,2850,,,,,
21.0,28.38899803161621,585728,,,,,,,,,,,,,,,
21.0,33.330589294433594,586752,0.3609375,0.005040763906436041,-3.307647804915905,0.036619887,0.0003,0.2,2281.640869140625,0.0,4401.313838195801,2860,,,,,
21.0,38.506629943847656,587776,,,,,,,,,,,,,,,
21.0,36.66571044921875,588800,0.298779296875,0.0070420029369415715,-3.323626450449228,0.032680582,0.0003,0.2,2122.725830078125,-1.1920928955078125e-07,5143.054423522949,2870,,,,,
21.0,32.64917755126953,589824,,,,,,,,,,,,,,,
21.0,32.26031494140625,590848,0.3650390625,0.0019083197556028608,-3.3399743922054768,0.035398774,0.0003,0.2,1527.684814453125,0.0,4398.432949066162,2880,,,,,
21.0,34.33576965332031,591872,,,,,,,,,,,,,,,
21.0,36.452919006347656,592896,0.301123046875,0.014511183890135726,-3.34385903775692,0.03683117,0.0003,0.2,2677.85498046875,0.0,5269.953729248047,2890,,,,,
21.0,41.45362091064453,593920,,,,,,,,,,,,,,,
,,593920,,,,,,,,,,,425.25570978999997,290,21.0,1515,391
21.0,27.681533813476562,594944,0.3615234375,0.01249501142592635,-3.3410354115068914,0.03892773,0.0003,0.2,2053.068359375,1.1920928955078125e-07,4304.510805511474,2900,,,,,
21.0,28.253503799438477,595968,,,,,,,,,,,,,,,
21.0,29.9971923828125,596992,0.397705078125,0.003524084155651508,-3.3488608077168465,0.044715494,0.0003,0.2,1987.50390625,0.0,4260.22395477295,2910,,,,,
21.0,22.704193115234375,598016,,,,,,,,,,,,,,,
21.0,29.428646087646484,599040,0.345458984375,0.015090748350485229,-3.361449399590492,0.041296653,0.0003,0.2,2115.147705078125,0.0,4756.134590911865,2920,,,,,
21.0,39.24186706542969,600064,,,,,,,,,,,,,,,
21.0,39.8371467590332,601088,0.33291015625,0.007680726428225171,-3.3577543050050735,0.036465235,0.0003,0.2,3287.21484375,0.0,5660.059877777099,2930,,,,,
21.0,37.54462432861328,602112,,,,,,,,,,,,,,,
21.0,34.44979476928711,603136,0.310595703125,0.018925010466045934,-3.367433997243643,0.03742126,0.0003,0.2,2241.867919921875,5.960464477539063e-08,5876.7998123168945,2940,,,,,
21.0,18.625511169433594,604160,,,,,,,,,,,,,,,
21.0,32.73420715332031,605184,0.30224609375,0.0074144757381873205,-3.3821745909750462,0.0333765,0.0003,0.2,2515.28466796875,-1.1920928955078125e-07,5891.270637512207,2950,,,,,
21.0,36.584693908691406,606208,,,,,,,,,,,,,,,
21.0,35.33789825439453,607232,0.409423828125,0.010681670546182432,-3.3877675354480745,0.0417713,0.0003,0.2,2002.4232177734375,0.0,3739.9153846740724,2960,,,,,
21.0,39.47501754760742,608256,,,,,,,,,,,,,,,
21.0,35.75250244140625,609280,0.39814453125,0.011800647967902478,-3.3998045064508915,0.041270398,0.0003,0.2,1963.3453369140625,0.0,4898.2630020141605,2970,,,,,
21.0,34.03748321533203,610304,,,,,,,,,,,,,,,
21.0,32.80895233154297,611328,0.328955078125,0.0164695826737443,-3.392858748137951,0.03658106,0.0003,0.2,2308.3525390625,0.0,4905.027761077881,2980,,,,,
21.0,37.81266784667969,612352,,,,,,,,,,,,,,,
21.0,26.45285415649414,613376,0.343994140625,0.008474237965128851,-3.4036716096103192,0.03447377,0.0003,0.2,1772.2652587890625,5.960464477539063e-08,3944.0514266967775,2990,,,,,
21.0,29.13780975341797,614400,,,,,,,,,,,,,,,
,,614400,,,,,,,,,,,420.76618209000003,300,21.0,1568,391
21.0,20.465267181396484,615424,0.32529296875,0.008326152076188009,-3.399018558114767,0.032806337,0.0003,0.2,2111.596435546875,0.0,4276.0550186157225,3000,,,,,
21.0,27.09043312072754,616448,,,,,,,,,,,,,,,
21.0,33.237815856933594,617472,0.389794921875,0.01199470878491411,-3.4088582903146745,0.037364684,0.0003,0.2,1675.2757568359375,0.0,4321.456795501709,3010,,,,,
21.0,35.960235595703125,618496,,,,,,,,,,,,,,,
21.0,35.61650848388672,619520,0.330224609375,0.016278875868738395,-3.417025100439787,0.0346824,0.0003,0.2,2440.362548828125,0.0,4186.671774291992,3020,,,,,
21.0,31.0816650390625,620544,,,,,,,,,,,,,,,
21.0,23.49983787536621,621568,0.3107421875,0.014829174018814228,-3.408221013844013,0.03352967,0.0003,0.2,2260.4990234375,5.960464477539063e-08,4548.385516357422,3030,,,,,
21.0,30.047264099121094,622592,,,,,,,,,,,,,,,
21.0,23.741458892822266,623616,0.395947265625,0.014451013629150111,-3.462052994966507,0.037390232,0.0003,0.2,1778.6085205078125,0.0,3682.247703552246,3040,,,,,
21.0,24.773588180541992,624640,,,,,,,,,,,,,,,
21.0,31.056781768798828,625664,0.342431640625,0.014295363545534201,-3.4760840758681297,0.03755368,0.0003,0.2,2341.474365234375,-1.1920928955078125e-07,4153.350818634033,3050,,,,,
21.0,28.586997985839844,626688,,,,,,,,,,,,,,,
21.0,37.049861907958984,627712,0.396142578125,0.01310778122060583,-3.46278033927083,0.04065188,0.0003,0.2,1290.9647216796875,-1.1920928955078125e-07,3788.952542877197,3060,,,,,
21.0,39.010169982910156,628736,,,,,,,,,,,,,,,
21.0,36.184356689453125,629760,0.3435546875,0.013043617374205497,-3.4871989347040655,0.035569567,0.0003,0.2,2344.44189453125,0.0,3997.9093902587892,3070,,,,,
21.0,33.11003112792969,630784,,,,,,,,,,,,,,,
21.0,35.48348617553711,631808,0.327490234375,0.004208701093739364,-3.5060988016426564,0.0359777,0.0003,0.2,1700.3134765625,0.0,4222.050246429443,3080,,,,,
21.0,33.3614387512207,632832,,,,,,,,,,,,,,,
21.0,40.71657943725586,633856,0.41142578125,0.015166978299384936,-3.5018619701266287,0.042431995,0.0003,0.2,1379.6644287109375,5.960464477539063e-08,3339.5747550964356,3090,,,,,
21.0,37.130859375,634880,,,,,,,,,,,,,,,
,,634880,,,,,,,,,,,417.19358630000005,310,21.0,1622,391
21.0,30.994434356689453,635904,0.367626953125,0.012877843463502358,-3.52669163569808,0.033036925,0.0003,0.2,1212.3115234375,-1.1920928955078125e-07,2704.5417987823485,3100,,,,,
21.0,26.112945556640625,636928,,,,,,,,,,,,,,,
21.0,37.30084991455078,637952,0.3634765625,0.012956683196534868,-3.5142317660152913,0.035069015,0.0003,0.2,2095.197509765625,0.0,3672.596475982666,3110,,,,,
21.0,29.984251022338867,638976,,,,,,,,,,,,,,,
21.0,31.90240478515625,640000,0.29833984375,0.01180927280584001,-3.5177111871540547,0.033111952,0.0003,0.2,1738.3629150390625,1.7881393432617188e-07,4100.6801460266115,3120,,,,,
21.0,33.05665588378906,641024,,,,,,,,,,,,,,,
21.0,32.19143295288086,642048,0.368994140625,0.0161484903874225,-3.511254754662514,0.03910043,0.0003,0.2,1340.688232421875,-1.1920928955078125e-07,3298.400238418579,3130,,,,,
21.0,33.86267852783203,643072,,,,,,,,,,,,,,,
21.0,28.267410278320312,644096,0.39228515625,0.019643827878462618,-3.524793404340744,0.037938595,0.0003,0.2,1449.29296875,0.0,3158.423944091797,3140,,,,,
21.0,28.299442291259766,645120,,,,,,,,,,,,,,,
21.0,24.37673568725586,646144,0.281396484375,0.013904374472622294,-3.512835243344307,0.030157816,0.0003,0.2,1734.92431640625,1.1920928955078125e-07,3569.460372161865,3150,,,,,
21.0,34.873817443847656,647168,,,,,,,,,,,,,,,
21.0,31.514720916748047,648192,0.35859375,0.0012591648861416615,-3.507763133198023,0.033384502,0.0003,0.2,1264.3355712890625,0.0,3685.3298210144044,3160,,,,,
21.0,26.557819366455078,649216,,,,,,,,,,,,,,,
21.0,25.90581512451172,650240,0.394580078125,0.00864981077174889,-3.5196768425405027,0.03363994,0.0003,0.2,1575.2296142578125,0.0,3060.3780982971193,3170,,,,,
21.0,25.63878631591797,651264,,,,,,,,,,,,,,,
21.0,34.559913635253906,652288,0.38876953125,0.02367619696087786,-3.5346764385700227,0.037407227,0.0003,0.2,1455.929931640625,0.0,2521.920191574097,3180,,,,,
21.0,33.60979080200195,653312,,,,,,,,,,,,,,,
21.0,30.885231018066406,654336,0.518310546875,0.030499350395984948,-3.524889802187681,0.07839212,0.0003,0.2,1387.0672607421875,0.0,3054.94806060791,3190,,,,,
21.0,11.064373016357422,655360,,,,,,,,,,,,,,,
,,655360,,,,,,,,,,,367.55543541,320,21.0,1675,391
21.0,32.096221923828125,656384,0.415380859375,0.018960674690606538,-3.4988880597054957,0.04050011,0.0003,0.2,1943.18017578125,0.0,3865.7515663146974,3200,,,,,
21.0,29.323455810546875,657408,,,,,,,,,,,,,,,
21.0,32.07433319091797,658432,0.207177734375,0.02641437375714304,-3.5774880021810533,0.023090314,0.0003,0.2,1324.451416015625,0.0,2712.3646068573,3210,,,,,
21.0,34.60199737548828,659456,,,,,,,,,,,,,,,
21.0,28.06704330444336,660480,0.258447265625,0.013897622217336902,-3.63251713141799,0.03175472,0.0003,0.2,1170.8128662109375,-1.1920928955078125e-07,2327.8521739959715,3220,,,,,
21.0,28.653837203979492,661504,,,,,,,,,,,,,,,
21.0,35.215667724609375,662528,0.172119140625,0.014081207053095568,-3.669217150658369,0.01697263,0.0003,0.2,1333.6058349609375,0.0,3729.232674407959,3230,,,,,
21.0,35.106117248535156,663552,,,,,,,,,,,,,,,
21.0,28.522701263427734,664576,0.209033203125,0.01713709283649223,-3.6381516955792903,0.021241099,0.0003,0.2,1594.805908203125,-1.1920928955078125e-07,3346.827600479126,3240,,,,,
21.0,16.762971878051758,665600,,,,,,,,,,,,,,,
21.0,35.28047561645508,666624,0.2154296875,0.019724209542619064,-3.6172159224748612,0.021485068,0.0003,0.2,2193.163330078125,0.0,3561.8075592041014,3250,,,,,
21.0,38.457096099853516,667648,,,,,,,,,,,,,,,
21.0,30.91326904296875,668672,0.23330078125,0.01457075636717491,-3.583663896471262,0.024800498,0.0003,0.2,1582.667724609375,0.0,3291.5804649353026,3260,,,,,
21.0,31.03871726989746,669696,,,,,,,,,,,,,,,
21.0,34.458396911621094,670720,0.37861328125,0.021171342751767953,-3.596482774615288,0.036569234,0.0003,0.2,1217.2796630859375,0.0,2869.9072284698486,3270,,,,,
21.0,32.599212646484375,671744,,,,,,,,,,,,,,,
21.0,26.841751098632812,672768,0.249267578125,0.017554404308611993,-3.537677202373743,0.026870657,0.0003,0.2,1642.19189453125,0.0,3434.599391174316,3280,,,,,
21.0,21.85187339782715,673792,,,,,,,,,,,,,,,
21.0,25.555450439453125,674816,0.354150390625,0.028675110562471674,-3.5638858273625376,0.047330447,0.0003,0.2,1194.4443359375,0.0,2297.672213745117,3290,,,,,
21.0,31.195528030395508,675840,,,,,,,,,,,,,,,
,,675840,,,,,,,,,,,410.44687408,330,21.0,1728,391
21.0,34.178367614746094,676864,0.2580078125,0.01954754268663237,-3.501410609483719,0.031923342,0.0003,0.2,1594.109130859375,1.1920928955078125e-07,2794.4677825927733,3300,,,,,
21.0,40.38459014892578,677888,,,,,,,,,,,,,,,
21.0,27.641098022460938,678912,0.515283203125,0.0348652928834781,-3.6152839101850986,0.03929158,0.0003,0.2,1314.895263671875,1.1920928955078125e-07,2494.808143234253,3310,,,,,
21.0,28.664966583251953,679936,,,,,,,,,,,,,,,
21.0,22.024259567260742,680960,0.383203125,0.022065049617958722,-3.6507461681962012,0.037504654,0.0003,0.2,1315.2620849609375,5.960464477539063e-08,3362.5747604370117,3320,,,,,
21.0,29.910762786865234,681984,,,,,,,,,,,,,,,
21.0,35.79170227050781,683008,0.18701171875,0.016739550857164432,-3.6672997884452343,0.019121004,0.0003,0.2,1270.320556640625,1.1920928955078125e-07,2611.338818359375,3330,,,,,
21.0,32.155479431152344,684032,,,,,,,,,,,,,,,
21.0,27.894447326660156,685056,0.21962890625,0.01652890492696315,-3.664175184816122,0.022052132,0.0003,0.2,1468.266845703125,0.0,2600.4495845794677,3340,,,,,
21.0,38.3757438659668,686080,,,,,,,,,,,,,,,
21.0,30.335308074951172,687104,0.182763671875,0.01772791385592427,-3.669539435207844,0.018940259,0.0003,0.2,2053.82666015625,-1.1920928955078125e-07,3277.69299621582,3350,,,,,
21.0,25.052947998046875,688128,,,,,,,,,,,,,,,
21.0,36.78037643432617,689152,0.1748046875,0.02221541004255414,-3.6523143142461776,0.017549982,0.0003,0.2,1262.873046875,5.960464477539063e-08,2965.281306838989,3360,,,,,
21.0,33.753475189208984,690176,,,,,,,,,,,,,,,
21.0,32.781646728515625,691200,0.44208984375,0.024391088363336165,-3.6533144153654575,0.04048279,0.0003,0.2,1402.4482421875,5.960464477539063e-08,3333.5101654052733,3370,,,,,
21.0,35.15633010864258,692224,,,,,,,,,,,,,,,
21.0,31.230722427368164,693248,0.21650390625,0.01802807873900747,-3.582076362520456,0.027548835,0.0003,0.2,1589.3095703125,0.0,2544.9200950622558,3380,,,,,
21.0,30.377748489379883,694272,,,,,,,,,,,,,,,
21.0,34.85139083862305,695296,0.16650390625,0.016396952074137515,-3.5089530028402804,0.016790686,0.0003,0.2,1736.6962890625,0.0,3163.482039642334,3390,,,,,
21.0,34.56371307373047,696320,,,,,,,,,,,,,,,
,,696320,,,,,,,,,,,373.65718523,340,21.0,1780,391
21.0,32.31494140625,697344,0.410546875,0.03832050465571228,-3.552313780784607,0.0396215,0.0003,0.2,1005.244384765625,0.0,2439.086632156372,3400,,,,,
21.0,34.255008697509766,698368,,,,,,,,,,,,,,,
21.0,27.46780776977539,699392,0.376318359375,0.00897786246787291,-3.529224186390638,0.027495202,0.0003,0.2,1656.7108154296875,0.0,3218.531844329834,3410,,,,,
21.0,31.9730224609375,700416,,,,,,,,,,,,,,,
21.0,37.9381103515625,701440,0.40029296875,0.012847798776056152,-3.5815284699201584,0.026907269,0.0003,0.2,2107.547119140625,0.0,3346.6001514434815,3420,,,,,
21.0,31.622894287109375,702464,,,,,,,,,,,,,,,
21.0,32.40935516357422,703488,0.10947265625,0.0070152748419786805,-3.5582676686346533,0.011969108,0.0003,0.2,1432.4954833984375,-1.1920928955078125e-07,3303.506763458252,3430,,,,,
21.0,31.228919982910156,704512,,,,,,,,,,,,,,,
21.0,28.95220184326172,705536,0.318310546875,0.019514550144958776,-3.5613505467772484,0.022230225,0.0003,0.2,1371.523193359375,0.0,2933.335634994507,3440,,,,,
21.0,31.131515502929688,706560,,,,,,,,,,,,,,,
21.0,40.38820266723633,707584,0.158544921875,0.02385535475477809,-3.5740898378193378,0.017956235,0.0003,0.2,1640.934814453125,0.0,2393.5536293029786,3450,,,,,
21.0,32.87279510498047,708608,,,,,,,,,,,,,,,
21.0,34.97014236450195,709632,0.306982421875,0.0234465348708909,-3.5617560148239136,0.034770995,0.0003,0.2,1484.5177001953125,0.0,3028.605947113037,3460,,,,,
21.0,33.862327575683594,710656,,,,,,,,,,,,,,,
21.0,30.903568267822266,711680,0.208935546875,0.02075242752034683,-3.6467774651944636,0.020239098,0.0003,0.2,1347.4031982421875,0.0,2839.3775024414062,3470,,,,,
21.0,29.726375579833984,712704,,,,,,,,,,,,,,,
21.0,27.96289825439453,713728,0.38466796875,0.036645330060855484,-3.6983308605849743,0.038901478,0.0003,0.2,1585.2396240234375,0.0,2450.115619659424,3480,,,,,
21.0,31.03308868408203,714752,,,,,,,,,,,,,,,
21.0,30.637584686279297,715776,0.290869140625,0.010150519568560413,-3.6658264711499213,0.03181075,0.0003,0.2,1099.8873291015625,0.0,3226.049472808838,3490,,,,,
21.0,37.54643630981445,716800,,,,,,,,,,,,,,,
,,716800,,,,,,,,,,,404.37934204000004,350,21.0,1834,390
21.0,26.419780731201172,717824,0.22431640625,0.021693699101160747,-3.7112811326980593,0.028861329,0.0003,0.2,1234.0709228515625,5.960464477539063e-08,2965.0784034729004,3500,,,,,
21.0,26.086009979248047,718848,,,,,,,,,,,,,,,
21.0,27.2248592376709,719872,0.3154296875,0.018635916007042397,-3.7055933766067026,0.025498655,0.0003,0.2,1417.60400390625,0.0,2692.952251815796,3510,,,,,
21.0,33.16034698486328,720896,,,,,,,,,,,,,,,
21.0,28.65833282470703,721920,0.364208984375,0.023473962527350522,-3.7304528966546058,0.042878967,0.0003,0.2,1405.0,0.0,3066.285535812378,3520,,,,,
21.0,33.051239013671875,722944,,,,,,,,,,,,,,,
21.0,31.87908363342285,723968,0.316015625,0.014085768096265383,-3.7844518780708314,0.030470204,0.0003,0.2,1461.508544921875,1.1920928955078125e-07,2509.194645690918,3530,,,,,
21.0,21.763734817504883,724992,,,,,,,,,,,,,,,
21.0,32.333656311035156,726016,0.177880859375,0.02439167291886406,-3.82475902736187,0.018276468,0.0003,0.2,1937.705078125,5.960464477539063e-08,3105.9089164733887,3540,,,,,
21.0,29.882423400878906,727040,,,,,,,,,,,,,,,
21.0,34.590843200683594,728064,0.352880859375,0.027381012654223012,-3.9201328456401825,0.04236724,0.0003,0.2,1643.1334228515625,0.0,2760.318737411499,3550,,,,,
21.0,19.737411499023438,729088,,,,,,,,,,,,,,,
21.0,32.293182373046875,730112,0.404931640625,0.028411538431828375,-3.9192054860293863,0.03858711,0.0003,0.2,1012.6566162109375,0.0,2626.2262012481688,3560,,,,,
21.0,32.3358154296875,731136,,,,,,,,,,,,,,,
21.0,29.472623825073242,732160,0.21044921875,0.020985244525945745,-3.8831745207309725,0.021340484,0.0003,0.2,1905.62646484375,0.0,3315.8637672424315,3570,,,,,
21.0,20.77497100830078,733184,,,,,,,,,,,,,,,
21.0,22.475231170654297,734208,0.1724609375,0.023124488643952647,-3.8596952103078364,0.01829883,0.0003,0.2,1621.25927734375,0.0,2890.8419593811036,3580,,,,,
21.0,26.158489227294922,735232,,,,,,,,,,,,,,,
21.0,24.45905876159668,736256,0.222802734375,0.021746654118760488,-3.8998019874095915,0.02789162,0.0003,0.2,1377.3394775390625,0.0,2493.518394470215,3590,,,,,
21.0,30.22553062438965,737280,,,,,,,,,,,,,,,
,,737280,,,,,,,,,,,394.13583936000003,360,21.0,1886,390
21.0,31.223459243774414,738304,0.303466796875,0.01811219262017403,-3.9225304372608663,0.031272378,0.0003,0.2,2021.411376953125,0.0,3552.123176574707,3600,,,,,
21.0,33.966163635253906,739328,,,,,,,,,,,,,,,
21.0,20.98899269104004,740352,0.285693359375,0.013758265154319816,-3.9407340295612814,0.035739765,0.0003,0.2,1335.970703125,5.960464477539063e-08,2777.3846561431883,3610,,,,,
21.0,28.613948822021484,741376,,,,,,,,,,,,,,,
21.0,27.11893081665039,742400,0.356689453125,0.020254757984366732,-3.9602268546819688,0.033005472,0.0003,0.2,1375.693603515625,0.0,2825.1035526275637,3620,,,,,
21.0,27.43207550048828,743424,,,,,,,,,,,,,,,
21.0,34.45264434814453,744448,0.372265625,0.023799440322909503,-3.8435552567243576,0.034312498,0.0003,0.2,1090.6812744140625,1.1920928955078125e-07,2397.778891372681,3630,,,,,
21.0,32.69641876220703,745472,,,,,,,,,,,,,,,
21.0,28.675561904907227,746496,0.236376953125,0.01583812699827831,-3.72481130361557,0.022795517,0.0003,0.2,1960.5225830078125,0.0,3261.093640136719,3640,,,,,
21.0,19.110809326171875,747520,,,,,,,,,,,,,,,
21.0,33.62565612792969,748544,0.3361328125,0.02090612689498812,-3.7928579419851305,0.035531025,0.0003,0.2,1246.73876953125,0.0,2475.3650184631347,3650,,,,,
21.0,35.28575897216797,749568,,,,,,,,,,,,,,,
21.0,30.166492462158203,750592,0.2318359375,0.02296181722485926,-3.8897584311664106,0.02941563,0.0003,0.2,1163.5584716796875,0.0,2583.536994934082,3660,,,,,
21.0,25.1385555267334,751616,,,,,,,,,,,,,,,
21.0,33.186119079589844,752640,0.354541015625,0.022003928846970666,-3.992017101496458,0.030934839,0.0003,0.2,1779.2158203125,0.0,3116.4255191802977,3670,,,,,
21.0,30.10415267944336,753664,,,,,,,,,,,,,,,
21.0,26.26224136352539,754688,0.317626953125,0.018371436382221874,-4.063408903032541,0.029308733,0.0003,0.2,1134.3031005859375,0.0,3024.6875610351562,3680,,,,,
21.0,29.080551147460938,755712,,,,,,,,,,,,,,,
21.0,27.26167869567871,756736,0.24267578125,0.02235034860786982,-4.014635279029608,0.025472622,0.0003,0.2,1388.9859619140625,0.0,2602.6643211364744,3690,,,,,
21.0,28.974281311035156,757760,,,,,,,,,,,,,,,
,,757760,,,,,,,,,,,389.76644940000006,370,21.0,1940,390
21.0,29.625213623046875,758784,0.397900390625,0.01728172938892385,-3.950780736654997,0.043100376,0.0003,0.2,924.6920776367188,-1.1920928955078125e-07,2517.5549198150634,3700,,,,,
21.0,35.691200256347656,759808,,,,,,,,,,,,,,,
21.0,34.01070022583008,760832,0.32578125,0.02749301836884115,-3.88011249601841,0.027511485,0.0003,0.2,1680.74365234375,0.0,2776.3867710113527,3710,,,,,
21.0,29.55279541015625,761856,,,,,,,,,,,,,,,
21.0,24.41858673095703,762880,0.409716796875,0.03840184650762239,-3.826792610436678,0.046443023,0.0003,0.2,1101.759033203125,1.1920928955078125e-07,2261.450704956055,3720,,,,,
21.0,26.220409393310547,763904,,,,,,,,,,,,,,,
21.0,28.44575309753418,764928,0.20986328125,0.021774111532431563,-3.8547450743615626,0.022880467,0.0003,0.2,1053.6400146484375,0.0,2544.034864425659,3730,,,,,
21.0,32.47705078125,765952,,,,,,,,,,,,,,,
21.0,33.701316833496094,766976,0.29150390625,0.02496256181912031,-3.896324263513088,0.02924876,0.0003,0.2,1104.390625,0.0,2992.853719329834,3740,,,,,
21.0,27.79285430908203,768000,,,,,,,,,,,,,,,
21.0,29.294389724731445,769024,0.200732421875,0.024450149247422816,-3.9001631885766983,0.020441022,0.0003,0.2,1011.0526733398438,0.0,2673.9613803863526,3750,,,,,
21.0,32.50890350341797,770048,,,,,,,,,,,,,,,
21.0,26.925689697265625,771072,0.266357421875,0.025139914306055288,-3.914708803594112,0.032178327,0.0003,0.2,1252.5625,1.1920928955078125e-07,2515.3834030151365,3760,,,,,
21.0,29.285581588745117,772096,,,,,,,,,,,,,,,
21.0,31.665485382080078,773120,0.413232421875,0.01436671978153754,-3.986147489398718,0.03679505,0.0003,0.2,1068.1226806640625,1.1920928955078125e-07,2563.9608577728272,3770,,,,,
21.0,27.983999252319336,774144,,,,,,,,,,,,,,,
21.0,24.964632034301758,775168,0.363232421875,0.025764569331659003,-3.970994898676872,0.033263393,0.0003,0.2,1247.10107421875,0.0,2621.292816925049,3780,,,,,
21.0,31.951866149902344,776192,,,,,,,,,,,,,,,
21.0,27.800172805786133,777216,0.31875,0.02475910378852859,-3.8915737748146055,0.027532961,0.0003,0.2,1767.9376220703125,0.0,2588.684741592407,3790,,,,,
21.0,30.360029220581055,778240,,,,,,,,,,,,,,,
,,778240,,,,,,,,,,,411.5864074999999,380,21.0,1996,389
21.0,33.03730010986328,779264,0.327197265625,0.022375537287734913,-3.939568542689085,0.030953806,0.0003,0.2,1145.1290283203125,0.0,2641.395365524292,3800,,,,,
21.0,35.097434997558594,780288,,,,,,,,,,,,,,,
21.0,31.131105422973633,781312,0.150341796875,0.019353138879523613,-3.9355138950049877,0.0137002785,0.0003,0.2,960.1392211914062,5.960464477539063e-08,2091.656426239014,3810,,,,,
21.0,23.738840103149414,782336,,,,,,,,,,,,,,,
21.0,28.176761627197266,783360,0.3212890625,0.027464812736434398,-3.9285961724817753,0.033487033,0.0003,0.2,1782.720947265625,0.0,2845.772570800781,3820,,,,,
21.0,29.17027473449707,784384,,,,,,,,,,,,,,,
