eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/n_updates,train/learning_rate,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/approx_kl,train/entropy_loss,train/value_loss,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps
22.93666648864746,12.0,218112,1060,0.0003,0.0,0.34912109375,1166.0675048828125,0.2,0.08279828,-2.391791223734617,2502.010743713379,0.004867635597474873,,,,,
19.284690856933594,12.0,219136,,,,,,,,,,,,,,,
19.3863582611084,12.0,220160,1070,0.0003,0.0,0.4076171875,1390.29248046875,0.2,0.065145686,-2.3900766231119634,2810.498603820801,0.00838409235147992,,,,,
18.839887619018555,12.0,221184,,,,,,,,,,,,,,,
16.982860565185547,12.0,222208,1080,0.0003,0.0,0.362109375,998.7742309570312,0.2,0.07346756,-2.3752352848649023,2307.251531600952,0.0029250496008899063,,,,,
20.231515884399414,12.0,223232,,,,,,,,,,,,,,,
18.7534122467041,12.0,224256,1090,0.0003,0.0,0.36396484375,1052.1583251953125,0.2,0.061992425,-2.3707802005112173,1777.848024749756,0.00726415586686926,,,,,
15.847982406616211,12.0,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,155.80887792,12.0,445,110,506
22.239946365356445,12.0,226304,1100,0.0003,5.960464477539063e-08,0.33427734375,1282.4991455078125,0.2,0.053937845,-2.3777096971869467,2789.235192489624,-0.008191717619774863,,,,,
21.568912506103516,12.0,227328,,,,,,,,,,,,,,,
15.103866577148438,12.0,228352,1110,0.0003,0.0,0.394970703125,676.6813354492188,0.2,0.052371312,-2.3707147970795632,1858.3495738983154,-0.01368186823092401,,,,,
10.003806114196777,12.0,229376,,,,,,,,,,,,,,,
16.560993194580078,12.0,230400,1120,0.0003,5.960464477539063e-08,0.307373046875,899.929443359375,0.2,0.045525275,-2.3639801129698754,2145.43970413208,0.0005690706078894436,,,,,
23.576339721679688,12.0,231424,,,,,,,,,,,,,,,
21.368099212646484,12.0,232448,1130,0.0003,0.0,0.308984375,1070.6588134765625,0.2,0.055925056,-2.3716134510934355,1943.992615890503,-0.006456663213612046,,,,,
20.022811889648438,12.0,233472,,,,,,,,,,,,,,,
19.087722778320312,12.0,234496,1140,0.0003,0.0,0.36845703125,1060.8773193359375,0.2,0.06401808,-2.3787018828094006,2359.7232372283934,-0.00027521012234501543,,,,,
22.234973907470703,12.0,235520,,,,,,,,,,,,,,,
23.35858154296875,12.0,236544,1150,0.0003,-1.1920928955078125e-07,0.387255859375,586.6524047851562,0.2,0.06378568,-2.3692995689809324,1610.5417512893678,0.00579969089012593,,,,,
11.004203796386719,12.0,237568,,,,,,,,,,,,,,,
11.132789611816406,12.0,238592,1160,0.0003,0.0,0.350732421875,744.9014892578125,0.2,0.07362407,-2.371568388491869,2199.2720798492433,0.00668215482874075,,,,,
12.664166450500488,12.0,239616,,,,,,,,,,,,,,,
15.167377471923828,12.0,240640,1170,0.0003,0.0,0.408642578125,868.9371948242188,0.2,0.07200886,-2.376726797223091,1726.0477138519286,0.006740723155962769,,,,,
15.963197708129883,12.0,241664,,,,,,,,,,,,,,,
20.905637741088867,12.0,242688,1180,0.0003,0.0,0.3533203125,895.45751953125,0.2,0.07562075,-2.3753278948366643,1893.0302423477174,0.011610417263000272,,,,,
25.899311065673828,12.0,243712,,,,,,,,,,,,,,,
22.791912078857422,12.0,244736,1190,0.0003,0.0,0.39736328125,653.4417724609375,0.2,0.06837332,-2.3797116674482823,1553.7954153060914,0.009155229722091462,,,,,
23.23784637451172,12.0,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,147.32321993000002,12.0,486,120,505
14.050947189331055,12.0,246784,1200,0.0003,0.0,0.387353515625,1111.9820556640625,0.2,0.075562924,-2.3897423438727854,2220.140235519409,0.007667201693402603,,,,,
15.674211502075195,12.0,247808,,,,,,,,,,,,,,,
11.933204650878906,12.0,248832,1210,0.0003,0.0,0.350048828125,923.8771362304688,0.2,0.066636324,-2.386258923262358,2043.0939472198486,0.0019207616060157306,,,,,
13.169544219970703,12.0,249856,,,,,,,,,,,,,,,
21.021163940429688,12.0,250880,1220,0.0003,-1.1920928955078125e-07,0.3640625,649.8430786132812,0.2,0.06547603,-2.36572604700923,1828.5182777404784,0.010429960522742476,,,,,
22.68868637084961,12.0,251904,,,,,,,,,,,,,,,
20.359914779663086,12.0,252928,1230,0.0003,-1.1920928955078125e-07,0.36044921875,647.9833374023438,0.2,0.06662531,-2.3635266460478306,1614.8156309127808,0.00899555323558161,,,,,
20.37704086303711,12.0,253952,,,,,,,,,,,,,,,
16.544933319091797,12.0,254976,1240,0.0003,0.0,0.35517578125,783.3474731445312,0.2,0.062461816,-2.368505773693323,2150.3118000030518,-0.005499906685145106,,,,,
9.31065559387207,12.0,256000,,,,,,,,,,,,,,,
23.221981048583984,12.0,257024,1250,0.0003,-1.1920928955078125e-07,0.328759765625,1000.8968505859375,0.2,0.059930146,-2.367057562619448,1988.2143684387206,0.006396682265039999,,,,,
9.335478782653809,12.0,258048,,,,,,,,,,,,,,,
