eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/entropy_loss,train/clip_fraction,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean
27.0,58.66364288330078,700416,,,,,,,,,,,,,,,
27.0,48.615325927734375,701440,0.0003,9.769095420837402,3420,0.0,0.2,-0.025616144540254026,18.400567060709,0.16479886,-3.342150916904211,0.539208984375,,,,,
27.0,34.22229766845703,702464,,,,,,,,,,,,,,,
27.0,40.007144927978516,703488,0.0003,11.357945442199707,3430,0.0,0.2,-0.01152588798868237,24.586360082030296,0.21846643,-3.34910020083189,0.562890625,,,,,
27.0,50.998958587646484,704512,,,,,,,,,,,,,,,
27.0,35.872108459472656,705536,0.0003,13.577311515808105,3440,0.0,0.2,0.0006305908937065396,31.842454785108565,0.21223211,-3.3480746120214464,0.514111328125,,,,,
27.0,39.37824630737305,706560,,,,,,,,,,,,,,,
27.0,33.263118743896484,707584,0.0003,9.652701377868652,3450,-1.1920928955078125e-07,0.2,0.018724522518459706,17.665344884991647,0.17839006,-3.359585303068161,0.550390625,,,,,
27.0,45.72057342529297,708608,,,,,,,,,,,,,,,
27.0,43.929832458496094,709632,0.0003,7.982395648956299,3460,0.0,0.2,-0.002376441228261683,19.45389948785305,0.18627673,-3.3444552846252917,0.579443359375,,,,,
27.0,49.70597839355469,710656,,,,,,,,,,,,,,,
27.0,56.51919174194336,711680,0.0003,15.698314666748047,3470,0.0,0.2,-0.02198811682028463,27.299832147359847,0.17031652,-3.336601600050926,0.55283203125,,,,,
27.0,56.342506408691406,712704,,,,,,,,,,,,,,,
27.0,44.53184127807617,713728,0.0003,11.789589881896973,3480,0.0,0.2,-0.0070744986878708005,25.689562290906906,0.16737157,-3.342976065725088,0.5626953125,,,,,
27.0,48.56261444091797,714752,,,,,,,,,,,,,,,
27.0,52.46444320678711,715776,0.0003,10.597312927246094,3490,-1.1920928955078125e-07,0.2,-0.011965303556644357,21.981285014748572,0.14688973,-3.349168048799038,0.5349609375,,,,,
27.0,58.585411071777344,716800,,,,,,,,,,,,,,,
,,716800,,,,,,,,,,,44.93758307999999,521,1373,350,27.0
27.0,45.08094787597656,717824,0.0003,13.07335090637207,3500,5.960464477539063e-08,0.2,0.00612419075332582,25.68293002843857,0.15658328,-3.364190835505724,0.520751953125,,,,,
27.0,23.096656799316406,718848,,,,,,,,,,,,,,,
27.0,33.158817291259766,719872,0.0003,10.871322631835938,3510,5.960464477539063e-08,0.2,-0.02233551764220465,22.720421084761618,0.14219497,-3.3749363631010056,0.51572265625,,,,,
27.0,41.72638702392578,720896,,,,,,,,,,,,,,,
27.0,51.307411193847656,721920,0.0003,13.403112411499023,3520,0.0,0.2,-0.038302095544349865,24.187971100211143,0.17276458,-3.3705740496516228,0.53857421875,,,,,
27.0,52.943546295166016,722944,,,,,,,,,,,,,,,
27.0,45.95494842529297,723968,0.0003,12.669671058654785,3530,0.0,0.2,-0.004854297004931141,21.014651492238045,0.15550432,-3.3622937209904196,0.537939453125,,,,,
27.0,45.35945510864258,724992,,,,,,,,,,,,,,,
27.0,52.370574951171875,726016,0.0003,18.15788459777832,3540,0.0,0.2,-0.015858102779384355,36.52624713182449,0.18374619,-3.374093056470156,0.525927734375,,,,,
27.0,18.524097442626953,727040,,,,,,,,,,,,,,,
27.0,30.812652587890625,728064,0.0003,11.02191162109375,3550,0.0,0.2,-0.03626281324832235,22.591977846622466,0.14153743,-3.3708209045231343,0.491748046875,,,,,
27.0,48.25155258178711,729088,,,,,,,,,,,,,,,
27.0,55.34520721435547,730112,0.0003,8.667914390563965,3560,0.0,0.2,0.005812270106980577,22.230744031071662,0.15370637,-3.347864343225956,0.530322265625,,,,,
27.0,51.41992950439453,731136,,,,,,,,,,,,,,,
27.0,36.415863037109375,732160,0.0003,8.812816619873047,3570,0.0,0.2,-0.007686160976300016,21.119850698113442,0.16306949,-3.3515268117189407,0.496142578125,,,,,
27.0,27.856517791748047,733184,,,,,,,,,,,,,,,
27.0,38.44441223144531,734208,0.0003,11.227338790893555,3580,0.0,0.2,-0.02729546455811942,19.509758418798448,0.16238475,-3.3664316214621066,0.521435546875,,,,,
27.0,46.42884063720703,735232,,,,,,,,,,,,,,,
27.0,46.70561218261719,736256,0.0003,8.89000129699707,3590,0.0,0.2,-0.002225079878553515,19.461318588256837,0.14002383,-3.3798907928168775,0.526318359375,,,,,
27.0,56.11210250854492,737280,,,,,,,,,,,,,,,
,,737280,,,,,,,,,,,47.243901609999995,522,1412,360,27.0
27.0,56.58224105834961,738304,0.0003,15.403488159179688,3600,0.0,0.2,-0.004509620097815059,25.162297162413598,0.1552307,-3.368373576551676,0.515234375,,,,,
27.0,53.89434814453125,739328,,,,,,,,,,,,,,,
27.0,46.005950927734375,740352,0.0003,9.588435173034668,3610,0.0,0.2,-0.010091349743015598,20.06974567770958,0.14443082,-3.374086072295904,0.55712890625,,,,,
27.0,29.056474685668945,741376,,,,,,,,,,,,,,,
27.0,36.92278289794922,742400,0.0003,8.527219772338867,3620,-2.384185791015625e-07,0.2,-0.0013063119375146925,18.8176867634058,0.12832415,-3.378333556652069,0.49365234375,,,,,
27.0,42.68775177001953,743424,,,,,,,,,,,,,,,
27.0,41.58794403076172,744448,0.0003,11.674386978149414,3630,5.960464477539063e-08,0.2,-0.011410805420018733,25.98651783168316,0.15401995,-3.3798901423811913,0.51435546875,,,,,
27.0,48.90122985839844,745472,,,,,,,,,,,,,,,
27.0,55.7117919921875,746496,0.0003,11.07092571258545,3640,-1.1920928955078125e-07,0.2,-0.013092973246239125,25.28031670451164,0.132328,-3.360417625308037,0.5005859375,,,,,
27.0,37.22572326660156,747520,,,,,,,,,,,,,,,
27.0,51.3045654296875,748544,0.0003,12.086603164672852,3650,0.0,0.2,-0.014141748745896621,23.212666302919388,0.12395199,-3.362599717080593,0.492822265625,,,,,
27.0,45.54621505737305,749568,,,,,,,,,,,,,,,
27.0,51.811439514160156,750592,0.0003,9.352471351623535,3660,0.0,0.2,-0.020881962907878915,18.754492855072023,0.13542211,-3.3558947436511515,0.497509765625,,,,,
27.0,39.980247497558594,751616,,,,,,,,,,,,,,,
27.0,40.81354522705078,752640,0.0003,9.417962074279785,3670,0.0,0.2,-0.0150147371343337,22.424171835184097,0.10930295,-3.3539613872766494,0.485205078125,,,,,
27.0,44.46034240722656,753664,,,,,,,,,,,,,,,
27.0,52.30137634277344,754688,0.0003,9.546660423278809,3680,0.0,0.2,-0.019525709084700794,24.038632169365883,0.10632238,-3.3558988638222216,0.477685546875,,,,,
27.0,39.86304473876953,755712,,,,,,,,,,,,,,,
27.0,31.866718292236328,756736,0.0003,7.229977607727051,3690,1.1920928955078125e-07,0.2,-0.013785298142465763,16.091904303431512,0.08902777,-3.3696469739079475,0.457861328125,,,,,
27.0,48.289527893066406,757760,,,,,,,,,,,,,,,
,,757760,,,,,,,,,,,46.02548725999999,521,1453,370,27.0
27.0,57.862213134765625,758784,0.0003,10.181471824645996,3700,1.1920928955078125e-07,0.2,-0.019828749199950833,17.820776647329332,0.0815717,-3.368520616739988,0.450537109375,,,,,
27.0,40.65582275390625,759808,,,,,,,,,,,,,,,
27.0,42.578941345214844,760832,0.0003,8.340662002563477,3710,0.0,0.2,-0.010557686764514074,16.40072721540928,0.08083843,-3.3699164375662805,0.4298828125,,,,,
27.0,49.639400482177734,761856,,,,,,,,,,,,,,,
27.0,45.5859260559082,762880,0.0003,11.871081352233887,3720,0.0,0.2,-0.021570043126121163,27.911638379096985,0.081950374,-3.3659877121448516,0.445458984375,,,,,
27.0,41.082481384277344,763904,,,,,,,,,,,,,,,
27.0,45.32431411743164,764928,0.0003,8.309998512268066,3730,0.0,0.2,-0.020694177567202134,20.29604489207268,0.07636155,-3.3781592033803465,0.428125,,,,,
27.0,56.06880187988281,765952,,,,,,,,,,,,,,,
27.0,57.71666717529297,766976,0.0003,5.992957592010498,3740,0.0,0.2,0.00011631710804067552,14.657272684574128,0.104958996,-3.380893249064684,0.52578125,,,,,
27.0,51.71324157714844,768000,,,,,,,,,,,,,,,
27.0,59.72475051879883,769024,0.0003,10.36263370513916,3750,0.0,0.2,-0.038499243164551444,21.12435900270939,0.10122423,-3.383889023959637,0.453125,,,,,
27.0,39.829925537109375,770048,,,,,,,,,,,,,,,
27.0,42.51628112792969,771072,0.0003,11.299654960632324,3760,5.960464477539063e-08,0.2,-0.006149637576891109,24.689802879095076,0.10997099,-3.3835663489997385,0.483447265625,,,,,
27.0,41.80887222290039,772096,,,,,,,,,,,,,,,
27.0,37.47845458984375,773120,0.0003,7.080042362213135,3770,0.0,0.2,-0.020670756134495604,19.891022476553918,0.11717615,-3.388032726943493,0.501171875,,,,,
27.0,37.25126647949219,774144,,,,,,,,,,,,,,,
27.0,41.376312255859375,775168,0.0003,10.137773513793945,3780,-1.1920928955078125e-07,0.2,-0.036257751076482235,20.150580018758774,0.13088383,-3.38877135142684,0.481591796875,,,,,
27.0,58.15374755859375,776192,,,,,,,,,,,,,,,
27.0,53.41266632080078,777216,0.0003,10.041196823120117,3790,0.0,0.2,-0.007159806051640771,20.789253559708595,0.14766979,-3.366226927936077,0.557470703125,,,,,
27.0,55.243621826171875,778240,,,,,,,,,,,,,,,
,,778240,,,,,,,,,,,49.10168285999999,520,1495,380,27.0
27.0,35.711856842041016,779264,0.0003,9.96003532409668,3800,0.0,0.2,-0.03866654505836777,20.255135154724123,0.11400197,-3.3518303222954273,0.525244140625,,,,,
27.0,49.40521240234375,780288,,,,,,,,,,,,,,,
27.0,50.72156524658203,781312,0.0003,12.731330871582031,3810,5.960464477539063e-08,0.2,-0.03135233127104584,24.88245454132557,0.112921484,-3.339076329022646,0.472607421875,,,,,
27.0,50.859764099121094,782336,,,,,,,,,,,,,,,
27.0,52.747100830078125,783360,0.0003,11.022849082946777,3820,1.1920928955078125e-07,0.2,-0.03203280155576067,21.274776366353034,0.13031578,-3.3383272007107734,0.502685546875,,,,,
27.0,57.7137451171875,784384,,,,,,,,,,,,,,,
27.0,50.923614501953125,785408,0.0003,9.10161018371582,3830,0.0,0.2,-0.041078113976982425,20.875754880905152,0.11966832,-3.345242354273796,0.50322265625,,,,,
27.0,42.975948333740234,786432,,,,,,,,,,,,,,,
27.0,49.36900329589844,787456,0.0003,12.73491096496582,3840,0.0,0.2,-0.00102359644806711,28.455215638875963,0.12180728,-3.3455840475857257,0.4876953125,,,,,
27.0,59.139644622802734,788480,,,,,,,,,,,,,,,
27.0,46.00586700439453,789504,0.0003,16.419086456298828,3850,0.0,0.2,0.0017680464094155467,31.167280012369154,0.15779462,-3.3613059602677824,0.512255859375,,,,,
27.0,42.962554931640625,790528,,,,,,,,,,,,,,,
27.0,46.393592834472656,791552,0.0003,15.275352478027344,3860,0.0,0.2,-0.042545079599949534,24.606587225198744,0.12624258,-3.35149635002017,0.500732421875,,,,,
27.0,40.7802619934082,792576,,,,,,,,,,,,,,,
27.0,47.90351104736328,793600,0.0003,8.680915832519531,3870,0.0,0.2,-0.03777630185213639,15.545059084892273,0.107553706,-3.343086253106594,0.5,,,,,
27.0,49.343475341796875,794624,,,,,,,,,,,,,,,
27.0,50.443443298339844,795648,0.0003,11.654399871826172,3880,0.0,0.2,-0.03520021146687213,19.379104679822923,0.11409956,-3.3475012816488743,0.515478515625,,,,,
27.0,42.546607971191406,796672,,,,,,,,,,,,,,,
27.0,24.007400512695312,797696,0.0003,15.449545860290527,3890,5.960464477539063e-08,0.2,-0.0009885224455501885,27.09425495862961,0.10401131,-3.3547885358333587,0.503369140625,,,,,
27.0,57.694068908691406,798720,,,,,,,,,,,,,,,
,,798720,,,,,,,,,,,44.612753870000006,519,1536,390,27.0
27.0,59.01961135864258,799744,0.0003,10.28952407836914,3900,-1.1920928955078125e-07,0.2,-0.007663335936376825,24.06278140246868,0.1275644,-3.3863952197134495,0.507470703125,,,,,
27.0,46.061222076416016,800768,,,,,,,,,,,,,,,
