eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/n_updates,train/value_loss,train/loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/clip_range,train/approx_kl,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations
21.0,472576,37.440956115722656,,,,,,,,,,,,,,,
21.0,473088,39.1925048828125,,,,,,,,,,,,,,,
21.0,473600,40.459617614746094,2300,18494.4369140625,9866.521484375,-3.073898583650589,-0.01215068848541705,0.0,0.2740234375,0.2,0.0291745,0.0003,,,,,
21.0,474112,40.22732162475586,,,,,,,,,,,,,,,
21.0,474624,42.902381896972656,,,,,,,,,,,,,,,
21.0,475136,37.095603942871094,,,,,,,,,,,,,,,
,475136,,,,,,,,,,,,21.0,539.46298931,837,464,190
21.0,475648,36.386962890625,2310,17279.7823638916,8832.48828125,-3.079833796620369,-0.014362176395661664,0.0,0.243115234375,0.2,0.02580514,0.0003,,,,,
21.0,476160,43.770973205566406,,,,,,,,,,,,,,,
21.0,476672,39.645530700683594,,,,,,,,,,,,,,,
21.0,477184,42.96939468383789,,,,,,,,,,,,,,,
21.0,477696,38.49382781982422,2320,16050.943139648438,7246.57080078125,-3.0712748736143114,-0.003763125759724062,0.0,0.291552734375,0.2,0.030283768,0.0003,,,,,
21.0,478208,39.60770034790039,,,,,,,,,,,,,,,
21.0,478720,40.298912048339844,,,,,,,,,,,,,,,
21.0,479232,38.58905029296875,,,,,,,,,,,,,,,
21.0,479744,39.87431716918945,2330,17514.491101074218,8550.611328125,-3.055339515209198,-0.009155867641675286,0.0,0.305712890625,0.2,0.037317585,0.0003,,,,,
21.0,480256,37.13859939575195,,,,,,,,,,,,,,,
21.0,480768,41.0410041809082,,,,,,,,,,,,,,,
21.0,481280,45.42778778076172,,,,,,,,,,,,,,,
21.0,481792,38.69489288330078,2340,17191.808511352538,8524.107421875,-3.0620659701526165,-0.0012727096676826478,0.0,0.3298828125,0.2,0.040119108,0.0003,,,,,
21.0,482304,43.58623504638672,,,,,,,,,,,,,,,
21.0,482816,38.31528854370117,,,,,,,,,,,,,,,
21.0,483328,40.253387451171875,,,,,,,,,,,,,,,
21.0,483840,38.882286071777344,2350,17078.06329650879,7795.37255859375,-3.0655250161886216,-0.016285046382108703,0.0,0.32998046875,0.2,0.03993625,0.0003,,,,,
21.0,484352,40.82310104370117,,,,,,,,,,,,,,,
21.0,484864,40.42298889160156,,,,,,,,,,,,,,,
21.0,485376,41.98820877075195,,,,,,,,,,,,,,,
21.0,485888,42.39142990112305,2360,17787.987222290038,8858.552734375,-3.0566900841891766,-0.003064690997416619,-1.1920928955078125e-07,0.3421875,0.2,0.038323417,0.0003,,,,,
21.0,486400,41.757728576660156,,,,,,,,,,,,,,,
21.0,486912,36.0836296081543,,,,,,,,,,,,,,,
21.0,487424,43.39830780029297,,,,,,,,,,,,,,,
21.0,487936,41.639915466308594,2370,17580.134338378906,9152.59375,-3.05137589648366,-0.003943336456723045,1.1920928955078125e-07,0.3388671875,0.2,0.035490163,0.0003,,,,,
21.0,488448,45.3399658203125,,,,,,,,,,,,,,,
21.0,488960,40.14488983154297,,,,,,,,,,,,,,,
21.0,489472,42.73112487792969,,,,,,,,,,,,,,,
21.0,489984,42.59572219848633,2380,16499.138891601564,7501.810546875,-3.041065023094416,-0.007252637101919391,0.0,0.2935546875,0.2,0.035586003,0.0003,,,,,
21.0,490496,40.41367721557617,,,,,,,,,,,,,,,
21.0,491008,39.5303955078125,,,,,,,,,,,,,,,
21.0,491520,40.30531692504883,,,,,,,,,,,,,,,
21.0,492032,40.9890251159668,2390,16938.565365600585,8863.79296875,-3.056455044448376,-0.005810435087187216,1.1920928955078125e-07,0.308447265625,0.2,0.03302467,0.0003,,,,,
21.0,492544,41.32280349731445,,,,,,,,,,,,,,,
21.0,493056,37.543487548828125,,,,,,,,,,,,,,,
21.0,493568,45.20954895019531,,,,,,,,,,,,,,,
21.0,494080,39.12395477294922,2400,16942.610137939453,8481.9765625,-3.0543828904628754,-0.011409063241444528,0.0,0.29609375,0.2,0.028333865,0.0003,,,,,
21.0,494592,38.20765686035156,,,,,,,,,,,,,,,
21.0,495104,42.99203109741211,,,,,,,,,,,,,,,
21.0,495616,39.5213623046875,,,,,,,,,,,,,,,
,495616,,,,,,,,,,,,21.0,541.7561070099999,880,465,200
21.0,496128,39.282798767089844,2410,16284.429037475586,7159.50341796875,-3.056910675764084,-0.005890439284121385,-1.1920928955078125e-07,0.239794921875,0.2,0.029276015,0.0003,,,,,
21.0,496640,42.95090866088867,,,,,,,,,,,,,,,
21.0,497152,43.43700408935547,,,,,,,,,,,,,,,
21.0,497664,38.29723358154297,,,,,,,,,,,,,,,
21.0,498176,41.008209228515625,2420,15572.362902832032,6971.81103515625,-3.05961998924613,-0.010566502044093795,0.0,0.229833984375,0.2,0.022897838,0.0003,,,,,
21.0,498688,40.15416717529297,,,,,,,,,,,,,,,
21.0,499200,42.11985397338867,,,,,,,,,,,,,,,
21.0,499712,41.25261688232422,,,,,,,,,,,,,,,
21.0,500224,43.3344841003418,2430,16799.967755126952,7831.76708984375,-3.0580341912806035,-0.006071344559313729,-1.1920928955078125e-07,0.26630859375,0.2,0.028417587,0.0003,,,,,
21.0,500736,40.93375015258789,,,,,,,,,,,,,,,
21.0,501248,39.44069290161133,,,,,,,,,,,,,,,
21.0,501760,41.15880584716797,,,,,,,,,,,,,,,
21.0,502272,39.471534729003906,2440,15668.855615234375,7458.83984375,-3.0586340844631197,-0.010092594832531176,0.0,0.254296875,0.2,0.022552442,0.0003,,,,,
21.0,502784,44.65959167480469,,,,,,,,,,,,,,,
21.0,503296,42.73709487915039,,,,,,,,,,,,,,,
21.0,503808,42.4954833984375,,,,,,,,,,,,,,,
21.0,504320,39.09808349609375,2450,15479.159289550782,7234.23095703125,-3.05758823081851,-0.0099514416870079,0.0,0.267626953125,0.2,0.028315801,0.0003,,,,,
21.0,504832,40.20200729370117,,,,,,,,,,,,,,,
21.0,505344,39.074851989746094,,,,,,,,,,,,,,,
21.0,505856,40.48697280883789,,,,,,,,,,,,,,,
21.0,506368,38.78022003173828,2460,15380.974807739258,7427.7265625,-3.0656046092510225,0.002933798015874345,0.0,0.28369140625,0.2,0.026913334,0.0003,,,,,
21.0,506880,42.825218200683594,,,,,,,,,,,,,,,
21.0,507392,44.07710647583008,,,,,,,,,,,,,,,
21.0,507904,42.05311965942383,,,,,,,,,,,,,,,
21.0,508416,38.31462478637695,2470,16634.630139160156,7388.75,-3.051681379973888,-0.002600681378680747,0.0,0.243359375,0.2,0.026598368,0.0003,,,,,
21.0,508928,44.70214080810547,,,,,,,,,,,,,,,
21.0,509440,41.67192459106445,,,,,,,,,,,,,,,
21.0,509952,41.339508056640625,,,,,,,,,,,,,,,
21.0,510464,38.044776916503906,2480,15908.140750122071,6167.4619140625,-3.0403821632266044,-0.0016506793741427827,0.0,0.271533203125,0.2,0.02771019,0.0003,,,,,
21.0,510976,42.294105529785156,,,,,,,,,,,,,,,
21.0,511488,39.788761138916016,,,,,,,,,,,,,,,
21.0,512000,37.89072036743164,,,,,,,,,,,,,,,
21.0,512512,43.42808532714844,2490,15736.578164672852,7213.8935546875,-3.0457325503230095,-0.012587056978372858,0.0,0.267529296875,0.2,0.026550002,0.0003,,,,,
21.0,513024,43.73551559448242,,,,,,,,,,,,,,,
21.0,513536,41.64923095703125,,,,,,,,,,,,,,,
21.0,514048,37.704044342041016,,,,,,,,,,,,,,,
21.0,514560,46.1846809387207,2500,14626.057183837891,8064.275390625,-3.0403048411011695,-0.008206695386616048,0.0,0.244677734375,0.2,0.02271546,0.0003,,,,,
21.0,515072,37.2058219909668,,,,,,,,,,,,,,,
21.0,515584,38.416133880615234,,,,,,,,,,,,,,,
21.0,516096,43.28707504272461,,,,,,,,,,,,,,,
,516096,,,,,,,,,,,,21.0,539.2548027099999,924,464,210
21.0,516608,40.621253967285156,2510,15307.475549316407,6754.01220703125,-3.0344435833394527,-0.007244574285869021,0.0,0.257421875,0.2,0.028251626,0.0003,,,,,
21.0,517120,43.030792236328125,,,,,,,,,,,,,,,
21.0,517632,40.42405319213867,,,,,,,,,,,,,,,
21.0,518144,41.979061126708984,,,,,,,,,,,,,,,
21.0,518656,43.534446716308594,2520,14641.96336669922,5991.76806640625,-3.033297896385193,-0.009246877834084444,0.0,0.2943359375,0.2,0.029981572,0.0003,,,,,
21.0,519168,42.69687271118164,,,,,,,,,,,,,,,
21.0,519680,39.898921966552734,,,,,,,,,,,,,,,
21.0,520192,35.967472076416016,,,,,,,,,,,,,,,
21.0,520704,40.61909866333008,2530,15097.937219238282,7172.2529296875,-3.0371556699275972,-0.014236025327409151,0.0,0.287646484375,0.2,0.03117818,0.0003,,,,,
21.0,521216,43.700218200683594,,,,,,,,,,,,,,,
21.0,521728,42.143882751464844,,,,,,,,,,,,,,,
21.0,522240,39.3885498046875,,,,,,,,,,,,,,,
21.0,522752,40.98822784423828,2540,16036.430776977539,8681.1103515625,-3.0472496561706066,-0.004776333524205256,0.0,0.2728515625,0.2,0.028022397,0.0003,,,,,
21.0,523264,40.417015075683594,,,,,,,,,,,,,,,
21.0,523776,41.948631286621094,,,,,,,,,,,,,,,
21.0,524288,37.506263732910156,,,,,,,,,,,,,,,
21.0,524800,42.82490539550781,2550,16340.791561889648,6705.88916015625,-3.0464499682188033,-0.003709741131751798,-1.1920928955078125e-07,0.270703125,0.2,0.030204313,0.0003,,,,,
21.0,525312,43.501747131347656,,,,,,,,,,,,,,,
21.0,525824,38.087615966796875,,,,,,,,,,,,,,,
21.0,526336,42.51107406616211,,,,,,,,,,,,,,,
21.0,526848,43.065372467041016,2560,15675.32852783203,8193.5810546875,-3.0486464694142343,-0.005910115516599035,1.1920928955078125e-07,0.294970703125,0.2,0.0314125,0.0003,,,,,
21.0,527360,40.73728561401367,,,,,,,,,,,,,,,
21.0,527872,45.070289611816406,,,,,,,,,,,,,,,
21.0,528384,41.383888244628906,,,,,,,,,,,,,,,
21.0,528896,39.181880950927734,2570,13960.437335205079,5835.59033203125,-3.0490055941045284,-0.013368627669115086,0.0,0.23623046875,0.2,0.022124322,0.0003,,,,,
21.0,529408,34.85991287231445,,,,,,,,,,,,,,,
21.0,529920,37.69020080566406,,,,,,,,,,,,,,,
21.0,530432,40.96516418457031,,,,,,,,,,,,,,,
21.0,530944,43.08716583251953,2580,14711.213973999023,6343.5732421875,-3.0510812364518642,-0.007149182423017919,-1.1920928955078125e-07,0.260595703125,0.2,0.03052427,0.0003,,,,,
21.0,531456,42.5588264465332,,,,,,,,,,,,,,,
21.0,531968,38.434471130371094,,,,,,,,,,,,,,,
21.0,532480,41.232696533203125,,,,,,,,,,,,,,,
21.0,532992,39.029014587402344,2590,14588.540536499024,8218.619140625,-3.053343676775694,-0.007618313808052335,0.0,0.2646484375,0.2,0.02801966,0.0003,,,,,
21.0,533504,40.882057189941406,,,,,,,,,,,,,,,
21.0,534016,44.061893463134766,,,,,,,,,,,,,,,
21.0,534528,35.853492736816406,,,,,,,,,,,,,,,
21.0,535040,39.13176727294922,2600,13590.922546386719,5865.73828125,-3.055669025331736,-0.0019394914001168218,0.0,0.25107421875,0.2,0.024463346,0.0003,,,,,
21.0,535552,38.58516311645508,,,,,,,,,,,,,,,
21.0,536064,39.42509841918945,,,,,,,,,,,,,,,
21.0,536576,39.93744659423828,,,,,,,,,,,,,,,
,536576,,,,,,,,,,,,21.0,552.59779582,968,465,220
21.0,537088,36.093467712402344,2610,15153.756228637696,8431.287109375,-3.0561403058469296,-0.014379047733382323,-1.1920928955078125e-07,0.29072265625,0.2,0.025502246,0.0003,,,,,
21.0,537600,41.62824249267578,,,,,,,,,,,,,,,
21.0,538112,40.47515106201172,,,,,,,,,,,,,,,
21.0,538624,42.27001190185547,,,,,,,,,,,,,,,
21.0,539136,40.120826721191406,2620,13301.160049438477,6230.7490234375,-3.0563977316021917,-0.0045419701680657456,0.0,0.27919921875,0.2,0.026100036,0.0003,,,,,
21.0,539648,40.62401580810547,,,,,,,,,,,,,,,
21.0,540160,41.226898193359375,,,,,,,,,,,,,,,
21.0,540672,37.88066864013672,,,,,,,,,,,,,,,
21.0,541184,39.45606231689453,2630,15465.856335449218,8199.3349609375,-3.0571788303554057,-0.0043139850582520015,1.1920928955078125e-07,0.271142578125,0.2,0.027671814,0.0003,,,,,
21.0,541696,39.11726379394531,,,,,,,,,,,,,,,
21.0,542208,39.506553649902344,,,,,,,,,,,,,,,
21.0,542720,42.40901184082031,,,,,,,,,,,,,,,
21.0,543232,42.084476470947266,2640,13579.821780395509,6319.693359375,-3.0566064305603504,-0.005707876081578434,0.0,0.22216796875,0.2,0.020305853,0.0003,,,,,
21.0,543744,40.13231658935547,,,,,,,,,,,,,,,
21.0,544256,43.61829376220703,,,,,,,,,,,,,,,
21.0,544768,40.271026611328125,,,,,,,,,,,,,,,
21.0,545280,41.32826614379883,2650,13480.422549438477,6959.6533203125,-3.053983348608017,0.002232849406573223,0.0,0.25732421875,0.2,0.024845976,0.0003,,,,,
21.0,545792,43.60295486450195,,,,,,,,,,,,,,,
21.0,546304,42.30655288696289,,,,,,,,,,,,,,,
21.0,546816,39.204437255859375,,,,,,,,,,,,,,,
21.0,547328,40.81831741333008,2660,14163.674215698242,5859.7626953125,-3.05345044657588,-0.003607660551642766,-1.1920928955078125e-07,0.253125,0.2,0.022381455,0.0003,,,,,
