eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/entropy_loss,train/clip_fraction,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean
21.0,33.63072967529297,55296,,,,,,,,,,,,,,,
21.0,26.410215377807617,56320,0.0003,14.713057518005371,270,0.0,0.2,-0.046852107130689546,32.743589866161344,0.05654327,-4.604438053071499,0.428466796875,,,,,
21.0,24.87451171875,57344,,,,,,,,,,,,,,,
21.0,28.886085510253906,58368,0.0003,16.260173797607422,280,0.0,0.2,-0.04551184579613619,28.533295613527297,0.062339075,-4.55317919999361,0.465869140625,,,,,
21.0,28.98287582397461,59392,,,,,,,,,,,,,,,
21.0,30.80899429321289,60416,0.0003,13.046831130981445,290,0.0,0.2,-0.04372744463616982,25.4560345441103,0.054747082,-4.532237546145916,0.465234375,,,,,
21.0,26.43578338623047,61440,,,,,,,,,,,,,,,
,,61440,,,,,,,,,,,26.610301509999996,718,85,30,21.0
21.0,25.41330337524414,62464,0.0003,13.299212455749512,300,0.0,0.2,-0.0412101530120708,27.676642459630965,0.05416196,-4.4709486067295074,0.4474609375,,,,,
21.0,29.74909210205078,63488,,,,,,,,,,,,,,,
21.0,33.5067253112793,64512,0.0003,14.648972511291504,310,0.0,0.2,-0.034318202178110366,22.73394664824009,0.056576893,-4.427778661251068,0.456103515625,,,,,
21.0,32.379085540771484,65536,,,,,,,,,,,,,,,
21.0,30.28550910949707,66560,0.0003,10.241013526916504,320,-1.1920928955078125e-07,0.2,-0.03517008050985169,25.158750566840173,0.0494781,-4.381123721599579,0.41904296875,,,,,
21.0,25.443119049072266,67584,,,,,,,,,,,,,,,
21.0,25.68638038635254,68608,0.0003,13.07180118560791,330,0.0,0.2,-0.0468838514352683,27.470446813106538,0.06079028,-4.36323684155941,0.444091796875,,,,,
21.0,23.09227752685547,69632,,,,,,,,,,,,,,,
21.0,22.718929290771484,70656,0.0003,10.876420021057129,340,0.0,0.2,-0.03877745745703578,25.940752467513086,0.06350011,-4.332284660637379,0.480126953125,,,,,
21.0,24.521575927734375,71680,,,,,,,,,,,,,,,
21.0,25.489131927490234,72704,0.0003,16.740739822387695,350,0.0,0.2,-0.048395031748805196,29.200392511487006,0.061831586,-4.265581224858761,0.453125,,,,,
21.0,26.432924270629883,73728,,,,,,,,,,,,,,,
21.0,22.43752098083496,74752,0.0003,11.014962196350098,360,5.960464477539063e-08,0.2,-0.03329456259816652,27.19884279370308,0.053800233,-4.22303024828434,0.445849609375,,,,,
21.0,28.069732666015625,75776,,,,,,,,,,,,,,,
21.0,30.519445419311523,76800,0.0003,7.127434730529785,370,0.0,0.2,-0.04025560709706042,24.414252623915672,0.0512362,-4.1553766310214995,0.426513671875,,,,,
21.0,28.468338012695312,77824,,,,,,,,,,,,,,,
21.0,31.130868911743164,78848,0.0003,12.61887264251709,380,-1.1920928955078125e-07,0.2,-0.03079051689710468,24.95462348461151,0.044826176,-4.1412139326334,0.4041015625,,,,,
21.0,28.812267303466797,79872,,,,,,,,,,,,,,,
21.0,28.246063232421875,80896,0.0003,8.632325172424316,390,0.0,0.2,-0.034332506629289126,21.56870712339878,0.040567987,-4.130624440312386,0.39130859375,,,,,
21.0,34.054283142089844,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,27.407941949999998,717,114,40,21.0
21.0,28.11188507080078,82944,0.0003,14.356661796569824,400,5.960464477539063e-08,0.2,-0.029497977264691146,22.4711463958025,0.03339668,-4.1327393591403965,0.347509765625,,,,,
21.0,28.66297149658203,83968,,,,,,,,,,,,,,,
21.0,27.513916015625,84992,0.0003,15.19739055633545,410,0.0,0.2,-0.04578548184945248,25.406201845407487,0.03534153,-4.0732656717300415,0.3599609375,,,,,
