eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/approx_kl,train/loss,train/value_loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_fraction,train/clip_range,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations
31.959945678710938,1024,27.0,,,,,,,,,,,,,,,
40.46249771118164,2048,27.0,,,,,,,,,,,,,,,
40.256622314453125,3072,27.0,0.019634884,42.89949417114258,95.43884454965591,0.0003,-5.871323437988758,-0.04256201938551385,0.00013452768325805664,10,0.33486328125,0.2,,,,,
38.1358642578125,4096,27.0,,,,,,,,,,,,,,,
39.499473571777344,5120,27.0,0.013421446,40.77091979980469,99.77471679449081,0.0003,-5.858730679750442,-0.022315498934040078,0.0,20,0.101220703125,0.2,,,,,
37.85497283935547,6144,27.0,,,,,,,,,,,,,,,
40.26359939575195,7168,27.0,0.015811114,30.47880744934082,91.50983811616898,0.0003,-5.839531625807285,-0.029741156782256438,-9.5367431640625e-07,30,0.15048828125,0.2,,,,,
40.79383087158203,8192,27.0,,,,,,,,,,,,,,,
33.07973098754883,9216,27.0,0.017002366,34.617393493652344,100.48588185310363,0.0003,-5.818200999498368,-0.028861405511270276,0.0,40,0.149609375,0.2,,,,,
38.780174255371094,10240,27.0,,,,,,,,,,,,,,,
45.73540496826172,11264,27.0,0.015462808,28.940471649169922,91.81056151390075,0.0003,-5.800159157812596,-0.028557732234185097,0.0,50,0.157373046875,0.2,,,,,
37.23210144042969,12288,27.0,,,,,,,,,,,,,,,
39.68000793457031,13312,27.0,0.025981113,30.892078399658203,71.9202474117279,0.0003,-5.791135257482528,-0.02266480978578329,0.0,60,0.251220703125,0.2,,,,,
36.018821716308594,14336,27.0,,,,,,,,,,,,,,,
35.43730926513672,15360,27.0,0.023306696,26.375320434570312,68.24803899526596,0.0003,-5.783931797742843,-0.02332978002523305,5.960464477539063e-08,70,0.1505859375,0.2,,,,,
34.45210647583008,16384,27.0,,,,,,,,,,,,,,,
41.373191833496094,17408,27.0,0.019570034,26.112688064575195,64.94342610836028,0.0003,-5.790013983845711,-0.02333399363415083,0.0,80,0.155322265625,0.2,,,,,
38.94438171386719,18432,27.0,,,,,,,,,,,,,,,
42.874446868896484,19456,27.0,0.016851608,26.619892120361328,65.40567874908447,0.0003,-5.794425588846207,-0.01941230582888238,0.0,90,0.09013671875,0.2,,,,,
44.362022399902344,20480,27.0,,,,,,,,,,,,,,,
,20480,,,,,,,,,,,,62,330,27.0,39.95562854,10
40.10218811035156,21504,27.0,0.01782161,19.654979705810547,58.1992871761322,0.0003,-5.752573695778847,-0.01880169471114641,0.0,100,0.153564453125,0.2,,,,,
38.95436096191406,22528,27.0,,,,,,,,,,,,,,,
38.05259704589844,23552,27.0,0.024363173,25.060714721679688,51.41842422485352,0.0003,-5.725965458154678,-0.031607625979813744,-1.1920928955078125e-07,110,0.263037109375,0.2,,,,,
38.45994567871094,24576,27.0,,,,,,,,,,,,,,,
40.64323425292969,25600,27.0,0.018348629,26.526451110839844,58.9852941095829,0.0003,-5.720575161278248,-0.01875429620704381,0.0,120,0.1248046875,0.2,,,,,
37.34085464477539,26624,27.0,,,,,,,,,,,,,,,
37.728904724121094,27648,27.0,0.020706668,21.864885330200195,49.95849956870079,0.0003,-5.705884756147862,-0.023780872678617015,-1.1920928955078125e-07,130,0.197265625,0.2,,,,,
42.467079162597656,28672,27.0,,,,,,,,,,,,,,,
38.04082489013672,29696,27.0,0.017900445,19.566736221313477,52.054244136810304,0.0003,-5.681651084125042,-0.023643010955129284,0.0,140,0.179638671875,0.2,,,,,
41.049888610839844,30720,27.0,,,,,,,,,,,,,,,
40.421302795410156,31744,27.0,0.018157827,24.25113868713379,54.00269824266434,0.0003,-5.6961819812655445,-0.02572567080351291,0.0,150,0.21044921875,0.2,,,,,
34.137489318847656,32768,27.0,,,,,,,,,,,,,,,
37.114933013916016,33792,27.0,0.020605616,23.09255599975586,45.90663521885872,0.0003,-5.6769102841615675,-0.028513016431679715,5.960464477539063e-08,160,0.258740234375,0.2,,,,,
42.29075241088867,34816,27.0,,,,,,,,,,,,,,,
39.861351013183594,35840,27.0,0.021634113,18.36056137084961,42.720395761728284,0.0003,-5.649125741422177,-0.02703861578629585,0.0,170,0.264697265625,0.2,,,,,
40.41854476928711,36864,27.0,,,,,,,,,,,,,,,
45.47708511352539,37888,27.0,0.019215362,29.36663818359375,49.266726583242416,0.0003,-5.611023436486721,-0.02404140861326596,-1.1920928955078125e-07,180,0.211865234375,0.2,,,,,
43.993865966796875,38912,27.0,,,,,,,,,,,,,,,
