time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/loss,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/n_updates,train/value_loss,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean
1170432,120.0,74.92410278320312,0.0003,81.86508178710938,-3.4023292608559133,0.3,-0.02110666522930842,0.031747453,0.18447265625,-1.1920928955078125e-07,5710,59.66537888944149,,,,,
1171456,120.0,77.29814147949219,,,,,,,,,,,,,,,
1172480,120.0,75.27420043945312,0.0003,62.93338394165039,-3.418061845749617,0.3,-0.018084571782310377,0.034067065,0.1642578125,-1.1920928955078125e-07,5720,58.48327214121819,,,,,
1173504,120.0,78.94512939453125,,,,,,,,,,,,,,,
1174528,120.0,79.53556823730469,0.0003,39.085296630859375,-3.430871008336544,0.3,-0.020995511414366775,0.031035203,0.195361328125,0.0,5730,55.090501226484776,,,,,
1175552,120.0,78.61461639404297,,,,,,,,,,,,,,,
1176576,120.0,74.94880676269531,0.0003,45.43833541870117,-3.4489287875592707,0.3,-0.013114236711408012,0.029150832,0.15166015625,0.0,5740,61.65509173572063,,,,,
1177600,120.0,73.47767639160156,,,,,,,,,,,,,,,
1178624,120.0,78.57395935058594,0.0003,32.12184524536133,-3.415634436160326,0.3,-0.013817282349918969,0.02905326,0.16845703125,0.0,5750,60.925716602802275,,,,,
1179648,120.0,74.84512329101562,,,,,,,,,,,,,,,
1180672,120.0,80.37693786621094,0.0003,28.29351043701172,-3.426818462088704,0.3,-0.017238110128528206,0.038224176,0.151416015625,0.0,5760,52.69292056858539,,,,,
1181696,120.0,80.35821533203125,,,,,,,,,,,,,,,
1182720,120.0,76.49505615234375,0.0003,41.44660949707031,-3.4574519883841277,0.3,-0.023097817945381394,0.03490299,0.18974609375,1.1920928955078125e-07,5770,60.53360715806484,,,,,
1183744,120.0,78.09379577636719,,,,,,,,,,,,,,,
1184768,120.0,81.36376190185547,0.0003,47.150394439697266,-3.4461011819541456,0.3,-0.01514559498136805,0.02785441,0.14267578125,0.0,5780,58.03650755286217,,,,,
1185792,120.0,81.395751953125,,,,,,,,,,,,,,,
1186816,120.0,82.59500122070312,0.0003,58.492942810058594,-3.4286048654466867,0.3,-0.015985280628956388,0.030804459,0.15263671875,-1.1920928955078125e-07,5790,56.96511802971363,,,,,
1187840,120.0,76.92298889160156,,,,,,,,,,,,,,,
1188864,120.0,72.85940551757812,0.0003,101.6043701171875,-3.439331404492259,0.3,-0.02082015798514476,0.032682512,0.17392578125,0.0,5800,61.02997337281704,,,,,
1189888,120.0,78.84320831298828,,,,,,,,,,,,,,,
1189888,,,,,,,,,,,,,120.0,1070,190,363,78.63816132
1190912,120.0,74.59156799316406,0.0003,51.220359802246094,-3.4424482244998216,0.3,-0.013334353374375496,0.024497323,0.1130859375,5.960464477539063e-08,5810,61.44655520021915,,,,,
1191936,120.0,75.46781921386719,,,,,,,,,,,,,,,
1192960,120.0,78.07962036132812,0.0003,122.07874298095703,-3.463749346137047,0.3,-0.02283277730239206,0.035351325,0.21015625,0.0,5820,56.77661110460758,,,,,
1193984,120.0,80.84038543701172,,,,,,,,,,,,,,,
1195008,120.0,77.67344665527344,0.0003,33.00223922729492,-3.4392528437078,0.3,-0.015630247091030468,0.027930781,0.1609375,0.0,5830,57.898878359794615,,,,,
1196032,120.0,76.89192199707031,,,,,,,,,,,,,,,
1197056,120.0,78.02809143066406,0.0003,91.82906341552734,-3.4457610718905927,0.3,-0.021492320412653497,0.03415108,0.1888671875,0.0,5840,54.67328394800425,,,,,
1198080,120.0,79.41816711425781,,,,,,,,,,,,,,,
1199104,120.0,77.98819732666016,0.0003,66.9221420288086,-3.4777311284095047,0.3,-0.017497200109937695,0.033135485,0.159619140625,0.0,5850,54.35266990959644,,,,,
1200128,120.0,73.78721618652344,,,,,,,,,,,,,,,
1201152,120.0,77.76577758789062,0.0003,68.54145812988281,-3.4901064444333314,0.3,-0.019525134831201284,0.036390834,0.166162109375,0.0,5860,65.78465041220188,,,,,
1202176,120.0,75.24458312988281,,,,,,,,,,,,,,,
1203200,120.0,79.3523941040039,0.0003,82.37408447265625,-3.4703103747218846,0.3,-0.01904283976800798,0.032608993,0.184765625,0.0,5870,58.44754059612751,,,,,
1204224,120.0,76.12610626220703,,,,,,,,,,,,,,,
1205248,120.0,75.98590087890625,0.0003,55.263633728027344,-3.4575095176696777,0.3,-0.02014491205336526,0.033968307,0.19013671875,-1.1920928955078125e-07,5880,62.56271397471428,,,,,
1206272,120.0,75.31379699707031,,,,,,,,,,,,,,,
1207296,120.0,75.15253448486328,0.0003,80.49722290039062,-3.4541410464793443,0.3,-0.01576180619231309,0.032535117,0.150927734375,-1.1920928955078125e-07,5890,61.32398360967636,,,,,
1208320,120.0,75.62793731689453,,,,,,,,,,,,,,,
1209344,120.0,76.09278106689453,0.0003,46.5139045715332,-3.46353602707386,0.3,-0.022235691252717515,0.028193392,0.184814453125,0.0,5900,64.84059004187584,,,,,
1210368,120.0,78.81094360351562,,,,,,,,,,,,,,,
1210368,,,,,,,,,,,,,120.0,1127,200,363,76.80779303000001
1211392,120.0,76.63294219970703,0.0003,43.52468490600586,-3.444969305023551,0.3,-0.015783294679567916,0.03097204,0.157861328125,0.0,5910,60.99846217632294,,,,,
1212416,120.0,76.58624267578125,,,,,,,,,,,,,,,
1213440,120.0,76.70237731933594,0.0003,48.5092887878418,-3.4486421048641205,0.3,-0.018254059714672623,0.04134438,0.203271484375,0.0,5920,61.83860394060612,,,,,
1214464,120.0,77.81391143798828,,,,,,,,,,,,,,,
1215488,120.0,78.45597839355469,0.0003,21.599130630493164,-3.438249496370554,0.3,-0.018635416254983283,0.03368257,0.177197265625,0.0,5930,57.786785793304446,,,,,
1216512,120.0,77.79084777832031,,,,,,,,,,,,,,,
1217536,120.0,74.40708923339844,0.0003,88.40865325927734,-3.429588242247701,0.3,-0.008866576680520665,0.02974173,0.114111328125,0.0,5940,55.16443287432194,,,,,
1218560,120.0,78.45912170410156,,,,,,,,,,,,,,,
1219584,120.0,77.40997314453125,0.0003,22.959270477294922,-3.4451600186526776,0.3,-0.01469271385394677,0.031019118,0.133544921875,0.0,5950,55.16636039614677,,,,,
1220608,120.0,80.52238464355469,,,,,,,,,,,,,,,
1221632,120.0,80.38208770751953,0.0003,53.21112823486328,-3.4325648665428163,0.3,-0.015360533990315162,0.026274648,0.14384765625,0.0,5960,59.327936151623724,,,,,
1222656,120.0,74.47172546386719,,,,,,,,,,,,,,,
1223680,120.0,79.33973693847656,0.0003,47.89763641357422,-3.438679987192154,0.3,-0.014685813761025202,0.030465096,0.15205078125,0.0,5970,62.213436883687976,,,,,
1224704,120.0,77.86434173583984,,,,,,,,,,,,,,,
1225728,120.0,79.41783142089844,0.0003,38.46138381958008,-3.429757494851947,0.3,-0.01383870873687556,0.029301064,0.147216796875,0.0,5980,58.33701271414757,,,,,
1226752,120.0,79.59370422363281,,,,,,,,,,,,,,,
1227776,120.0,78.06175231933594,0.0003,36.740501403808594,-3.427488847449422,0.3,-0.01716923299318296,0.03805597,0.189453125,-1.1920928955078125e-07,5990,59.38274967372418,,,,,
1228800,120.0,76.27510070800781,,,,,,,,,,,,,,,
1229824,120.0,75.29940795898438,0.0003,90.25609588623047,-3.3859216682612896,0.3,-0.018811905633629066,0.03176585,0.179150390625,-1.1920928955078125e-07,6000,62.062040257453916,,,,,
1230848,120.0,77.42800903320312,,,,,,,,,,,,,,,
1230848,,,,,,,,,,,,,120.0,1183,210,363,79.08385622
1231872,120.0,81.36138916015625,0.0003,42.67540740966797,-3.4064091123640536,0.3,-0.016910038332571275,0.031195726,0.139794921875,-1.1920928955078125e-07,6010,56.28132696151734,,,,,
1232896,120.0,81.24958801269531,,,,,,,,,,,,,,,
1233920,120.0,79.93768310546875,0.0003,38.0595817565918,-3.4394437544047833,0.3,-0.021090694428858116,0.03549937,0.1853515625,0.0,6020,67.78736968040467,,,,,
1234944,120.0,77.02424621582031,,,,,,,,,,,,,,,
1235968,120.0,80.80372619628906,0.0003,85.94043731689453,-3.4453710470348597,0.3,-0.016199393685383257,0.031382076,0.167919921875,0.0,6030,62.09118238985538,,,,,
1236992,120.0,80.66159057617188,,,,,,,,,,,,,,,
1238016,120.0,71.51569366455078,0.0003,65.22689819335938,-3.4495106775313618,0.3,-0.016266834349517013,0.032874692,0.163037109375,0.0,6040,64.31186755001545,,,,,
1239040,120.0,80.21235656738281,,,,,,,,,,,,,,,
1240064,120.0,74.27143859863281,0.0003,63.20191955566406,-3.5092839546501637,0.3,-0.0170387381407636,0.03341557,0.151806640625,-1.1920928955078125e-07,6050,60.323572582006456,,,,,
1241088,120.0,76.53508758544922,,,,,,,,,,,,,,,
1242112,120.0,76.91038513183594,0.0003,31.604557037353516,-3.5073029194027185,0.3,-0.014727443009905982,0.035874225,0.17197265625,-1.1920928955078125e-07,6060,63.29697576761246,,,,,
1243136,120.0,82.66192626953125,,,,,,,,,,,,,,,
1244160,120.0,71.267578125,0.0003,43.36301803588867,-3.513955844566226,0.3,-0.01900011320831254,0.031400528,0.177001953125,0.0,6070,67.1130773216486,,,,,
1245184,120.0,72.50365447998047,,,,,,,,,,,,,,,
1246208,120.0,77.38581848144531,0.0003,33.869754791259766,-3.4859245497733355,0.3,-0.016994228657131315,0.027216021,0.141943359375,5.960464477539063e-08,6080,57.76525491178036,,,,,
1247232,120.0,75.69575500488281,,,,,,,,,,,,,,,
1248256,120.0,77.45372009277344,0.0003,55.73925018310547,-3.4759929973632095,0.3,-0.021551237970561486,0.028981397,0.170849609375,0.0,6090,58.32384952604771,,,,,
1249280,120.0,79.29200744628906,,,,,,,,,,,,,,,
1250304,120.0,77.98942565917969,0.0003,32.746246337890625,-3.462024615332484,0.3,-0.016931830941757653,0.03008625,0.155712890625,0.0,6100,58.04003945589066,,,,,
1251328,120.0,75.49193572998047,,,,,,,,,,,,,,,
1251328,,,,,,,,,,,,,120.0,1239,220,363,75.23807898
1252352,120.0,73.09290313720703,0.0003,57.854652404785156,-3.445548190176487,0.3,-0.023919099688646382,0.028726114,0.187255859375,0.0,6110,70.81654206812382,,,,,
1253376,120.0,72.4666976928711,,,,,,,,,,,,,,,
1254400,120.0,76.12340545654297,0.0003,26.082849502563477,-3.4780860234051945,0.3,-0.017776166320618358,0.0376921,0.176611328125,-1.1920928955078125e-07,6120,53.81369770020247,,,,,
1255424,120.0,76.6655044555664,,,,,,,,,,,,,,,
1256448,120.0,73.94723510742188,0.0003,40.697689056396484,-3.4834031447768212,0.3,-0.017085045036219527,0.029316291,0.17431640625,0.0,6130,55.157761946320534,,,,,
1257472,120.0,73.83200073242188,,,,,,,,,,,,,,,
1258496,120.0,78.52108001708984,0.0003,51.01420593261719,-3.4687855817377566,0.3,-0.011723094094486441,0.027440123,0.128759765625,0.0,6140,57.57862563729286,,,,,
1259520,120.0,73.2290267944336,,,,,,,,,,,,,,,
1260544,120.0,78.95506286621094,0.0003,39.242042541503906,-3.448651021718979,0.3,-0.01988590204564389,0.031913377,0.178662109375,-1.1920928955078125e-07,6150,60.995611131191254,,,,,
1261568,120.0,77.04297637939453,,,,,,,,,,,,,,,
1262592,120.0,75.76040649414062,0.0003,42.71784210205078,-3.4149153497070075,0.3,-0.013430211207014509,0.030332686,0.144140625,0.0,6160,54.57762768566609,,,,,
1263616,120.0,76.98223876953125,,,,,,,,,,,,,,,
1264640,120.0,75.47941589355469,0.0003,37.16447830200195,-3.397837787121534,0.3,-0.019833227856724988,0.036580566,0.183837890625,0.0,6170,51.85451400130987,,,,,
1265664,120.0,79.42494201660156,,,,,,,,,,,,,,,
1266688,120.0,79.18843078613281,0.0003,52.999977111816406,-3.4616241954267024,0.3,-0.02816399471485056,0.036408745,0.21875,0.0,6180,66.55034061968327,,,,,
1267712,120.0,79.42845153808594,,,,,,,,,,,,,,,
1268736,120.0,73.86903381347656,0.0003,71.2965087890625,-3.438765835762024,0.3,-0.008031856983143371,0.027567139,0.126123046875,0.0,6190,58.34297540783882,,,,,
1269760,120.0,76.54737091064453,,,,,,,,,,,,,,,
1270784,120.0,79.38509368896484,0.0003,70.65984344482422,-3.438754941523075,0.3,-0.016521855488826988,0.029904615,0.14931640625,5.960464477539063e-08,6200,51.90056658983231,,,,,
1271808,120.0,74.72775268554688,,,,,,,,,,,,,,,
1271808,,,,,,,,,,,,,120.0,1295,230,363,77.76733043999998
1272832,120.0,75.12933349609375,0.0003,53.858558654785156,-3.447679078578949,0.3,-0.016701872373232618,0.036081698,0.1900390625,0.0,6210,58.55882738828659,,,,,
1273856,120.0,77.1732406616211,,,,,,,,,,,,,,,
1274880,120.0,76.41007995605469,0.0003,37.51856994628906,-3.4682011894881724,0.3,-0.017065016698325053,0.036517356,0.1580078125,1.1920928955078125e-07,6220,55.14556862711906,,,,,
1275904,120.0,78.6507568359375,,,,,,,,,,,,,,,
1276928,120.0,78.42233276367188,0.0003,61.59152603149414,-3.476143203303218,0.3,-0.018652027576172257,0.034381755,0.176708984375,-1.1920928955078125e-07,6230,74.83019816875458,,,,,
1277952,120.0,77.78266906738281,,,,,,,,,,,,,,,
1278976,120.0,82.47462463378906,0.0003,82.21089935302734,-3.46177524626255,0.3,-0.017372157122736098,0.03153794,0.16767578125,0.0,6240,65.56182107627392,,,,,
1280000,120.0,79.70162963867188,,,,,,,,,,,,,,,
1281024,120.0,79.89169311523438,0.0003,43.83409118652344,-3.4276519998908044,0.3,-0.011321889725877554,0.029603131,0.15517578125,5.960464477539063e-08,6250,62.55098388493061,,,,,
1282048,120.0,81.38661193847656,,,,,,,,,,,,,,,
1283072,120.0,81.90126037597656,0.0003,48.49302291870117,-3.4391932491213084,0.3,-0.012563362182118,0.026393354,0.131396484375,-1.1920928955078125e-07,6260,60.989891001582144,,,,,
1284096,120.0,82.39913177490234,,,,,,,,,,,,,,,
1285120,120.0,77.60026550292969,0.0003,74.00338745117188,-3.4214227449148895,0.3,-0.018184360019222367,0.029509341,0.156982421875,0.0,6270,59.95232844650745,,,,,
1286144,120.0,81.39077758789062,,,,,,,,,,,,,,,
1287168,120.0,78.30014038085938,0.0003,95.58576202392578,-3.390680677071214,0.3,-0.014944164642656688,0.035177223,0.13974609375,0.0,6280,66.9998406469822,,,,,
1288192,120.0,76.47215270996094,,,,,,,,,,,,,,,
1289216,120.0,81.23931884765625,0.0003,45.536678314208984,-3.389566366374493,0.3,-0.01852618648845237,0.03728614,0.166455078125,0.0,6290,60.03807529807091,,,,,
1290240,120.0,79.53315734863281,,,,,,,,,,,,,,,
1291264,120.0,83.1968994140625,0.0003,65.83329772949219,-3.3865634512156246,0.3,-0.01809821790229762,0.033586327,0.1537109375,0.0,6300,55.22095838189125,,,,,
1292288,120.0,79.00926208496094,,,,,,,,,,,,,,,
1292288,,,,,,,,,,,,,120.0,1352,240,363,80.6048553
1293312,120.0,83.05921173095703,0.0003,44.008750915527344,-3.3503977682441475,0.3,-0.01655520875210641,0.031988926,0.1845703125,0.0,6310,61.51095679998398,,,,,
1294336,120.0,84.9734878540039,,,,,,,,,,,,,,,
1295360,120.0,80.75946807861328,0.0003,44.54258346557617,-3.3960824847221374,0.3,-0.018024961632909252,0.028802993,0.172119140625,0.0,6320,51.2243034183979,,,,,
1296384,120.0,80.30093383789062,,,,,,,,,,,,,,,
1297408,120.0,80.83216857910156,0.0003,42.43465805053711,-3.427118467539549,0.3,-0.014350222277789726,0.030408535,0.168896484375,0.0,6330,55.58628677427769,,,,,
1298432,120.0,80.59275817871094,,,,,,,,,,,,,,,
1299456,120.0,79.34873962402344,0.0003,62.45176696777344,-3.4091255228966473,0.3,-0.01243160900012299,0.03093548,0.14306640625,-1.1920928955078125e-07,6340,56.37995009422302,,,,,
1300480,120.0,79.79634857177734,,,,,,,,,,,,,,,
1301504,120.0,79.97775268554688,0.0003,35.211849212646484,-3.4144987139850853,0.3,-0.01785434399062069,0.030446585,0.163427734375,-1.1920928955078125e-07,6350,58.75945748984814,,,,,
1302528,120.0,80.49922180175781,,,,,,,,,,,,,,,
1303552,120.0,79.84600830078125,0.0003,73.2555923461914,-3.4347595635801556,0.3,-0.016844990725803654,0.026559977,0.1443359375,0.0,6360,61.22354910373688,,,,,
1304576,120.0,81.45840454101562,,,,,,,,,,,,,,,
1305600,120.0,80.6302490234375,0.0003,76.63179779052734,-3.4260973419994114,0.3,-0.014189270659699105,0.027989615,0.15166015625,0.0,6370,64.36024176478386,,,,,
1306624,120.0,83.8897705078125,,,,,,,,,,,,,,,
1307648,120.0,79.39237213134766,0.0003,48.60340118408203,-3.4056385278701784,0.3,-0.01586337607441237,0.030210458,0.155908203125,-1.1920928955078125e-07,6380,59.441691464185716,,,,,
1308672,120.0,80.34568786621094,,,,,,,,,,,,,,,
1309696,120.0,78.29209899902344,0.0003,55.918949127197266,-3.4048002369701864,0.3,-0.01570586734014796,0.030359745,0.153564453125,0.0,6390,60.59939731657505,,,,,
1310720,120.0,82.85638427734375,,,,,,,,,,,,,,,
1311744,120.0,78.66346740722656,0.0003,49.677616119384766,-3.409599021077156,0.3,-0.011343318373110377,0.024576956,0.103662109375,0.0,6400,61.66129692792892,,,,,
1312768,120.0,78.68354797363281,,,,,,,,,,,,,,,
1312768,,,,,,,,,,,,,120.0,1408,250,363,80.26087474
1313792,120.0,81.21124267578125,0.0003,64.81741333007812,-3.418907982483506,0.3,-0.012992482862318865,0.031349864,0.142236328125,-1.1920928955078125e-07,6410,57.71305660903454,,,,,
1314816,120.0,81.52105712890625,,,,,,,,,,,,,,,
1315840,120.0,80.17741394042969,0.0003,111.84574127197266,-3.430627366900444,0.3,-0.019935390975297194,0.031550206,0.19345703125,0.0,6420,63.587660637497905,,,,,
1316864,120.0,79.25213623046875,,,,,,,,,,,,,,,
1317888,120.0,78.51959228515625,0.0003,43.60221481323242,-3.4060246061533688,0.3,-0.021753907181846444,0.035094153,0.196923828125,5.960464477539063e-08,6430,58.468961369991305,,,,,
1318912,120.0,81.24504852294922,,,,,,,,,,,,,,,
1319936,120.0,81.727294921875,0.0003,24.15765380859375,-3.4009383153170347,0.3,-0.01020764928762219,0.030627286,0.12861328125,0.0,6440,60.88110440969467,,,,,
1320960,120.0,82.23152160644531,,,,,,,,,,,,,,,
1321984,120.0,78.62613677978516,0.0003,52.70948028564453,-3.39699393697083,0.3,-0.006112100386962993,0.026232768,0.1134765625,0.0,6450,60.988724428415296,,,,,
1323008,120.0,77.6807861328125,,,,,,,,,,,,,,,
1324032,120.0,80.73998260498047,0.0003,78.5875473022461,-3.3913153409957886,0.3,-0.019554363023053155,0.03829438,0.183056640625,-1.1920928955078125e-07,6460,62.604767271876334,,,,,
1325056,120.0,81.55558013916016,,,,,,,,,,,,,,,
1326080,120.0,80.89347839355469,0.0003,68.99077606201172,-3.4118212554603815,0.3,-0.017752872825076337,0.03635989,0.166064453125,0.0,6470,61.97330283224583,,,,,
1327104,120.0,80.93152618408203,,,,,,,,,,,,,,,
1328128,120.0,83.37915802001953,0.0003,50.67351150512695,-3.40905522108078,0.3,-0.012489464606915135,0.03729044,0.13935546875,0.0,6480,66.18419472873211,,,,,
1329152,120.0,81.95811462402344,,,,,,,,,,,,,,,
1330176,120.0,80.51420593261719,0.0003,50.63805389404297,-3.3763075079768896,0.3,-0.012912692799727666,0.0286164,0.1537109375,-1.1920928955078125e-07,6490,68.10617616474629,,,,,
1331200,120.0,85.2801513671875,,,,,,,,,,,,,,,
1332224,120.0,81.00615692138672,0.0003,50.60478973388672,-3.36921301856637,0.3,-0.018483526074851396,0.03274421,0.17216796875,-1.1920928955078125e-07,6500,61.935090598464015,,,,,
1333248,120.0,81.560546875,,,,,,,,,,,,,,,
1333248,,,,,,,,,,,,,120.0,1464,260,363,81.69300892
1334272,120.0,79.56349182128906,0.0003,49.79029083251953,-3.393805770203471,0.3,-0.01504471675361856,0.032885797,0.167822265625,0.0,6510,57.64606483578682,,,,,
1335296,120.0,82.337890625,,,,,,,,,,,,,,,
1336320,120.0,79.88272094726562,0.0003,76.92705535888672,-3.3776215717196463,0.3,-0.013776021109515568,0.029336791,0.14384765625,0.0,6520,55.5467517092824,,,,,
1337344,120.0,85.12507629394531,,,,,,,,,,,,,,,
1338368,120.0,81.56079864501953,0.0003,31.080244064331055,-3.382544159516692,0.3,-0.011399931876803748,0.030482478,0.1267578125,0.0,6530,60.47054601311684,,,,,
1339392,120.0,82.43690490722656,,,,,,,,,,,,,,,
1340416,120.0,80.72415924072266,0.0003,61.65083694458008,-3.389807226136327,0.3,-0.01219216938916361,0.025313973,0.11572265625,0.0,6540,63.92407511472702,,,,,
1341440,120.0,84.25720977783203,,,,,,,,,,,,,,,
1342464,120.0,81.79107666015625,0.0003,85.91416931152344,-3.3784990716725587,0.3,-0.01727133155509364,0.03071113,0.15595703125,0.0,6550,63.86145791709423,,,,,
1343488,120.0,83.12461853027344,,,,,,,,,,,,,,,
1344512,120.0,80.23037719726562,0.0003,45.25992965698242,-3.341381433233619,0.3,-0.017087784957402617,0.02998713,0.15380859375,0.0,6560,55.92783059179783,,,,,
1345536,120.0,79.75686645507812,,,,,,,,,,,,,,,
1346560,120.0,79.09980773925781,0.0003,65.17224884033203,-3.3376343116164207,0.3,-0.01746105269266991,0.030862415,0.17939453125,5.960464477539063e-08,6570,54.32674204856157,,,,,
1347584,120.0,81.47430419921875,,,,,,,,,,,,,,,
1348608,120.0,80.61306762695312,0.0003,60.83113098144531,-3.3750530656427147,0.3,-0.018061478894378525,0.036630392,0.18251953125,-1.1920928955078125e-07,6580,54.568691566586494,,,,,
1349632,120.0,81.81838989257812,,,,,,,,,,,,,,,
1350656,120.0,75.47016906738281,0.0003,26.765766143798828,-3.3954966090619565,0.3,-0.012731871140567818,0.03220217,0.13427734375,-1.1920928955078125e-07,6590,56.1185669451952,,,,,
1351680,120.0,78.36288452148438,,,,,,,,,,,,,,,
1352704,120.0,73.91172790527344,0.0003,55.881011962890625,-3.4347141072154046,0.3,-0.01941619477729546,0.036917806,0.16396484375,0.0,6600,58.99882542490959,,,,,
1353728,120.0,71.45866394042969,,,,,,,,,,,,,,,
1353728,,,,,,,,,,,,,120.0,1520,270,363,80.65754859999998
1354752,120.0,74.23979187011719,0.0003,79.61737823486328,-3.498137277364731,0.3,-0.01800208458589623,0.037767455,0.158642578125,0.0,6610,57.49340035617352,,,,,
1355776,120.0,75.43324279785156,,,,,,,,,,,,,,,
1356800,120.0,77.08373260498047,0.0003,114.22067260742188,-3.4640150386840105,0.3,-0.015196356811065926,0.030871073,0.182275390625,0.0,6620,58.60237815082073,,,,,
1357824,120.0,77.521484375,,,,,,,,,,,,,,,
1358848,120.0,80.69120788574219,0.0003,45.03955841064453,-3.4055967304855583,0.3,-0.020156996673176764,0.033517357,0.182666015625,-1.1920928955078125e-07,6630,52.6049102216959,,,,,
1359872,120.0,80.42422485351562,,,,,,,,,,,,,,,
1360896,120.0,77.6160888671875,0.0003,26.25278663635254,-3.4501871440559624,0.3,-0.01948874870868167,0.031585693,0.1646484375,0.0,6640,57.71859900057316,,,,,
1361920,120.0,76.60902404785156,,,,,,,,,,,,,,,
1362944,120.0,78.1202392578125,0.0003,88.02777099609375,-3.4063062805682423,0.3,-0.014121316485397984,0.026893765,0.1658203125,-1.1920928955078125e-07,6650,59.236665898561476,,,,,
1363968,120.0,77.69691467285156,,,,,,,,,,,,,,,
1364992,120.0,79.64179992675781,0.0003,61.84609603881836,-3.407588496059179,0.3,-0.014644236428102886,0.03375843,0.15068359375,5.960464477539063e-08,6660,61.12100430130958,,,,,
1366016,120.0,76.55288696289062,,,,,,,,,,,,,,,
1367040,120.0,77.52606964111328,0.0003,55.1784782409668,-3.4237235497683285,0.3,-0.010016560484655202,0.030530997,0.15439453125,5.960464477539063e-08,6670,57.750773838162424,,,,,
1368064,120.0,78.79130554199219,,,,,,,,,,,,,,,
1369088,120.0,78.78453063964844,0.0003,32.002662658691406,-3.409682511910796,0.3,-0.014092205253837165,0.02999447,0.146435546875,0.0,6680,62.348066025972365,,,,,
1370112,120.0,79.88292694091797,,,,,,,,,,,,,,,
1371136,120.0,81.34954071044922,0.0003,77.91134643554688,-3.4392628710716964,0.3,-0.017332055051520003,0.031839777,0.170263671875,0.0,6690,57.11299727261066,,,,,
1372160,120.0,78.73761749267578,,,,,,,,,,,,,,,
1373184,120.0,79.06741333007812,0.0003,42.78776931762695,-3.406295329704881,0.3,-0.017928448459133505,0.033008084,0.18759765625,-1.1920928955078125e-07,6700,65.19734745919705,,,,,
1374208,120.0,79.54696655273438,,,,,,,,,,,,,,,
1374208,,,,,,,,,,,,,120.0,1578,280,363,79.95277105000001
1375232,120.0,81.14107513427734,0.0003,47.5881462097168,-3.3979920629411935,0.3,-0.015642632016533754,0.032198988,0.16982421875,-1.1920928955078125e-07,6710,58.04434822797775,,,,,
1376256,120.0,79.5505142211914,,,,,,,,,,,,,,,
1377280,120.0,80.0936279296875,0.0003,40.76061248779297,-3.387149304151535,0.3,-0.01381560504087247,0.033149943,0.147607421875,-1.1920928955078125e-07,6720,51.8479771360755,,,,,
1378304,120.0,79.48222351074219,,,,,,,,,,,,,,,
1379328,120.0,81.79725646972656,0.0003,50.137290954589844,-3.4021468568593263,0.3,-0.022905580853694117,0.032806344,0.19208984375,0.0,6730,64.5866002947092,,,,,
1380352,120.0,77.83369445800781,,,,,,,,,,,,,,,
1381376,120.0,75.47570037841797,0.0003,68.20279693603516,-3.473572300747037,0.3,-0.014577015912800561,0.03528501,0.129052734375,0.0,6740,66.72896275818348,,,,,
1382400,120.0,79.33154296875,,,,,,,,,,,,,,,
1383424,120.0,81.09381866455078,0.0003,67.07192993164062,-3.461421646550298,0.3,-0.019321663994924167,0.03543557,0.190380859375,1.1920928955078125e-07,6750,68.98557190001011,,,,,
1384448,120.0,79.12652587890625,,,,,,,,,,,,,,,
1385472,120.0,80.37858581542969,0.0003,63.108978271484375,-3.418545114994049,0.3,-0.012911561578948749,0.032684475,0.156982421875,-1.1920928955078125e-07,6760,60.18383110463619,,,,,
1386496,120.0,80.3008041381836,,,,,,,,,,,,,,,
1387520,120.0,76.95648193359375,0.0003,50.56411361694336,-3.379489965364337,0.3,-0.018242450813704635,0.03364531,0.177880859375,0.0,6770,58.26465019285679,,,,,
1388544,120.0,79.85221099853516,,,,,,,,,,,,,,,
1389568,120.0,80.561767578125,0.0003,112.7314224243164,-3.4231172259896994,0.3,-0.011236273008398712,0.027835764,0.137890625,0.0,6780,55.776284995675084,,,,,
1390592,120.0,80.66807556152344,,,,,,,,,,,,,,,
1391616,120.0,78.76835632324219,0.0003,70.22071075439453,-3.448315903916955,0.3,-0.019483115443290445,0.031373873,0.1828125,1.1920928955078125e-07,6790,64.2083552569151,,,,,
1392640,120.0,74.26132202148438,,,,,,,,,,,,,,,
1393664,120.0,76.35636901855469,0.0003,90.28300476074219,-3.3965699061751367,0.3,-0.011363492678356124,0.027366012,0.11103515625,0.0,6800,66.83291961550712,,,,,
1394688,120.0,77.78660583496094,,,,,,,,,,,,,,,
1394688,,,,,,,,,,,,,120.0,1635,290,363,78.90002957000002
1395712,120.0,76.40452575683594,0.0003,37.953975677490234,-3.399023677408695,0.3,-0.014749636559281498,0.03225807,0.184228515625,0.0,6810,60.36599079072475,,,,,
1396736,120.0,78.62987518310547,,,,,,,,,,,,,,,
1397760,120.0,79.70744323730469,0.0003,58.42326354980469,-3.4273114804178477,0.3,-0.01735502655938035,0.033365004,0.1673828125,0.0,6820,65.07925811111927,,,,,
1398784,120.0,76.29971313476562,,,,,,,,,,,,,,,
