eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/entropy_loss,train/clip_fraction,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean
12.0,7.711974143981934,227328,,,,,,,,,,,,,,,
12.0,18.082202911376953,228352,0.0003,7.426473617553711,1110,-1.1920928955078125e-07,0.2,-0.012072482763323933,12.569988705217838,0.09585364,-2.2505173824727533,0.338818359375,,,,,
12.0,21.67721939086914,229376,,,,,,,,,,,,,,,
12.0,10.970531463623047,230400,0.0003,5.348821640014648,1120,-1.1920928955078125e-07,0.2,-0.007873184500203934,14.197551250457764,0.08204353,-2.269010230153799,0.3625,,,,,
12.0,14.023597717285156,231424,,,,,,,,,,,,,,,
12.0,21.56984519958496,232448,0.0003,7.8294782638549805,1130,0.0,0.2,-0.00570223351533059,13.540761941671372,0.06900041,-2.285451013594866,0.33232421875,,,,,
12.0,24.012855529785156,233472,,,,,,,,,,,,,,,
12.0,20.831356048583984,234496,0.0003,5.366363525390625,1140,0.0,0.2,-0.008233357922290453,11.501213593780994,0.052626137,-2.2861303009092806,0.260009765625,,,,,
12.0,18.56032943725586,235520,,,,,,,,,,,,,,,
12.0,19.944963455200195,236544,0.0003,6.272220611572266,1150,0.0,0.2,-0.003735276397492271,15.22829415500164,0.06480206,-2.282145854085684,0.281640625,,,,,
12.0,21.40566635131836,237568,,,,,,,,,,,,,,,
12.0,22.148155212402344,238592,0.0003,8.78427505493164,1160,1.1920928955078125e-07,0.2,-0.005432985439256299,17.89285074174404,0.051521324,-2.293427212536335,0.283349609375,,,,,
12.0,22.65686798095703,239616,,,,,,,,,,,,,,,
12.0,21.5770263671875,240640,0.0003,8.638649940490723,1170,0.0,0.2,-0.002417212681029923,13.362101984024047,0.058971778,-2.2796761177480223,0.287548828125,,,,,
12.0,23.346221923828125,241664,,,,,,,,,,,,,,,
12.0,23.23494529724121,242688,0.0003,6.045976638793945,1180,0.0,0.2,-0.02159885105356807,13.447806797921658,0.0640338,-2.290165403485298,0.353271484375,,,,,
12.0,18.985546112060547,243712,,,,,,,,,,,,,,,
12.0,15.064573287963867,244736,0.0003,6.262091636657715,1190,5.960464477539063e-08,0.2,-0.011691369728941936,12.008039234578609,0.06276738,-2.2833570204675198,0.29521484375,,,,,
12.0,22.481639862060547,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,18.81829409,1073,229,120,12.0
12.0,21.514102935791016,246784,0.0003,7.242799758911133,1200,5.960464477539063e-08,0.2,-0.009749585160170682,13.39208097755909,0.08319475,-2.2765854835510253,0.326904296875,,,,,
12.0,18.608905792236328,247808,,,,,,,,,,,,,,,
12.0,14.296670913696289,248832,0.0003,7.481697082519531,1210,0.0,0.2,-0.01137807632185286,13.513938510417939,0.071108185,-2.2773862734436987,0.3474609375,,,,,
12.0,15.442888259887695,249856,,,,,,,,,,,,,,,
12.0,16.782665252685547,250880,0.0003,8.167407035827637,1220,-1.1920928955078125e-07,0.2,-0.008226693719916512,15.469297212362289,0.068651006,-2.2856231823563578,0.355029296875,,,,,
12.0,16.29283332824707,251904,,,,,,,,,,,,,,,
12.0,23.440977096557617,252928,0.0003,4.166249752044678,1230,5.960464477539063e-08,0.2,-0.017908150859875606,11.692910234630109,0.060560416,-2.2842004425823688,0.31181640625,,,,,
12.0,19.347896575927734,253952,,,,,,,,,,,,,,,
12.0,11.09130859375,254976,0.0003,8.362436294555664,1240,0.0,0.2,-0.0050301923169172365,16.13741051852703,0.07599109,-2.2717463828623297,0.31455078125,,,,,
12.0,11.964038848876953,256000,,,,,,,,,,,,,,,
12.0,10.789166450500488,257024,0.0003,8.2730073928833,1250,0.0,0.2,-0.009957833173393738,14.47937813103199,0.06657699,-2.2786217160522937,0.31484375,,,,,
12.0,23.359737396240234,258048,,,,,,,,,,,,,,,
12.0,21.88962745666504,259072,0.0003,6.311005592346191,1260,0.0,0.2,-0.012456667926744557,11.488035055994988,0.06546964,-2.2711624071002006,0.2935546875,,,,,
12.0,20.585411071777344,260096,,,,,,,,,,,,,,,
12.0,16.953388214111328,261120,0.0003,7.156444549560547,1270,0.0,0.2,-0.0006418571327230893,13.005053310096264,0.059260443,-2.2792806811630726,0.29580078125,,,,,
12.0,9.49510669708252,262144,,,,,,,,,,,,,,,
12.0,14.389009475708008,263168,0.0003,7.157169818878174,1280,0.0,0.2,-0.010243169724708423,14.060585145652293,0.08823246,-2.258437830209732,0.3013671875,,,,,
12.0,18.484031677246094,264192,,,,,,,,,,,,,,,
12.0,13.074118614196777,265216,0.0003,8.346606254577637,1290,-1.1920928955078125e-07,0.2,-0.007788884341425728,13.788204810023307,0.10387256,-2.237793491780758,0.3251953125,,,,,
12.0,20.43197250366211,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,17.79211139,1067,249,130,12.0
12.0,15.40481185913086,267264,0.0003,6.710093021392822,1300,0.0,0.2,-0.00814013966883067,12.975636929273605,0.07829238,-2.2641301468014716,0.4001953125,,,,,
12.0,15.15224838256836,268288,,,,,,,,,,,,,,,
12.0,21.838932037353516,269312,0.0003,5.558150768280029,1310,0.0,0.2,-0.0022729903939762153,12.35888201445341,0.08341939,-2.2620704121887685,0.3443359375,,,,,
12.0,11.471256256103516,270336,,,,,,,,,,,,,,,
12.0,16.682159423828125,271360,0.0003,7.086824893951416,1320,0.0,0.2,-0.015043696574866771,12.075467923283577,0.082615286,-2.234459765255451,0.329345703125,,,,,
12.0,20.725767135620117,272384,,,,,,,,,,,,,,,
12.0,22.350753784179688,273408,0.0003,10.448423385620117,1330,0.0,0.2,0.0017906078675878235,16.296323078870774,0.09914419,-2.242292133718729,0.34794921875,,,,,
12.0,23.230945587158203,274432,,,,,,,,,,,,,,,
12.0,21.544143676757812,275456,0.0003,4.954745769500732,1340,0.0,0.2,-0.012407619899022393,12.064319725334645,0.08884161,-2.2463477469980715,0.38818359375,,,,,
12.0,7.825625896453857,276480,,,,,,,,,,,,,,,
12.0,21.588560104370117,277504,0.0003,5.884970188140869,1350,0.0,0.2,0.024748299014754595,12.700075057148933,0.07851271,-2.258484373986721,0.301123046875,,,,,
12.0,13.348247528076172,278528,,,,,,,,,,,,,,,
12.0,19.789196014404297,279552,0.0003,7.766347885131836,1360,0.0,0.2,-0.008792963915038855,13.06196223795414,0.07200805,-2.243818920850754,0.300146484375,,,,,
12.0,20.562007904052734,280576,,,,,,,,,,,,,,,
12.0,22.168231964111328,281600,0.0003,6.2682414054870605,1370,0.0,0.2,-0.014277968837996013,13.005472949147224,0.09274072,-2.2537653468549252,0.33525390625,,,,,
12.0,22.0706787109375,282624,,,,,,,,,,,,,,,
12.0,18.801036834716797,283648,0.0003,8.326188087463379,1380,5.960464477539063e-08,0.2,-0.016250866942573338,13.055209325253964,0.09487661,-2.2564943127334116,0.363671875,,,,,
12.0,12.979769706726074,284672,,,,,,,,,,,,,,,
12.0,11.730390548706055,285696,0.0003,7.140721797943115,1390,-1.1920928955078125e-07,0.2,0.00875478272937471,13.807422861456871,0.098604396,-2.2624415956437587,0.383740234375,,,,,
12.0,22.733755111694336,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,18.295955329999998,1064,269,140,12.0
12.0,21.654508590698242,287744,0.0003,9.328948020935059,1400,0.0,0.2,-0.008136462832044344,16.306947523355483,0.07889999,-2.269996202737093,0.384765625,,,,,
12.0,20.798946380615234,288768,,,,,,,,,,,,,,,
12.0,18.08159637451172,289792,0.0003,6.845728397369385,1410,0.0,0.2,-0.01818810793774901,12.418396911025047,0.07937747,-2.2755392998456956,0.31533203125,,,,,
12.0,21.00571632385254,290816,,,,,,,,,,,,,,,
12.0,18.478073120117188,291840,0.0003,9.72758960723877,1420,5.960464477539063e-08,0.2,-0.008679015081725083,13.86092284321785,0.07025282,-2.287250320613384,0.337939453125,,,,,
12.0,17.846738815307617,292864,,,,,,,,,,,,,,,
12.0,19.0750732421875,293888,0.0003,7.650064468383789,1430,0.0,0.2,-0.002418364243931137,13.061385154724121,0.06609759,-2.2771985054016115,0.323486328125,,,,,
12.0,18.3519344329834,294912,,,,,,,,,,,,,,,
12.0,21.109020233154297,295936,0.0003,4.773405075073242,1440,0.0,0.2,-0.0007693537903833203,12.405176742374897,0.0863417,-2.285325997322798,0.34765625,,,,,
12.0,21.382568359375,296960,,,,,,,,,,,,,,,
12.0,21.721851348876953,297984,0.0003,8.238733291625977,1450,5.960464477539063e-08,0.2,0.0020276380149880425,15.688356420397758,0.0631705,-2.2847041174769402,0.257958984375,,,,,
12.0,22.992042541503906,299008,,,,,,,,,,,,,,,
12.0,22.698211669921875,300032,0.0003,8.081646919250488,1460,-1.1920928955078125e-07,0.2,-0.0052539346972480415,14.085252726078034,0.060476705,-2.283485409617424,0.32197265625,,,,,
12.0,15.087163925170898,301056,,,,,,,,,,,,,,,
12.0,17.298118591308594,302080,0.0003,6.595548152923584,1470,0.0,0.2,-0.004169130371883512,15.809276244044304,0.064732924,-2.2749734871089458,0.29892578125,,,,,
12.0,23.577314376831055,303104,,,,,,,,,,,,,,,
12.0,18.969125747680664,304128,0.0003,5.213691234588623,1480,0.0,0.2,-0.0031036491782288067,14.73231274485588,0.07961786,-2.277971186488867,0.3484375,,,,,
12.0,14.689346313476562,305152,,,,,,,,,,,,,,,
12.0,19.45342445373535,306176,0.0003,6.819836139678955,1490,0.0,0.2,-0.0022175715494086035,12.590599612891674,0.08540759,-2.2779978275299073,0.305029296875,,,,,
12.0,11.448684692382812,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,19.33311868,1063,288,150,12.0
12.0,11.936708450317383,308224,0.0003,5.465539932250977,1500,-1.1920928955078125e-07,0.2,-0.011156012852734421,12.622266817092896,0.07308987,-2.261245986074209,0.2966796875,,,,,
12.0,20.86978530883789,309248,,,,,,,,,,,,,,,
12.0,12.355493545532227,310272,0.0003,4.895683288574219,1510,0.0,0.2,0.005761040662764572,11.236468820273876,0.105749175,-2.2400648690760137,0.309765625,,,,,
12.0,19.40670394897461,311296,,,,,,,,,,,,,,,
12.0,17.60074234008789,312320,0.0003,5.947840690612793,1520,0.0,0.2,-0.013762503322504926,16.239152726531028,0.12602049,-2.246441696584225,0.334716796875,,,,,
12.0,15.983407974243164,313344,,,,,,,,,,,,,,,
12.0,18.12605094909668,314368,0.0003,6.276763439178467,1530,-1.1920928955078125e-07,0.2,-0.011038514765095897,13.243267084658147,0.10319814,-2.258684118837118,0.34677734375,,,,,
12.0,17.44500732421875,315392,,,,,,,,,,,,,,,
12.0,19.96765899658203,316416,0.0003,5.58481502532959,1540,-1.1920928955078125e-07,0.2,0.002716060427337652,14.654453000426292,0.11568836,-2.247557794302702,0.334375,,,,,
12.0,13.333911895751953,317440,,,,,,,,,,,,,,,
12.0,17.630386352539062,318464,0.0003,5.957110404968262,1550,0.0,0.2,-0.0027225235462537967,13.213198670744896,0.09804089,-2.2349092476069927,0.2814453125,,,,,
12.0,23.901288986206055,319488,,,,,,,,,,,,,,,
12.0,20.41939926147461,320512,0.0003,7.703147888183594,1560,0.0,0.2,-0.0021564082431723363,16.118046298623085,0.101107635,-2.2441119022667406,0.343896484375,,,,,
12.0,12.485090255737305,321536,,,,,,,,,,,,,,,
12.0,17.232036590576172,322560,0.0003,8.375171661376953,1570,-1.1920928955078125e-07,0.2,-0.018023699626792223,12.031995867192744,0.10747856,-2.2309246927499773,0.344580078125,,,,,
12.0,22.13207244873047,323584,,,,,,,,,,,,,,,
12.0,21.079875946044922,324608,0.0003,7.396991729736328,1580,-1.1920928955078125e-07,0.2,-0.008320294722216204,13.078649686276913,0.105888024,-2.235895475745201,0.3087890625,,,,,
12.0,16.791549682617188,325632,,,,,,,,,,,,,,,
12.0,13.381378173828125,326656,0.0003,6.364238739013672,1590,0.0,0.2,0.00238926519305096,13.661979871988297,0.102740705,-2.258280095458031,0.362060546875,,,,,
12.0,22.648033142089844,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,18.827542779999998,1060,308,160,12.0
12.0,19.750171661376953,328704,0.0003,5.95192289352417,1600,-1.1920928955078125e-07,0.2,0.0023485859914217145,12.77872888892889,0.083424464,-2.254024349153042,0.2537109375,,,,,
12.0,22.483661651611328,329728,,,,,,,,,,,,,,,
12.0,18.723773956298828,330752,0.0003,6.341338157653809,1610,1.1920928955078125e-07,0.2,0.009145267750136554,17.556352615356445,0.09635164,-2.2473406165838243,0.296728515625,,,,,
12.0,19.853740692138672,331776,,,,,,,,,,,,,,,
12.0,21.94134521484375,332800,0.0003,8.55678653717041,1620,-1.1920928955078125e-07,0.2,0.001038556744606467,13.72405785471201,0.09516567,-2.241230798512697,0.32724609375,,,,,
12.0,23.7336483001709,333824,,,,,,,,,,,,,,,
12.0,20.176177978515625,334848,0.0003,7.085474967956543,1630,0.0,0.2,-0.0005045259254984558,12.251298198103905,0.116044834,-2.237987483292818,0.299755859375,,,,,
12.0,22.26603126525879,335872,,,,,,,,,,,,,,,
12.0,23.9290771484375,336896,0.0003,5.573197841644287,1640,0.0,0.2,-0.0033941477711778136,11.498384080827236,0.10770559,-2.2506125196814537,0.355810546875,,,,,
12.0,21.317115783691406,337920,,,,,,,,,,,,,,,
12.0,21.45147132873535,338944,0.0003,6.122459411621094,1650,0.0,0.2,0.005804344621719792,16.93560865521431,0.11233858,-2.2605714194476603,0.362060546875,,,,,
12.0,12.253519058227539,339968,,,,,,,,,,,,,,,
12.0,16.876453399658203,340992,0.0003,10.200597763061523,1660,0.0,0.2,-0.002633544617856387,17.20658611059189,0.077992916,-2.262295292317867,0.32734375,,,,,
12.0,21.567245483398438,342016,,,,,,,,,,,,,,,
12.0,22.538166046142578,343040,0.0003,6.345363616943359,1670,0.0,0.2,-0.0003657513472717255,12.437202233076096,0.0956167,-2.249963506311178,0.310791015625,,,,,
12.0,17.327625274658203,344064,,,,,,,,,,,,,,,
12.0,15.77806568145752,345088,0.0003,5.264660835266113,1680,0.0,0.2,0.0178363031722256,12.618566071987152,0.12314409,-2.2376958809792997,0.34287109375,,,,,
12.0,17.067012786865234,346112,,,,,,,,,,,,,,,
12.0,14.955191612243652,347136,0.0003,5.89503288269043,1690,0.0,0.2,-0.017791227728594095,13.518922965228558,0.11818602,-2.2396798469126225,0.41533203125,,,,,
12.0,24.397167205810547,348160,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,19.12880988,1057,329,170,12.0
12.0,17.24278450012207,349184,0.0003,8.507248878479004,1700,0.0,0.2,0.006399904053250793,14.79830568730831,0.1008818,-2.2578426830470564,0.33662109375,,,,,
12.0,20.73685646057129,350208,,,,,,,,,,,,,,,
12.0,22.847396850585938,351232,0.0003,5.042240142822266,1710,0.0,0.2,0.00751243981794687,11.424401478469372,0.09166437,-2.2414050586521626,0.32705078125,,,,,
12.0,22.612308502197266,352256,,,,,,,,,,,,,,,
12.0,14.95813274383545,353280,0.0003,6.284555435180664,1720,-1.1920928955078125e-07,0.2,-0.008389074448496103,13.619513535499573,0.09869859,-2.245142174512148,0.3662109375,,,,,
12.0,13.818848609924316,354304,,,,,,,,,,,,,,,
12.0,16.731353759765625,355328,0.0003,7.12257719039917,1730,0.0,0.2,-0.010365279065445066,13.051914231479168,0.08642617,-2.2470956608653068,0.388720703125,,,,,
12.0,19.793804168701172,356352,,,,,,,,,,,,,,,
12.0,19.652881622314453,357376,0.0003,6.6469879150390625,1740,0.0,0.2,-0.008576039395120461,13.705835607647895,0.098618165,-2.250680446624756,0.33857421875,,,,,
12.0,20.185367584228516,358400,,,,,,,,,,,,,,,
12.0,3.7753450870513916,359424,0.0003,5.207723617553711,1750,0.0,0.2,-0.023390355975425336,12.219303740561008,0.10529954,-2.2525779008865356,0.348388671875,,,,,
12.0,20.373546600341797,360448,,,,,,,,,,,,,,,
12.0,20.561349868774414,361472,0.0003,7.912649154663086,1760,5.960464477539063e-08,0.2,-0.014530898844532203,14.055265948176384,0.10704854,-2.2421068787574767,0.35810546875,,,,,
12.0,20.082866668701172,362496,,,,,,,,,,,,,,,
12.0,13.785109519958496,363520,0.0003,4.952086448669434,1770,5.960464477539063e-08,0.2,-0.008668304867751431,10.961415530741215,0.086302996,-2.263210768997669,0.3580078125,,,,,
12.0,15.819698333740234,364544,,,,,,,,,,,,,,,
12.0,22.23173713684082,365568,0.0003,5.518054962158203,1780,0.0,0.2,-0.004847675864584744,14.660605338215827,0.09176518,-2.242551289498806,0.27626953125,,,,,
12.0,22.219921112060547,366592,,,,,,,,,,,,,,,
12.0,21.082504272460938,367616,0.0003,6.148592948913574,1790,5.960464477539063e-08,0.2,-0.007174416806083173,13.45549478828907,0.08027145,-2.244944929331541,0.33486328125,,,,,
12.0,21.05359649658203,368640,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,18.27672212,1054,349,180,12.0
12.0,23.638769149780273,369664,0.0003,7.691028594970703,1800,0.0,0.2,-0.0022053703607525675,15.801284179091454,0.0762955,-2.2614396423101426,0.340380859375,,,,,
12.0,14.749139785766602,370688,,,,,,,,,,,,,,,
12.0,20.95566177368164,371712,0.0003,5.0137739181518555,1810,5.960464477539063e-08,0.2,-0.006121509811782744,10.997899650037288,0.07502454,-2.277912075817585,0.331884765625,,,,,
12.0,17.484634399414062,372736,,,,,,,,,,,,,,,
12.0,10.929702758789062,373760,0.0003,5.909029006958008,1820,0.0,0.2,-0.006271033495431766,13.624184358119965,0.070053816,-2.287364437431097,0.292041015625,,,,,
12.0,17.851154327392578,374784,,,,,,,,,,,,,,,
12.0,21.119260787963867,375808,0.0003,6.645533084869385,1830,0.0,0.2,0.0030535632264218292,14.492538860440254,0.07504181,-2.2675384417176248,0.281982421875,,,,,
12.0,21.627822875976562,376832,,,,,,,,,,,,,,,
12.0,21.337108612060547,377856,0.0003,6.282568454742432,1840,0.0,0.2,-0.0015349825465818868,11.884073661267758,0.09343035,-2.2662776470184327,0.385986328125,,,,,
12.0,15.284956932067871,378880,,,,,,,,,,,,,,,
12.0,19.283884048461914,379904,0.0003,4.310291767120361,1850,0.0,0.2,-0.018743207686929962,13.187585374712944,0.07859962,-2.277525494247675,0.31630859375,,,,,
12.0,9.3811616897583,380928,,,,,,,,,,,,,,,
12.0,20.835739135742188,381952,0.0003,8.803818702697754,1860,0.0,0.2,-0.0001389219454722479,13.737058153748512,0.08203861,-2.273637918382883,0.291455078125,,,,,
12.0,19.248897552490234,382976,,,,,,,,,,,,,,,
12.0,21.573501586914062,384000,0.0003,7.2584919929504395,1870,0.0,0.2,-0.007414579986652825,15.930403888225555,0.07381509,-2.27285800203681,0.290478515625,,,,,
12.0,21.844356536865234,385024,,,,,,,,,,,,,,,
12.0,17.544836044311523,386048,0.0003,5.306908130645752,1880,-1.1920928955078125e-07,0.2,-0.0029228246065031273,13.841192620992661,0.06996615,-2.2894810780882837,0.32724609375,,,,,
12.0,11.22551441192627,387072,,,,,,,,,,,,,,,
12.0,10.549125671386719,388096,0.0003,6.010496139526367,1890,0.0,0.2,-0.010294771681947168,11.972406321763993,0.06934251,-2.286152333766222,0.27548828125,,,,,
12.0,12.016881942749023,389120,,,,,,,,,,,,,,,
,,389120,,,,,,,,,,,15.2805731,1053,369,190,12.0
12.0,15.562406539916992,390144,0.0003,10.35846996307373,1900,0.0,0.2,0.009745161651517264,15.971036911010742,0.072825834,-2.285083830356598,0.3029296875,,,,,
12.0,20.896718978881836,391168,,,,,,,,,,,,,,,
12.0,19.412979125976562,392192,0.0003,9.603041648864746,1910,0.0,0.2,-0.017707874681218528,14.047813594341278,0.095930465,-2.268082954734564,0.3283203125,,,,,
12.0,12.135946273803711,393216,,,,,,,,,,,,,,,
12.0,17.781885147094727,394240,0.0003,7.537188529968262,1920,5.960464477539063e-08,0.2,-0.004625703781493939,11.96674627661705,0.087261915,-2.265636985749006,0.3275390625,,,,,
12.0,20.473491668701172,395264,,,,,,,,,,,,,,,
12.0,21.782934188842773,396288,0.0003,4.770982265472412,1930,-1.1920928955078125e-07,0.2,-0.01589272268320201,11.666900387406349,0.080346,-2.2621800363063813,0.308056640625,,,,,
12.0,20.569351196289062,397312,,,,,,,,,,,,,,,
12.0,15.523664474487305,398336,0.0003,6.900686264038086,1940,5.960464477539063e-08,0.2,-0.0038447842438472436,15.050548818707465,0.0721653,-2.2856670171022415,0.279931640625,,,,,
12.0,23.44314193725586,399360,,,,,,,,,,,,,,,
12.0,18.57183837890625,400384,0.0003,4.427937984466553,1950,5.960464477539063e-08,0.2,-0.007548089846022776,11.951884193718433,0.08416325,-2.284942936897278,0.3216796875,,,,,
12.0,10.876874923706055,401408,,,,,,,,,,,,,,,
12.0,5.559638977050781,402432,0.0003,5.766871452331543,1960,0.0,0.2,-0.018873835126578344,12.866694489121437,0.080976665,-2.269655105471611,0.293798828125,,,,,
12.0,15.580475807189941,403456,,,,,,,,,,,,,,,
12.0,17.05308723449707,404480,0.0003,7.5994133949279785,1970,0.0,0.2,-0.0024827295099385084,16.361984932422637,0.09666092,-2.2598151728510856,0.392822265625,,,,,
12.0,15.3977689743042,405504,,,,,,,,,,,,,,,
12.0,21.33694839477539,406528,0.0003,6.351560115814209,1980,-1.1920928955078125e-07,0.2,-0.014223423541989178,14.091088125109673,0.08365701,-2.2642811603844164,0.33359375,,,,,
12.0,19.343685150146484,407552,,,,,,,,,,,,,,,
12.0,13.235551834106445,408576,0.0003,5.2921881675720215,1990,5.960464477539063e-08,0.2,-0.009885670366929843,12.978521935641766,0.0947296,-2.2495684288442135,0.323876953125,,,,,
12.0,16.821319580078125,409600,,,,,,,,,,,,,,,
,,409600,,,,,,,,,,,19.55387018,1051,389,200,12.0
12.0,10.604558944702148,410624,0.0003,7.8721184730529785,2000,5.960464477539063e-08,0.2,0.0014284971432061866,13.578340274095535,0.090105265,-2.241832422465086,0.33095703125,,,,,
12.0,14.368938446044922,411648,,,,,,,,,,,,,,,
12.0,14.278375625610352,412672,0.0003,4.536243915557861,2010,0.0,0.2,-0.003907301531580742,12.511749424040318,0.062071264,-2.253675127029419,0.27431640625,,,,,
12.0,13.804300308227539,413696,,,,,,,,,,,,,,,
12.0,14.128552436828613,414720,0.0003,7.448474884033203,2020,0.0,0.2,0.0038750814099330457,14.61781644821167,0.08023445,-2.248002227395773,0.3154296875,,,,,
12.0,16.872272491455078,415744,,,,,,,,,,,,,,,
12.0,17.184120178222656,416768,0.0003,5.57668399810791,2030,0.0,0.2,-0.020246311159280595,12.201642216742039,0.097983316,-2.250561885535717,0.36796875,,,,,
12.0,17.417884826660156,417792,,,,,,,,,,,,,,,
12.0,20.35797119140625,418816,0.0003,6.492257595062256,2040,5.960464477539063e-08,0.2,-0.010729661253571976,15.742194068431854,0.1002862,-2.266949438303709,0.3060546875,,,,,
12.0,24.91213607788086,419840,,,,,,,,,,,,,,,
12.0,9.907796859741211,420864,0.0003,6.516174793243408,2050,0.0,0.2,0.0008421734964940697,13.823404647409916,0.07345027,-2.2793926507234574,0.249169921875,,,,,
12.0,23.73461151123047,421888,,,,,,,,,,,,,,,
12.0,11.141777992248535,422912,0.0003,6.99000358581543,2060,-1.1920928955078125e-07,0.2,0.004763604652544018,11.927835200726985,0.065171555,-2.2915875017642975,0.2927734375,,,,,
12.0,10.904841423034668,423936,,,,,,,,,,,,,,,
12.0,19.152389526367188,424960,0.0003,5.519674777984619,2070,5.960464477539063e-08,0.2,-0.011736467012087814,12.818921698629856,0.061807483,-2.2848512418568134,0.27626953125,,,,,
12.0,23.238197326660156,425984,,,,,,,,,,,,,,,
12.0,20.163990020751953,427008,0.0003,6.708256244659424,2080,0.0,0.2,-0.021744569773727563,12.490863680839539,0.06110979,-2.2806237205863,0.296484375,,,,,
12.0,19.318973541259766,428032,,,,,,,,,,,,,,,
12.0,19.302520751953125,429056,0.0003,5.63960599899292,2090,0.0,0.2,0.001732638495741412,15.41895458996296,0.069940515,-2.2775267109274866,0.2916015625,,,,,
12.0,23.042383193969727,430080,,,,,,,,,,,,,,,
,,430080,,,,,,,,,,,19.42532341,1050,409,210,12.0
12.0,21.33203887939453,431104,0.0003,4.172786712646484,2100,5.960464477539063e-08,0.2,-0.008982723375083879,13.921045120060445,0.06324896,-2.2797151297330855,0.266552734375,,,,,
12.0,22.504993438720703,432128,,,,,,,,,,,,,,,
12.0,12.922693252563477,433152,0.0003,5.209935188293457,2110,0.0,0.2,-0.01569004280754598,12.213243542611599,0.059894264,-2.279199271649122,0.276318359375,,,,,
12.0,13.269140243530273,434176,,,,,,,,,,,,,,,
12.0,10.868331909179688,435200,0.0003,9.90168285369873,2120,0.0,0.2,-0.020068911217094865,13.035451829433441,0.08250358,-2.2651518754661084,0.295361328125,,,,,
12.0,17.288084030151367,436224,,,,,,,,,,,,,,,
12.0,21.204364776611328,437248,0.0003,5.876861572265625,2130,5.960464477539063e-08,0.2,-0.003277922210691031,13.506460884213448,0.07252687,-2.2634649589657783,0.28466796875,,,,,
12.0,18.691707611083984,438272,,,,,,,,,,,,,,,
12.0,13.011014938354492,439296,0.0003,5.402422904968262,2140,5.960464477539063e-08,0.2,-0.017625213478459044,12.688690435886382,0.08723584,-2.275703063607216,0.350146484375,,,,,
12.0,23.189163208007812,440320,,,,,,,,,,,,,,,
12.0,17.501108169555664,441344,0.0003,8.423678398132324,2150,0.0,0.2,-0.003938830553670414,14.94664315879345,0.060839698,-2.274126109480858,0.298876953125,,,,,
12.0,13.61103343963623,442368,,,,,,,,,,,,,,,
12.0,18.702102661132812,443392,0.0003,9.087238311767578,2160,0.0,0.2,-0.007795356470160187,13.666083270311356,0.056664184,-2.269029799848795,0.290771484375,,,,,
12.0,16.5814208984375,444416,,,,,,,,,,,,,,,
12.0,11.573798179626465,445440,0.0003,5.948561191558838,2170,0.0,0.2,-0.016038715899048837,15.0127386957407,0.074394986,-2.2649228423833847,0.343408203125,,,,,
12.0,17.457237243652344,446464,,,,,,,,,,,,,,,
12.0,21.13528823852539,447488,0.0003,8.792688369750977,2180,-1.1920928955078125e-07,0.2,-0.004952006373787299,15.152362409234048,0.06777968,-2.2758608780801297,0.258642578125,,,,,
12.0,20.658401489257812,448512,,,,,,,,,,,,,,,
12.0,16.357223510742188,449536,0.0003,7.097177982330322,2190,-1.1920928955078125e-07,0.2,-0.01564379119372461,13.557758456468582,0.071796775,-2.260027800500393,0.26328125,,,,,
12.0,18.4566650390625,450560,,,,,,,,,,,,,,,
,,450560,,,,,,,,,,,20.11112283,1049,429,220,12.0
12.0,22.584571838378906,451584,0.0003,5.033703804016113,2200,1.1920928955078125e-07,0.2,-0.013126259933051188,13.052470874786376,0.09077138,-2.2565720714628696,0.32373046875,,,,,
12.0,22.882610321044922,452608,,,,,,,,,,,,,,,
12.0,22.620223999023438,453632,0.0003,8.199772834777832,2210,0.0,0.2,-0.004543496682890691,12.709684473276138,0.07868193,-2.249965476244688,0.32314453125,,,,,
12.0,23.164798736572266,454656,,,,,,,,,,,,,,,
12.0,21.00391387939453,455680,0.0003,6.797033309936523,2220,0.0,0.2,-0.006924335481744493,13.59852355569601,0.07270926,-2.271394606679678,0.330419921875,,,,,
12.0,16.271114349365234,456704,,,,,,,,,,,,,,,
12.0,15.280920028686523,457728,0.0003,6.42843770980835,2230,0.0,0.2,-0.006699882623797749,14.054248259961605,0.067015916,-2.2613059476017954,0.303564453125,,,,,
12.0,20.527708053588867,458752,,,,,,,,,,,,,,,
12.0,17.397724151611328,459776,0.0003,6.1309661865234375,2240,5.960464477539063e-08,0.2,-0.009613284653460142,13.75776624828577,0.07957052,-2.266946620494127,0.278173828125,,,,,
12.0,14.021283149719238,460800,,,,,,,,,,,,,,,
